@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0030886073,SCOPUS_ID:0030886073,2-s2.0-0030886073,Response of calcareous grassland plant species to diffuse competition: Results from a removal experiment,Mclellan A.,Journal of Ecology,00220477,85,4,479-490,1997-01-01,1997,10.2307/2960571,32,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,31,"1 A removal experiment was carried out in a species-rich limestone grassland in Derbyshire, England. Biodegradable herbicide was used to create eight sizes of gap around in situ ramets of live co-occurring plant species: Briza media, Carex caryophyllea, Lotus corniculatus, Plantago lanceolata and Sanguisorba minor. 2 For all species, plants in larger gaps had more leaves than control plants, although there was an associated decrease in mean leaf length. This morphological response was probably due to changes in light quality. 3 Total leaf length of the target plants remained similar between treatments despite changes in leaf morphology. Flower production was also unresponsive to gap size. The biomass of the three smallest species increased with increasing gap size, largely due to higher specific shoot weight. 4 Both the importance and intensity of competition (measured, respectively, as the variation explained and slope in regressions of above-ground biomass against gap size) were greatest for the three smallest species: the biomass of both Plantago and Sanguisorba was unaffected by diffuse competition over the range of gap sizes studied. 5 Morphological plant characterization (leaf number and mean leaf length) were more sensitive to gap size than the traits more closely related to fitness (biomass, flowering and total leaf length) and as such may be buffering changes at this higher level.",Calcareous grassland | Coexistence | Diffuse competition | Morphological plasticity | Removal experiment | Species-rich,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030886072,SCOPUS_ID:0030886072,2-s2.0-0030886072,Impact of seed dispersal by red howler monkeys Alouatta seniculus on the seedling population in the understorey of tropical rain forest,Julliot C.,Journal of Ecology,00220477,85,4,431-440,1997-01-01,1997,10.2307/2960567,103,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,32,"1 Seedlings of six plant species (Parahancornia fasciculata, Virola michelii, Minquartia guianensis, Quaiina obovata, Chrysophyllum lucentifolium, Pouteria torta ssp. glabra), the ripe fruits of which are exploited by howler monkeys Alouatta seniculus, were surveyed in a primary tropical forest at Nourague Station, French Guiana, under sleeping sites and on control plots. 2 For the six selected species, a total of 1209 seedlings was recorded on the sleeping site plots, vs. 312 seedlings on the control plots 3 On the sleeping site plots, seedlings of four species (V, michelii, M. guianensis, Q. abovata and C. lcentifolium) showed clumped distributions. 4 Seed dispersal by red howler monkeys seems to induce heterogeneous distributions on both the large scale (seedling of plant species dispersed by howler monkeys are concentrated under their sleeping sites) and the small scale (seedlings on sleeping site plots are distributed in clumps). 5 The survey clearly indicates the important role of howler monkeys as seed dispersers of these plant species. The aggregative pattern of seed dispersal by howlers could contribute to the floristic spatial heterogenecity of the primary tropical forest.",Alouatta seniculus | French Guiana | Rainforest | Regeneration | Seedlings,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030878619,SCOPUS_ID:0030878619,2-s2.0-0030878619,Erratum: The effects of spatial scale of environmental heterogeneity on the growth of a clonal plant: An experimental study with Glechoma hederacea (Journal of Ecology (1997) 85 (17-28)),Wijesinghe D.K.,Journal of Ecology,00220477,85,3,408,1997-01-01,1997,10.2307/2960524,0,Journal,er,Erratum,100,2,2,29602,undefined,0,FALSE,33,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030878618,SCOPUS_ID:0030878618,2-s2.0-0030878618,"Influence of past land use on the vegetation and soils of present day forest in the Vosges mountains, France",Koerner W.,Journal of Ecology,00220477,85,3,351-358,1997-01-01,1997,10.2307/2960507,259,Journal,ar,Article,100,4,4,29602,undefined,0,FALSE,34,"1. Afforestation has been widespread in western Europe over the past 200 years. In France, nearly half of the current forested area has previously been used for agricultural purposes. 2. The impact of previous land use on vegetation (physiognomy, species richness and Ellenberg's indicator value) and soil (carbon, nitrogen, phosphorus contents and pH) in the Vosges mountains (north-eastern France) was studied. Previous land uses were classified into four categories (old forest, pasture, cropland, garden) based on historical records. The potential bio-indicative value of δ15N as a marker of these previous land uses was also tested. 3. Previous croplands and gardens displayed a higher species richness than old forests (24, 27 and 16 species per plot, respectively), higher Ellenberg's indicator values for nitrogen, humidity and pH and higher vegetation cover. Vegetation of previous pastures was very similar to old forest. 4. Soils under previous agricultural lands displayed a higher phosphorus content, higher pH values and lower C/N ratios than old forests. δ15D was the lowest, at any depth, in old forests. 5. These differences could be interpreted as consequences of the fertility transfer which occurred from pastures to croplands or gardens, through the spread of animal manures on tilled areas. The persistence of such landscape differentiation, even a century later, should be taken into account in forest management.",Afforestation | Ellenberg's indicator value | Fertility transfer | Plant species richness | δ N enrichment 15,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030878530,SCOPUS_ID:0030878530,2-s2.0-0030878530,Secondary dispersal of tree seeds on snow,Greene D.,Journal of Ecology,00220477,85,3,329-340,1997-01-01,1997,10.2307/2960505,62,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,35,"1. We studied secondary seed dispersal on snow using a wind tunnel, experimental releases in clearings, and observations of the dispersal curve of an isolated Betula alleghaniensis in a large clearing. We derived a model for wind dispersal which couples the primary and secondary movement for a point source, and then used this to modify an area source model dispersal curve. 2. The wind tunnel results showed that the probability of entrainment of the seed was directly proportional to wind speed and inversely proportional to the square root of wing loading. Field releases showed that secondary distance traveled was, in turn, proportional to the probability of entrainment and to travel time. 3. The point source model overestimated seed density in the distance interval of rising entrainment probability and underestimated seed density at subsequent distances. The area source model adequately predicted dispersal for autumn vs. winter fractions of a B. alleghaniensis stand dispersing seeds into a clearing. The isolated B. alleghaniensis indicated that travel time was ≃ 10 h. 4. According to the model, secondary dispersal for trees on snow is inconsequential when the fraction of seeds that abscise in winter is <0.15 (conifers and most angiosperms). However, it will have an important role for genera such as Betula which have large winter-abscising crop fractions. 5. Further, we note that the relative importance of secondary dispersal is almost solely an inverse function of release height, and therefore for very small statured plants (e.g. herbs), secondary dispersal should display a dramatic effect even if only a small portion of the crop is involved. Finally, we argue that wind speeds near the surface within a forest are so low that the effect of secondary dispersal within forests will be minor.",Wind dispersal | Wing loading,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030864696,SCOPUS_ID:0030864696,2-s2.0-0030864696,Clonal foraging in perennial wheatgrasses: A strategy for exploiting patchy soil nutrients,Humphrey L.,Journal of Ecology,00220477,85,5,601-610,1997-01-01,1997,10.2307/2960531,29,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,36,"1. Foraging by means of plasticity in placement of tillers in response to low- and high-nutrient patches was examined in the rhizomatous wheatgrass Elymus lanceolatus ssp. lanceolatus. Its ability to exploit soil nutrient patches was compared to that of the closely related but caespitose E. lanceolatus ssp. wawawaiensis. 2. Clones of 14 genets of each taxon were planted in boxes consisting of two 30 x 30 cm cells: the 'origin cell' where clones were planted, and the adjacent 'destination cell', with each cell containing soil with either low or high levels of nutrients. 3. The rhizomatous taxon, which can produce intravaginal, short-rhizome and long-rhizome tillers, preferentially produced short-rhizome and intravaginal tillers in high-nutrient destination cells. Effects of nutrient status of the origin cell as well as of the destination cell on total tiller numbers indicated clonal integration, yet tiller placement responded to local conditions. 4. Roots of both taxa accessed nutrients in destination cells (the caespitose subspecies by root growth only), and above-ground biomass of both taxa increased to a similar extent with high-nutrient destination cells. With the patch sizes used in this experiment, root growth was as important as ramet placement in exploiting nutrients in destination cells. 5. There was no relationship between degree of plasticity in ramet placement and biomass of the clone when high-nutrient destination cells were present.",Elymus lanceolatus | Genetic differences | Morphological plasticity | Nitrogen,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0030864428,SCOPUS_ID:0030864428,2-s2.0-0030864428,Probability of clonal identity: Inferring the relative success of sexual versus clonal reproduction from spatial genetic patterns,Harada Y.,Journal of Ecology,00220477,85,5,591-600,1997-01-01,1997,10.2307/2960530,55,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,37,"1. For terrestrial plants capable of both vegetative propagation and sexual seed production, we can distinguish clones from the spatial genetic pattern of plants using multi-locus measurement of allozymes, or other molecular markers. 2. The probability of clonal identity F(r) is defined as the probability that a randomly chosen pair of plants separated by a distance r belong to the same clone. It can be estimated from spatial genetic patterns of plants determined by multi-locus molecular methods. 3. If genotypes have the same competitive ability (no local adaptation), diffusion approximation shows that the equilibrium clonal identity function F(r) is proportional to exp [- cr]/√r. 4. The exponential rate of decline with distance, c, equals √(2u/vσ2), and is determined by the relative success of sexual vs. vegetative reproduction (u/v) and the mean square parent-offspring distance in successful vegetative propagation (σ2). 5. We carried out computer simulations to confirm the usefulness of this formula in inferring demographic processes from spatial genetic data. The results hold irrespective of the dispersal range of sexual seeds. The integral of the probability of clonal identity is closely related to the average clone size.",Average clone size | Clonal plants | Sexual reproduction | Vegetative propagation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030863852,SCOPUS_ID:0030863852,2-s2.0-0030863852,Effect of microhabitat on seed fate and seedling performance in two rodent-dispersed tree species in rain forest in French Guiana,Forget P.,Journal of Ecology,00220477,85,5,693-703,1997-01-01,1997,10.2307/2960539,49,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,38,"1. The establishment probabilities, short-term survival, growth rates and biomass allocation patterns of seedlings in two large-seeded tree species, Carapa procera (Meliaceae) and Vouacapoua americana (Caesalpiniaceae), were studied in contrasting microhabitats at Paracou, French Guiana. 2. Seeds (100 per habitat per species) were burled to simulate rodent caches into gap and understorey microhabitats (n = 20 of each) surrounding mature parent trees. The experiment was replicated in Carapa procera (in early March and May) to investigate the effect of temporal variation in seed dispersal on the establishment process. 3. Surviving seeds and sprouting seedlings were repeatedly censused during 2 years after establishment, and the causes of mortality determined. Growth and biomass parameters were calculated for surviving seedlings after 2.5 years. 4. A greater proportion of seeds and germinating seedlings were dug up but less seedlings suffered from damping-off in C. procera than in V. americana. For both species, short-term survival of seedlings was lower in the understorey where predation by mammals and damping-off occurred more frequently than in gaps. 5. Damping off killed more Carapa procera seedlings when buried in March than in May, whereas mammal predation caused more deaths in May planted seeds. 6. Although survival and growth were enhanced in gaps for both species, seeds and seedlings were much more intolerant to the understorey microhabitat in Carapa procera (almost 100% mortality in shaded habitat) than in Vouacapoua americana. 7. Seedling biomass allocation was consistent with previous data for large-seeded species but differed markedly between the two study species.",Biomass allocation | Forest gap | Rain forest | Recruitment | Scatterhoarding | Seed dispersal | Seedling survivorship,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030863851,SCOPUS_ID:0030863851,2-s2.0-0030863851,Variation in phenotypic response to light availability between diploid and tetraploid populations of the perennial grass Arrhenatherum elatius from open and woodland sites,Petit C.,Journal of Ecology,00220477,85,5,657-667,1997-01-01,1997,10.2307/2960536,59,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,39,"1. Phenotypic plasticity and genetic differentiation may influence how natural populations colonize variable environments, and thus help explain differences in distribution of closely related taxa. The response to shading in woodland and open habitat populations of endemic diploid and widespread tetraploid Arrhenatherum elatius was studied. 2. Two questions were examined (i) Does the widespread tetraploid A. elatius ssp. elatius show greater phenotypic homeostasis in fitness-related traits than the related Mediterranean endemic diploid ssp. sardoum? (ii) Do the two ploidy levels differ in patterns of population differentiation related to the original habitat? 3. For each ploidy level, 10 genotypes from each of three populations from woodland and three from open habitats were grown in a garden environment at two light intensity levels. 4. No differences in phenotypic plasticity of morphological, phenological and fitness-related traits studied were observed between the ploidy levels. Tetraploids showed greater vegetative and inflorescence size. 5. Tetraploid populations showed evidence of differentiation in relation to original habitat conditions: plants from open habitats had higher seed production, were taller and flowered earlier than populations from woodland habitats in both garden environments, but phenotypic plasticity did not differ between the two habitat types. No variation in phenotypic plasticity or population differentiation was observed among diploid populations from either habitat. 6. The lack of differences in plasticity between diploids and tetraploids, and the greater differentiation between woodland and open populations in tetraploids, are discussed in relation to the geographical distribution of the two ploidy levels.",Adaptation | Phenotypic plasticity | Poaceae | Polyploidy | Shading,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030859118,SCOPUS_ID:0030859118,2-s2.0-0030859118,"Within-population variation in demography of Taraxacum officinale: Season- and size-dependent survival, growth and reproduction",Vavrek M.C.,Journal of Ecology,00220477,85,3,277-287,1997-01-01,1997,10.2307/2960501,27,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,40,"1. Lefkovitch transition matrices were used to determine vital demographic rates of a natural population of Taraxacum officinale in Morgantown, WV, USA. Separate size transition matrices were calculated for each of four seasons. October-January, January-April, April-July, and July-October, to test if demographic rates vary as a function of season and if size-specific rates vary differentially among seasons. Season-dependent demography was also compared for four phenotype classes segregated by cluster analysis of leaf morphology. 2. The finite rate of increase for the entire population was largest in autumn (October-January) and declined throughout the rest of the year. Overall, there was a small reduction in the population size. Size-specific probabilities of survival, growth and fertility varied dramatically among seasons. Sensitivity analyses showed that small individuals were particularly important to population growth from autumn to spring. Larger individuals were more important during summer. 3. Highly season-dependent demographic rates have large implications for population distribution and persistence since increased vulnerability to perturbation during particular seasons may constrain population growth and stability. Although T. officinale is a long-lived perennial, annual censuses may mask the importance of certain individuals or life history traits for maintenance of genetic variability and population viability. 4. Seasonal and annual finite rates of increase also varied as a function of phenotype class. Of two phenotype classes which had identical annual growth rates, one grew better in cool seasons while the second performed better in warm seasons. Direct competition for resources should be reduced by such inverse patterns of demography across seasons. 5. If phenotype classes are to some degree genetically determined, the differential responses observed here suggest that temporal variation in the environment could explain the maintenance of genetic diversity within populations.",Genetic diversity | Lefkovitch transition matrices | Temporal heterogeneity | Warm and cool seasons,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030858887,SCOPUS_ID:0030858887,2-s2.0-0030858887,Responses to nutrient addition among seedlings of eight closely related species of Shorea in Sri Lanka,Gunatilleke C.V.S.,Journal of Ecology,00220477,85,3,301-311,1997-01-01,1997,10.2307/2960503,51,Journal,ar,Article,100,6,6,29602,undefined,0,FALSE,41,"1. Responses to the addition of P and Mg are described for eight species of Shorea section Doona (Dipterocarpaceae) which vary in their adult distribution across a topographic/soils gradient at Sinharaja Forest Reserve, Sri Lanka. 2. All combinations of the two nutrients resulted in increased dry mass yield, seedling height and leaf number after 24 months for seedlings of these species growing in pots of soil taken from a nearby Pinus plantation compared to a control which did not receive nutrients. In the presence of P, dry mass yield, leaf number and lateral root ratio declined in response to increasing Mg. In the presence of Mg, seedling height and stem mass ratio increased in response to increasing P. 3. After 24 months maximum dry mass yield in response to nutrient addition was greater for the four species which occur on more nutrient-rich soils in the field. Maximum percentage increase in dry mass in response to nutrient addition was negatively correlated with mean dry mass of unfertilized seedlings, but the relationship did not discriminate between species according to adult distribution across the catena. 4. There was no relation between seedling root mass ratio (RMR) or phenotypic plasticity in seedling RMR and adult distribution in relation to nutrient supply. 5. In Shorea section Doona, trade-offs between seedling 'responsiveness' and 'tolerance' to nutrient supply, in terms of either growth or dry mass allocation, are not powerful determinants of differences in adult distribution in relation to nutrient supply. Differential dry mass yield in response to nutrient addition was determined by differences in seed size and seedling relative growth rates under the experimental conditions, as well as the degree of response to nutrient addition. Response to nutrient addition may be constrained by seedling characteristics relating to variation in irradiance and water availability.",Dry mass allocation | Magnesium | Nutrients | Phosphorus | Shorea section Doona | Sri Lanka | Tree seedlings | Tropical rain forest,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030828260,SCOPUS_ID:0030828260,2-s2.0-0030828260,Requirements of gap-demanding species in chalk grassland: Reduction of root competition versus nutrient-enrichment by animals,Bonis A.,Journal of Ecology,00220477,85,5,625-633,1997-01-01,1997,10.2307/2960533,20,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,42,"1. Arenaria serpyllifolia and Cerastium fontanum (two non-mycorrhizal species of small gaps in chalk grassland) were grown from seed on topsoil (0-5 cm) and subsoil (712 cm) from a chalk grassland for 100-105 days in a controlled environment room with and without root competition from Bromus erectus (a matrix-forming perennial grass) and with and without addition of nitrate and phosphate. 2. Neither species grew appreciably without addition of P; there was no interaction of P and N. In the presence of P or P + N, both species showed strong inhibition by root competition from Bromus. 3. In a second experiment the Arenaria and the Cerastium were grown for 64 days on four different chalk grassland (CG) soils (pH 6.8-7.6), and on a soil from a ploughed chalk heath grassland (CH; pH 6.4), with and without addition of P and P + N. Both species failed to grow on two of the CG soils, and grew only a little on the other two; both species grew faster with addition of P. but showed no extra effect of P + N. Both species grew rapidly on the CH soil, on which both occur spontaneously in turf 1 cm tall. 4. The mean dry mass of an Arenaria plant in the CH turf was strongly negatively related to the dry mass of grass shoots in a circle of 2.5 cm radius around it. 5. It is concluded that, on most chalk grassland soils. Arenaria and Cerastium are not prevented from invading short turf simply by root competition, but require addition of P via faeces. On soils of lower pH, in which greater quantities of phosphate ions are available, the studied species can grow without nutrient-enrichment by animal activity, but are very sensitive to root competition.",Arenaria | Cerastium | Disturbance | Faeces | Gaps | Root competition | Turf height,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030822835,SCOPUS_ID:0030822835,2-s2.0-0030822835,Does the absence of sediment charcoal provide substantial evidence against the fire and oak hypothesis?,Abrams M.,Journal of Ecology,00220477,85,3,373-375,1997-01-01,1997,10.2307/2960509,16,Journal,re,Review,100,2,2,29602,undefined,0,FALSE,43,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030821721,SCOPUS_ID:0030821721,2-s2.0-0030821721,Responses of rare calcareous grassland plants to elevated CO<inf>2</inf>: A field experiment with Gentianella germanica and Gentiana cruciata,Fischer M.,Journal of Ecology,00220477,85,5,681-691,1997-01-01,1997,10.2307/2960538,26,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,44,"1. Endangered plant species may be particularly vulnerable to global change. We investigated differences in the behaviour of the rare calcareous grassland species Gentiana cruciata and Gentianella germanica under ambient (360 μl l-1) and elevated CO2 (600 μl l-1) in a field experiment. 2. Rosettes of G. germanica and G. cruciata were planted into grassland plots with 29 other plant species. Each of the 30 rosettes of G. germanica in a plot represented a different maternal seed family, whereas G. cruciata was grown from a mixture of seeds from one field site. After overwintering, eight of the 12 plots were equipped with open-top chambers, four of which were run at ambient and four at elevated CO2 concentrations the remaining four plots were left without chambers 3. CO2 concentration did not significantly affect growth and survival of G. cruciata. Rosette diameter increased by 70% over 1 year. 4. Overall only 13.6% of transplanted G. germanica survived for 1 year. Elevated CO2 reduced survival by 57% (this reduction was only marginally significant due to large variation between plots) and seed set by 46%. Both these effects appeared to be mediated by competition from other species since survival and seed set were negatively correlated with total plot biomass at the time of fastest growth in June 1994 and at the time of fruit set in October, respectively. Compared with plots under ambient CO2, population growth rate (based on survival and reproduction) was reduced by 56% under elevated CO2. 5. There were no significant effects of elevated CO2 on leaf characters in either species. 6. The sugar concentration of the nectar of G. germanica was increased by 36% under elevated CO2, but its composition remained unchanged. 7. Significant interactions between the effects of seed family and CO2 concentration on demographic parameters in G. germanica indicated large genetic variation in the response to elevated CO2, which represents evolutionary potential. Although predictions based on mean responses are therefore unreliable, the majority of genotypes reacted negatively to elevated CO2, suggesting that competitive exclusion and extinction of G. germanica would occur at many sites before populations could adapt to increased concentrations of CO2.",CO 2 | Competition | Demography | Genetic variation | Genotype-by-environment interaction | Global change | Reproduction | Survival,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030821424,SCOPUS_ID:0030821424,2-s2.0-0030821424,Incorporating the soil community into plant population dynamics: The utility of the feedback approach,Bever J.D.,Journal of Ecology,00220477,85,5,561-573,1997-01-01,1997,10.2307/2960528,762,Journal,re,Review,100,3,3,29602,undefined,0,FALSE,45,"1. Although its importance for plant mineral nutrition and nutrient cycling has long been recognized, the soil community has rarely been integrated into dynamical frameworks of plant populations, in spite of abundant evidence for its involvement. The concept of feedback may provide theoretical and experimental tools for investigating the importance of the soil community in the population ecology and evolution of plants. 2. A mathematical model demonstrates the potential for two divergent dynamics, with positive feedback leading to the loss of diversity at a local scale and negative feedback leading to its maintenance. A linear contrast of the growth of plants in association with their own soil communities compared to the growth of plants in association with each others' soil communities can be used to differentiate between these possibilities in empirical studies. 3. Spatially explicit computer simulations demonstrate that the dynamics of a spatially structured community, as the soil community is likely to be, can differ from those predicted for a well-mixed population. Specifically, diversity can be maintained between locally homogeneous patches when positive feedback and dispersal occur at local scales. 4. Using a simple experimental protocol, we have found substantial negative feedback on plant growth through the soil community, suggesting that it may be involved in the maintenance of plant species diversity. 5. We discuss the importance of the soil community in other areas of plant ecology and evolution, including the suggestion that interactions with the soil community may be involved in the maintenance of sexual or asexual reproductive systems.",Coexistence | Ecological theory | Mutualism | Pathogens | Spatial simulations,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030807158,SCOPUS_ID:0030807158,2-s2.0-0030807158,Erratum: The no-interaction model does not mean that interactions should not be studied (Journal of Ecology (1997) 85 (101-102)),Oksanen J.,Journal of Ecology,00220477,85,3,408,1997-01-01,1997,10.2307/2960525,0,Journal,er,Erratum,100,1,1,29602,undefined,0,FALSE,46,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030804242,SCOPUS_ID:0030804242,2-s2.0-0030804242,"Production of glands in leaves of Porophyllum spp. (Asteraceae): Ecological and genetic determinants, and implications for insect herbivores",Guillet G.,Journal of Ecology,00220477,85,5,647-655,1997-01-01,1997,10.2307/2960535,8,Journal,ar,Article,100,5,5,29602,undefined,0,FALSE,47,"1. The mean number of translucent glands containing potent insecticidal allelochemicals in leaves of Porophyllum gracile was observed to vary up to nearly twofold under field conditions in the area of Tucson Arizona (USA). 2. The production of glands appeared to be a beneficial trait to reduce herbivory in the field since individuals of P. gracile bearing 2.5 glands per leaf were submitted to an approximately fivefold higher herbivory pressure than those having 4.8 glands per leaf. 3. To investigate if the production of glands in leaves of P. gracile is under genetic control, seeds were collected from individuals for which this trait varied under field conditions. There was no correlation for the mean number of glands per leaf between individuals of P. gracile sampled in the field and their progeny seedlings grown under controlled conditions. This suggested that the production of glands in leaves of P. gracile is not strongly hereditary. 4. The resource allocated to the formation of foliar glands, which was determined as the ratio of total volume of glands per unit area of leaf, in seedlings of P. ruderale and P. gracile was enhanced by up to one order of magnitude by both nitrogen fertilization, 15 vs. 0 mM of NO3/- in the watering solution, and high light regime, 380 vs. 50 μmole photon m-2 s-1. These results suggest that the production of glands in leaves of Porophyllum spp, depends greatly on resource availability. 5. The natural plasticity in the production of glands in leaves of P. ruderale was in turn employed in controlled laboratory experiments to confirm the potential benefit of the glands to repress insect herbivory as observed in the field. It was demonstrated that adults of the red-legged grasshopper are repelled by the volatiles emitted from the glands and that they feed less on leaves bearing more glands.",Herbivory | Melanoplus femurrubrum femurrubrum | Plant defence | Plant-insect relationships | Porophyllum | Resource availability | Sequestering structure,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030794690,SCOPUS_ID:0030794690,2-s2.0-0030794690,The population dynamics of annual plants and soil-borne fungal pathogens,Thrall P.,Journal of Ecology,00220477,85,3,313-328,1997-01-01,1997,10.2307/2960504,32,Journal,ar,Article,100,4,4,29602,undefined,0,FALSE,48,"1. Soil-borne fungi are a major group of economically important plant pathogens, yet they have rarely been studied in the context of host pathogen population biology. We develop general models of annual hosts and soil-borne fungal pathogens to explore the conditions for host pathogen coexistence in both agricultural and natural plant populations. We use empirical data from the literature to parameterize and simulate dynamics with these models. 2. Initially we consider a simple system in which host density is assumed to be constant, as would be appropriate for agricultural systems. Model analysis shows that initial increase of the pathogen population requires that host (crop) density be above a threshold; this threshold decreases with increases in the pathogen's over-winter survival rate and ability to grow saprophytically. 3. A more complex model, in which both host and pathogen populations can vary, is needed for natural populations. Results from this model show that stable coexistence is possible even when the pathogen has a positive intrinsic growth rate (and therefore it is also possible for the pathogen to persist in the complete absence of the host). 4. Model parameter estimates were obtained from the empirical literature for two common and important soil pathogens; Phytophthora spp. and Fusarium oxysporum; these pathogens differ in several life-history features. Computer simulation showed that for Fusarium, there were substantial ranges for which coexistence or loss of the pathogen were predicted, while for Phytophthora most parameter estimates resulted in complete extinction when linear disease transmission was assumed; under the assumption of exponential disease transmission, predicted dynamics were most likely to lead to host persistence. 5. For both pathogens, within biologically realistic regions of parameter space, small changes in parameter values could lead to qualitatively different outcomes, including deterministic chaos, suggesting that long-term dynamics may be difficult to predict.",NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030775431,SCOPUS_ID:0030775431,2-s2.0-0030775431,Crown architecture and life-history traits of 14 tree species in a warm-temperate rain forest: Significance of spatial heterogeneity,Aiba S.I.,Journal of Ecology,00220477,85,5,611-624,1997-01-01,1997,10.2307/2960532,102,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,49,"1. We examined architectural and life-history traits of 14 abundant non-pioneer tree species at various size classes in a warm-temperate rain forest on Yakushima Island, southern Japan. The 14 species were categorized according to maximum attainable size (five canopy, seven subcanopy and two understorey species). 2. Within each maximum-size category, the relative frequency of trees of 2-8 cm d.b.h. (trunk diameter at breast height) in gaps compared with closed-canopy stands differed between species. In the closed-canopy stands, the positions of the crowns in the heterogeneous canopy differed between species within each of the canopy and sub-canopy categories at 8-40 cm d.b.h. 3. We regressed the relationship between d.b.h. and crown architecture by a non-linear allometric equation for the 14 species. There was a continuum from wide-crown species to narrow-crown species within canopy and subcanopy categories at 2-16 cm d.b.h. The two understorey species were wide-crown species throughout their ontogeny. 4. Interspecific differences in both rate of increase of d.b.h. and mortality over 10 years (1983-93) were detected within the canopy and subcanopy categories. 5. Principal component analysis based on five architectural and life-history traits revealed species differentiation within the canopy and subcanopy categories, reflecting a trade-off between responsiveness to increasing light in narrow-crown species and shade tolerance in wide-crown species. Multiple regression analyses suggested that most of these traits could be predicted by the light environments experienced by species rather than by species' maximum sizes. We concluded that species differentiation in this community was primarily related to different regeneration behaviour in gaps by trees of 2-8 cm d.b.h., and to different space occupation in the heterogeneous canopy at 8-16 cm d.b.h.",Allometry | Canopy heterogeneity | Community structure | Gap | Growth | Mortality,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030769675,SCOPUS_ID:0030769675,2-s2.0-0030769675,Gene urbanum L.,Taylor K.,Journal of Ecology,00220477,85,5,705-720,1997-01-01,1997,10.2307/2960540,34,Journal,re,Review,100,1,1,29602,undefined,0,FALSE,50,"No 197 in the series is Geum urbanum, a widespread perennial pubescent herb occurring in woodland, scrub and hedgerow on level or sloping freely draining sites. After outlining morphological features, further sections review current knowledge on: geographical and altitudinal distributions (with both UK and European distribution maps); habitat requirements; communities in which the plant is recorded; response to biotic factors; response to environment; phenology; floral and seed characters; herbivory and disease; and history.",NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030767604,SCOPUS_ID:0030767604,2-s2.0-0030767604,Geum rivale L.,Taylor K.,Journal of Ecology,00220477,85,5,721-731,1997-01-01,1997,10.2307/2960541,13,Journal,re,Review,100,1,1,29602,undefined,0,FALSE,51,"No 198 in the series is Geum rivale, a widespread perennial pubescent herb occurring in marshy meadows, wet deciduous woods, on stream banks and wet rock ledges in mountains. After outlining morphological features, further sections review current knowledge on: geographical and altitudinal distributions (with both UK and European distribution maps); habitat requirements; communities in which the plant is recorded; response to biotic factors; response to environment; phenology; floral and seed characters; herbivory and disease; and history.",NA,NA,NA
