@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0033923134,SCOPUS_ID:0033923134,2-s2.0-0033923134,"Biodiversity, density compensation, and the dynamics of populations and functional groups",McGrady-Steed J.,Ecology,00129658,81,2,361-373,2000-01-01,February 2000,10.1890/0012-9658(2000)081[0361:BDCATD]2.0.CO;2,113,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,164,"Species richness can affect both the size and stability of populations. Many simple theories predict that complex speciose communities should be less stable than simple ones. In contrast, stability of collective community attributes, such as functional groups, may be greater in more complex communities. We used aquatic microcosms containing microbial food webs to generate an experimental gradient of species richness. Biweekly counts of population samples permitted estimation and comparison of density, persistence time and temporal variation in density for populations and trophic functional groups embedded in communities of varying richness. Densities of nearly half of the species declined as species richness increased, demonstrating broad community-wide density compensation that resulted from more abundant competitors and predators in species-rich communities. Persistence time, a measure of population stability, also declined with increasing species richness. Another measure of population stability, temporal variation in density, indicated that abundances of most species embedded in diverse communities varied no more than in less diverse communities. In contrast to results for individual species, temporal variation of entire functional groups composed of multiple species decreased as species richness increased. The stability of individual populations was not predicted by that of functional groups. Interspecific interactions and statistical averaging may both contribute to the reduced temporal variability of functional groups created by aggregating multiple species.",Complexity | Density compensation | Diversity | Functional groups | Microbes | Persistence | Protists | Stability,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033923091,SCOPUS_ID:0033923091,2-s2.0-0033923091,"Adaptation to the thermal climate of North America by the pitcher-plant mosquito, Wyeomyia smithii",Bradshaw W.E.,Ecology,00129658,81,5,1262-1272,2000-01-01,May 2000,10.1890/0012-9658(2000)081[1262:atttco]2.0.co;2,40,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,165,"We are concerned with the climatic factors that affect the adaptive radiation of species into and within the temperate zone. As one progresses northward, there is a decrease in summer temperatures and a concomitant increase in the duration and intensity of winter cold. For the pitcher-plant mosquito, Wyeomyia smithii, it has been shown previously that (1) range expansion and evolution has proceeded from south to north, and (2) either realistically hot summer temperatures or a simulated 7-mo winter reduce fitness by 60% or more in two New Jersey (40°N) populations. Herein, we compare the relative fitness of nine populations of W. smithii from 30°to 50° N when exposed to these same stressful summer temperatures and simulated winter. We determined the survivorship, fecundity, and fertility of five cohorts from each population at each temperature in both environments, and we calculated the cohort replacement rate (R0) as the product of these three component traits. Survivorship declined with increasing latitude in the summer, but not the winter, environment. Fecundity was not correlated with latitude in either environment. Fertility declined with increasing latitude in both environments. Re was not correlated with latitude in either environment. Hence, the interpretation of the adaptive responses to climate can depend critically on the trait being examined. Because R0 is a composite index of fitness that includes any trade-offs among its constituent traits, we place greater reliance on its noncorrelation with latitude. Therefore, we conclude that, despite their clear impact on fitness, summer heat and winter cold have had little impact on the adaptive evolution of W. smithii to the climatic gradient of North America. The decline in summer heat and increase in the duration and intensity of winter cold as one moves north also impose a latitudinal gradient in the length of the favorable growing season. Many plants and animals use daylength to cue the seasonal events in their life cycles. We then argue that the timing of seasonal development mediated by photoperiodic response constitutes the most immediate adaptation of populations to novel temperate climates, and that adaptation of thermal responsiveness to summer heat or winter cold takes place over a longer time scale or taxonomic distance.",Carnivorous plants | Diapause | Fitness evolution | Heat stress tolerance | Overwintering | Pitcher-plant mosquito | Thermal adaptation | Wyeomyia smithii,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033923090,SCOPUS_ID:0033923090,2-s2.0-0033923090,Alpine Parnassius butterfly dispersal: Effects of landscape and population size,Roland J.,Ecology,00129658,81,6,1642-1653,2000-01-01,June 2000,10.2307/177313,225,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,166,"We used mark-recapture methods to estimate the number of Parnassius smintheus (Papilionidae) butterflies moving among 20 alpine meadows separated by varying amounts of forest along the east slope of the Rocky Mountains in Alberta, Canada. We combined generalized additive models and generalized linear models to estimate the effects of intervening habitat type and of population size on butterfly movement. By incorporating habitat-specific distances between patches, we were better able to estimate movement compared to a strictly isolation-by-distance model. Our analysis estimated that butterflies move readily through open meadow but that forests are twice as resistant to butterfly movement. Butterflies also tended to stay at sites with high numbers of butterflies, but readily emigrate from sites with small populations: We showed that P. smintheus are highly restricted in their movement at even a fine spatial scale, a pattern reflected in concurrent studies of population genetic structure. As an example of the utility of our approach, we used these statistical models, in combination with aerial photographs of the same area taken in 1952, to estimate the degree to which landscape change over a 43-year interval has reduced movement of butterflies among subpopulations. At these sites, alpine meadow habitat has declined in area by 78%, whereas the estimated effect of fragmentation has been to reduce butterfly movement by 41%.",Alpine meadow | Butterfly dispersal | Connectivity | Dispersal | Habitat quality | Insect | Landscape | Mark-recapture | Parnassius smintheus | Population size | Spatial | Tree line | Viscosity,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033923087,SCOPUS_ID:0033923087,2-s2.0-0033923087,Assembly and disassembly of mammal communities in a fragmented temperate rain forest,Lomolino M.,Ecology,00129658,81,6,1517-1532,2000-01-01,June 2000,10.1890/0012-9658(2000)081[1517:AADOMC]2.0.CO;2,52,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,167,"We capitalized on the anthropogenic, large-scale 'experiment' of deforestation in the temperate rain forests of the Olympic Peninsula, Washington State, USA, to test whether mammalian-community structure is significantly influenced by anthropogenic transformation of this landscape (principal macrohabitats include continuous, old-growth forest; old-growth corridors; old-growth fragments; second-growth forest; and clearcuts). Species richness of all non-volant mammals was lowest in second-growth forests, while richness of the eight forest-dependent species was lowest in clearcuts. Species composition of mammalian communities differed significantly among the five principal macrohabitats, as did environmental characteristics recorded at each survey site. These differences indicate that both natural and anthropogenic processes have resulted in the nonrandom assembly of mammalian communities in this transformed, temperate rain forest landscape. The effects of deforestation are significant, interpretable (based to a large degree on changes in local habitat), and persistent given that the structure of mammalian communities from mature second-growth forests (up to 80 yr post-harvest) have not converged on those from native, old-growth forests.","Assembly of ecological communities | Community assembly | Community ecology | Corridors, role in conserving native species | Fragmentation | Landscape manipulation, effects on mammal community | Mammalian community structure | Old-growth forest | Olympic Peninsula, Washington State, (USA) | Species composition, patterns | Temperate rain forests",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033922781,SCOPUS_ID:0033922781,2-s2.0-0033922781,Does population stability evolve?,Mueller L.,Ecology,00129658,81,5,1273-1285,2000-01-01,May 2000,10.1890/0012-9658(2000)081[1273:DPSE]2.0.CO;2,28,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,168,"Population stability ultimately depends on the life-history characteristics of individuals; thus, it may be indirectly affected by natural selection acting on various life-history traits. This study investigates the efficacy of natural selection in molding the stability of populations living at an unstable equilibrium. The stability of laboratory populations of Drosophila is affected by the relative amount of food given to larvae and adults. Environments with high larval food levels and low adult food levels (HL environments) tend to have asymptotically stable carrying capacities. Environments with low larval food levels and high adult food levels (LH environments) tend to exhibit unstable dynamics, like population cycles. In this experiment, 20 populations were created from two different types of source populations. Five of the source populations had evolved for 71 generations under crowded larval conditions and uncrowded adult conditions (CU populations), while the other five source populations had evolved for a comparable time in uncrowded larval and uncrowded adult conditions (UU). In this study, five replicate CU and UU populations each were placed in both the HL and LH environments, and total adult population counts and adult biomass were recorded for 45 generations. Every five generations, we also estimated the density-dependent fecundity function in each population, since population stability depends critically on the shape of this function. While we could document phenotypic evolution in these populations for several characters due to density-dependent natural selection, there was no detectable change in the population stability characteristics of the unstable LH populations. This result is consistent with either no evolution of population stability, or very slow change. Thus, while evolution in these populations affects important life-history characteristics, these changes appear to have no detectable effects on population stability.",Density-dependent population growth | Density-dependent selection | Drosophila | Experimental ecology | Population cycles | Population stability | Time series,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0033922752,SCOPUS_ID:0033922752,2-s2.0-0033922752,Host plants mediate omnivore-herbivore interactions and influence prey suppression,Eubanks M.,Ecology,00129658,81,4,936-947,2000-01-01,April 2000,10.1890/0012-9658(2000)081[0936:HPMOHI]2.0.CO;2,117,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,169,"We conducted laboratory and field experiments to determine the effects of plant quality and prey abundance on the intensity of interactions involving an omnivorous insect, its two herbivorous prey, and their shared host plant. We found that variation in plant quality, prey abundance, and presence of alternative prey altered the functional response of the omnivorous big-eyed bug, Geocoris punctipes (Heteroptera: Geocoridae). The presence of high-quality plant parts (lima bean pods) reduced the number of prey (pea aphids and corn earworm eggs) consumed by big-eyed bugs. The results of our caged, field experiments mirrored those of the functional-response experiment. Populations of pea aphids were larger when caged with big-eyed bugs on bean plants with pods than on plants without pods. Pods, therefore, had an indirect, positive effect on the survivorship of herbivorous insects that feed on lima beans. Because pods reduced the number of prey consumed by big-eyed bugs, and caged prey populations were larger on plants with pods, we hypothesized that herbivore populations would be larger in fields of beans with many pods than in fields of beans with few pods. To test this hypothesis, we established 20 x 30 m field plots of lima beans with many pods and with few pods. The results of this experiment forced us to reject our hypothesis: populations of herbivores were much smaller in plots of beans with many pods than in plots of beans with few pods. In an earlier study, we found that pods had a powerful, direct, positive effect on big-eyed bugs. Big-eyed bug populations were larger in plots of beans with many pods in the present study. It appears that the positive direct effects of pods on big-eyed bugs overwhelm the positive indirect effects of pods on herbivore population size, and that pod feeding by big-eyed bugs ultimately results in smaller herbivore populations. Plant quality, therefore, mediates the effect of this omnivore on prey suppression.",Acyrthosiphum pisum | Big-eyed bugs | Corn earworm | Geocoris punctipes | Helicoverpa zea | Lima beans | Omnivore persistence | Omnivorous insect-herbivorous prey interactions | Pea aphid | Phaseolus lunatus | Trophic cascades,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033922751,SCOPUS_ID:0033922751,2-s2.0-0033922751,Canopy tree turnover in old-growth mesic forests of eastern north America,Runkle J.,Ecology,00129658,81,2,554-567,2000-01-01,February 2000,10.1890/0012-9658(2000)081[0554:CTTIOG]2.0.CO;2,133,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,170,"I studied the dynamic nature of old-growth, eastern U.S. forests by addressing the following questions: (1) How much do stand density, basal area, and size structure vary over time within several old-growth remnants? (2) How do mortality and growth rates vary with stem size? (3) How much does the importance of individual species vary over time and space? (4) At what rate do snags and stumps form and deteriorate? In 1990-1991, I resampled canopy stems within several old-growth remnants in the southern Appalachians, in Hueston Woods State Park, Ohio, and in the Tionesta Scenic and Research Natural Areas, Pennsylvania. I had previously sampled those sites in 1976-1977 using the point-centered quarter method. I remeasured the same trees and measured new trees if the old ones had died or if a new stem closer to the point than the old stem for that quarter had grown to ≥25 cm in diameter at breast height. Density and basal area changes were small. Density changes equaled -0.33%, -0.52%, and 0.00%/yr for the southern Appalachians, Hueston Woods, and Tionesta sites, respectively. Corresponding basal-area changes were 0.03%, -0.22%, and 0.45%/yr. Mortality increased consistently with stem size in all three areas. However, growth rates of smaller stems more than compensated for the higher mortality rates of larger stems, so that overall stem size increased between samples. Most species changed little in relative density or basal area. Overall Fagus showed the largest changes between samples, with a small decrease in the southern Appalachians, a larger decrease in Hueston Woods, and an increase in Tionesta. Trees usually died standing, breaking off at a variety of heights. For example, only 6-27% of trees that died were uprooted, depending on region, whereas 16-31% broke at a height of ≥16 m. Total snag densities were 15-18 snags/ha. In general these stands were marked by slow changes toward fewer, larger stems, even after centuries in which no major disturbances had occurred. However, changes in pathogens, climate, and atmospheric chemistry could change these trends in the future.","Acer | Appalachians, southern | Fagus | Forest, eastern USA, old-growth | Hueston Woods (Ohio, USA) | Snags, formation and deterioration | Species composition, temporal and regional variation | Stem size, effects on tree growth and mortality | Tionesta (Pennsylvania, USA) | Tree demography | Tree mortality, function of stem size | Tsuga",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033922226,SCOPUS_ID:0033922226,2-s2.0-0033922226,Are high elevations in tropical mountains arid environments for plants?,Leuschner C.,Ecology,00129658,81,5,1425-1436,2000-01-01,May 2000,10.1890/0012-9658(2000)081[1425:AHEITM]2.0.CO;2,91,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,171,"Plants growing at high elevations in tropical mountains show a scleromorphic habit at the leaf and plant level, despite the fact that alpine landscapes are generally considered to be cool and humid environments. This paper tests the hypotheses (1) that aridity (potential transpiration E(p)/rainfall P) in tropical alpine environments can be high despite low temperatures, and (2) that aridity in tropical alpine environments may be correlated with scleromorphic habit. A leaf energy balance model was developed that calculates the change in E(p) for a standard leaf along elevational transects in equatorial and middle-latitude mountains by accounting for pressure (elevation) and temperature effects on transpiration. Modeled leaf-level transpiration in tropical alpine environments can be substantial and may even exceed transpiration at low elevations in middle latitudes. At 5000 m elevation, a high diffusion coefficient for water vapor under low air pressure and a high radiation load result in E(p) rates 50-90% higher in tropical mountains than in middle-latitude ones. High E(p) rates at high elevations are expected (1) in mountains of the dry tropics with low cloudiness and low rainfall but high radiation and, (2) in small oceanic mountain ranges with a strong advection of moist air and, thus, a reduced temperature lapse rate on the slope. Data from tropical Mount Haleakala (Maul, Hawaii) and from the middle-latitude Tyrolian Alps (Austria) were used to test the predicted E(p) rates. The two mountains sharply contrast with respect to vertical distribution of E(p) and rainfall. At high elevation on Maui, the calculated E(p) was high (and was consistent with measured atmometer evaporation rates E(m), whereas rainfall was moderate to low. At high elevation in the Alps, both E(p) and E(m) were low compared to similar elevations on Maui, but rainfall was high. Worldwide mountain climate data sets show that rainfall tends to decrease upslope in many tropical mountains, while it increases with elevation in most middle-latitude mountains. I conclude that (1) high-elevation environments in tropical mountains are more arid than similar elevations in middle-latitude mountains as a result of both higher evaporative demand and lower rainfall, and (2) that aridity can significantly contribute to the scleromorphy of tropical alpine plants which had previously been attributed to low temperature or high radiation effects alone.",Air pressure | Aridity | Austrian Alps | Cloudiness | Hawaii | Leaf energy balance | Plant scleromorphy | Potential transpiration | Tropical mountains | Vertical rainfall distribution,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033921246,SCOPUS_ID:0033921246,2-s2.0-0033921246,Modeling diffusive spread in a heterogeneous population: A movement study with stream fish,Skalski G.,Ecology,00129658,81,6,1685-1700,2000-01-01,June 2000,10.1890/0012-9658(2000)081[1685:MDSIAH]2.0.CO;2,218,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,172,"Using a mark-recapture technique in a small temperate stream, we described the movement of four fish species over a five-month period and developed a mathematical model that described the observed movement patterns. The movement distributions were generally leptokurtic, and two of the four species demonstrated some degree of upstream bias. There was little difference in movement among species or through time. There were no temporal correlations in probability of movement, movement direction, or distance moved. The spatial spread of the most abundant species, bluehead chubs, over a four-month period was characterized by upstream bias, diffusion-like spread, and persistent leptokurtosis. Bluehead chubs demonstrated complex relationships between probability of movement and size and growth, while creek chubs showed only an effect of size on probability of movement. Further, growth of individual bluehead chubs was correlated through time. These empirical results suggest the hypothesis that heterogeneity in phenotypic attributes, such as size and growth, is related to heterogeneity in movement behavior. A diffusion-advection model of bluehead chub movement, structured with two subgroups that dispersed at different rates ('fast fish' and 'slow fish'), was parameterized and validated with the field data. This model with heterogeneity in movement rates generated the leptokurtic pattern observed in the field data, in contrast to the classic diffusion model without population heterogeneity, which produces a normal distribution. The results from this work suggest that heterogeneity in fitness-influencing attributes such as size and growth could explain heterogeneity in individual-level movement behavior and might underlie the leptokurtic patterns that have been observed at the population level in numerous field studies.",Diffusion-advection model | Dispersal behavior | Fish | Kurtosis | Mark-recapture | Movement behavior | Nocomis leptocephalus | Population heterogeneity | Semotilus atromaculatus | Stream,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033921211,SCOPUS_ID:0033921211,2-s2.0-0033921211,Plant carbon-nutrient interactions control CO<inf>2</inf> exchange in Alaskan wet sedge tundra ecosystems,Johnson L.C.,Ecology,00129658,81,2,453-469,2000-01-01,February 2000,10.1890/0012-9658(2000)081[0453:pcnicc]2.0.co;2,103,Journal,ar,Article,100,8,8,20308,undefined,0,FALSE,173,"We explored the long-term (8-yr) effects of separate field manipulations of temperature and nutrient availability on carbon balance in wet sedge tundra near the Arctic Long Term Ecological Research (LTER) site at Toolik Lake, Alaska. Our goals were (1) to assess the relative importance of chronic warming (with field greenhouses) and increased N and P availability (by fertilization) in controlling gross ecosystem photosynthesis, ecosystem respiration (plant plus heterotrophic respiration), and ultimately ecosystem C balance; and (2) to attempt to partition ecosystem responses to these treatments between plant and soil contributions. We present results of the effects of these manipulations on whole-system CO2 exchange over seasonal and diel cycles, and on nonrhizosphere soil microbial respiration using in situ soil incubations. Wet sedge control plots were, at best, a weak sink for carbon even during the peak growing season. Chronic nutrient additions of N + P shifted wet sedge carbon balance to a strong sink throughout the growing season; nutrient availability regulated seasonal and diel CO2 exchanges in these two wet sedge ecosystems. The N + P plots had significantly higher photosynthesis and ecosystem respiration in spite of the unanticipated effect of ~30% reduction in thaw depth in these plots, apparently due to a twofold increase in litter accumulation insulating the soil surface and/or possible shading from greater plant cover in these plots. These results highlighted the prevailing importance of nutrient-carbon interactions in controlling ecosystem processes and ecosystem C balance in arctic tundra. In contrast, warming had only subtle effects on CO2 exchanges. Increased temperatures in the warmed plots had little effect on instantaneous rates of photosynthesis or respiration. After eight years of chronic warming with an average 5.6°C higher air temperature over the growing season and a 40-200% increase in net N mineralization rate, it was surprising that warming did not have more profound effects on CO2 exchange and plant cover. If there were an effect of warming, increased temperatures might cause early canopy development and lengthen the growing season, rather than directly affect instantaneous rates of photosynthesis. Based on photosynthesis-light response curves developed from the early- and late-season diel measurements, we demonstrated that the main effect of warming was to accelerate the development of the canopy early in the season. By midseason, however, there were no significant differences in C exchange between warmed and control plots. Perhaps the most important and novel result emerging from this study is the prevailing importance of plant C exchange, not soil processes, in driving ecosystem C fluxes. First, nonrhizosphere soil microbial respiration as estimated CO2 flux from in situ soil incubations was a small fraction of whole-system respiration and did not vary among treatments. This suggests that anaerobic conditions or some other factor may limit soil microbial respiration more than do temperature or nutrients. Second, plant respiration contributed most (90%) of the ecosystem respiration in fertilized plots. This unanticipated and large contribution from plant respiration highlights the critical importance of understanding the response of plant respiration to global environmental change in these wet sedge ecosystems.","Alaska | Carbon balance | Carbon-nutrient interactions | CO  exchange 2 | Fertilizer treatment | Nutrient availability | Photosynthesis | Respiration | Soil microbial respiration | Tundra ecosystems | Warming, chronic",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033920227,SCOPUS_ID:0033920227,2-s2.0-0033920227,Prospective and retrospective perturbation analyses: Their roles in conservation biology,Caswell H.,Ecology,00129658,81,3,619-627,2000-01-01,March 2000,10.1890/0012-9658(2000)081[0619:PARPAT]2.0.CO;2,368,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,174,"Demographic perturbation analysis explores how population statistics (especially population growth rate λ) respond to changes in the vital rates (survival, growth, development, reproduction, and so on). Perturbation analysis is used in two logically distinct ways. Prospective analyses (sensitivity and elasticity) explore the functional dependence of λ on the vital rates. They predict the changes in λ that would result from any specified change in the vital rates and are independent of previous patterns of variability of the vital rates. Retrospective analyses (life table response experiment [LTRE] methods and other kinds of variance decomposition) express observed variation in λ as a function of observed (co)variation in the vital rates. Their results are specific to the observed pattern of variation. Sensitivity and elasticity analysis can be used to identify potential management targets because changes in vital rates with high sensitivity or elasticity will produce large changes in λ. Sometimes that potential may not be realized because it is difficult or impossible to change those vital rates. Retrospective analyses cannot identify potential management targets because they compare the contributions of past changes in vital rates, not the effects of future changes. Just as the results of heritability analysis say nothing about the efficacy of clinical treatments, so the results of retrospective analysis say nothing about the efficacy of potential management tactics. Perturbation analysis is a powerful tool with important implications for conservation. It is important that perturbation analyses be applied properly.",Conservation biology | Elasticity analysis | Life table response experiments | Matrix population models | Population growth rate | Sensitivity analysis,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033920105,SCOPUS_ID:0033920105,2-s2.0-0033920105,A comparative analysis of plasticity in larval development in three species of spadefoot toads,Morey S.,Ecology,00129658,81,6,1736-1749,2000-01-01,June 2000,10.1890/0012-9658(2000)081[1736:ACAOPI]2.0.CO;2,114,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,175,"We used spadefoot toad larvae to evaluate assumptions and test predictions of the Wilbur and Collins model for plasticity in age and size at metamorphosis. The model assumes that there is a threshold during larval development after which it is possible to metamorphose and to accelerate metamorphosis in response to certain environmental stimuli. The threshold presumably sets the minimum size and/or age at metamorphosis. Development after the threshold is modified according to environmental conditions, with growth rate serving as an index of environmental quality. Rapidly growing larvae are predicted to delay metamorphosis to take advantage of a favorable larval environment. Slower growers are predicted to transform closer to the threshold, thus enabling them to escape from a poor larval environment. Groups of three larvae from all three species (Experiment 1) or isolated larvae from two species (Experiment 2) in the genus Scaphiopus were reared at three food levels. At predetermined ages, subsamples of larvae had their food supply eliminated. The cessation of feeding represents a decline in the quality of the larval environment. After food elimination, larvae either completed development or entered a developmental stasis, making no further progress toward metamorphosis. The ability to complete development was demarcated by a specific stage of development or a narrow range of stages, thus defining a threshold. The threshold for successful metamorphosis was arrived at earlier at higher food levels and is best described as a function of both stage and mass. If food was eliminated after the threshold had been reached, the starved larvae completed larval development at an earlier age than continuously fed controls at each food level except the lowest food treatment of S. intermontanus. The magnitude of this acceleration of development was greatest in fast-growing (high food) larvae and smallest in slow growers (low food). These results confirm that all three species respond to a decline in the quality of the larval environment as predicted by Wilbur and Collins. Furthermore, the interspecies comparison implies an adaptive shift in this plasticity in the form of a change in the stage of development that serves as a threshold, the degree of acceleration in development rate after the threshold, and the flexibility in the amount of growth that is seen after the threshold. S. couchii, which is derived from the most ephemeral environment, reaches the threshold at an earlier stage of development. It also displays a greater proportional acceleration in development rate after the threshold, matched by a larger trade-off in reduced body size at metamorphosis in comparison with species from less ephemeral environments.",Adaptive plasticity | Amphibian | Comparative studies | Ephemeral environment | Growth rate | Habitat desiccation | Larval development | Metamorphosis | Pelobatidae | Scaphiopus | Spadefoot toads,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033920069,SCOPUS_ID:0033920069,2-s2.0-0033920069,Characterizing the size dependence of resource acquisition within crowded plant populations,Berntson G.M.,Ecology,00129658,81,4,1072-1085,2000-01-01,April 2000,10.1890/0012-9658(2000)081[1072:CTSDOR]2.0.CO;2,107,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,176,"We present and apply a method for analyzing size-dependent patterns of resource acquisition by individuals within stands of competing plants. Our approach relies on curve-fitting to relate empirical measures of resource acquisition with various aspects of plant size and form. These relationships are referred to as size-uptake relationships (SURs). We demonstrate the use of this approach by characterizing the size dependence of light and nitrogen acquisition within developing stands of birch seedlings. Results of a number of phenomenological studies have predicted that competition for light is expected to be size asymmetric and that competition for belowground resources is expected to be size symmetric. Our study provides the first direct empirical test for these hypotheses. Application of the SUR approach largely confirms predictions regarding the size-dependent nature of light and belowground resource (nitrogen) acquisition. The uptake of nitrogen by birch seedlings was size symmetric, regardless of which aspect of size we considered (i.e., root mass, root length, root surface area, number of root tips, number of mycorrhizal root tips). In contrast, light interception was size asymmetric in relation to height and leaf area, but size symmetric in relation to total plant biomass. Differences in the degree of size-asymmetry of light acquisition between different measures of size were driven by the nature of the allometric relationships between plant height, biomass, and leaf area. SURs offer a tool for exploring some of the mechanistic processes related to resource-based interactions. Using this approach, we demonstrate that it is possible to characterize simultaneously the size-dependent patterns of multiple resources within competing plant populations. We suggest that this approach may prove valuable for identifying how size-dependent patterns of resource acquisition vary through ontogeny. We conclude with a discussion of the need for a more mechanistic understanding of plant-plant interactions and the role that the SUR approach can play towards this goal.",Allometry | Betula alleghaniensis | Distribution-modifying function | Plant-plant interactions | Resource competition | Resource preemption | Size-asymmetric competition | Size-symmetric competition | Size-uptake relationships (SURs),NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033919028,SCOPUS_ID:0033919028,2-s2.0-0033919028,A trade-off between flight capability and reproduction in males of a wing-dimorphic insect,Langellotto G.,Ecology,00129658,81,3,865-875,2000-01-01,March 2000,10.1890/0012-9658(2000)081[0865:ATOBFC]2.0.CO;2,83,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,177,"The widespread occurrence of dispersal polymorphisms among insects is consistent with the hypothesis that fitness costs are associated with flight capability. Although trade-offs between flight capability and reproduction are well documented in the females of many wing-polymorphic insect species, the relationship between dispersal capability and reproductive success in males is poorly established. Here we examine the potential cost of flight capability in males of the salt-marsh-inhabiting planthopper Prokelisia dolus (Hemiptera: Delphacidae). This species exhibits a dispersal polymorphism with both flightless adults (brachypters) and migratory adults (macropters) occurring in populations. In a competitive setting in the laboratory, brachypterous males exhibited a threefold mating advantage over macropterous males; they obtained 77% of the matings with brachypterous females. This mating advantage resulted, in part, from brachypterous males aggressively displacing rival macropters during courtship. There was also a nonsignificant tendency for brachypterous males to arrive before macropterous males to court a calling female. Neither female rejection behavior nor male body size appeared to contribute to the mating advantage of brachypterous males. When macropterous females were contested, the mating advantage of the male wing forms changed and macropterous males obtained the majority of matings. Thus, there was evidence for assortative mating based on wing form. When placed with ten brachypterous females, brachypterous males sired twice as many offspring as did macropterous males. This advantage was due to brachypters siring more offspring per female and not from inseminating more females; hence differences in sperm load between the male wing forms are implicated in the siring advantage of brachypters. There was, however, no tendency for brachypterous males to survive longer than their macropterous counterparts; thus, differences in longevity did not contribute to enhanced siring ability. Overall, these results provide support for a trade-off between dispersal capability and reproductive success in males.",Dispersal | Flightlessness | Mate location | Planthopper | Prokelisia dolus | Siring capability of male wing forms | Trade-off between flight Capability and reproduction | Wing polymorphism,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033919027,SCOPUS_ID:0033919027,2-s2.0-0033919027,Anthropogenic ties to late-successional structure and composition in four New England hemlock stands,McLachlan J.S.,Ecology,00129658,81,3,717-733,2000-01-01,March 2000,10.1890/0012-9658(2000)081[0717:ATTLSS]2.0.CO;2,61,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,178,"The pace and magnitude of long-term change in the forests of eastern North America is poorly understood. The current study examines the developmental history of primary Tsuga canadensis stands in central Massachusetts from before European settlement to the present. Through an integrated reconstructive approach employing stand-level pollen stratigraphies, tree ring chronologies, and long-term archival records, we show how the characteristic structure and composition of old-growth forests in southern New England developed in four stands through a history of anthropogenic and natural disturbance, rather than through the gradual process of autogenic succession. Forest composition during pre-settlement times was distinct at each site and included a variety of successional stages ranging from late-successional northern hardwood-Tsuga assemblages to assemblages dominated by early successional to mid-successional taxa such as Castanea, Quercus, and Pinus. Anthropogenic disturbance during the 18th and 19th centuries resulted in novel assemblages dominated by Castanea or Betula. Composition at the four sites converged on the current assemblage dominated by large, late-successional Tsuga, in response to altered patterns of disturbance in the 20th century. The age of the dominant trees (100-200 yr) and apparent stability of the current forests masks the extent to which their origin is a product of the cultural landscape and is in no way representative of pre-European forests at these sites.",Anthropogenic disturbance | Autogenic succession | Dendroecology | Forest dynamics | Pateoecology | Tsuga canadensis,all,All Open Access
