@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,dc:description,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0035713280,SCOPUS_ID:0035713280,2-s2.0-0035713280,The behavior and interactions of birds visiting Erythrina fusca flowers in the Colombian Amazon,Cotton P.A.,Biotropica,00063606,33,4,662-669,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00223.x,40,Journal,ar,Article,100,1,1,Amazonia | Colombia | Erythrina fusca | Hummingbird | Oropendola | Parrot | Pollination | Tanager | Tropical rain forest,13817,undefined,0,FALSE,22,"I observed 22 species of birds visiting flowering Erythrina fusca trees at Matamatá, Amazonas, Colombia. The large orange flowers of E. fusca are adapted for pollination by birds and are protected from illegitimate visits by a petal that covers the nectaries and anthers until displaced by a foraging bird. Experiments with flowers bagged to exclude potential pollinators demonstrated that the flowers do not open without assistance. At Matamatá, parrots are the most frequent visitors to flowering E. fusca, and two species, Dusky-headed Parakeet (Aratinga weddellii) and Cobalt-winged Parakeet (Brotogeris cyanoptera), appear to be the main pollinators. This is only the fourth report of Neotropical parrots acting as pollinating agents. At least five other parrot species fed on the nectar or flowers of E. fusca but destroyed the flowers in the process. Orange-backed Troupials (Icterus jamacaii) were the only other species observed opening E. fusca flowers nondestructively and are likely to be pollinators. Hummingbirds were common visitors to E. fusca flowers and some species were found to carry E. fusca pollen; however, hummingbirds were unable to open the flowers themselves and relied on other visitors to open the flowers for them. The number of hummingbird visits to a flowering E. fusca tree was positively correlated with the number of visits by parrots and icterids, but not with the number of mature flowers, indicating that legitimate visitors facilitate access by hummingbirds.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035713277,SCOPUS_ID:0035713277,2-s2.0-0035713277,Landscape patterns of tropical forest recovery in the republic of Palau,Endress B.A.,Biotropica,00063606,33,4,555-565,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00214.x,52,Journal,ar,Article,100,2,2,Land cover change | Landscape dynamics | Micronesia | Palau | Tropical forest regeneration.,13817,undefined,0,FALSE,23,"A GIS (geographic information systems) database was constructed from aerial photographs, a vegetation map, and topographic map data of the Ngeremeduu Bay Drainage Area (NBDA), Palau, to examine relationships between upland land cover dynamics, environmental variables, and past land use. In 1992, 82.9 percent of the NBDA was forest, 16.6 percent was grassland, and 0.5 percent consisted of village areas. Between 1947 and 1992, there was a 11.2 percent reduction of grassland area primarily due to a 10.9 percent increase in forest cover. These land cover changes led to larger, more continuous stretches of forest and numerous, highly fragmented grassland patches. Significant relationships (P < 0.001) were found between the spatial distribution of forest and grassland cover and slope, elevation, soil pH, and percent soil organic matter. These patterns, however, may have resulted from past farm site selection rather than from ecological relationships. Our results indicate that areas of forest expansion were significantly (P < 0.001) associated with the location of abandoned agricultural communities. In addition, over 92 percent of areas of forest expansion occurred within 100 m of established forest. These results suggest that the proximity of established forest facilitate forest recovery following human disturbance.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035713203,SCOPUS_ID:0035713203,2-s2.0-0035713203,Observations on the pollination of Passiflora penduliflora,Kay E.,Biotropica,00063606,33,4,709-713,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00229.x,14,Journal,no,Note,100,1,1,Bat | Caribbean | Jamaica | Monophyllus | Passiflora | Pollination | Savanna | Trochilus,13817,undefined,0,FALSE,24,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035713198,SCOPUS_ID:0035713198,2-s2.0-0035713198,Responses of aquatic macrophytes to disturbance by flash floods in a brazilian semiarid intermittent stream,Maltchik L.,Biotropica,00063606,33,4,566-572,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00215.x,22,Journal,ar,Article,100,2,2,Brazil | Disturbance | Flood | Intermittent stream | Macrophyte | Najas marina | Resilience | Resistance | Semiarid region | Stability.,13817,undefined,0,FALSE,25,"Resistance and resilience of Najas marina to disturbance by flash floods were studied in a permanent fluvial pool of a Brazilian semiarid intermittent stream. A total of 21 macrophyte samples was collected in the high-rainfall season during two annual cycles (1996-1997). Decreases in macrophyte biomass were positively correlated with flood magnitude (Pearson, P = 0.047), varying from 25 to 53 percent when discharges were lower than or equal to 0.5 m3/sec and between 70 and 100 percent when discharges were higher than 1.0 m3/sec. Macrophyte resilience was greater after floods of low magnitude. After floods of 0.5 m3/sec, three weeks were necessary to re-establish 88 percent of biomass lost, and after a flood of 1.4 m3/sec, six months were needed to initiate N. marina regrowth. This population of N. marina in Avelós stream has higher stability in response to small disturbances, but as expected, its resistance and resilience decreases with larger disturbances. In general, the high resistance and resilience of N. marina in response to small disturbances have been observed in intermittent tropical streams. The absence of large floods during the study period and the low variability of water temperature in this tropical region may have influenced these results.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035713135,SCOPUS_ID:0035713135,2-s2.0-0035713135,Fruit characteristics and muntiacus muntijak vaginalis (Muntjac) visits to individual plants of choerospondias axillaris,Chen J.,Biotropica,00063606,33,4,718-722,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00231.x,17,Journal,no,Note,100,7,7,Choerospondias axillaris | Fruit characteristics | Muntiacus muntijak vaginalis | Seed dispersal | Selective visitation | Tropical rain forest | Xishuangbanna,13817,undefined,0,FALSE,26,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035713134,SCOPUS_ID:0035713134,2-s2.0-0035713134,Jaguar (Panthera onca) food habits in atlantic rain forest of Southeastern Brazil,Garla R.C.,Biotropica,00063606,33,4,691-696,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00226.x,63,Journal,ar,Article,100,3,3,Atlantic rain forest | Brazil | Food habits | Jaguars | Panthera onca | Scat analysis,13817,undefined,0,FALSE,27,"Between January and December 1996, the food habits of a relict population of jaguars were studied in 220 km2 Linhares Forest Preserve, which comprises much of the remaining old-growth Atlantic Forest of Espírito Santo, Brazil. Fecal analysis indicated opportunistic feeding on 24 prey species (N = 101 scats). Mammals represented 87 percent of the total items, followed by reptiles (9.8%) and birds (2.8%). Considering prey weight, 23.4 percent of the items weighed 1-3 kg, 40.5 percent were 3-10 kg, and 27.7 percent weighed more than 10 kg. Analysis of relative prey frequency and biomass indicated that the diet was concentrated in two prey types: long-nosed armadillo and white-lipped peccary. Literature data suggest that forest jaguars rely on the same mammal prey over their entire geographic range.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035713097,SCOPUS_ID:0035713097,2-s2.0-0035713097,Variation in post-dispersal Seed predation in mature peruvian lowland tropical forest and fallow agricultural sites,Notman E.,Biotropica,00063606,33,4,621-636,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00220.x,45,Journal,ar,Article,100,2,2,Forest regeneration | Peru | Seed dispersal | Seed predation | Swidden agriculture | Tropical wet forest.,13817,undefined,0,FALSE,28,"Variation in post-dispersal seed predation between mature forest and fallow swidden agriculture sites (young forest) was examined for 26 tree and liana species in Peruvian lowland tropical forest. Exclosures were also used to determine the relative importance of vertebrate and invertebrate seed predators. Although species differed significantly in levels of predation, predation of seeds exposed to vertebrates was high (>75%) for all species, while seed predation by invertebrates was lower and more variable. Seed and seedling predation by insects was significantly higher in mature forest, while seed predation by rodents was higher in fallow areas. Other sources of mortality (primarily desiccation) were higher for seeds in fallow areas. The percentage of seeds moved was significantly different among species but not between forests.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035712704,SCOPUS_ID:0035712704,2-s2.0-0035712704,Nutrient content and substrate effect on fine root density and size distribution in a Nicaraguan rain forest,Blair B.C.,Biotropica,00063606,33,4,697-701,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00227.x,14,Journal,no,Note,100,2,2,Nicaragua | Nicaragua | Nutrient foraging | Nutrient heterogeneity | Root ingrowth core | Tropical wet forest,13817,undefined,0,FALSE,29,NA,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0035712703,SCOPUS_ID:0035712703,2-s2.0-0035712703,Hyper-abundance of native wild pigs (sus scrofa) in a lowland dipterocarp rain forest of Peninsular Malaysia,Ickes K.,Biotropica,00063606,33,4,682-690,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00225.x,63,Journal,ar,Article,100,1,1,Biomass | Density | Edge effect | Line transect | Malaysia | Pasoh Forest Reserve | Sus scrofa | Tropical forest | Wild pigs,13817,undefined,0,FALSE,30,"This study reports extraordinarily high density estimates for the wild pig (Sus scrofa) from an aseasonal tropical forest site within the species' native range. At Pasoh Forest Reserve, a 2500 ha area of lowland dipterocarp rain forest in Peninsular Malaysia, line transects were used to estimate pig density from May to October in 1996 and 1998. In 1996, 44 sightings of S. scrofa consisting of 166 individuals were recorded along 81 km of transects. In 1998, 39 sightings documented 129 individuals along 79.9 km of transects. Estimated population density was 47.0 pigs/km2 in 1996 and 27.0 pigs/km2 in 1998. Sus scrofa biomass in this forest was estimated at 1837 kg/km2 and 1346 kg/km2 in 1996 and 1998, respectively. Differences between years were attributed to changes in the density of young pigs, coincident with a mast-seeding year of dipterocarp trees in 1996. Pig densities at Pasoh Forest Reserve were much higher than at other forest locations within the species' native range in Europe and Asia. Because Pasoh Forest Reserve is a forest fragment, two factors likely account for the extremely high pig densities: (1) local extinction of natural predators (mainly tigers and leopards) and (2) an abundant year-round food supply of African oil palm fruits from extensive plantations bordering the reserve.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035712085,SCOPUS_ID:0035712085,2-s2.0-0035712085,The role of arboreal Seed dispersal groups on the Seed rain of a lowland tropical forest,Clark C.J.,Biotropica,00063606,33,4,606-620,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00219.x,83,Journal,ar,Article,100,3,3,Cameroon | Frugivory | Lowland tropical forest | Seed dispersal | Seed rain.,13817,undefined,0,FALSE,31,"Most tropical plants produce fleshy fruits that are dispersed primarily by vertebrate frugivores. Behavioral disparities among vertebrate seed dispersers could influence patterns of seed distribution and thus forest structure. This study investigated the relative importance of arboreal seed dispersers and seed predators on the initial stage of forest organization - Seed deposition. We asked the following questions: (1) To what degree do arboreal seed dispersers influence the species richness and abundance of the seed rain? and (2) Based on the plant species and strata of the forest for which they provide dispersal services, do arboreal seed dispersers represent similar or distinct functional groups? To answer these questions, seed rain was sampled for 12 months in the Dja Reserve, Cameroon. Seed traps representing five percent of the crown area were erected below the canopies of 90 trees belonging to nine focal tree species: 3 dispersed by monkeys, 3 dispersed by large frugivorous birds, and 3 wind-dispersed species. Seeds disseminated by arboreal seed dispersers accounted for ca 12 percent of the seeds and 68 percent of the seed species identified in seed traps. Monkeys dispersed more than twice the number of seed species than large frugivorous birds, but birds dispersed more individual seeds. We identified two distinct functional dispersal groups, one composed of large frugivorous birds and one composed of monkeys, drop dispersers, and seed predators. These groups dispersed plants found in different canopy strata and exhibited low overlap in the seed species they disseminated. We conclude it is unlikely that seed dispersal services provided by monkeys could be compensated for by frugivorous birds in the event of their extirpation from Afrotropical forests.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035711935,SCOPUS_ID:0035711935,2-s2.0-0035711935,Vegetation recovery following a high elevation fire in the Dominican Republic,Horn S.P.,Biotropica,00063606,33,4,701-708,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00228.x,17,Journal,no,Note,100,3,3,Baccharis myrsinites | Cordillera Central | Dominican Republic | Fire | Juan B. Pérez Rancier National Park | Lyonia spp. | Myrica picardae | Myrsine coriacea | Pinus occidentalis | Recovery | Regeneration | Vegetation,13817,undefined,0,FALSE,32,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035711054,SCOPUS_ID:0035711054,2-s2.0-0035711054,Ants induce domatia in a rain forest tree (Vochysia vismiaefolia),Blüthgen N.,Biotropica,00063606,33,4,637-642,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00221.x,20,Journal,ar,Article,100,2,2,Ant-plants | Induced response | Myrmecophytes | Pseudomyrmex | Surumoni canopy crane | Tropical rain forest | Venezuela | Vochysiaceae,13817,undefined,0,FALSE,33,"In Amazonian rain forest trees of Vochysia vismiaefolia (Vochysiaceae), ants were found to induce twig structures that resembled classical ant domatia. This phenomenon is novel for ant-plants, which commonly develop domatia without the activity of ants. Eight species of ants were recorded inside the domatia of six individual trees, but domatia were most numerous and characteristic when induced and inhabited by an undescribed species of Pseudomyrmex on two trees. To investigate the mechanism of domatium growth, we drilled holes into young twigs: the expansion of the twig diameter surrounding the holes was significantly accelerated, comparable to domatia formation. Domatia induction is discussed as a putative step in the evolution of ant-plants.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035709953,SCOPUS_ID:0035709953,2-s2.0-0035709953,"Effects of multiple disturbances (fire and hurricane) on epiphyte community dynamics in a subtropical forest, Florida, U.S.A.",Robertson K.M.,Biotropica,00063606,33,4,573-582,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00216.x,14,Journal,ar,Article,100,2,2,Disturbance ecology | Epiphyte recovery | Hurricane Andrew | Ingraham Fire | Long Pine Key | Plant mortality | Quercus virginiana | South Florida habitats | Subtropical hardwood hammocks | Tillandsia | Tree and epiphyte damage.,13817,undefined,0,FALSE,34,"We addressed the interacting effects of a natural large-scale fire and a subsequent major hurricane on relative positions of epiphytes in a subtropical forest. In Everglades National Park, subtropical hammocks (hardwood tree ""islands""; burned and unburned) during the Ingraham Fire (1989) were surveyed for trees and epiphytic bromeliads (Tillandsia spp.) one year before, as well as one and five years after, Hurricane Andrew (1992). We measured trees (species, diameter, and status [alive/dead]) and epiphytes (species, height, host tree characteristics, substrate life status, and density). The fire decreased the height of epiphytes during the hurricane because branches and bark of trees killed by the fire were unstable epiphyte substrates in the high winds. Proportions of epiphytes on Quercus virginiana were equally increased after the hurricane in both unburned and burned hammocks; the large size and bark characteristics resulted in greater proportional survival of epiphytes on this species. During the five years following the hurricane, changes in the distributions of epiphytes generally were toward pre-hurricane distributions, but recovery was faster in unburned than burned hammocks. We conclude that disturbances that kill trees are likely to amplify the vertical reduction of epiphytes during a subsequent hurricane and that effects of a single disturbance on plant populations can be influenced by the disturbance history of the system, including different types of disturbances.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035709919,SCOPUS_ID:0035709919,2-s2.0-0035709919,"Phenology, sexual expression, and reproductive success of the rare neotropical palm Geonoma epetiolata",Martén S.,Biotropica,00063606,33,4,596-605,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00218.x,23,Journal,ar,Article,100,2,2,Bet-hedging | Dichogamy | Fruit abortion | Geonoma epetiolata | Monoecy | Palm phenology | Pollen limitation,13817,undefined,0,FALSE,35,"We studied the phenology and reproductive biology of the stained glass palm Geonoma epetiolata in a premontane rain forest of Costa Rica. This understory species is endemic to Costa Rica and Panama. We followed 102 plants for two years and found that G. epetiolata is monoecious and protandrous. Flowering duration at the inflorescence level is three to six months for the male phase and two to three weeks for the female phase; this is one the most extended flowering periods reported for palms. Flowering in this palm is continuous throughout the year, both at the individual and population level. This long and continuous flowering pattern may represent an adaptation to increase the chances of reproduction in a environment of high and unpredictable rainfall. The species is self-compatible, but self-pollination is possible only when there is overlap of male and female inflorescences (38% of the cases). Only 28 percent of the stigmas of 1020 flowers received pollen grains and 20 percent developed pollen tubes in the styles. Of all the flowers produced by an inflorescence, 14 percent initiated fruit development but only 3 percent develop into mature fruits. Seventy-six percent of the initiated fruits were aborted.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035709698,SCOPUS_ID:0035709698,2-s2.0-0035709698,Frugivory and seed dispersal by the lowland tapir (Tapirus terrestris) in southeast Brazil,Galetti M.,Biotropica,00063606,33,4,723-726,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00232.x,81,Journal,no,Note,100,4,4,Atlantic Forest | Frugivory | Seed dispersal | Syagrus | Tapirus,13817,undefined,0,FALSE,36,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035709695,SCOPUS_ID:0035709695,2-s2.0-0035709695,"Poachers and forest fragmentation alter seed dispersal, seed survival, and seedling recruitment in the palm Attalea butyraceae, with implications for tropical tree diversity",Wright S.J.,Biotropica,00063606,33,4,583-595,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00217.x,167,Journal,ar,Article,100,2,2,Attalea butyraceae | Barra Calorada Island | Bruchidae | Dasyprocta punctata | Habitat fragmentation | Janzen-Connell hypothesis | Palm | Panama,13817,undefined,0,FALSE,37,"We examined the interaction between a palm and two bruchid beetles along with several mammal species to explore how poachers and habitat fragmentation may indirectly alter the spatial pattern of seed dispersal, seed predation, and seedling recruitment in central Panama. The large, stony endocarps of Attalea butyraceae decay slowly and bear distinctive scars when opened by rodents or beetles. We determined the final distance between endocarps and reproductive trees (which we call an ecologically effective dispersal distance), the predation status of each endocarp, and the distance between seedlings and reproductive trees. The 68 focal trees were divided among 14 sites and four levels of anthropogenic disturbance. Levels of disturbance included full protection from poachers, light and heavy pressure from poachers, and small island habitat fragments. Ecologically effective seed dispersal distances were greatest for protected sites, intermediate for lightly poached sites, and shortest for heavily poached sites and habitat fragments. Seed predation by rodents increased with distance to the nearest reproductive Attalea and was greatest for fully protected sites, intermediate for lightly poached sites, and least for heavily poached sites and habitat fragments. Seed predation by beetles reversed the patterns described for seed predation by rodents. Total seed predation by beetles and rodents combined was independent of distance, greatest for fully protected sites, and lower for poached sites and habitat fragments. Seedling densities were always greatest close to reproductive trees; however, the increase in seedling densities close to reproductive trees was minimal for fully protected sites, clearly evident for poached sites, and pronounced for habitat fragments. Increased seedling recruitment near conspecific trees may in time reduce tree diversity where humans disrupt mammal communities.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035709658,SCOPUS_ID:0035709658,2-s2.0-0035709658,North-south patterns within arboreal ant assemblages from rain forests in Eastern Australia,Majer J.D.,Biotropica,00063606,33,4,643-661,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00222.x,32,Journal,ar,Article,100,5,5,Ants | Arboreal | Australia | Borneo | Rain forest,13817,undefined,0,FALSE,38,"This paper describes the ant assemblages sampled from rain forest canopies ranging from southern Victoria through to Cape York Peninsula, Australia, and also in Brunei. Specifically, it examines the influence of decreasing latitude and variations in elevation on the character, richness, and abundance of the arboreal rain forest ant fauna, and also the relative contribution of ants to the total arthropod community. The sites that were examined included: cool temperate Nothofagus cunninghamii forest from a range of locations in Victoria; cool temperate N. moorei forest at both Werrikimbe and Styx River, New South Wales; notophyll vine forest in Lamington National Park, southeast Queensland; high elevation notophyll vine forest in Eungella National Park, central Queensland; complex notophyll vine forest at Robson Creek, Atherton Tablelands, north Queensland; complex mesophyll vine forest at Cape Tribulation, north Queensland; and mixed dipterocarp forest in Brunei. Although these sites represent a gradient increasingly tropical in character, botanically speaking, Eungella is less tropical than Lamington because of its high elevation. All samples were obtained by fogging the canopy with a rapid-knockdown pyrethrin pesticide. In all cases, circular funnels were suspended beneath the foliage of individual trees or small plots of mixed canopy. Arthropods were collected four hours after fogging. Following ordinal sorting, ants were identified and counted to morphospecies level. The resulting catch were then standardized across sites as numbers caught per 0.5 m2 sampling funnel. Generic and species richness were higher at the lowland tropical Cape Tribulation sites than at the sites to the south and was comparable with values in the Brunei site. Species richness was negatively correlated with latitude and elevation. Within the Australian rain forest, the lowland/highland break appears to be the strongest predictor of ant relative abundance, with a weaker latitudinal relationship superimposed.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035709615,SCOPUS_ID:0035709615,2-s2.0-0035709615,Using artificial fruits to evaluate fruit selection by birds in the field,Alves-Costa C.P.,Biotropica,00063606,33,4,713-717,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00230.x,20,Journal,no,Note,100,2,2,Artificial fruits | Brazil | Frugivory by birds | Fruit color | Fruit selection | Semi-deciduous Atlantic forest,13817,undefined,0,FALSE,39,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0035709519,SCOPUS_ID:0035709519,2-s2.0-0035709519,Seasonality and colony composition in a montane tropical eusocial wasp,O'Donnell S.,Biotropica,00063606,33,4,727-732,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00233.x,20,Journal,no,Note,100,2,2,Cloud forest | Colony development | Enforced sterility | Foundress associations | Mischocyttarus mastigophorus | Phenology | Rainfall | Vespidae,13817,undefined,0,FALSE,40,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034993882,SCOPUS_ID:0034993882,2-s2.0-0034993882,Clidemia hirta invasion at the Pasoh forest reserve: An unexpected plant invasion in an undisturbed tropical forest,Peters H.A.,Biotropica,00063606,33,1,60-68,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00157.x,65,Journal,ar,Article,100,1,1,Clidemia hirta | Diversity | Edge effect | Lowland tropical forest | Pasoh Forest Reserve | Peninsular Malaysia | Plant invasion | Sus scrofa,13817,undefined,0,FALSE,41,"Clidemia hirta is a highly invasive shrub in tropical forests throughout the world, but has had little success invading mainland sites and undisturbed forests. In the early 1990s, this plant was found to have invaded an unexpected site, an undisturbed continental tropical forest at Pasoh, Peninsular Malaysia. In 1997, a study was conducted of the C. hirta population at the Pasoh Forest Reserve. A demographic survey of the 50-ha long-term research plot at Pasoh located 1002 C. hirta individuals, 69 of which were reproductive at the time of the study. All but 8 individuals were located in high light gaps or gap edges. Relative growth rates were significantly higher in gaps and gap edges than in the understory, and no reproductive individuals were found in the understory. Mean plant size and dry biomass density increased steadily over the course of the study, while the observed mortality rate was 0 percent over two months. The biomass density of Clidemia at Pasoh was <500 g/ha at the conclusion of this study, but because the population is confined almost exclusively to high light environments, its density in these sites is much higher. The location of C. hirta plants in gaps was significantly correlated with past disturbance by wild pigs, suggesting that soil disturbance and light availability are essential for their establishment. The implication of this study is that by competing with native species in gaps, C. hirta invasion has the potential to alter forest regeneration at Pasoh. Changing land use practices near the reserve have increased the number of wild pigs, and thus the level of disturbance, which may explain the recent success of C. hirta at Pasoh.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034993453,SCOPUS_ID:0034993453,2-s2.0-0034993453,Bait use in tropical litter and canopy ants - Evidence of differences in nutrient limitation,Kaspari M.,Biotropica,00063606,33,1,207-211,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00172.x,39,Journal,no,Note,100,2,2,Ant | Canopy | Carbohydrate | Litter | Neotropics | Nutrient limitation | Protein,13817,undefined,0,FALSE,42,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034992452,SCOPUS_ID:0034992452,2-s2.0-0034992452,Müllerian body feeding by andean birds: New mutualistic relationship or evolutionary time lag?,Naoki K.,Biotropica,00063606,33,1,204-207,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00171.x,2,Journal,no,Note,100,2,2,Andean birds | Cecropia gabrielis | Ecuador | Foraging behavior | Müllerian body | Myioborus miniatus | Parula pitiayumi | Tangara ruficervix,13817,undefined,0,FALSE,43,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034992451,SCOPUS_ID:0034992451,2-s2.0-0034992451,Dietary choices of the pouched mouse (Saccostomus mearnsi) in Central Kenya,Metz M.R.,Biotropica,00063606,33,1,182-187,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00167.x,7,Journal,ar,Article,100,2,2,Competition | Diet | East Africa | Kenya | Pouched mouse | Rodent | Saccostomus mearnsi | Small mammal | Tropical savanna,13817,undefined,0,FALSE,44,"Although there is growing recognition of the importance of small mammals in savanna ecosystems of east Africa, the ecology and behavior of these organisms are not well known. We conducted studies on the dietary preferences of one rodent, the pouched mouse (Saccostomus mearnsi), which is the dominant small mammal in a widespread habitat in central Kenya. To establish the food preferences of this species, we: (1) conducted cafeteria trials in the laboratory whereby individual mice were offered seeds and a selection of herbaceous vegetation from the habitat; (2) surveyed the habitat for piles of vegetation dipped by these mice and identified these clippings to species; and (3) estimated the abundance of plant species in the habitat to determine if the mice were dipping species in proportion to their availability. Our results indicated that S. mearnsi prefers green vegetation to seeds, at least during wet seasons, and that it has a strong preference for forbs. In cafeteria trials, S. mearnsi chose 93 percent green vegetation and only 7 percent seeds. The forb Commelina africana was highly preferred over other food items offered. In the habitat, two forbs, C. africana and Monsonia angustifolia, constituted > 40 percent of the piles of clippings, although these two species together made up < 4 percent of the available vegetation. Grasses also were clipped frequently, although in lower proportions than their availability in the habitat. The herbivorous habits of S. mearnsi establish the potential of this species to compete for resources with ungulates, which are abundant in this habitat.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034991425,SCOPUS_ID:0034991425,2-s2.0-0034991425,"The macrofauna of water-filled tree holes on Barro Colorado Island, Panama",Yanovlak S.P.,Biotropica,00063606,33,1,110-120,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00161.x,49,Journal,ar,Article,100,1,1,Diptera | Macroinvertebrates | Microcosm | Mosquitoes | Panama | Phytotelmata | Succession | Tropical moist forest,13817,undefined,0,FALSE,45,"The fauna of water-filled tree holes in Neotropical forests is not well documented. Cumulatively, 54 macroinvertebrate and 5 vertebrate taxa were found in artificial and natural tree holes censused over four wet seasons on Barro Colorado Island, Panama. Most of the species were in the insect order Diptera, occurred as aquatic larvae in tree holes, and were detritivore/omnivores. Half (49%) of the collected species are considered specialists in this and similar container habitats, and three invertebrate taxa were previously unknown from tree holes. Successional patterns were weak in tree holes, but some taxa predictably colonized holes shortly after they were filled. The mosquito Culex urichii was more common and abundant in artificial than in natural tree holes; occurrence frequencies and densities of most other taxa were similar between hole types.",NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034990877,SCOPUS_ID:0034990877,2-s2.0-0034990877,"Distribution patterns of migrant and resident birds in successional forests of the Yucatan peninsula, Mexico",Smith A.L.,Biotropica,00063606,33,1,153-170,2001-01-01,2001,10.1111/j.1744-7429.2001.tb00165.x,27,Journal,ar,Article,100,3,3,Bird community | Campeche | Distribution patterns | Successional forests | Yucatan peninsula,13817,undefined,0,FALSE,46,"Increasing human activity in the Yucatan peninsula has led to declines in older stages of successional forest, threatening regional habitat diversity. To determine potential effects of this habitat loss on the region's avifauna, we examined the relative use of different forest stages by resident and migrant birds during the nonbreeding season. We used the fixed-width transect method to compare the distribution, abundance, and diversity of forest birds in early (five to ten years old), mid (15-25 years), and late (>50 years) successional forests in the state of Campeche, Mexico, in the south-central part of the peninsula. All stages of successional forest had highly similar bird assemblages and did not differ in bird abundance or diversity. Both migrant and resident birds occurred across the successional gradient. The majority of habitat specialists, however, were resident birds restricted to late-successional forest, indicating that early secondary growth may not be suitable for all species. Furthermore, resident birds that typically participate in mixed-species flocks attained their greatest densities in the oldest forest habitat. Rapid recovery of pre-disturbance physiognomic features, in addition to high levels of habitat connectivity in the region, may contribute to similar bird communities across a range of successional stages. The high degree of edge characterizing much of the forest mosaic also may allow birds access to different seral stages. Loss of late-successional forest, however, is likely to adversely affect the subset of resident avifauna that depends on unique features of mature habitat such as snags, large trees, and climatic buffering. Conservation efforts in Campeche should focus on the specialized requirements of the most habitat-restricted species while preserving the current landscape mosaic characteristic of the small-scale shifting cultivation system.",NA,NA
