@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/85026463385,SCOPUS_ID:85026463385,2-s2.0-85026463385,"Diversity, structure and floristic affinities of a temporarily flooded forest of the Yucatan Peninsula",Pinto C.A.,Revista de Biologia Tropical,00347744,22152075,65,3,868-880,2017-01-01,2017,10.15517/rbt.v65i3.26341,"Temporarily flooded forests (TFF’s) are among the most endangered tree communities in Southeast Mexico and in a contradictory way among the least known in terms of their diversity. Therefore, the aim of this study was to characterize the richness, diversity (Shannon-Wiener) and dominance (relative importance value; RIV) of a TFF of the Yucatan Peninsula, and evaluate its floristic affinities with other TFF’s and upland forests (UF’s) of Southeast Mexico. A sampling method based on 10 quadrants of 10 x 20 m (2 000 m2) was used to record all woody individuals with diameter ≥ 1 cm and height ≥ 1.5 m. A floristic similarity analysis was used including 192 genera of woody plants belonging to TFF’s and UF’s of the Yucatan and Tabasco TFF’s. A Mantel correlation test was performed to determine if the geographic distance has effect on the floristic similarities between TFF’s and UF´s of the Yucatan peninsula. The TFF under study was characterized with a low level of diversity (2.79) and species richness (56), and a high dominance level (52.3% of RIV in five species). Dominant species such as Haematoxylum campechianum, Dalbergia glabra, Cameraria latifolia, Byrsonima crassifolia, Crescentia cujete and Terminalia buceras showed a floristic neotropical affinity typical of floodable habitats. The structure of the community was characterized by an inverted “J” pattern for the distribution of individuals in the diametric and height classes. The high density of woody lianas, mainly of Dalbergia glabra (22% of the recorded individuals) suggested an optimal state of conservation of the studied area. The floristic similarity analysis revealed that most of TFF’s in Yucatan Peninsula were grouped with high similarity (55%) independently of the adjacent UF’s; however, TFF´s resulted similar among them (36% similarity) when compared with TFF’s from other regions (16% similarity). According to the Mantel test, the similarity between sites is not influenced by its geographical proximity (r = -0.098, p>0.05). This emphasizes the need to generate conservation strategies for the TFF’s of the Yucatan peninsula independently from other regions of Southeast Mexico. Our results suggest that the TFF of the studied region has a similar diversity from other TFF’s in Southeast Mexico, a different floristic composition compared with adjacent UF’s and a structure with an optimal conservation status, characteristics that indicate their importance for the regional flora conservation. Further ecological studies are needed to build a solid foundation for management and conservation for the TFF’s.",2,Journal,ar,Article,100,3,3,Floristic relationships | Haematoxylum campechianum | Low inundated forest | Plant diversity | Wetland | Yucatan peninsula,13567,undefined,1,TRUE,all,All Open Access,74,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85026462776,SCOPUS_ID:85026462776,2-s2.0-85026462776,"Growth and mortality of the triggerfish Canthidermis sufflamen (Perciformes: Balistidae) from Los Frailes and Los Testigos Archipelagos, Venezuela",Alarcón M.,Revista de Biologia Tropical,00347744,22152075,65,3,858-867,2017-01-01,2017,10.15517/rbt.v65i3.23715,"Canthidermis sufflamen has become a low cost food resource in high demand in El Tirano fishing community, and captures have been increasing in recent years. Since there is a lack of information on this resource population dynamics in Venezuela, the goal of this research was to provide some biological-fishery parameters, and has as general objective to determine growth and mortality of the triggerfish of Los Frailes and Los Testigos Archipelagos, Federal Territories of Venezuela. For this, a total of 3 595 specimens were collected from El Tirano commercial fishing, every week, from May 2012 to April 2013. We determined total length (cm), total weight (g), and sex for each specimen. No sexual dimorphism was shown with respect to length (ts = -0.96; p > 0.05), so one length-weight ratio was established for both sexes: W = 0.164*L2.26; and they both exhibited minor allometric growth. Growth was estimated by analysis of the frequency distribution of lengths, using FiSAT software. Growth parameters, estimated by the von Bertalanffy model, were considered slow, being L∞ = 61.69 cm, W∞ = 1 868.402 g, k = 0.36/year, and to = -0.654 years. The maximum age was A0.95 = 8 years. The growth index (Ø′), showed a value of 3.14. The exploitation rate E = 0.72/year, using total mortality values Z = 2.67/year, natural M = 0.73/year and from fishing F = 1.93/year, indicates that C. sufflamen is being over-exploited by the artisanal fishers of El Tirano. We recommend following some harvest guidelines that will reduce mortality rate due to fishing.",4,Journal,ar,Article,100,4,4,Canthidermis sufflamen | Growth | Los Frailes and Los Testigos Archipelagos | Mortality | Venezuela,13567,undefined,1,TRUE,all,All Open Access,75,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85026462002,SCOPUS_ID:85026462002,2-s2.0-85026462002,Attraction of Scarabaeinae (Coleoptera: Scarabaeidae) to different baits in the Brazilian Amazon region,Cajaiba R.,Revista de Biologia Tropical,00347744,22152075,65,3,917-924,2017-01-01,2017,10.15517/rbt.v65i3.26417,"Dung beetles (Coleoptera: Scarabaeidae: Scarabaeinae) are considered essential for enhancing the physicochemical characteristics of soils, principally by changing organic materials (e.g. dead animals, faeces, fruits e leaf litter). This study compared the species richness and abundance of dung beetles captured using various types of baits, to demonstrate attractiveness differences in variable habitats of the Brazilian Amazon. Samplings were carried out with pitfall traps baited with human faeces, rotten banana, rotten meat and a non-baited trap, in February, March, June, September and October 2015. Habitats included native forests, agriculture areas, pastures and disturbed forests in different regeneration stages. A total of 13 736 Scarabaeinae beetles were captured, distributed over 98 species. Most individuals were captured using traps baited with faeces (76.7% of individuals), followed by rotten meat baited traps (17.8% of individuals), fermented banana baited traps (3.9% of individuals) and finally by non-baited traps (1.6% of individuals). A significant difference in attractiveness of the different baits used and habitats types was observed. Most of the captured assemblages were composed by coprophagous (42%), generalist species (32%), necrophagous (15%) and none was classified as saprophagous. Approximately 54% of the specimens were tunnelers, 25% were rollers and 12% were dwellers. The species of Scarabaeinae sampled in the region revealed qualitative and quantitative differences among their assemblages and the phytophysiognomies. The forest environments housed the greatest species richness observed, and a fraction of these is exclusive of those areas. We concluded that some species of Scarabaeinae have an important potential as disturbance indicators in the Amazonian ecosystem.",3,Journal,ar,Article,100,4,4,Dung attractiveness | Dung beetles | Food preference | Trophic guild | Tropical forest,13567,undefined,0,FALSE,NA,NA,76,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85026458899,SCOPUS_ID:85026458899,2-s2.0-85026458899,"Reproductive biology of Brycon henni (Teleostei: Bryconidae) and conservation strategies for the Nare and Guatapé rivers, Magdalena River Basin, Colombia",Mancera-Rodríguez N.J.,Revista de Biologia Tropical,00347744,22152075,65,3,1105-1119,2017-01-01,2017,10.15517/rbt.v65i3.26826,"Fish can modify features of their life histories through evolutionary mechanisms to ensure the maintenance of their populations in response to environmental changes and/or fishing pressure. The reproductive biology of characid fish B. henni, in the Nare and Guatapé Rivers, Magdalena River Basin, Colombia was studied, and suggestions for conservation are presented. Ten field samplings were carried out between October 2007 and February 2012, in periods of rain, dry, transition from rain to dry and transition from dry to rain. A total of 848 specimens were collected, 360 of which were females, 441 males and 47 indeterminate. Males predominated in the catches, and the sex ratio of 1.00: 0.82 deviated significantly from the theoretical distribution 1:1. The average size captured for the total number of individuals studied was 121.5 mm SL (38.5-304.0 mm), with 133.1 mm SL for females (53.5-304.0), and 116.9 mm SL (38.5-232.5) for males. Based on the monthly variation of the gonadosomatic index (GSI) and the proportion of mature specimens, the spawning season occurs during periods of highest water levels in the rainy season. The lower values of hepatosomatic index HSI that coincide with the maximum values of the GSI, suggest that liver substances are transferred during the maturation of the ovary. The mean size at sexual maturity (L50) of B. henni was 171.5 mm SL in females, and 132.6 mm SL in males. The fecundity varied from 655 to 8 213 oocytes/female (mean= 2 072, SD= 1 648) and relative fecundity was 16.1 oocytes/g of total weight (SD= 5.9). The diameter of the oocytes was 1.24 mm (SD= 0.23). A similar development was observed in all oocytes, suggesting massive spawning activity concentrated in short periods of time. The protection of creeks and riparian habitats is a conservation priority, and protected areas such as fluvial nature reserves should be created to guarantee the survival of this species. Environmental education activities, along with water decontamination should be developed. For natural populations of B. henni is recommended to establish a minimum catch size of 270 mm SL (300 mm TL) combined with closed fishing seasons during periods of reproduction.",1,Journal,ar,Article,100,1,1,Andes | Fluvial nature reserves | Freshwater tropical fish | Sexual maturity,13567,undefined,0,FALSE,NA,NA,77,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85026457781,SCOPUS_ID:85026457781,2-s2.0-85026457781,Wild birds as pets in the central region of Cuba: Elements for a mitigation strategy,Ferrer-Sánchez Y.,Revista de Biologia Tropical,00347744,22152075,65,3,962-974,2017-01-01,2017,10.15517/rbt.v65i3.26765,"The island of Cuba has the greatest diversity of birds in the Caribbean, and at the same time, a large number of endangered species. Illegal trade is one of major threats in Neotropical islands, because birds are captured for domestic and international illegal market. This study was undertaken with the aim to characterize the domestic market, in which captive wild birds are used as pets in the central region of Cuba. For this, a census and random survey to identify, and describe wild bird richness and abundance in 10 localities of urban and rural environments, was undertaken from August to November 2014, and from June to October 2015. Our results detected that at least 24 species and 973 individuals from six orders and 11 families were captive. The best represented order was Passeriformes (13 species), followed by Accipitriformes (four species). The best-represented families were Thraupidae (3.3 ± 0.33) and Cardinalidae (2.6 ± 0.45). Besides, the localities of Patria (17), Morón (13) and Bolivia (13) in the urban area had the highest richness. The richness of residents (5.80 ± 0.68) was higher than the endemics (1.70 ± 0.30) and migrants (2.70 ± 0.52), while the richness of endemics (2.5 ± 0.29) and residents (7.75 ± 0.63) was higher in urban areas. There were more captive species with Least Concern category (6.20 ± 1.02), but the Endangered category predominated in rural areas (12.5%). The most common species were Passerina cyanea, Melopyrrha nigra, Tiaris olivaceus and Passerina ciris. A total of 46% of the species were classified with a tendency to decrease, 33.3% to increase and 20.8% to stability. The abundance of species with a tendency to decrease (63.4 ± 22.13) was higher than those that tend to stability (14.8 ± 9.9). The actual traffic will lead to species extinction, mainly parrots and raptors, threatening several ecological services. Illegal trade should be addressed as an environmental, economic and social problem. Strategy for controlling this unsustainable trade was proposed.",0,Journal,ar,Article,100,4,4,Birds | Conservation strategy | Domestic trade | Endemic and threatened species | Neotropical islands | Pets,13567,13536-2,0,FALSE,NA,NA,78,NA,Rufford Foundation
true,https://api.elsevier.com/content/abstract/scopus_id/85026457323,SCOPUS_ID:85026457323,2-s2.0-85026457323,Diversity and bioclimatic profiles of Vanilla spp. (Orchidaceae) in Mexico,Jiménez Á.F.,Revista de Biologia Tropical,00347744,22152075,65,3,975-987,2017-01-01,2017,10.15517/rbt.v65i3.26809,"The genus Vanilla comprises around 110 species distributed throughout Earth’s tropical regions, with the largest number of reported species growing in the American continent. Vanilla farming is associated with many Mexican cultures such as the Totonac, Mayan, Chinantec, and Mazatec, among others. Currently, this crop is threatened by technical, social, ecological, and climatic conditioning factors, limiting its production and the preservation of wild and cultivated species. It is therefore necessary to ascertain the current diversity status of each of these species, as well as some of their main bioclimatic profile indicators, in order to help decision-making, aimed at preserving and genetically improve these species. During 2008, we gathered data from IPN, MEXU, and XAL herbaria, as well as from CONABIO’s World Information Network on Biodiversity (REMIB), the Global Biodiversity and Information Facility (GBIF), and we also used data from live access to BUAP’s vanilla germplasm bank, obtained between 2008 and 2014. Distribution maps were generated using a geographical information system. Bioclimatic profiles for each species were obtained considering 19 WorldClim variables and altitude at a spatial resolution of approximately 1 Km2. Variance, Mean, and standard deviation for each of the 19 variables were calculated at each of the registered points. Extreme environmental condition intervals (minimum, average, and maximum) were also obtained. In order to determine the most important distribution variables of the species, we performed a principal component analysis and carried out Kruskal-Wallis and Dunn’s tests on the variables identified as significant. Results indicated records for V. planifolia, V. pompona, V. insignis, V. inodora V. odorata, V. cribbiana, and V. sprucei in Mexico, distributed throughout nine states in the country. V. planifolia presented wide intervals of temperature and rain precipitation, while V. pompona, V. odorata, V. insignis and V. inodora presented intermediate intervals. The amplitudes of extreme data for each species can be considered in locating areas where ex situ regional preservation strategies could be put in place, as well as in establishing areas for cultivation. The bioclimatic profile we found, allows for an indirect inference of each species’ genetic condition, which could be used in genetic improvement programs; for instance, V. odorata grows at high altitudes and tolerates low temperatures, while V. inodora tolerates high temperatures, and V. odorata, V. pompona and V. planifolia tolerate low rain precipitation.",2,Journal,ar,Article,100,7,7,Altitude | Biodiversity | Orchids | Rain precipitation | Species | Temperature,13567,554375,0,FALSE,NA,NA,79,CONACYT,Consejo Nacional de Ciencia y Tecnología
true,https://api.elsevier.com/content/abstract/scopus_id/85026457278,SCOPUS_ID:85026457278,2-s2.0-85026457278,"Spatial and temporal distribution and microhabitat use of aquatic breeding amphibians (Anura) in a seasonally dry tropical forest in Chamela, Mexico",Luna-Gómez M.I.,Revista de Biologia Tropical,00347744,22152075,65,3,1082-1094,2017-01-01,2017,10.15517/rbt.v65i3.24911,"The distribution of amphibians is affected by abiotic and biotic factors, availability of resources and the characteristics of reproductive sites. In particular, reproductive activity of aquatic-breeding anurans that inhabit tropical dry areas is affected by rainfall, which determines the availability and quality of reproductive sites. In this study, we analyzed the spatial and temporal distribution of anurans with indirect development in a tropical dry forest in Western Mexico, during two rainy seasons (July 10-October 4, 2013, and June 26-September 26, 2014). We collected data on the occupancy and reproductive activity of 15 species in four temporary streams, and evaluated their relationship with precipitation, humidity and temperature. We determined richness, abundance and diversity of species in each stream; we also identified differences in the reproductive strategies and microhabitats used by the species. The most abundant species were: Tlalocohyla smithii and Exerodonta smaragdina, whereas the least abundant were Leptodactylus melanonotus and Incilius mazatlanensis. Species richness, abundance and reproductive activity peaked alongside the stream with the greatest number of breeding sites (e.g. pools). We found temporal segregation in the occupancy and reproductive activity of species in all streams which were mainly associated with precipitation. However, occupancy and reproductive activity of some species overlapped up to four weeks during part of the breeding season. Most species used specific substrates for particular reproductive activities (e.g. oviposition), but used a range of microhabitats (leaf-litter, water, rocks, branches, leaves, logs, etc.) for others (e.g. calling). We discuss these behavioral differences as factors that facilitate coexistence of species in this environment in the rainy season.",6,Journal,ar,Article,100,3,3,Amphibians | Environmental seasonality | Indirect development | Reproductive activity | Reproductive strategies,13567,undefined,0,FALSE,NA,NA,80,CONACYT,Consejo Nacional de Ciencia y Tecnología
true,https://api.elsevier.com/content/abstract/scopus_id/85026457273,SCOPUS_ID:85026457273,2-s2.0-85026457273,"Propagules of Rhizophora mangle (Rhizophoraceae) bored by Coccotrypes rhizophorae (Coleoptera: Curculionidae) in the Tumilco Mangrove, Veracruz, México",Martínez-Zacarías A.,Revista de Biologia Tropical,00347744,22152075,65,3,1120-1128,2017-01-01,2017,10.15517/rbt.v65i3.26445,"Mangrove species propagules represent a particular survival and dispersal strategy. Unfortunately, some reports have stated that Rhizophora mangle propagules are frequently attacked by Coleoptera and Lepidoptera before and after their dispersion period. The beetle species Coccotrypes rhizophorae is an obligate parasite that can cause mortality in propagules and seedlings of R. mangle, and may modify the structure of its populations. Because of the importance on this mangrove species, survival and increasing human impacts in the area, this study evaluated the presence of propagules with C. rhizophorae boring evidence in the Tumilco mangrove, in Veracruz State, Mexico. For this, three sampling areas were established: 1) mangrove core of R. mangle, 2) most impacted edge of an unpaved road with R. mangle and A. germinans, and 3) edge with Typha latifolia and R. mangle; in each area, three 25x25 m random plots were analyzed. The number of bored propagules per site was recorded every 15 days over a sampling period of one year (n= 567) from January to December 2012. We also observed the damaged part of the propagule (basal, central, apical) and the number of live and dead bored propagules per season, and compared results for different seasons in the area: rainy, cold northerly fronts or “norte” and dry. Insects were identified by an expert. Our results showed that a higher number of bored propagules was observed during the dry season, mainly in zones 2 and 3. Survival of bored propagules was higher when the perforation occurred in the basal part of the plant, and during the dry and norte seasons. Study zone 2 in particular presented a higher number of live propagules when the damage occurred in the basal part of the propagule. In all three zones, mortality was higher when the damage was apical. Zones 1 and 3 presented higher propagule survival during the dry season, while survival in zone 2 was higher during the rainy and norte seasons. The number of propagules decreased with rising flooding levels. The results showed that C. rhizophorae has a wide distribution in the Tumilco mangrove, but the mortality of R. mangle propagules is influenced by the part of the propagule that suffers damage, as well as by the season of the year and the characteristics of the area in which the infestation occurs. Futher studies are required to evaluate the impact of propagule mortality on the population structure of R. mangle.",2,Journal,ar,Article,100,5,5,Beetle | Mortality | Predation | Red mangrove | Survival,13567,undefined,0,FALSE,NA,NA,81,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85026449824,SCOPUS_ID:85026449824,2-s2.0-85026449824,Physiological and molecular response of Anadara tuberculosa (Arcoida: Arcidae) to salinity stress,Mendoza O.,Revista de Biologia Tropical,00347744,22152075,65,3,1142-1151,2017-01-01,2017,10.15517/rbt.v65i3.26047,"The pustulose ark A. tuberculosa is an emblematic species of mangrove ecosystem that is currently in a vulnerable condition. The development of its aquaculture, to begin with genetic breeding programs, requires the identification of molecular biomarkers, particularly those associated with salinity stress. With this purpose, specimens of A. tuberculosa were collected from the adjacent mangroves of Puerto Pizarro bay (Tumbes, Perú), from January 2015 to February 2016. Different assays (groups of ten animals in triplicate) were undertaken in separated periods of 16 days: hypo-osmotic stress (extreme: 5, 10 ppt); (Moderate: 15, 25 ppt) and no stress (control group: 33 ppt). The presence of salinity stress biomarkers was assessed at the genetic level throughout PCR detection of 19 genes reported to be key actors in osmoregulation, and at the proteomic level with the sequencing of peptides (tandem mass spectrometry MALDI TOF/TOF), expressed in ark tissues exposed to different salinities. None of the tested genetic markers could be amplified by PCR, suggesting that A. tuberculosa has significant genetic differences compared to other mollusks. Proteomic analysis by mass spectrometry on A. tuberculosa gill tissue, allowed to identify 26 peptides expressed in presential and differential forms at different salinities, highlighting possible markers such as HSP70 and trans-membrane chloride channel transportation protein, to be related with salinity adaptation. These amino acid sequences will allow the design of target specific primers for A. tuberculosa, to implement future research in ecophysiology of this important fishery resource.",3,Journal,ar,Article,100,10,10,Adaptation | Anadara tuberculosa | Mangrove | Osmoregulation | Salinity,13567,undefined,0,FALSE,NA,NA,82,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85026449768,SCOPUS_ID:85026449768,2-s2.0-85026449768,"Reproduction of Megapitaria squalida (Bivalvia: Veneridae) in the Southeast Gulf of California, Mexico",Álvarez-Dagnino E.,Revista de Biologia Tropical,00347744,22152075,65,3,881-889,2017-01-01,2017,10.15517/rbt.v65i3.26371,"Bivalves reproductive cycle varies according to the particular environmental conditions where they are found, and these reproductive details represent basic information for their capture, management and conservation strategies. With this objective, the reproductive cycle of the clam Megapitaria squalida, inhabiting the Southeast of the Gulf of California (Altata Bay, Sinaloa, Mexico), was studied using histology and changes in the number and size of oocytes, from June 2013 to June 2014. Histological analysis of the gonads showed spawning activity throughout the year, with two peaks. The first was registered in October and it was accompanied by the highest decrease of weight; the second was in February with the highest percentage of spawning population; besides, a resting period was observed in December. The sex-ratio (female:male) of the clam population was 1.08:1 (χ2 = 5.72, d.f. = 1, P < 0.05). Mean oocyte size and number were different (P < 0.05) among all sampling months and fluctuated from 34.6 ± 5.8 μm in June 2014, to 41.9 ± 6.8 μm in February 2014, and from 443.8 ± 424.5 in February 2014, to 1 214.4 ± 267.6 counted in April, respectively. With these results we suggest a protection season from October to November, when the most intense release of gametes occur in this population.",6,Journal,ar,Article,100,4,4,Capture management | Conservation | Gonadic index | Megapitaria squalida | Oocyte development | Spawning season,13567,SIP-20120088,1,TRUE,all,All Open Access,83,IPN,Instituto Politécnico Nacional
true,https://api.elsevier.com/content/abstract/scopus_id/85026444296,SCOPUS_ID:85026444296,2-s2.0-85026444296,"How false is Nereis falsa (Annelida, Phyllodocida, Nereididae)?",Salazar-Vallejo S.I.,Revista de Biologia Tropical,00347744,22152075,65,3,847-857,2017-01-01,2017,10.15517/rbt.v65i3.26635,"There are many taxonomic problems in polychaete species names and solving confusing or inadequate taxonomic procedures is both time-demanding and extremely important. Our objective in this contribution was to analyse what is the current taxonomic situation for Nereis falsa de Quatrefages, 1866; it was based upon Nereis pulsatoria? Rathke, 1837 from the Black Sea, and it is currently regarded as having a very wide distribution. The species has been collected from different benthic substrates and even can be found on floating objects or marine turtles. Nereis falsa has been recorded from the Mediterranean Sea, the Eastern Atlantic along Africa, the Western Atlantic (Gulf of Mexico, Caribbean Sea, Brazil), and the Indian Ocean. However, despite the fact N. falsa was proposed as a species from the Black Sea, it has not yet been found there. How can we explain that a species is able to attain a very wide distribution and yet be missing from its type locality? After a careful study of previous publications and with our understanding of the systematics of nereidid polychaetes, we clarify the current situation by examining several related species and pointed out some nomenclatural issues. Our analysis indicates there is more than one species included under the same name, and in this contribution we propose some means to promote discussion and actions, and suggest some basic research for solving this issue.",6,Journal,ar,Article,100,3,3,Cosmopolitan species | Exotic species | Pharynx areas | Taxonomy | Type localities,13567,undefined,1,TRUE,all,All Open Access,84,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85026441473,SCOPUS_ID:85026441473,2-s2.0-85026441473,Spatial and ontogenetic variations in the diet of a widely distributed stonefly claudioperla tigrina (Plecoptera: Gripopterygidae),Reynaga M.C.,Revista de Biologia Tropical,00347744,22152075,65,3,1174-1184,2017-01-01,2017,10.15517/rbt.v65i3.23865,"Dietary information gives insight into several ecological processes acting in lotic ecosystems. This work aimed: 1) to identify the dietary habits of Claudioperla tigrina immature stages along a wide altitudinal as well as latitudinal gradient in North Argentina; 2) to define the functional feeding group (FFG) of C. tigrina; 3) to evaluate differences in diet in the studied sites. Studied nymphs were collected from localities widely scattered in Northwestern Argentina and they fell into different developmental stages (four size classes). The ingested material was extracted from the foregut and midgut by using thorax ventral dissection. Dietary profiles were analyzed through the estimation of parameters associated with a Dirichlet-multinomial distribution. ANOVA’s were performed for each food item using sites as factor. Multidimensional Scaling was used to identify sites with similar dietary profiles. An analysis of food-niche breadth was also performed to evaluate the degree of dietary diversification for the resources consumed in each site. Mouthparts are similar across the different size classes, excepting the increasing sclerotization recorded with age. Mouthparts retained most of the typical chewing groundplan, showing relatively short labial and maxillar palps, and strong, sclerotized and denticulated mandibles and maxillae. Our results pointed out that the nymphs of C. tigrina always ingest two or more food items (CPOM, FPOM, invertebrates and algae), suggesting thus a flexible diet. The diet changed in relation to body size, while finer particles were consumed in the early stages, larger particles were ingested in final stages. Coarse particulate organic matter was the dominant food item, with signals of shredding during ingestion. Differences between sites for FPOM, invertebrates, algae and sediment were detected, but not for MOPG. Correlations were obtained for the first two axis of the MDS analysis. Sites AP, LT, LI, C and M (Yungas Rainforest and Humid Grassland) were negatively correlated with the axis 1 which was associated with increased consumption of FPOM. On the positive side of the axis the site P (High Andes) is associated with a greater proportion of invertebrates and sediment. The sites IN (Humid Grassland) and LR (Argentine Northwest Monte and Thistle of the Prepuna) were located at the positive domain of axis 2 which is in turn associated with a greater count of algae in the dietary contents. We found significant differences in the quantity of secondary items, and this is likely related with the resources environmental availability. The FFG of Claudioperla tigrina is primarily shredder/collector-gatherer in Yungas Rainforest and Humid Grassland shredder/predator in High Andes. FFG classification of C. tigrina and the definition of their role for organic matter processing is an important step for future studies based on functional groups such as analysis of food webs.",1,Journal,ar,Article,100,3,3,Argentine Northwest Monte and Thistle of the Prepuna | Functional feeding groups | Gut content analysis | High Andes | Humid Grasslands | Yungas Rainforest,13567,undefined,1,TRUE,all,All Open Access,85,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85026438548,SCOPUS_ID:85026438548,2-s2.0-85026438548,"Arbuscular mycorrhizal, mucoromycotina and dark septate fungi in ferns and lycophytes with distribution in Mexico: A global review",Lara-Pé Rez L.,Revista de Biologia Tropical,00347744,22152075,65,3,1062-1081,2017-01-01,2017,10.15517/rbt.v65i3.25903,"Ferns and lycophytes are a group of vascular plants of interest to understand the evolution of mycorrhizal interactions; their preservation is of relevance for their multiple ecological relations. The record of different taxonomic groups of fungi associated with ferns and lycophytes is fragmentary, and the criteria for it identification is inconsistent, which hinders the understanding and determination of mycorrhizal status. The aim of this study was to determine the percentage of the species of ferns and lycophytes with distribution in Mexico, and with information of fungal interactions. A checklist of the presence of arbuscular mycorrhizal fungi (AMF), Mucoromycotina and dark septate fungi (DSF) associated with ferns and lycophytes was integrated through an exhaustive global literature search. In this study, mycorrhizal species was considered by the presence of arbuscules to differentiate with hyphal, vesicular and coils colonization. The study gathered a checklist of mycorrhizal occurrences of 27 families, 61 genus and 137 species of ferns and lycophytes, which covers 13.4% of the species, 91% of the genus and 77% of the families distributed in Mexico. The 78.1% of the species showed colonization, 56.2% by AMF, 29.9% by DSF and 0.72% by Mucoromycotina fungi. From the total of the species, the higher presences of colonization were in terrestrial, epiphytic, saxicolous, and aquatic plants with 76.6%, 33.3%, 20%, and 6.3%, respectively. The families of ferns and lycophytes with the higher number of species colonized were Pteridaceae, Polypodiaceae, Aspleniaceae and Dryopteridaceae. The present study showed the widespread associations of AMF and DSF in ferns and lycophytes of Mexico. It is urgently needed to include ferns and lycophytes in studies focused on endomycorhizal interactions, since only 28 species (28%) were studied in Mexican ecosystems. The majority of studies were focused on sporophytic face (80%). Nonetheless, to understand the role that plays the mycorrhiza in the establishment of ferns and lycophytes, it is necessary to include the gametophytic face in ecological, molecular and physiological experimental studies. This information is important to implement conservation strategies, because a considerable number of ferns and lycophytes species, depend on these mycorrhizal associations for their growth and survival.",0,Journal,ar,Article,100,3,3,Arbuscular mycorrhizal fungi | Dark septate fungi | Ferns | Lycophyta | Monilophyta | Mucoromycotina,13567,223899,0,FALSE,NA,NA,86,CONACYT,Consejo Nacional de Ciencia y Tecnología
true,https://api.elsevier.com/content/abstract/scopus_id/85026436808,SCOPUS_ID:85026436808,2-s2.0-85026436808,Adaptive variation in size of tropical soft bottom benthic megafauna related to biotic and abiotic factors,Gomez-Lemos L.A.,Revista de Biologia Tropical,00347744,22152075,65,3,1002-1021,2017-01-01,2017,10.15517/rbt.v65i3.25579,"Understanding and predicting adaptations in body size of megabenthic invertebrates remains a major challenge in marine macroecology. This study was conducted in order to investigate size variations of benthic megafauna in the tropics and to identify the effect of biotic and abiotic factors that may produce changes to these organisms, testing unresolved hypothesis and paradigms of deep sea ecology from subtropical and temperate areas. The study area covered the continental shelf of the Colombian Caribbean. The samples were collected during 1998, 2001 and 2005, using semi-globe demersal net for a water depth of 10 to 500 m. The most common species were selected for further study: Eudolium crosseanum, Cosmioconcha nitens, Nuculana acuta (mollusks), Astropecten alligator, Brissopsis atlantica, B. elongata (equinoderms), Anasimus latus, Chasmocarcinus cylindricus and Achelous spinicarpus (crustaceans). Generalized Additive Models were used to detect significant changes in size and to infer the effects of biotic and environmental factors on organisms’ size. The dependent variable was size and the predicting model variables were depth, temperature, intraspecific density, interspecific density, richness, latitude, and longitude. A total of 7 000 individuals were measured. Six species showed an increase in body size towards deeper and colder sites. These species inhabit shallow and deep environments that exceed a variation in temperature of 10 °C. There was a remarkable size reduction in areas affected by the Magdalena River, possibly due to major physicochemical changes caused by the river. This region has the lowest planktonic primary productivity within the study area. An increase in sizes was observed north of the Magdalena River (74° - 71°W & 11° - 13°N), which may be attributable to the coastal upwelling occurring in this part of Colombia. The relationship between the density of benthic organisms and size was not clear. However, five species showed an inverse relation with intraspecific density and three with interspecific density. Temperature and depth were the variables that best explained the variations in size. Most of the studied species showed an increase in body size when temperature dropped along the bathymetric range. The trend of increasing size in deeper zones is contrary to the prediction of the optimal size theoretical model (but consistent with recent studies), which indicates a reduction in organisms’ size in the deep sea, due to food limitation with increasing depth. It is possible that this increase in size is an adaptation to maximize energy, which is frequently observed in the coldest habitats of several species. Future studies in Caribbean should examine variations in size of benthic megafauna towards deeper zones (more than 500 m), were temperature is less variable and then other factors can play a more important role determining the size of these organisms.",0,Journal,ar,Article,100,2,2,Benthic megafauna | Body size | Colombian Caribbean sea | Predictor variables | Tropical soft-bottoms,13567,undefined,1,TRUE,all,All Open Access,87,NA,NA
