@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0030304542,SCOPUS_ID:0030304542,2-s2.0-0030304542,Body mass variation in breeding mountain bluebirds Sialia currucoides: Evidence of stress or adaptation for flight?,Merkle M.,Journal of Animal Ecology,00218790,65,4,401-413,1996-01-01,July 1996,40,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,21,10.2307/5776,"1. Using portable electronic balances, patterns of body mass variation in individual mountain bluebirds (Sialia currucoides Bechstein) were investigated to determine whether mass changes during the breeding season were an adaptation to the energetic demands imposed by young (flight adaptation hypothesis) or a consequence of those demands (stress hypothesis). To distinguish between the hypotheses, a food supplementation experiment was performed in which mountain bluebirds were provided with an estimated 25% of their daily energy needs. 2. Males and females had different patterns of body mass variation. Males maintained mass throughout the reproductive cycle, while females gained mass prior to egg laying, began losing mass during incubation, and lost the most mass during the nestling stage. Females were heavier than males during laying and incubation but reached the same mass as mules by the end of the nestling period. In both years, females lost 14% of their initial body mass. 3. Female mass loss during the nestling stage followed a decelerating pattern, supporting the flight adaptation hypothesis. 4. Mass variation patterns during the second breeding attempt were similar to those of the first except that females were lighter at the beginning of the second attempt than they were in the first. 5. Body mass variation patterns in supplemented birds followed the same patterns as those of unsupplemented birds, providing additional support for the flight adaptation hypothesis. 6. Results for females, in particular, support the flight adaptation hypothesis rather than the stress hypothesis. Females put on mass before incubation, perhaps as an energy reserve in case of unfavourable foraging conditions and reduced available foraging time. This extra mass is lost when conditions are more predictable, females are foraging for young, and decreasing flight costs and increasing flight performance is advantageous. Males may maintain a low body mass because their foraging time is not constrained by incubation. Body mass variation thus appears to be an adaptation to the energetic demands of the young and not a consequence of those demands.",body mass changes | cost of reproduction | flight adaptation | food supplementation | mountain bluebirds | parental investment | Sialia currucoides | stress,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030304536,SCOPUS_ID:0030304536,2-s2.0-0030304536,Multiple mechanisms of reversed hatching asynchrony in rockhopper penguins,St. Clair C.C.,Journal of Animal Ecology,00218790,65,4,485-494,1996-01-01,July 1996,40,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,22,10.2307/5783,"1. Brood reduction in birds is frequently associated with hatching asynchrony, wherein incubation commences before clutch completion, causing last-laid eggs to hatch after earlier eggs. In crested penguins (Eudyptes spp.), second-laid eggs typically hatch before first-laid eggs, but the mechanisms behind this reversal are unknown. 2. Through a multifactor field experiment with rockhopper penguins (Eudyptes chrysocome Forster 1781), I examined several factors that might influence incubation length: laying order (smaller first-laid eggs vs. larger second-laid eggs); incubation onset (exposure to immediate vs. delayed incubation); intraclutch dimorphism (incubated with an equal-sized vs. larger nest mate); laying date; egg mass; and egg composition (yolk and albumen content). 3. Three of these factors laying order, intraclutch dimorphism and laying date contributed significantly to variation in incubation length; first-laid eggs produced early in the season and incubated with a larger nest mate took longest to hatch. Differences in incubation onset did not contribute to incubation length when tested independently. The albumen content of both first and second eggs increased in proportion to fresh egg mass, but egg mass had no effect on incubation length. 4. Although Eudyptes parents can potentially adjust the degree of hatching asynchrony through variation in egg position, the effects of laying date and laying order are probably beyond facultative control. Together, these effects may contribute to the unique reversal in both hatching asynchrony and egg-size dimorphism characteristic of crested penguins.",egg composition | Eudyptes chrysocome | hatching asynchrony | rockhopper penguin,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030304529,SCOPUS_ID:0030304529,2-s2.0-0030304529,Horizontal transmission and reproductive rates of hen fleas in great tit nests,Heeb P.,Journal of Animal Ecology,00218790,65,4,474-484,1996-01-01,July 1996,63,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,23,10.2307/5782,"1. The transmission mode and reproductive rates of a parasite tire usually associated with its virulence. In this study, two experiments were carried out to quantify horizontal transmission rates and reproductive dynamics of hen fleas infesting a population of great tits. Our results provide experimental data on certain factors affecting the population dynamics of an ectoparasite in a host population. 2. Immigration of adult hen fleas occurred in 72% (29 out of 40) of previously deparasitized great tit nests. The mean infestation intensity was 5.8 adult fleas per nest and did not vary seasonally. Adult hen flea distribution within the host population was aggregated and did not differ from a negative binomial distribution. 3. In nests experimentally infested with 40 adult fleas, two discrete flea cohorts were found at the end of the hosts' breeding attempts. The first cohort consisted of adult fleas, the second cohort was much larger and consisted of second and third instar larvae. No first instar larvae were observed in the second cohort. A small proportion of larvae was found in cocoons. 4. The day in the season and the daily mean temperatures during the birds' 'brooding period' (i.e. from the start of incubation until the last young fledged or died) were not significantly correlated with the number of fleas in the nests. These results suggest that climatic and seasonal factors do not have significant effects on flea reproduction. 5. The number of adult fleas and larvae was not significantly different between nests where Gill chicks died and nests where at least one young P. Oged. Host reproductive success affected the number and proportion of larvae in cocoons which was lower in nests of birds that failed compared with nests of birds that fledged young. The proportion of larvae in cocoons increased with the number of days in the 'brooding period' of the birds. 6. Among infested nests, the number of adult fleas and the total number of larvae were positively correlated with the fresh mass of the nests, suggesting that density-dependent mechanisms within nests affect flea numbers. Great tits appeared to increase the mass of their nests following experimental infestations with hen fleas. 7. In nests of birds that fledged at least one young, the number of adult fleas and larvae was not significantly correlated with measures of the hosts' breeding performance (chick mass and number of fledglings). These results suggest that flea reproductive success does not depend on the hosts' reproductive performance. 8. These results emphasize the need to study the effects of host responses on survival and reproductive rates of parasites. A knowledge of these effects is essential for the understanding of population dynamics, dispersal and life-history traits of the parasites.",age cohort | Ceratophyllus gallinae | density dependence | host-response | nest mass | parasite reproduction | parasite transmission | Parus major | virulence,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030304523,SCOPUS_ID:0030304523,2-s2.0-0030304523,"Density-dependent feeding success in a field population of the sandfly, Lutzomyia longipalpis",Kelly D.,Journal of Animal Ecology,00218790,65,4,517-527,1996-01-01,July 1996,36,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,24,10.2307/5786,"1. A two-stage observational study of sandfly populations in chicken sheds was conducted on Marajo Island, northern Brazil, to identify determinants of feeding success within populations of female Lutzomyia longipalpis Lutz and Neiva during the dry and wet seasons. 2. We show, for the first time for a sandfly population, that per capita feeding success, measured as bloodmeal size, decreases with increasing density of other females at the feeding site, and increases with host density. 3. Interference with sandfly feeding is evidently host-mediated, as with some other bloodsucking insects. 4. The fact that female feeding success varies between sheds suggests that, with respect to bloodfeeding, female sandflies are not distributed according to the Ideal Free Distribution (IFD), i.e. they do not maximize individual resource gains. Probable costs of reduced bloodmeal size are discussed in terms of female fecundity anti mortality. 5. By fitting a generalized version of Sutherland's interference model, which allows patch quality as well as female interference to vary non-linearly, we infer that blood-feeding within sheds is predominantly on a subset of the available fowl. This too is consistent with the view that female flies disobey IFD. 6. We also demonstrate that increasing densities of female mosquitoes are associated with smaller bloodmeals in female Lu. longipalpis, suggesting that competition for bloodmeals can also occur between families of bloodsacking insects.",Amazon | American visceral leishmaniasis | ideal free distribution | phlebotomine sandflies | population regulation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030304353,SCOPUS_ID:0030304353,2-s2.0-0030304353,Variability in parasitoid community structure,Hawkins B.,Journal of Animal Ecology,00218790,65,4,501-516,1996-01-01,July 1996,31,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,25,10.2307/5785,"1. Two data sets were compiled, the first representing the parasitoids known from 381 well-studied host species in 56 genera and the second representing the parasitoids from 389 populations of 66 host species, to examine between- and within-host-species variability in parasitoid complexes and to estimate levels of guild occupancy in parasitoid communities. Analyses were based on assigning parasitoids to each of nine guilds distinguished by the host stage attacked, mode of parasitism, and the host stage from which parasitoids emerge. Host taxonomy and host feeding type were used to evaluate the relative influence of historical and ecological processes on parasitoid guild structure. 2. The number of parasitoid guilds that hosts support was highly variable both among host species and among populations within host species. Guild numbers were strongly associated with host taxonomy but weakly with host feeding type, suggesting that historical patterns of host and parasitoid evolution are much more important determinants of parasitoid guild structure than are current biological and ecological characteristics of hosts. The bulk of the variability in the number of parasitoid guilds occurred among host orders and among host species within genera. Differences among host families within orders, and among genera within families, contributed relatively little variance. 3. Summing levels of occupancy by parasitoid guilds within host genera indicated that a maximum of 69% of the potential parasitoid guilds that hosts could support are actually present. Using data from multiple populations within each host species indicated a maximum guild occupancy rate of 73%. Thus, we estimate that at least 25% of the parasitoid functional groups that could persist are absent from communities, suggesting that parasitoid communities are infrequently saturated with species. Across all parasitoid guilds, distributions of host utilization were not associated with either host taxonomy or host feeding type. However, levels of host utilization by specific guilds were associated with both variables. 4. Our results are concordant with those arising from similar analyses of the guild structure of the insect herbivores of British trees, suggesting that undersaturation is widespread in insect communities at all trophic levels, and the functional structure of communities is largely due to chance historical events.",community structure | guilds | parasitoids | phylogenetic constraints | saturation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302957,SCOPUS_ID:0030302957,2-s2.0-0030302957,Shape of the interference function in a foraging vertebrate,Stillman R.,Journal of Animal Ecology,00218790,65,6,813-824,1996-01-01,November 1996,67,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,26,10.2307/5679,"1. We provide evidence that interference between overwintering oystercatchers Haematopus ostralegus feeding on mussels Mytilus edulis is absent or has only a negligible effect on intake rate at low competitor densities, and only reduces intake rate above a threshold bird density. The threshold for interference did not differ significantly between individual birds and showed no association with their local dominance. The threshold value was c. 50 birds ha-1 for birds that opened prey by hammering and 150 birds ha-1 for those that stabbed into mussels. 2. The interference-free intake rate at densities below the threshold for interference differed significantly between individual birds but was not associated with local dominance; nor did it vary either during the tidal exposure period or between autumn and winter. 3. At competitor densities above the threshold for interference, birds of lower local dominance were more susceptible to interference than those of higher dominance, the magnitude of the difference being smaller in hammering birds than in stabbers. For birds of a given local dominance, interference was most intense towards the end of winter and, in hammerers, at the beginning of the exposure period. 4. We conclude that theoretical models in which interference operates as soon as competitor density starts to increase provide a poor description of this system. Rather, our data support those models in which interference begins only after density has reached a particular, and constant, level.",dominance | foraging behaviour | interference competition | mussel Mytilus edulis | oystercatcher Haematopus ostralegus,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302874,SCOPUS_ID:0030302874,2-s2.0-0030302874,"Effects of density dependence, feedback and environmental sensitivity on correlations among predators, prey and plant resources: Models and practical implications",Levins R.,Journal of Animal Ecology,00218790,65,6,802-812,1996-01-01,November 1996,16,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,27,10.2307/5678,"1. The methods of time averaging (Puccia and Levins 1985) are used to show that a positive correlation between predator and prey populations is neither necessary nor sufficient as evidence of density dependence. The sign of the correlation depends on which species is impacted by the environment. This is a general property of systems with negative feedback loops. Correlation patterns are useful for diagnosing the dynamics of populations and for evaluating control strategies. Multiple predators are modelled, with or without negative feedback or self damping in their own numbers, along with prey and plant resources, and the implications of environmental change are examined. Literature is reviewed to see how these models may help explain observed patterns. 2. Many authors have defined density dependence in terms of correlations between prey numbers and the rates of predation or parasitism. So defined, positive density dependence is less common than expected, which has led to much discussion about possible explanations and complicating factors, such as community interactions, time lags, and environmental disturbances. It is suggested here that the term density dependence be restricted to the biological effects of population density on the reproduction and/or survival of members of that population. 3. The impact of a natural enemy of the average population of its prey varies directly with the predation rate and inversely with its self damping. However, a predator that reduces the correlation between a pest and its host plant can reduce resource or yield loss without affecting the average pest population. 4. With self damped predators, environmental variability that acts directly on the plant resource generates a positive correlation between resource and consumer. Variation affecting a predator generates a negative correlation, so that pest populations are low when the resource is most available, favouring increases in that resource. Thus, for example, a biocontrol agent that is sensitive to the environmental change may increase yields. A combination of predators which reduce pest numbers and also the correlation with the resource may be preferable, including predators which are not self damped but are sensitive to the environment.",density dependence and correlation | environmental change | negative feedback | parasitoids | predators and | time averaging,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302869,SCOPUS_ID:0030302869,2-s2.0-0030302869,"Food patchiness, territory overlap and social systems: An experiment with dunnocks Prunella modularis",Davies N.,Journal of Animal Ecology,00218790,65,6,837-846,1996-01-01,November 1996,41,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,28,10.2307/5681,"1. Dunnoks Prunella modularis inhabit dense scrub where females defend small, exclusive territories. Individuals have one to two mates depending on how the territories of males overlap the female territories, resulting in monogamy, polygyny, polyandry or polygynandry. 2. The congeneric alpine accentor Prunella collaris inhabits high mountains where food is more patchily distributed. Two to live females have large, overlapping ranges defended by two to five males in a polygynandrous group. 3. We tested whether dunnocks would adopt the alpine accentor's social system when provided with an artificial patchy food supply. 4. At regular feeding sites, where food was provided each day, dunnocks defended small, exclusive territories. At variable feeders, where food was allocated at random each day to one of several adjacent sites, dunnocks adopted larger, overlapping ranges typical of alpine accentors, with two to five mules overlapping two to four females, 5. Unlike alpine accentors, however, the dunnocks with variable feeders did not have a consistent dominance hierarchy over the whole of the shared range and females did not gain mating access to more males. 6. We suggest that whereas ecological conditions influence the spacing system, social relationships are affected by individual conflicts of interest.",alpine accentor | dunnock | food dispersion | social system | territory,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302868,SCOPUS_ID:0030302868,2-s2.0-0030302868,"Population fluctuations, reproductive costs and life-history tactics in female Soay sheep",Clutton-Brock T.,Journal of Animal Ecology,00218790,65,6,675-689,1996-01-01,November 1996,153,Journal,ar,Article,100,6,6,29544,undefined,0,FALSE,29,10.2307/5667,"1. Though models of life-history decisions are traditionally based on age-related changes in the costs and benefits of reproduction, in nature both costs and benefits vary with individual differences in phenotype as well as with environmental changes. 2. Using long-term records of individual reproduction and survival in the Soay sheep of St Kilda, we show that the costs and benefits of breeding to animals of different weight categories vary with population density. 3. Subsequently, we use stochastic dynamic programming to predict the optimal fecundity of animals belonging to each category at high and low population density. Optimal strategies of fecundity vary with population density as well as between different weight categories of sheep. However, there is no evidence that the sheep track density-related changes in optimal fecundity. Instead, their behaviour approximates to an average, weight-related optimum that is well adapted to the range of conditions that they encounter.",evolution | fecundity | life histories | ungulates,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302867,SCOPUS_ID:0030302867,2-s2.0-0030302867,Habitat use and ecological correlates of home range size in a small cervid: The roe deer,Tufto J.,Journal of Animal Ecology,00218790,65,6,715-724,1996-01-01,November 1996,308,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,30,10.2307/5670,"1. Summer home range size variation and habitat selection of 35 radio-collared adult female roe deer was studied, using kernel home range estimation and compositional analysis of habitat use. 2. Female roe deer adjust the size of their home range in response to decreasing food supply, and the hypothesis that female roe deer utilize the minimum urea that sustain their energy requirement cannot be rejected. 3. Home range size increased with the visibility in the home range (the average distance at which sight is blocked by intervening vegetation). This supports the hypothesis that cover is important in reducing the risk of predation and thereby increasing adult survival. 4. Female roe deer spend more lime near habitat edges, supporting the hypothesis that different habitat types contain complementary resources, e.g. food and cover or different nutrients. Simultaneous access to several habitat types did not have any effect on home range size, possibly because variation in heterogeneity between different home ranges was too low. 5. Females without fawns had smaller home ranges, possibly because they only need to sustain their own energetic requirements. 6. The analyses of habitat selection inside each home range showed that the forest types, characterized by high densities of food and low visibility, were preferred, suggesting that habitat use is allocated in proportion to either food or cover or both.",Capreolus capreolus L. | compositional analysis | cover | habitat selection | kernel density estimation | predation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302866,SCOPUS_ID:0030302866,2-s2.0-0030302866,Effects of habitat patch size and isolation on dispersal by Hesperia comma butterflies: Implications for metapopulation structure,Hill J.,Journal of Animal Ecology,00218790,65,6,725-735,1996-01-01,November 1996,309,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,31,10.2307/5671,"1. Metapopulation dynamics of the silver-spotted skipper butterfly Hesperia comma were studied between 1982 and 1991 along a 25-km stretch of chalk hills on the North Downs, Surrey, UK. Sixty-nine patches of suitable habitat were identified, of which 48 were occupied in 1982. Over the 9-year period, 12 patches were colonized, seven went extinct and nine patches remained vacant. Patches were more likely to be colonized if they were relatively large and close to other large, occupied patches. Local populations in small, isolated patches were more likely to go extinct. 2. Within a 70-ha section of a metapopulation, murk release recapture techniques were used in 1994 to investigate the effects of local patch area and isolation on movement of individuals among local patches, 988 butterflies were marked of which 133 moved between patches, 67% of between-patch movements were less than 50 m, although the longest recorded distance moved was 1070 m. Butterflies were most likely to move between large patches that were close together. 3. Metapopulation models have assumed that the distribution of distances moved by migrants follows a negative-exponential function. In our study, this distribution fitted an inverse-power function better than a negative-exponential. The under-estimation of long-distance migration by negative exponentials, compared with inverse power functions, may explain why theoretical models have under-estimated the number of occupied patches in metapopulations of H. comma following natural colonization. 4. Per capita emigration and immigration rates were significantly higher in small patches (area < 0.07 ha) compared with medium-sized (0.33-0.78 ha) or large patches (5.66 ha). However, in absolute numbers, more emigrants came from the largest patch where the source population was the largest. 5. The population system studied here shares attributes of several theoretical types of spatially structured population (patchy population, metapopulation, mainland island system, non-equilibrium system) depending on the temporal and spatial scale examined. The distribution and dynamics of metapopulations should be regarded as being affected by a variety of behavioural and population processes, and real metapopulations can rarely be characterized as a single theoretical type.",colonization | distribution | extinction | mark release recapture | metapopulation,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302865,SCOPUS_ID:0030302865,2-s2.0-0030302865,Foraging in a social antelope: Effects of group size on foraging choices and resource perception in impala,Fritz H.,Journal of Animal Ecology,00218790,65,6,736-742,1996-01-01,November 1996,51,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,32,10.2307/5672,"1. Many studies of foraging in social species have identified benefits for individuals from foraging in groups, but few have demonstrated that there are also costs. We wanted to evaluate the effects of the group on individual foraging behaviour in a social antelope, and the way it affects resource perception by the forager when foraging in different group sizes. 2. We monitored the foraging behaviour of impala (Aepyceros melampus Lichtenstein) in Acacia scrubland in highveld Zimbabwe. We investigated the influence of group size on the foraging decisions of focal individuals, and the process by which impala select bushes to feed on, and how many bites to take 3. We demonstrated that group size had a major influence in the foraging decisions made by the impala, as it determined the number of bites taken from a selected bush by an individual. The cost of foraging in groups was higher when feeding on small bushes, i.e. the potential number of bites to be taken by an individual from low biomass bushes decreased faster with increasing group size than for high biomass bushes. 4. Impala appeared to be frequency-independent 'predators' with strong preferences for high profitability 'prey' types and seem to select bushes ('prey') on a potential gain basis (i.e. potential number of bites to be gained), and not on a strict biomass basis. This result implies that they were taking the group size into account when choosing the bushes. 5. We suggest that impala scanned the Acacia field at the bite level, the field being a mosaic of patches of different bite densities, and that the perception of the resource by individuals in a groups is strongly affected by the number of individuals foraging together.",Aepyceros melampus | browsing | group foraging | resource perception | selection function,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302863,SCOPUS_ID:0030302863,2-s2.0-0030302863,Sibling competition affects nestling growth strategies in marsh tits,Nilsson J.A.,Journal of Animal Ecology,00218790,65,6,825-836,1996-01-01,November 1996,77,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,33,10.2307/5680,"1. We manipulated the size hierarchy in broods of marsh tits (Parus palustris L.) by simulating hatching asynchrony to study how nestlings of different competitive ability, allocate their share of parental feedings to different growth strategies. 2. The mean rate of mass increase and the mass when the growth curve had reached an asymptote increased with the predicted competitive ability of nestlings. In contrast, rate of wing length increase was not related to overall competitive ability. The smallest nestlings in a brood even grew their wings significantly faster than the largest ones. 3. Nestlings that died due to sibling competition showed a steady reduction in the rate of mass increase compared to surviving nestlings from at least 6 days before death. Rate of wing length increase in these dying nestlings was, however, equal to surviving ones right until the last day before death. 4. Nest-leaving was initiated by the largest nestlings in a brood. When the process had started all nestlings left the nest in close succession with the result that the young/small nestlings had to leave at a younger age than their larger nestmates. 5. It seems as if individual nestlings are able to choose how to allocate resources to growth of the wing in relation to mass. In this way small nestlings are able to keep pace with their larger and older nestmates with respect to wing length. 6. The selective pressure responsible for the growth strategy of small nestlings may be the need to leave the nest together with their larger nestmates, which depends on their ability to fly and, thus, the development of the wing. 7. We suggest that sibling competition is one of the most powerful forces to explain intra-brood variation in growth and survival.",brood reduction | growth curve | hatching asynchrony | nest-leaving | Parus palustris,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302862,SCOPUS_ID:0030302862,2-s2.0-0030302862,Phenotypic plasticity of growth and survival in the common lizard Lacerta vivipara,Sorci G.,Journal of Animal Ecology,00218790,65,6,781-790,1996-01-01,November 1996,86,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,34,10.2307/5676,"1. In this study we investigated sources of variation in growth rate and survival in the common lizard Lacerta vivipara. 2. We conducted two experiments to identify factors that explain the pattern of geographic variation of life-history traits in this species. In the first experiment, we raised hatchlings from two French populations of L. vivipara, located at low (150m) and high (1400m) altitudes, under identical laboratory conditions. The hatchlings grew at the same rate when experiencing the same environmental conditions irrespective of their origin. This finding suggests that the observed differences in growth rate between these two populations of L. vivipara are driven by environmental factors (e.g. thermal environment) rather than genetic divergence. Although we did not find any genetic difference between populations, we found some evidence of within-population variation in growth rate. 3. In a second experiment, we raised hatchlings from the high altitude population in outdoor enclosures located at low and high altitudes. The site where hatchlings were raised had a large impact on both growth and survival. Lizards located in the low altitude site grew faster and had a higher mortality rate than lizards located in the high altitude site. These findings are consistent with the observed differences in growth and survival between the natural populations inhabiting the two localities. 4. In spite of the low statistical power of the models used to detect the family x environment interactions, we found a marginally significant interaction for survival (P = 0.054), which suggests that phenotypic plasticity of this trait may have some degree of genetic variance. 5. Finally, we did not find any evidence for a genetic correlation between growth and survival in the high altitude population. This suggests that the observed phenotypic trade-off between the two traits may arise from environmental constraints (e.g. more active lizards have higher growth rates but also have higher risks of predation). 6. Overall, our findings emphasize that environmental factors may play a major role in shaping patterns of life-history association in L. vivipara, and in explaining geographic variation of life histories.",genetic correlation | genotype x environment interactions | geographic variation | norms of reaction | trade-off,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302861,SCOPUS_ID:0030302861,2-s2.0-0030302861,"Global scale macroecology: Interactions between population size, geographic range size and body size in the Anseriformes",Gaston K.,Journal of Animal Ecology,00218790,65,6,701-714,1996-01-01,November 1996,164,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,35,10.2307/5669,"1. A large body of literature has addressed macroecological interactions between abundance, geographic range size and body size across species in animal assemblages. Studies have examined a variety of taxa, at a variety of spatial scales, using a variety of measures of the relevant variables, and with assemblages defined in different ways. Given this heterogeneity, it has been difficult to draw firm conclusions about the nature of these relationships. 2. Here we present an analysis of patterns in the abundance, geographic range size and body size of a monophyletic animal group, the Anseriformes (wildfowl), using data on global abundance and range size for almost all (probably) extant species and comparative methods to control for phylogenetic effects. As far as we are aware, this is the first study to examine these patterns for an entire group at this scale. 3. Population and range sizes are log-normally distributed in wildfowl, whereas the body mass distribution is positively log-skewed. There is a consistent relationship only between abundance and measures of geographic range size. Body size explains little variance in either of these two variables, but some variance in abundance unexplained by geographic range size can be accounted for by life-history traits relating to the rate at which offspring are raised. 4. Abundance, geographic range size and body size all show latitudinal variation, but this is not consistent between variables, and does not appear to affect the relationships observed between them. Wildfowl listed as threatened with extinction have smaller global population sizes and geographic ranges than species considered non-threatened, but it is population size, rather than range size, that seems to contribute most strongly to categorization as threatened or otherwise. 5. Phylogenetic and across-species analyses generally reveal the same patterns. 6. The results are discussed in relation to previous studies and to hypotheses concerning patterns in, and mechanisms structuring, animal assemblages.",Anseriformus | body size | geographic range size | life history | macroecology | population size,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302860,SCOPUS_ID:0030302860,2-s2.0-0030302860,An experimental study of migration in the Glanville fritillary butterfly Melitaea cinxia,Kuussaari M.,Journal of Animal Ecology,00218790,65,6,791-801,1996-01-01,November 1996,268,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,36,10.2307/5677,"1. We studied factors affecting emigration and immigration behaviour in the butterfly Melitaea cinxia by releasing 882 newly emerged marked butterflies into 16 habitat patches in a network of 64 empty patches on an isolated island (area 1.6 km2). 2. Of the 363 butterflies that were recaptured at least once, 40% were recorded in a new patch during their lifetime. Females emigrated earlier and moved further away than males. One-third of males appeared to remain permanently in, whereas females gradually drifted away from, the release patch. 3. High density of butterflies, great abundance of flowers, and large patch area decreased emigration, whereas open landscape around the patch increased emigration. Females that emigrated were on average larger than females that stayed in the patch of release. 4. In total, 152 immigrants were recorded in 32 patches. Numbers of immigrants increased with patch area and abundance of flowering plants. 5. Results on emigration suggest that conserving an isolated butterfly population is more successful in an area with physical barriers to migration than in an open landscape. The possible tendency of butterflies to leave a patch with low density should be taken into consideration in introductions of butterflies to empty habitat patches. 6. Results on immigration indicate the significance of nectar sources and patch size in successful colonization of empty habitat patches.",dispersal | emigration | habitat quality | immigration | mark recapture study | metapopulation | movement,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030302858,SCOPUS_ID:0030302858,2-s2.0-0030302858,Landscape ecology of the wart-biter Decticus verrucivorus in a patchy landscape,Hjermann D.Ø.,Journal of Animal Ecology,00218790,65,6,768-780,1996-01-01,November 1996,34,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,37,10.2307/5675,"1. Populations of wart-biter Decticus verrucivorus living on habitat islands in an intensively exploited agricultural landscape in south-eastern Norway were studied. Auditory recordings of singing males indicated that 27 (39%) of 70 habitat islands contained populations in the first year of the study, while 2 years (one wart-biter generation) later the number was 16 (23%). Dispersing male wart-biters were also observed, and the dispersal distances measured. 2. Predictors of island occupancy were identified by applying logistic regression models to the pattern of presence absence, probing the predictive power of both landscape variables (island size and isolation) as well as various microhabitat quality variables (vegetation, aspect and slope). The isolation of habitat islands relative to surrounding wart-biter populations was measured by two types of connectivity indices: one bused on the empirical probability distribution of dispersal distances, the other on the negative-exponential dispersal function. 3. Habitat area and the connectivity indices were by far the best predictors of occupancy. The probability of occupation increased with increasing area and decreasing isolation. Of the unoccupied habitat islands, the ones with observations of single males were less isolated than the ones without. From the pattern of occupancy, the average dispersal distance was estimated to be 40 m, while the observed average dispersal distance of males was 37 m. 4. In addition to the effects of area and connectivity, the probability of occupation wits positively influenced by increasing slope to the south, increasing amounts of the plant Achillea millefolium, and decreasing fraction of vegetation lower than 10 cm. The probability of local population extinction increased with declining habitat area and increasing fraction of low vegetation. 5. The situation of the wart-biter in this highly fragmented study area seems to largely fit a metapopulation model: extinctions and absence of wart-biters were adequately predicted by habitat island size and isolation, and observed dispersal distances closely matched estimated dispersal distances from the model.",connectivity | dispersal distances | extinctions | logistic regression | metapopulation dynamics,NA,NA
