@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id,prism:eIssn
true,https://api.elsevier.com/content/abstract/scopus_id/0030310302,SCOPUS_ID:0030310302,2-s2.0-0030310302,"Comparative biomass spectra and species composition of the Zooplankton communities in Golfo Dulce and Golfo de Nicoya, Pacific coast of Costa Rica",Von Wangelin M.,Revista de Biologia Tropical,00347744,44,3,135-155,1996-12-01,1996,"This study is based on a subset of plankton samples obtained during an expedition of the German R V Victor Hensen to the Pacific coast of Costa Rica in 1993/94. It aims at the identification of the main plankton taxa for a general description and comparison of the plankton communities of the gulf systems Golfo de Nicoya (GN) and Golfo Dulce (GD) and the analysis of biomass spectra at inshore and offshore stations at the end of the rainy season and during the dry season. Inshore plankton biomass was significantly higher in GN than GD and exceeded offshore biomass several times, while in the GD area the reverse was found. In the rainy season, inshore biomass spectra of GN and GD were discontinuous with biomass concentrations at small sizes (around 0.06mg) suggesting little developed communities, with highest production and energy use occurring in the small organisms. From the rainy to the dry season inshore species richness increased in both gulf systems and a shift was observed towards the larger size groups resulting in more continuous biomass spectra. In GN, bivalve larvae, foraminifers, ostracods. mysids and nauplii increase heavily in abundance and some gelatinous specimens occur. In GD, gelatinous Zooplankton appears in enormous abundance and dominate the community biomass, followed by large chaetognaths and ostracods. In GD, inshore plankton has neritic and oceanic elements and differs less from the offshore plankton, whereas in GN, inshore plankton is largely neritic. The high abundance of fish eggs and invertebrate larvae suggest that this area is an important spawning ground. While in the rainy season inshore biomass was about 15 times higher in GN compared to GD, this difference was reduced to 3-4 times in the dry season due to the appearance of the large predators mentioned above. The changes from the rainy to the dry season at the offshore stations of both gulf systems are less pronounced in terms of total biomass. shape of the biomass spectra and taxonomic composition of the community. The differences - relatively continuous biomass spectra with an increasing slope and a high total biomass in GD versus flat and shorter spectra due to the absence of large chaetognaths and medusa in the GN - suggest that conditions in the former area allow for a better development of a trophodinamically tightly structured plankton community.",28,Journal,ar,Article,100,2,2,Biomass spectra | Costa Rica | Zooplankton,13567,undefined,0,FALSE,26,9393650,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030310251,SCOPUS_ID:0030310251,2-s2.0-0030310251,"Checklist of crustaceans (Decapoda and Stomatopoda), collected during the Victor Hensen Costa Rica Expedition (1993/1994)",Rita Vargas C.,Revista de Biologia Tropical,00347744,44,3,97-102,1996-12-01,1996,"A checklist of the marine crustaceans (Decapoda and Stomatopoda) from the Pacific coast of Costa Rica collected by trawling during the RV Victor Hensen Cruise (1993-1994) is presented. A total of 117 species were identified, 10 stomatopods and 107 decapods.",13,Journal,ar,Article,100,3,3,Bahía Coronado | Costa Rica | Crustacea | Golfo Dulce | Gulf of Nicoya,13567,undefined,0,FALSE,27,9393647,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309835,SCOPUS_ID:0030309835,2-s2.0-0030309835,Fishes collected during the Victor Hensen Costa Rica Expedition (1993/1994),Bussing W.,Revista de Biologia Tropical,00347744,44,3,183-186,1996-12-01,1996,"A list is presented of 242 species of fishes taken in the Golfo de Nicoya., Golfo Dulce and on the Pacific continental shelf of Costa Rica. The specimens were collected using dredges and bottom trawls during December 1993 and February 1994 The Golfo Dulce revealed the lowest diversity with only 75 species represented; 118 species were collected in the Golfo de Nicoya and 129 species in offshore waters. It is presumed that low fish diversity in Golfo Dulce is due to the deep, unproductive waters in that embayment. The checklist includes presence-absence data for each locality.",12,Journal,ar,Article,100,2,2,Biodiversity | Checklist | Estuaries | Fishes | Pacific Ocean,13567,undefined,0,FALSE,28,9393653,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309834,SCOPUS_ID:0030309834,2-s2.0-0030309834,"Polychaete worms (Annelida) collected in Golfo Dulce, during the Victor Hensen Costa Rica expedition (1993/1994)",Dean H.,Revista de Biologia Tropical,00347744,44,3,81-86,1996-12-01,1996,"A total of forty seven species of benthic polychaetes belonging to twenty five families have been identified from bottom samples taken in Golfo Dulce, Costa Rica, by the RV Victor Hensen. Only those stations collected in waters less than 100 m depth contained polychaetes. The major feeding type of these polychaete species was surface deposit feeding with slightly fewer species recognized as carnivores. Comparison of the species identified from the RV Victor Hensen material with those of the RV. T.G. Thompson material collected in 1969 reveals very few that are common to the two studies, indicating that the polychaetes of Golfo Dulce are probably quite diverse and poorly known. An estimated total of eighty five species of polychaetes have been identified from Golfo Dulce in the two studies.",17,Journal,ar,Article,100,1,1,Anoxic basin | Costa Rica | Feeding type | Golfo Dulce | Pacific Ocean | Polychaeta,13567,undefined,0,FALSE,29,9393645,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309824,SCOPUS_ID:0030309824,2-s2.0-0030309824,Demersal crustacean assemblages along the Pacific coast of Costa Rica: A quantitative and multivariate assessment based on the Victor Hensen Costa Rica Expedition (1993/1994),Jesse S.,Revista de Biologia Tropical,00347744,44,3,115-134,1996-12-01,1996,"During the first cruise leg with the RV Victor Hensen to the Pacific coast of Costa Rica in December 1993 (end of the rainy season) the crustacean fauna found in the demersal collections revealed an unexpected species richness and biomass. The Crustacea collections were analyzed qualitatively and quantitatively during the fourth leg (February 1994, dry season) in the three study areas Golfo Dulce (CD), Bahia Coronado in the Sierpe-Térraba-estuary (ST) and Golfo de Nicoya (ON). Qualitative data were available for comparison from the first leg in december 1993. A total of 24 beamtrawl and ten ottertrawl sample collections were done on an area of 860.000 m2 yielding a total of 119 species with a biomass of 37,8 kg (10275 specimens). Despite the smaller area covered by the beamtrawl, it collected a higher number of species and more biomass than the ottertrawl due to the smaller mesh size (0,8 cm). Judging from the shape of the species -per-area-curves, the crustacean fauna appeared as representatively sampled for the study area. As compared with the GN (biomass 0,36 g ± 0,26, SR = 97) and the ST (0,41 g ± 0,27, SR = 59) and according to the results of the log-series-plots constructed from the abundance data, the GD seems to be a depauperated area with significantly lower biomass (0,05 g ± 0,07) and species richness (45 sp.). No crustaceans were found in the center of the deep basin of the GD but parts of the interior gulf with adjacent mangrove areas seem to be important as nursery area for some commercially important penaeid shrimp species. The ST-estuary revealed the highest mean species number per station in the whole study area, but the GN had the highest total number of species. Biomass seems to be regularly distributed and not depth-depending within the GN, while species abundance varies clearly, confirming previous results. In contrast, abundance and biomass correlated well in the ST. Based on the results of the multivariate analysis, seven station groups of particular species assemblages can be distinguished in the study areas. Despite a high variability between stations in abundance and biomass, the following four areas of characteristic species assemblages can be identified which are also confirmed by an independent study on demersal fishes: ( 1 ) the interior part of the GN, characterized by juvenile shrimps (Sicyonia disdorsalis, Trachypenaeus fuscina), several patchily distributed anomurans, brachyurans and other predator species like portunids (especially Portunus asper) and pre-adult stomatopods (Squilla spp.); (2) the exterior part of the GN with high amounts of caridean (Pantomus affinis, Plesionika spp.) and penaeid shrimps (Sicyonia picra, Solenocera mutator), the highly abundant Iliacantha hancocki and some specimens of the stomatopod Hemisquilla stylifera and the deep water portunid Portunus iridescent; (3) a transition zone between 60 and 120 m water depth with a heterogeneous faunal composition, located in the ST and east of Isla Tortugas in the GN, and (4) the oxygen-depleted shelf edge area, dominated by the galatheid Pleuroncodes monodon. Mass occurrence of this species takes place off the GD and to a lesser extent off the ST-estuary, associated with high numbers of Solenocera spp. There seems to be a general trend of species groupings along abiotic gradients (depth, temperature, oxygen saturation) interrupted by small-scale variations in habitat type, current regime, food availability and other factors not identified in this study. Neither total abundance and biomass nor biotic summary parameters like diversity, dominance or species richness correlated well with the abiotic factors measured during this survey.",9,Journal,ar,Article,100,1,1,Abundance and biomass distribution | Costa Rica | Crustacean assemblage | Diversity,13567,undefined,0,FALSE,30,9393649,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309765,SCOPUS_ID:0030309765,2-s2.0-0030309765,"Ichthyoplankton assemblages in the Gulf of Nicoya and Golfo Dulce embayments, Pacific coast of Costa Rica",Molina-Ureña H.,Revista de Biologia Tropical,00347744,44,3,173-182,1996-12-01,1996,"Ichthyoplankton surveys were conducted in December (rainy season), 1993 and February (dry season), 1994, during the RV Victor Hensen German - Costa Rican Expedition to the Gulf of Nicoya and Golfo Dulce, Costa Rica. Samples from the inner, central, and outer areas of each gulf were collected in oblique tows with a bongo net of 0.6 m mouth diameter, 2.5 m long and 1000-μm mesh. A total of 416 fish larvae of 22 families were sorted out of 14 samples. Stations of both the maximum (11) and the minimum (1) family richness were located in Golfo Dulce. Mean total larval abundances were 124.9 and 197.2 individuals 10 m-2 for the Gulf of Nicoya and Golfo Dulce, respectively, while mean larval densities ranged from 95.3 larvae 10 m-2 in December to 236.7 larvae 10 m-2 in February. However, no statistical differences between gulfs or seasons were detected, due to the high within-group variability. Cluster Analysis, Multi-Dimensional Scaling (MDS), and non-parametric tests showed two well-defined major groups: (1) the Gulf of Nicoya neritic assemblage, represented by Engraulids, Sciaenids, and Gobiids (inner and central stations), and (2) the oceanic assemblage, dominated by Myctophids, Bregmacerotids, Ophiidids, and Trichiurids (outer stations off the Gulf of Nicoya and Golfo Dulce). A third, although less defined group, was an Ophichthid-dominated assemblage (typical in areas nearby coral or rocky reefs). These assemblages closely resemble the clusters based upon adult fish data of the beamtrawl catches of the same cruise. This publication is the first to report on the ichthyoplankton community of Golfo Dulce.",9,Journal,ar,Article,100,1,1,Eastern Tropical Pacific | Fish larvae distribution | Golfo de Nicoya | Golfo Dulce | Ichthyoplankton | Zooplankton,13567,undefined,0,FALSE,31,9393652,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309636,SCOPUS_ID:0030309636,2-s2.0-0030309636,"Checklist of copepods from Gulf of Nicoya, Coronado Bay and Golfo Dulce, Pacific coast of Costa Rica, with comments on their distribution",Morales-Ramírez A.,Revista de Biologia Tropical,00347744,44,3,103-113,1996-12-01,1996,"A list of 54 copepod species (Crustacea) in 23 families is presented for the Pacific coast of Costa Rica. Identifications are from Zooplankton samples of the Victor Hensen Expedition during December 1993 and February 1994. Samples were taken with a Bongo net (0.60 m net opening, 2.50 m net length) with 200 μm mesh size. Oblique hauls were done from the surface to the ground at a towing speed of aprox. 1 knot. 37 species (68.5%) were found in the Gulf of Nicoya, 36 in Golfo Dulce (66.6%) and 17 (31.4%) species were common to both gulfs, while only twelve species (22.2%) were found in Coronado Bay. Four species (7.4%) were distributed along the coast and were common to the three regions: Paracalanus parvus, Euchaeta sp., Oithona plumifera and O. similis. Eleven species of calanoids found normally in the Costa Rica Dome show the influence of typical oceanic waters principally at the mouth of Gulf of Nicoya. Differences were observed in the composition and presence of the copepod species when the inner and outer (upper and lower) parts of both gulfs were compared. Gulf of Nicoya was dominated in its upper part by typical neritic estuarine species like Acartia lilljenborgii, Paracalanus parvus and, Hemyciclops thalassius as well as species of Pseudodiaptomus. On the other hand a more oceanic composition of copepods was observed in the lower part of the gulf. Both small species, like Oncaea venusta, as well as larger species, such as Pleuromamma robusta, Eucalanus attenuatus, E. elongatus and Rhincalanus nasutus, were typical of these waters, Oithona plumifera and O. similis were found in the lower part too; and both species are typical from oceanic water. Coronado Bay was characterized by the presence of typical oceanic species like Neocalanus gracilis, Euchaeta longicornis, Eucalanus attenuatus and Haloptilus ornatus with more transitional species like Clausocalanus pergens and C. furcatus near the coast. In the Golfo Dulce differences in copepod composition were also observed, but the separation of the species was not so evident. Outer stations were represented by oceanic species like Paracalanus aculeatus, Pleuromamma gracilis. Lucicutia ovalis, Candacia catula, Euchaeta wolfendeni and Oncaea mediterranea. while the inner station, located at the upper pan of the Gulf, was more characterized by a mixed copepod group, with both neritic species like Pseudodiaptomus wrigthi, Acartia danae, A. clausi, Canthocalanus pauper as well as oceanic species like Scoticithricella marginata. Saphirina nicromaculata or Oncaea conifera. Two species of Coryceaus, C. flaccus and C. speciosus, were identifed in the outer stations of Golfo Dulce, while C. brehmi was found in inner stations of Gulf of Nicoya. The majority of copepods found are typical of the east Pacific. This paper constitutes an additional work about the copepods in the Gulf of Nicoya and the first report of copepod species for Corpnado Bay and Golfo Dulce.",12,Journal,ar,Article,100,1,1,Copepoda | Costa Rica | Eastern Pacific | Golfo Dulce | Gulf of Nicoya | Plancton,13567,undefined,0,FALSE,32,9393648,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309613,SCOPUS_ID:0030309613,2-s2.0-0030309613,"Microbiological observations in the anoxic basin Golfo Dulce, Costa Rica",Kuever J.,Revista de Biologia Tropical,00347744,44,3,49-57,1996-12-01,1996,"Our basic microbiological studies of the water column and the sediment of Golfo Dulce, Costa Rica, were focused on aerobic and denitrifying sulfur-oxidizing bacteria and anaerobic sulfate-reducing bacteria. We observed no increasing numbers of total bacterial counts within the water column. Although no oxygen was present hydrogen sulfide was only detectable close to the sediment. The highest numbers of sulfate-reducing bacteria measured by Most-Probable-Number counts were found in or close to the sediment. In the anoxic bottom water sulfide-oxidizing bacteria typically containing large sulfur globules were observed microscopically. They were identified as free-swimming Thiovulum and Thiospira species. At one station large vacuolated forms of the filamentous colourless sulfur bacterium Beggiatoa were noted. Together with these sulfur containing bacteria there were long free swimming rods showing no sulfur inclusions of unknown character. The microscopic observations showed good correlation with Most-Probable-Number-counts and molecular biological techniques for sulfate-reducing bacteria.",9,Journal,ar,Article,100,3,3,16S rRNA probes | Beggiatoa | Microbial diversity | Sulfate reduction | Sulfide oxidation | Thiospira | Thiovulum,13567,undefined,0,FALSE,33,9393644,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309146,SCOPUS_ID:0030309146,2-s2.0-0030309146,Demersal fish assemblages along the Pacific coast of Costa Rica: A quantitative and multivariate assessment based on the Victor Hensen Costa Rica Expedition (1993/1994),Wolff M.,Revista de Biologia Tropical,00347744,44,3,187-214,1996-12-01,1996,"During two cruise legs with the RV Victor Hensen (December 1993, February 1994), the demersal fish assemblages of the Golfo de Nicoya (GN), Bahía Coronado - Sierpe Terraba (ST) and Golfo Dulce (GD) areas were assessed from nearshore (∼20 m) to shelf edge (∼200 m) waters. 44 Beam- and 29 otter trawl collections were made ∼on an area of 2 119 405 m2, yielding a total of 242 species of fish. Despite the lower number of samples taken, more species were collected by the otter trawl (189 compared to 160), due to a wider area swept. As revealed by the speciesarea curve and a lognormal - curve constructed from the pooled (log) abundance data, the fish assemblage appeared as well sampled and a theoretical species richness (SR) of - 306 was estimated for the whole area. Mean species number per collection and mean biomass per area were much lower in the GD - area (9.3 species, 0.36g /m2) compared to ∼the ST (15.4, 0.81g /m2-) and GN (17.3, 0.74 g/m2 ) areas, indicating a depauperate fish assemblage in the former. Lowest species numbers and biomass were found in the central deep part of GD with increasing values towards the sill area at the opening of the gulf and towards the shallow stations above the thermocline. Average biomass was an order of magnitude higher in the interior part of GN compared to the other areas with values up to 18.1 g/m2 Based on results of a multivariate analysis of the collections, the GN area can be divided into (1) an interior shallow area above the thermocline (<50 m) characterized by scianids, sea catfishes, stingrays, flatfishes, sea robins. (2) an outer part (>100 m) characterized by cods, scorpionfishes, gobies, cutlassfishes, serranids, anglerfishes and flatfishes and (3) a transition zone of the central and lateral parts with a mixed species assemblage with carangids, pufferfish, snappers, several flatfish species and the lizardfish as common elements. Characteristic for the deep basin of GD were small species of the genera Cynoscion and Porichthys. These occurred in low densities, suggesting a reduced carrying capacity of this deep basin for fish biomass in terms of food and oxygen. Species occurring at the shallow stations of GD are also found at a similar depth in the other areas, but many species are missing, namely ariids and many scianids found in the GN area. The species assemblage of the ST area resembles that of GN. Ariids, however, are missing here too. Biotic station parameters like species richness, biomass, abundance and production were not significantly correlated with abiotic parameters (temperature, oxygen, nutrients) suggesting that other habitat factors not evaluated in this study like habitat heterogeneity, distance to the open ocean, current regime and food availability probably are important factors for the structure of the fish assemblage.",18,Journal,ar,Article,100,1,1,Biomass | Costa Rica | Fish assemblage | Fish diversity | Multivariate analysis,13567,undefined,0,FALSE,34,9393654,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309063,SCOPUS_ID:0030309063,2-s2.0-0030309063,"Distribution and biomass of arrow worms (Chaetognatha) in Golfo de Nicoya and Golfo Dulce, Costa Rica",Hossfeld B.,Revista de Biologia Tropical,00347744,44,3,157-172,1996-12-01,1996,"The chaetognath species guild was analyzed from samples collected during the cruise of the German RV Victor Hensen to the Pacific coast of Costa Rica in December 1993 and February 1994, finding the following ten species of the genera Sagitla and Krohnitta: S.enflata, S. hexaptera, S. pacifica, S. neglecta, S. regularis, S. bedoti. S. friderici. S. popovicii. S. pulchra and K. pacifica. Because of their distributional patterns in the study area these species were ascribed to the following ecological groups: neritic, semi-neritic and oceanic. A strong gradient in species richness from offshore to inshore waters (8 to one respectively) was found in both gulf systems. Inshore chaetognaths were dominated by juveniles and adults of S. friderici in Golfo de Nicoya and by S. popovicii in Golfo Dulce. Biomass spectra were more continuous and of wider range in the Golfo Dulce area showing a dominance of larger chaetognaths, suggesting a more general developed pelagic system in Golfo Dulce, where larger chaetognaths might structure the plankton community by strong grazing pressure from above.",17,Journal,ar,Article,100,1,1,Arrow worms | Biomass | Chaetognatha | Costa Rica | Distribution | Gulf system | Krohnitta | Pacific | Sagitta,13567,undefined,0,FALSE,35,9393651,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030309062,SCOPUS_ID:0030309062,2-s2.0-0030309062,"Annotated list of species of marine crustaceans (Decapoda and Stomatopoda) from Golfo Dulce, Costa Rica",Mauricio Castro V.,Revista de Biologia Tropical,00347744,44,3,87-95,1996-12-01,1996,"The present study is an annotated list of the marine crustaceans (Decapoda and Stomatopoda) from Golfo Dulce, Costa Rica, collected during the RV Victor Hensen Cruise 1993-1994, at depths ranging from 20 to 260 m. Stomatopoda was represented by one family and two species. Decapoda was represented by 12 families and 21 species. Two new records for Costa Rica, Cancer johngarthi and Lysmata californica are reported. This increases the reported marine crustaceans of Golfo Dulce to three species of Stomatopoda and sixty-six of Decapoda (a complete checklist is included). A list of species reported in the literature from the gulf is also included.",8,Journal,ar,Article,100,2,2,Crustacea | Decapods | Golfo Dulce | Stomatopods,13567,undefined,0,FALSE,36,9393646,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202435,SCOPUS_ID:0030202435,2-s2.0-0030202435,Depth related distribution of benthic macrofauna in a Costa Rican crater lake,Jiménez C.,Revista de Biologia Tropical,00347744,44,2,673-678,1996-12-01,1996,"On two different opportunities the distribution and diversity of the benthic macrofauna was studied at different depths in the Laguna del Cerro Chato crater lake, Alajuela, Costa Rica. For both surveys, the deep samples had significantly lower species diversity and evenness than the shallow samples. There was a drop in species diversity and evenness at 6 m, followed by an increase at 9 m. This pattern is associated with fluctuations in the lake's thermocline. Chironomids were the most abundant organism in both surveys and the genus Chirtnwmus dominated at all depths. Analysis of the elements Ca, Cu, S, N, Fe, P and percentage of organic matter in the bottom sediments did not show a clear bathymetrical distribution. However, at a depth of 9 m the increase in both N content and percentage of organic matter could be related to the increase in abundance of organisms.",5,Journal,ar,Article,100,2,2,Aquatic insects | Benthos | Chironomids | Costa Rica | Macrofauna | Volcanic lake,13567,undefined,0,FALSE,37,9246373,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202434,SCOPUS_ID:0030202434,2-s2.0-0030202434,"Regeneración de la vegetación arbórea en una pequeña reserva forestal urbana del nivel premontano húmedo, Costa Rica",Di Stéfane J.,Revista de Biologia Tropical,00347744,44,2,575-580,1996-12-01,1996,"The tropical premontane moist forest is one of the most destructed life zones in Costa Rica. For such regions, a small natural preserve system has been proposed. An inventory of trees greater than 3.5 cm in diameter at breast height was done in one hectare urban forest patch that was left under natural regeneration for 30 years. The inventory included 940 individuals of at least 55 species and 32 families. A Holdridge Complexity Index of 58 was obtained. There was a strong dominance by small-diameter trees of successional and exotic species.",8,Journal,ar,Article,100,4,4,Biodiversity | Regeneration | Small urban reserves | Succession | Tropical premontane moist forest,13567,undefined,0,FALSE,38,9246367,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202433,SCOPUS_ID:0030202433,2-s2.0-0030202433,Nutrientes en 39 lagunas costeras mexicanas,Francisco Contreras E.,Revista de Biologia Tropical,00347744,44,2,417-425,1996-12-01,1996,"An analysis of 39 Mexican coastal lagoons most in tropical environments, shows no nutrient limitation for primary productivity: even minimum nutrient values are higher than those of similar systems (mostly of temperate zones). In some cases, nutrient variations are large and indicative of heterogeneity. The N:P ratio is more important than simple nutrient concentrations. Using this ratio, coastal lagoons are classified as limited in nitrogen (<5) or phosphorus (>10).",20,Journal,ar,Article,100,4,4,Coastal lagoons | Mexico | N:P ratio | Nutrients,13567,undefined,0,FALSE,39,9246366,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202429,SCOPUS_ID:0030202429,2-s2.0-0030202429,Estacionalidad de parásites y bacterias intestinales en hortalizas que se consumen crudas en Costa Rica,Monge R.,Revista de Biologia Tropical,00347744,44,2,369-375,1996-12-01,1996,"In Costa Rica, a total of 640 samples from eight different vegetables used for raw consumption, were analyzed for the presence of intestinal parasites and fecal coliforms. Eighty samples of each vegetable were analyzed, forty during the dry season and forty in the rainy. A greater, but unsignificant (p> 0.05) level of fecal coliforms was found during the dry season. Levels of Escherichia coli, were higher (p< 0.05) during the dry season in lettuce (Latuca saliva) and cilantro (Coleandrum sativum) leaves. Cysts of Endolimax nana, Entamoeba coli, Entamoeba histolytica, Giardia intestinalis and Cryptosporidium sp. were found in all vegetables. The greater percentage of positive samples was found during the dry season, although these relation was only corroborated (p< 0.05) in radish (Raphanus sativus) and cilantro leaves. Only lettuce and cilantro levels showed a positive linear correlation (p< 0.05) between occurrences of intestinal parasites and fecal coliforms.",23,Journal,ar,Article,100,3,3,Epidemiology | Fecal contamination | Food microbiology | Parasites | Parasitology | Vegetables,13567,undefined,0,FALSE,40,9246361,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202421,SCOPUS_ID:0030202421,2-s2.0-0030202421,Vegetation-environment relationships based on a life-forms classification in a semiarid region of Tropical Mexico,Zavala-Hurtado J.A.,Revista de Biologia Tropical,00347744,44,2,581-590,1996-12-01,1996,"Taking the view that morphological characteristics represent behavioral strategies of plants to cope with environmental pressures, we defined 18 life-forms, using multivariate classification techniques in a tropical semiarid ecosystem in Central Mexico. A multiple discriminant analysis confirmed the existence of these groups. A null model of random membership of species to life-forms was significantly different from our classification. Vegetation-environment relationships were examined with Detrended Canonical Correspondence Analysis (DCCA). Ordination axes were interpreted mainly by altitude and soil moisture. Response curves of life-forms along these gradients were explored fitting generalized linear models (GLIM's). We believe that the life-forms approach for the study of vegetation-environment relationships is a valid alternative to the traditional species approach usually used in phytosociological research because: i) life-forms number was found to be an excellent species diversity predictor, ii) this approach enables considerable reduction in the bulk of data without losing ecological information, and iii) life-forms represent ecological strategies perse and, they constitute an index of the number of different ways the desert's resources are utilized.",11,Journal,ar,Article,100,5,5,Desert plants | Morphological attributes | Morphological strategies | Multiple discriminant analysis | Ordination | Response curves | Xerophyllous scrub,13567,undefined,0,FALSE,41,9246368,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202311,SCOPUS_ID:0030202311,2-s2.0-0030202311,The use of water chemistry and benthic diatom communities for qualification of a polluted tropical river in Costa Rica,Silva-Benavides A.,Revista de Biologia Tropical,00347744,44,2,395-416,1996-12-01,1996,"The water quality of several sections of a tropical river subjected to severe pollution was studied through physico-chemical water analysis and henthic diatom assemblages. The methodology follows the concept of differential species groups and that of its modification for the groups of nutrient- differentiating species for rivers rich in both oxygen and inorganic nutrients. The trophic indication of the latter authors corresponded clearly with the results of chemical observations made in this study. The most abundant species found in this river were Navicula goeppertiana, Gomphonema parvulum, Gomphonema sp. aff. pumilum, Nitzschia palea, Nitzschia amphibia, Nitzsrhia clausii Nitzschia inconspicua, Navicula seminulum, Navicula sp. aff. cryptocephala, Navicula schroeierii var. escambia, Cymbella sinuatu and Surirella sp. aff. roba. These species are known to be tolerant to organic pollution and eutrophication. Therefore we may conclude that diatoms are useful for biological monitoring of disturbed tropical rivers.",22,Journal,ar,Article,100,1,1,Costa rica | Diatoms | Differential species groups | Numerical vegetation analysis | Organic pollution | Tropical river | Water chemistry,13567,undefined,0,FALSE,42,9246365,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202165,SCOPUS_ID:0030202165,2-s2.0-0030202165,Evaluatión química y biológica del efecto de extractos de plantas contra Plasmodium berghei,Castro O.,Revista de Biologia Tropical,00347744,44,2,361-367,1996-12-01,1996,"Extracts from thirteen species of plants were evaluated by ""in vivo"" antimalarial test against Plasmodium berghei effects. Significant activities were observed in the ethyl acetate and aqueous extracts, elaborated of Cedrela tonduzii leaves, Trichilia havanensis and Trichilia americana barks, Neurolaena lobata and Gliricidia sepium leaves and Duranta repens fruits. Compounds identified include flavonoids, coumarins, mellilotic acid and iridoids which some kind of biodinamic activity has previously been reported. The flavone quercetin 1 purified from C. tonduzii gave strong antimalarial activity, however, its respective glicosides (quercetin 3-glucoside 2 y robinine 7) showed little significant activity.",31,Journal,ar,Article,100,4,4,Catechins | Coumarin | Flavones | Iridoids | Mellilotic acid | Plasmodium berghei | Resistance,13567,undefined,0,FALSE,43,9246360,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202156,SCOPUS_ID:0030202156,2-s2.0-0030202156,Distribución transversal y asociaciones interespecíficas en las comunidades de metazoarios ectoparásites de peces esciénidos marinos del Perú,Luque J.,Revista de Biologia Tropical,00347744,44,2,383-390,1996-12-01,1996,"During 1987 and 1988 971 marine sciaenid fishes from the central Peruvian coast were examined: 237 Menticirrhus ophicephalus, 124 Paralonchurus peruanus, 249 Sciaena deliciosa, 50 Sciaena fasciata and 311 Stellifer minor Thirty metazoan ectoparasites were identified, 18 helminths and 12 crustaceans. Paralonchurus peruanus was the species with higher number of ectoparasite species (11). The communities of ectoparasites were dominated by diplectanid monogeneans. The following showed preference by some site of infestation in their transversal partitioning: Rhamnocercoides menticirrhi, Rhamnocercus spp., Dipleclanum sp., Pseudohaliotrema paralonchuri, Pedocotyle annakolmi, P. bravoi, Caligus callaoensis and Lernanthropus huamani. With the exception of P. peruanus, these fishes showed an overall positive association in their ectoparasite communities. Menticirrhus ophicephalus and S. deliciosa had the most pairs of associated and covariated species. Paralonchurus peruanus and S. minor showed no interspecific associations. Negative interspecific association and covariation were not determined. The pair R. menticirrhi - L. huamani (in M. ophicephalus) had the highest association degree. These results suggest an absence of competitive interspecific processes.",11,Journal,ar,Article,100,1,1,Covariation | Interspecific associations | Metazoan ectoparasites | Peru | Sciaenidae | Transversal partitioning,13567,undefined,0,FALSE,44,9246363,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0030202142,SCOPUS_ID:0030202142,2-s2.0-0030202142,Seroepidemiology of Toxoplasmosis in humans: Possible transmission routes in Costa Rica,Arias M.,Revista de Biologia Tropical,00347744,44,2,377-381,1996-12-01,1996,"A serological survey with immunofluorescence techniques to detect toxoplasma antibodies was done on a sample of 1234 Costa Ricans. The overall prevalence was 76%; it increased from 60% in donors aged 1-4 years to 90% in those over 25 years. No significant difference was found in seropositivity between males (42.8%) and females (57.2%) and between donors from urban and rural (LPI) areas. Consumption of raw meat, especially prepared meat, was significantly correlated with antibody prevalence, but cat contact was not, indicating a possible change in the usual pattern of transmission described for the country. Nevertheless, our data suggest that infectious cat feces play an important role in the transmission of toxoplasmosis.",16,Journal,ar,Article,100,4,4,Cats | Immunofluorescence | Prepared meat | Seroepidemiology | Toxoplasma gondii,13567,undefined,0,FALSE,45,9246362,NA
