@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0034020552,SCOPUS_ID:0034020552,2-s2.0-0034020552,"Mating preference functions of individual female barking treefrogs, Hyla gratiosa, for two properties of male advertisement calls",Murphy C.,Evolution,00143820,54,2,660-669,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00067.x,"A mating preference function describes the relationship between variation in a trait in potential mates and the strength of the preference for that trait. Few studies have measured mating preference functions either at a population level or for individuals. We used two-choice playback experiments to determine the mating preference functions of individual female barking treefrogs for two call characteristics: call-repetition rate and fundamental frequency. We tested each female four times with each pair of stimuli and with three to six pairs of stimuli. Individual females exhibited directional preferences for higher call rates and stabilizing preferences for intermediate fundamental frequency. These individual preference functions were similar to population-level preferences documented in previous studies. Within a stimulus type (call rate or fundamental frequency), nearly all females exhibited the same general preference function. However, females varied in the minimum difference between stimuli necessary to elicit a unanimous choice for the higher call rate, and they differed in both the intermediate fundamental frequency they preferred most and the minimum difference in fundamental frequency that elicited a unanimous choice for one of the two alternatives. The variation we observed among females was not repeatable; repeatabilities were in general low and statistically nonsignificant. The observed variation in the preferences of females, even if unrepeatable, should weaken selection on male traits relative to selection in the absence of such variation.",62,10937241,Journal,ar,Article,100,2,2,Mate choice | Mating preferences | Playback experiments | Preference functions | Repeatability | Sexual selection | Treefrogs,22104,undefined,1,TRUE,99,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034020551,SCOPUS_ID:0034020551,2-s2.0-0034020551,"Perspective: Sex, recombination, and the efficacy of selection - Was Weismann right?",Burt A.,Evolution,00143820,54,2,337-351,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00038.x,"The idea that sex functions to provide variation for natural selection to act upon was first advocated by August Weismann and it has dominated much discussion on the evolution of sex and recombination since then. The goal of this paper is to further extend this hypothesis and to assess its place in a larger body of theory on the evolution of sex and recombination. A simple generic model is developed to show how fitness variation and covariation interact with selection for recombination and illustrate some important implications of the hypothesis: (1) the advantage of sex and recombination can accrue both to reproductively isolated populations and to modifiers segregating within populations, but the former will be much larger than the latter; (2) forces of degradation that are correlated across loci within an individual can reduce or reverse selection for increased recombination; and (3) crossing-over (which can occur at different places in different meioses) will create more variability than having multiple chromosomes and so will have more influence on the efficacy of selection. Several long-term selection experiments support Weismann's hypothesis, including those showing a greater response to selection in populations with higher rates of recombination and higher rates of recombination evolving as a correlated response to selection for some other character. Weismann's hypothesis is also consistent with the sporadic distribution of obligate asexuality, which indicates that clones have a higher rate of extinction than sexuals. Weismann's hypothesis is then discussed in light of other patterns in the distribution of sexuality versus asexuality. To account for variation in the frequency of obligate asexuality in different taxa, a simple model is developed in which this frequency is a function of three parameters: the rate of clonal origin, the initial fitness of clones when they arise, and the rate at which that fitness declines over time. Variation in all three parameters is likely to be important in explaining the distribution of obligate asexuality. Facultative asexuality also exists, and for this to be stable it seems there must be ecological differences between the sexual and asexual propagules as well as genetic differences. Finally, the timing of sex in cyclical parthenogens is most likely set to minimize the opportunity costs of sex. None of these patterns contradict Weismann's hypothesis, but they do show that many additional principles unrelated to the function of sex are required to fully explain its distribution. Weismann's hypothesis is also consistent with what we know about the mechanics and molecular genetics of recombination, in particular the tendency for chromatids to recombine with a homolog rather than a sister chromatid at meiosis, which is opposite to what they do during mitosis. However, molecular genetic studies have shown that cis-acting sites at which recombination is initiated are lost by gene conversion as a result, a factor that can be expected to affect many fine details in the evolution of recombination. In summary, although Weismann's hypothesis must be considered the leading candidate for the function of sex and recombination, nevertheless, many additional principles are needed to fully account for their evolution.",277,10937212,Journal,re,Review,100,1,1,Evolution | Fitness variation | Genetic systems | Natural selection,22104,undefined,1,TRUE,100,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034019666,SCOPUS_ID:0034019666,2-s2.0-0034019666,Balancing selection on a floral polymorphism,Subramaniam B.,Evolution,00143820,54,2,691-695,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00070.x,"The common morning glory, Ipomoea purpurea, exhibits a flower color polymorphism at the W locus throughout the southeastern North America. The W locus controls whether flowers will be darkly pigmented (WW), lightly pigmented (Ww), or white with pigmented rays (ww). In this report, we describe results of a perturbation, or convergence, experiment using five plots designed to determine whether balancing selection operates on the W locus. The pattern of gene frequency changes obtained are indicative of balancing selection operating at the W locus, providing direct evidence that both the alleles are actively maintained by selection.",52,10937244,Journal,ar,Article,100,2,2,Balancing selection | Frequency-dependent selection | Ipomoea | Morning glory | Polymorphism,22104,undefined,1,TRUE,101,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034018942,SCOPUS_ID:0034018942,2-s2.0-0034018942,"Restricted gene flow and incipient speciation in disjunct Pacific Ocean and Sea of Cortez populations of a reef fish species, Girella nigricans",Terry A.,Evolution,00143820,54,2,652-659,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00066.x,"Population disjunctions have been proposed to play an important role in speciation processes. In this study, we have examined the possible role of the Pacific Ocean-Sea of Cortez disjunction as a contributing factor to cryptic speciation in a reef fish, the opaleye, Girella nigricans. Mitochondrial control region (D-loop) sequences (380 bp) of 117 individuals completely separated opaleye populations from the Pacific Ocean and the Sea of Cortez. Although opaleye exhibit pelagic larval stages that remain in the water column for several months, gene flow between the Pacific Ocean and the Sea of Cortez was found to be extremely limited (F(ST) = 0.84, Nm = 0.10). Whereas limited gene flow and reciprocal monophyly suggest that the observed physical and genetic disjunction are potentially contributing to the incipient speciation of Pacific and Sea of Cortez opaleye, moderate levels of D-loop sequence divergence (3.3%) and the absence of fixed allozyme markers challenge this idea. Pacific Coast populations also exhibited restricted gene flow levels (F(ST) = 0.25, Nm = 1.49) across Punta Eugenia, a recognized oceanographic boundary along the Baja California coast. Thus, opaleye individuals grouped into three clades: one clade in the Sea of Cortez, one Pacific clade south of Punta Eugenia, and one Pacific clade north of Punta Eugenia. Future work in this region will determine if our results can be generalized to other disjunct populations.",67,10937240,Journal,ar,Article,100,3,3,Biogeography | Girella | Mitochondrial DNA | Population structure,22104,undefined,1,TRUE,102,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034018679,SCOPUS_ID:0034018679,2-s2.0-0034018679,"Disease, frequency-dependent selection, and genetic polymorphisms: Experiments with stripe rust and wheat",Brunet J.,Evolution,00143820,54,2,406-415,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00043.x,"Pathogens have the potential to maintain genetic polymorphisms by creating frequency-dependent selection on their host. This can occur when a rare host genotype is less likely to be attacked by a pathogen (frequency-dependent disease attack) and has higher fitness at low frequency (negative frequency-dependent selection). In this study, we used wheat genotypes that were susceptible to different races of the pathogen Puccinia striiformis to test whether disease created frequency-selection on its host and whether such selection could maintain polymorphisms for resistance genes in the wheat populations. Four different two-way mixtures of wheat genotypes were planted at different frequencies in both the presence and absence of disease. Disease created frequency-dependent selection on its host in some populations. Unknown factors other than disease also created frequency-dependent selection in this system because, in some instances, rare genotype advantage was observed in the absence of disease. Although the pathogen created frequency-dependent selection on its host, this selection was not sufficient to maintain genetic polymorphism in the host populations. In all cases where frequency-dependent selection occurred only in the diseased plots, one of the two genotypes was predicted to dominate in the population and the same genotype was predicted to dominate in both the presence and absence of disease. Only in cases where frequency-dependent selection was not caused by disease was there evidence that genetic polymorphisms would be maintained in the population. The frequency-dependent selection described in this study is a consequence of epidemiological effects of disease and differs from the time-lagged frequency-dependent selection resulting from coevolution between hosts and parasites. The impact of this direct frequency-dependent selection on the maintenance of genetic polymorphisms in the host population is discussed.",21,10937217,Journal,ar,Article,100,2,2,Disease | Frequency-dependent disease attack | Frequency-dependent selection | Genetic polymorphisms | Plant-pathogen interactions,22104,undefined,1,TRUE,103,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034018099,SCOPUS_ID:0034018099,2-s2.0-0034018099,Lifetime selection on adult body size and components of body size in a waterstrider: Opposing selection and maintenance of sexual size dimorphism,Preziosi R.,Evolution,00143820,54,2,558-566,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00058.x,"Sexual size dimorphism (SSD), the difference in body size between males and females, is common in almost all taxa of animals and is generally assumed to be adaptive. Although sexual selection and fecundity selection alone have often been invoked to explain the evolution of SSD, more recent views indicate that the sexes must experience different lifetime selection pressures for SSD to evolve and be maintained. We estimated selection acting on male and female adult body size (total length) and components of body size in the waterstrider Aquarius remigis during three phases of life history. Opposing selection pressures for overall body size occurred in separate episodes of fitness for females in both years and for males in one year. Specific components of body size were often the targets of the selection on overall body size. When net adult fitness was estimated by combining each individual's fitnesses from all episodes, we found stabilizing selection in both sexes. In addition, the net optimum overall body size of males was smaller than that of females. However, even when components of body size had experienced opposing selection pressures in individual episodes, no components appeared to be under lifetime stabilizing selection. This is the first evidence that contemporary selection in a natural population acts to maintain female size larger than male size, the most common pattern of SSD in nature.",106,10937232,Journal,ar,Article,100,2,2,Balancing selection | Episodes of selection | Lifetime fitness | Longevity | Natural selection | Sexual selection,22104,undefined,1,TRUE,104,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034018097,SCOPUS_ID:0034018097,2-s2.0-0034018097,The ecology and genetics of fitness in Chlamydomonas. X. The relationship between genetic correlation and genetic distance,Kassen R.,Evolution,00143820,54,2,425-432,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00045.x,"A necessary condition for the maintenance of genetic variation in heterogenous environments is that the relative fitnesses of a collection of genotypes vary as conditions of growth change. This can be detected by estimating the amount of gene-by-environment interaction (G x E) when a range of types are tested across a range of conditions. However it is the sign and magnitude of the genetic correlation, which is a component of G x E, that governs the ultimate fate of variation. Whether genetic variation will be preserved, then, depends on how the genetic correlation changes as a function of the ecological differences among environments and the genetic differences among genotypes. To evaluate this, we assayed the performance of 15 chlorophyte species of known genetic relation in 20 environments. We found that the quantity of G x E increased as both the environmental variance across environments and the genetic distance increased. Moreover the genetic correlation declined as the environmental variance between pairs of environments and the genetic distance between pairs of genotypes increased. These results suggest that divergent selection will be more likely to maintain genetic variation when environments are strongly contrasted and genotypes widely divergent.",22,10937219,Journal,ar,Article,100,2,2,Chlamydomonas | Diversity | Genetic correlation | Genetic distance | Genotype-by-environment interaction,22104,undefined,0,FALSE,105,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034017913,SCOPUS_ID:0034017913,2-s2.0-0034017913,"Evolution of passerine incubation behavior: Influence of food, temperature, and nest predation",Conway C.J.,Evolution,00143820,54,2,670-685,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00068.x,"Incubation behavior is one component of reproductive effort and thus influences the evolution of life-history strategies. We examined the relative importance of body mass, frequency of mate feeding, food, nest predation, and ambient temperature to explain interspecific variation in incubation behavior (nest attentiveness, on- and off-bout durations, and nest trips per hour) using comparative analyses for North American passerines in which only females incubate. Body mass and frequency of mate feeding explained little variation in incubation behavior. We were also unable to detect any influence of food; diet and foraging strategy explained little interspecific variation in incubation behavior. However, the typical temperature encountered during reproduction explained significant variation in incubation behavior: Species breeding in colder environments take shorter bouts off the nest, which prevents eggs from cooling to temperatures below the physiological zero temperature. These species must compensate for shorter offbouts by taking more of them (thus shorter on-bouts) to obtain needed energy for incubation. Nest predation also explains significant variation in incubation behavior among passerines: Species that endure high nest predation have evolved an incubation strategy (long on- and off-bouts) that minimizes activity that could attract predators. Nest substrate explained additional variation in incubation behavior (cavity-nesting birds have shorter on-bouts and make more frequent nest trips), presumably because nest predation and/or temperature varies among nest substrates. Thus, nest predation can influence reproductive effort in a way previously not demonstrated-by placing a constraint on parental activity at the nest. Incubating birds face an ecological cost associated with reproductive effort (predation of entire brood) that should be considered in future attempts to explain avian life-history evolution.",266,10937242,Journal,ar,Article,100,2,2,Ambient temperature | Body mass | Cost of incubation | Food | Incubation behavior | Incubation rhythm | Life-history strategy | Lifehistory evolution | Mate feeding | Nest attentiveness | Nest predation | Reproductive effort | Skutch's hypothesis,22104,undefined,0,FALSE,106,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0034017912,SCOPUS_ID:0034017912,2-s2.0-0034017912,Quantitative genetics and the persistence of environmental effects in clonally propagated organisms,Schwaegerle K.E.,Evolution,00143820,54,2,452-461,2000-01-01,April 2000,10.1111/j.0014-3820.2000.tb00048.x,"Phenotype is often viewed as a product of genes and the environment in which these genes are expressed. However, numerous studies have shown that environment can cause lasting changes in phenotype that can be passed from one generation to the next, much as genes are transmitted. In clonally propagated organisms, persistence of environmental effects has been observed in a range of plant and animal species, but has rarely been the object of study. We measured the persistence and magnitude of environmental effects on phenotype over three clonal generations in the arctic sedge Eriophorum vaginatum. We found that the environment in which tillers developed had large effects on their later performance (parental effects) and that these effects were in part independent of the size of tillers. The magnitude and persistence of environmental effects did not differ between environmental treatments or among genotypes. However, after 52 weeks of growth and two rounds of clonal propagation, grandparental treatment effects were not significant. We describe methods that can be used in quantitative genetics studies of clonal organisms to reduce bias in estimates of genotypic and environmental variance and argue that the persistence of environmental effects in clonal plant material has ecological and evolutionary consequences similar to those described for maternal environmental effects in sexual organisms.",57,10937222,Journal,ar,Article,100,3,3,C effects | Carry-over effects | Clonal propagation | Eriophorum | Intergenerational environmental effects | Maternal effects | Quantitative genetics,22104,undefined,1,TRUE,107,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033942034,SCOPUS_ID:0033942034,2-s2.0-0033942034,"Parallel evolution of the melanic form of the California legless lizard, Anniella pulchra, inferred from mitochondrial DNA sequence variation",Pearse D.,Evolution,00143820,54,3,1041-1046,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00104.x,"The phylogenetic relationships among populations of the fossorial California legless lizard, Anniella pulchra, were examined by sequencing a 990-bp region of the mitochondrial cytochrome b gene. The mitochondrial DNA gene tree was then compared with the geographic distributions of two currently recognized subspecies: A. p. nigra, a melanic form restricted to two disjunct coastal populations, and A. p. pulchra, a more widely distributed, silvery form. We tested the null hypothesis that all A. p. nigra form a clade that is monophyletic with respect to A. p. pulchra. Our results strongly reject the monophyletic origin of the melanic forms and suggest that the two populations of the nominal subspecies A. p. nigra may have arisen independently from different ancestral populations in a parallel evolutionary response to selection in cool, coastal habitats.",21,10937277,Journal,ar,Article,100,2,2,Anniella | Cytochrome b | Parallel evolution | Thermal melanism,22104,undefined,0,FALSE,108,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033941295,SCOPUS_ID:0033941295,2-s2.0-0033941295,Patterns of intraspecific diversification in the Piriqueta caroliniana complex in southeastern North America and the Bahamas,Maskas S.,Evolution,00143820,54,3,815-827,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00082.x,"We use chloroplast DNA (cpDNA) variation and nested clade phylogeographic analyses to infer the historical processes that have contributed to the high level of morphological and ecological diversification present in a group of herbaceous perennials (the Piriqueta caroliniana complex) in North America and the Bahamas. The presence of morphologically distinct and intercompatible varieties (morphotypes) that can be distinguished based on suites of taxonomic characters (e.g., leaf shape, pubescence type, stature) and contrasting habitat affinities (from marshes to dry pinelands and sand scrub) makes this group particularly appropriate for studies of intraspecific diversification. To examine the distribution of haplotypes among populations, we sampled 467 individuals from 55 locations in Florida, Georgia, and the northern Bahamas (Grand Bahama and Abaco) and screened each individual for cpDNA variation using restriction fragment length polymorphism (RFLP) and heteroduplex analyses. We develop a one-step haplotype phylogeny for this group and use the geographic distributions of haplotypes and clades to test specific phylogeographic hypotheses using the methods developed by Templeton and his colleagues (Templeton 1998). In general, the distribution of haplotypes was strongly influenced by limited dispersal distances, with the more recently derived haplotypes having much lower levels of dispersion and lower frequencies in populations than the ancestral haplotypes. The patterns of clade and haplotype dispersion and displacement and the distribution of morphotypes imply at least three cases of long-distance dispersal and one case of historical fragmentation. The historical patterns inferred for populations of Piriqueta are consistent with known biogeographical events, historical vegetation change, and the concordant patterns of multiple Pleistocene refugia that have been observed for a number of other taxa in southeastern North America.",53,10937255,Journal,ar,Article,100,2,2,Biogeography | Chloroplast DNA | Colonization | Haplotype tree | Hybridization | Phylogeography | Turneraceae,22104,undefined,0,FALSE,109,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033940621,SCOPUS_ID:0033940621,2-s2.0-0033940621,Ontogenetic differences in heterostylous plants and implications for development from a herkogamous ancestor,Faivre A.,Evolution,00143820,54,3,847-858,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00085.x,"Alternative ontogenetic pathways among heterostylous species of Rubiaceae may reflect differences in their evolutionary histories. In this study, measurements were taken at different developmental stages on a series of long-styled (LS) and short-styled (SS) buds of the heterostylous taxa Psychotria chiapensis, P. poeppigiana, and Bouvardia ternifolia (all Rubiaceae). Results indicated that modifications in growth rates of stamens relative to corollas in all three species led to differences in anther heights between LS and SS flowers. Distinct style heights for LS and SS flowers of P. chiapensis and P. poeppigiana originate in the earlier stages of bud development and are maintained as styles elongate at equal rates. This contrasts with B. ternifolia, which has differences in style heights resulting from unequal relative growth rates between floral morphs. The 'approach herkogamous' floral morphology, defined by having stigmas positioned above anthers, has been proposed as a potential evolutionary precursor for heterostylous taxa. To examine this hypothesis, floral development of two species with approach herkogamous morphologies, Psychotria pittieri and P. brachiata, was compared to that of the three heterostylous taxa. Differences in the relative rates of style elongation for flowers of approach herkogamous versus heterostylous species predict additional steps in the original model for the evolution of heterostyly from an approach herkogamous ancestor. The diversity of heterostylous ontogenies found within Rubiaceae provides insight into potential evolutionary pathways for this sexual system in other angiosperm families.",38,10937258,Journal,ar,Article,100,1,1,Distyly | Floral development | Herkogamy | Heterostyly | Ontogeny | Psychotria | Rubiaceae,22104,undefined,1,TRUE,110,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033939862,SCOPUS_ID:0033939862,2-s2.0-0033939862,Neurobiological constraints and fly systematics: How different types of neural characters can contribute to a higher level Dipteran phylogeny,Buschbeck E.K.,Evolution,00143820,54,3,888-898,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00089.x,"Much uncertainty still exists regarding higher level phylogenetic relationships in the insect order Diptera, and the need for independent analyses is apparent. In this paper, I present a parsimony analysis that is based on details of the nervous system of flies. Because neural characters have received little attention in modern phylogenetic analyses and the stability of neural traits has been debated, special emphasis is given to testing the robustness of the analysis itself and to evaluating how neurobiological constraints (such as levels of neural processing) influence the phylogenetic information content. The phylogenetic study is based on 14 species in three nematoceran and nine brachyceran families. All characters used in the analysis are based on anatomical details of the neural organization of the fly visual system. For the most part they relate to uniquely identifiable neurons, which are cells or cell types that can be confidently recognized as homologues among different species and thus compared. Parsimony analysis results in a phylogenetic hypothesis that favors specific previously suggested phylogenetic relationships and suggests alternatives regarding other placements. For example, several heterodactylan families (Bombyliidae, Asilidae, and Dolichopodidae) are supported in their placement as suggested by Sinclair et al. (1993), but Tipulidae and Syrphidae are placed differently. Tipulidae are placed at a derived rather than ancestral position within the Nematocera, and Syrphidae are placed within the Schizophora. The analysis suggests that neural characters generally maintain phylogenetic information well. However, by 'forcing' neural characters onto conventional phylogenetic analyses it becomes apparent that not all neural centers maintain such information equally well. For example, neurons of the second-order visual neuropil, the medulla, contain stronger phylogenetic 'signal' than do characters of the deeper visual center, the lobula plate. These differences may relate to different functional constraints in the two neuropils.",18,10937262,Journal,ar,Article,100,1,1,Diptera | Evolution | Neurons | Systematic | Visual system,22104,undefined,1,TRUE,111,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033928856,SCOPUS_ID:0033928856,2-s2.0-0033928856,Sexual selection and the evolution of costly female preferences: Spatial effects,Day T.,Evolution,00143820,54,3,715-730,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00074.x,"Models of Fisher's runaway process show that if there is a cost to female preference, no preference or male trait exaggeration will evolve. Surprisingly, this is tree no matter how small the cost, which reveals that these models of Fisher's process are structurally unstable (Bulmer 1989). Here a model of Fisher's runaway process is presented to demonstrate that costly female preference evolves very easily when space is explicitly included in the model. The only requirement is that the optimal male phenotype changes across the species' range. The model shows that the spatial average of the female preference and male trait reach an evolutionary equilibrium that is identical to those of nonspatial models, but that the preference and male trait can deviate greatly from these averages at any point in space. For example, if random mating results in the lowest cost to females, then at equilibrium the spatial average preference will be zero. Nevertheless, there will be some locations at which females prefer males with larger ornaments and others where they prefer males with smaller ornaments. Results also show that the structural instability of nonspatial models of Fisher's process is less of a problem in spatial models. In particular, many of the main qualitative features of cost-free spatial models of Fisher's process remain valid even when there are small costs of female preference. Finally, the model shows that abrupt changes in the optimal male phenotype across space can result in an amplification of this pattern when preference has a small cost, but it can also result in a pattern similar to reproductive character displacement. Which of these occurs depends on the magnitude of the cost of female preference. This suggests that some patterns of reproductive character displacement in nature might be explained simply by sexual selection rather than by hybrid dysgenesis and reinforcement.",72,10937247,Journal,ar,Article,100,1,1,Cline | Costly female preference | Fisher's runaway process | Reinforcement | Reproductive character displacement | Sexual selection | Spatial variation,22104,undefined,1,TRUE,112,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033927307,SCOPUS_ID:0033927307,2-s2.0-0033927307,Measuring tolerance to herbivory: Accuracy and precision of estimates made using natural versus imposed damage,Tiffin P.,Evolution,00143820,54,3,1024-1029,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00101.x,"Tolerance to herbivory (the ability of a plant to incur herbivore damage without a corresponding reduction in fitness) can be measured using either naturally occurring or imposed herbivore damage. After briefly reviewing some of the advantages and disadvantages of these approaches, we present calculations describing the degree to which estimates of tolerance will be biased by environmental variables that affect both herbivory and fitness. With naturally occurring herbivory the presence of environmental variables that are correlated with herbivory and fitness will result in biased estimates of tolerance. In contrast, estimates obtained from experiments in which herbivory is artificially imposed will be unbiased; however, under a wide range of parameter values these estimates will be less precise than estimates obtained from experiments in which herbivory is not manipulated.",96,10937274,Journal,ar,Article,100,2,2,Artificial damage | Herbivory | Measurement error | Natural damage | Tolerance,22104,undefined,0,FALSE,113,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033926966,SCOPUS_ID:0033926966,2-s2.0-0033926966,Does multiple paternity improve fitness of the frog Crinia georgiana?,Byrne P.,Evolution,00143820,54,3,968-973,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00096.x,"In the Australian myobatrachid frog Crinia georgiana simultaneous polyandry occurs in about half of all matings, which leads to multiple paternity, but reduced fertilization success and occasional female mortality. Multiple paternity may provide benefits to females that compensate for these costs, for example, through enhanced genetic diversity of a clutch. In nature, embryos and tadpoles of C. georgiana develop in shallow, temporary pools and may be exposed to fluctuating water levels and the risk of desiccation between rain events. Fertilization by genetically diverse sires may act as a bet hedge against these conditions. To evaluate this hypothesis, females were artificially mated with one or two males in the field and eggs and larvae reared in the laboratory under constant or fluctuating developmental conditions. Experiment 1 exposed embryos from single- and multiple-paternity clutches to conditions where eggs were completely covered during development or eggs sat in air on a moist substrate. Experiment 2 exposed freshly hatched larvae from single- and multiple-paternity clutches to constant wet conditions, where larvae were completely covered, or fluctuating wet conditions, where larvae ranged from being completely submersed to partially exposed over a 13-day cycle. We measured mean performance and best performance as alternate measures of genetic benefits. There were no effects of paternity on percent survival to hatching, time to hatching, body size at hatching, percent survival to metamorphosis, time to metamorphosis, or body size at metamorphosis. We also analyzed variance within clutches as a measure of genetic diversity. Again there were no predictable effects of multiple paternity. Polyandry does not appear to provide any genetic benefits that compensate for the high costs of polyandry in this species.",65,10937269,Journal,ar,Article,100,2,2,Anuran amphibians | External fertilizers | Genetic benefits | Polyandry,22104,undefined,0,FALSE,114,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033926836,SCOPUS_ID:0033926836,2-s2.0-0033926836,"The effects of predator learning, forgetting, and recognition errors on the evolution of warning coloration",Servedio M.,Evolution,00143820,54,3,751-763,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00077.x,"This paper demonstrates that the specifics of predator avoidance learning, information loss, and recognition errors may heavily influence the evolution of aposematism. I establish a mathematical model of the change in frequency over time of bright individuals of a distasteful prey species. Warning color spreads through green beard selection as reformulated by Guilford (1990); bright colored forms gain an advantage due to their phenotypic resemblance to other bright forms, which have been sampled by the predator. I use a general classical conditioning model to examine gradual predator learning and forgetting, and then consider the extreme of one-trial learning and no forgetting over time that may occur with very toxic prey. The advantage of conspicuous coloration under these latter conditions depends upon its role in lowering a constant probability of the prey being misidentified and thus mistakenly attacked by a predator, a rarely emphasized factor in the evolution of warning coloration. This constant probability of mistaken attacks can also be interpreted as a constant probability that forgetting has occurred (forgetting does not increase with time) or a periodic decision by the predator to resample avoided prey. I show that when predators learn and forget gradually, as under the general classical conditioning model, it is very difficult for aposematic coloration to become established unless bright individuals cross an often high threshold frequency through chance factors. In contrast, the conditions expected with highly toxic prey promote the evolution of warning coloration more easily, by means from the fixation of very bright mutations to the fixation of successive mutations each of which causes a small increase in a prey's conspicuousness. The results therefore predict that aposematic coloration may have evolved in a different manner in different predator and prey systems. They also suggest that it may be extremely difficult for warning coloration to evolve in more mildly toxic or distasteful prey outside of a mimicry system.",71,10937250,Journal,ar,Article,100,1,1,Aposematism | Evolution | Forgetting | Learning | Model | Taste aversion | Warning color,22104,undefined,1,TRUE,115,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033926703,SCOPUS_ID:0033926703,2-s2.0-0033926703,Microsatellite analysis of sperm-use patterns in the bushcricket Requena verticalis,Simmons L.,Evolution,00143820,54,3,942-952,2000-01-01,June 2000,10.1111/j.0014-3820.2000.tb00094.x,"The proportion of offspring sired by the second male to mate with a doubly mated female, P2, is a ubiquitously measured statistic in the study of insect sperm competition. Nevertheless, the underlying mechanisms of sperm transfer, storage, and use that determine P2 are poorly understood. Typically the second male to mate gains moderate to high paternity. More rarely, the first male to mate gains the majority of fertilizations. Here we examine the transfer, storage, and use of sperm in the bushcricket Requena verticalis, a species with male parental investment and almost complete first male paternity. Sperm drain from an externally attached spermatophore into the female's reproductive tract, where they are transported to the sperm store or spermatheca. We find that only sperm from the first male to mate are transported to the spermatheca. We provide some data that address a number of different mechanisms that might account for the lack of storage of second-male sperm. DNA microsatellite markers are developed to assign paternity. By manipulating the numbers of sperm transferred by first and second males, we show that the size of the ejaculate transferred by the first male has a major impact on paternity; increasing ejaculate size of the first male assures his paternity. Paternity assurance in R. verticalis holds significant implications for the evolution of paternal investment via the male's nuptial gift.",28,10937267,Journal,ar,Article,100,2,2,DNA microsatellites | Nuptial feeding | Sperm competition | Sperm storage | Tettigoniids,22104,undefined,1,TRUE,116,all,All Open Access,NA,NA
