@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-acr,fund-no,fund-sponsor,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0026296062,SCOPUS_ID:0026296062,2-s2.0-0026296062,"Germination ecology of the woody herb Uraria picta, from southern Nigeria",Okusanya O.,Journal of Tropical Ecology,02664674,14697831,7,1,139-146,1991-01-01,February 1991,10.1017/S0266467400005204,"The germination response of Uraria picta to five environmental factors was investigated. It germinated both in light and dark but germination in the light was significantly better than in the dark; there was further germination when seeds first placed in the dark were later brought into the light. It germinated well in the three soil types used but germination in humus and sand was significantly better than in red earth. There was an increase in germination with an increase in burial up to 1.5 cm, thereafter germination levelled off. There was no germination in water-logged conditions and there was an increase in germination as soil moisture decreased. Alternating temperatures of 31/21 °C and 31/15°C favoured germination while 21/15°G inhibited germination. The results are discussed in relation to the phenology and distribution of the species. © 1991, Cambridge University Press. All rights reserved.",7,Journal,ar,Article,100,3,3,ecology | germination | Nigeria | Uraria picta,23435,NA,undefined,NA,0,FALSE,NA,NA,23
true,https://api.elsevier.com/content/abstract/scopus_id/0026295881,SCOPUS_ID:0026295881,2-s2.0-0026295881,Solar energy conversion efficiencies during succession of a tropical rain forest in Amazonia,Saldarriaga J.,Journal of Tropical Ecology,02664674,14697831,7,2,233-242,1991-01-01,May 1991,10.1017/S0266467400005393,"Mean annual quantities of solar radiation absorbed during various stages of regeneration of a tropical rain forest in the upper Rio Negro valley of Colombia and Venezuela were estimated for the consecutive intervals between clear-cut and 1, 3, 10, 20, 35, 60, 80 and 200 years of growth. Forest phytomass and litter fall data from each of these stages were used to calculate the mean annual net dry matter production per unit of absorbed photosynthetically active radiation (PAR), the PAR conversion efficiency. The quantities of PAR absorbed by the forest stands were calculated from the leaf area index values with an extinction coefficient for PAR of 0.74, a PAR albedo of 0.04, and an annual mean incoming PAR of 2.86GJ m-2y-1. Efficiency decreased with increase in successional stage. During the first 10 years of rcgrowth, the efficiency of conversion of PAR into above-ground phytomass averaged 0.23 g MJ ldecreasing to 0.07 g MJ-1over the following 50 years. Inclusion of annual root production in the calculations resulted in a small increase in PAR conversion efficiency; however, efficiency was more than doubled for some periods when the annual leaf and twig litterfall were included. Efficiency values for above-ground production were much lower than PAR conversion efficiency values estimated for above-ground production of temperate forests. © 1991, Cambridge University Press. All rights reserved.",31,Journal,ar,Article,100,1,1,Amazonia | leaf area index | litterfall | photosynthetically active radiation | phytomass | root growth,23435,USDOE,DE-AC05-84OR21400,U.S. Department of Energy,0,FALSE,NA,NA,24
true,https://api.elsevier.com/content/abstract/scopus_id/0026292692,SCOPUS_ID:0026292692,2-s2.0-0026292692,"Microbial biomass and relative contributions of bacteria and fungi in soil beneath tropical rain forest, Hainan Island, China",Yang J.C.,Journal of Tropical Ecology,02664674,14697831,7,3,385-393,1991-01-01,August 1991,10.1017/S0266467400005678,"Soil microbial biomass (Cmit) and its relation with soil carbon and nutrient contents in a tropical rain forest (Bawangling Nature Reserve, Hainan Island, P.R. China) were studied. Cmicwas determined by the substrate induced respiration (SIR) method; bacterial and fungal fractions were measured using a selective inhibition technique. For the A horizon, Cmicranged between 350 and 700μgg-1soil in April (beginning of the rainy season) and 250-600μgg-1in October (end of the rainy season). Cmk. contents of the AB and B horizons were lower, ranging from 80 to 350μg Cmicg-lsoil. On average, 75% of the biomass was bacterial, in the AB and B horizon this was slightly higher than in the A horizon. Cmicwas closely correlated with Corgand N content. N and P contents as well as the respiratory response upon glucose addition indicated that towards the end of the rainy season compared with the start the soils were depleted in nutrients. These observations stress the importance of microbial biomass as a factor for nutrient retention in tropical forest ecosystems. © 1991, Cambridge University Press. All rights reserved.",35,Journal,ar,Article,100,1,1,bacterial biomass | fungal biomass | microbial biomass | selective inhibition | soil | tropical rain forest,23435,NA,undefined,NA,0,FALSE,NA,NA,25
true,https://api.elsevier.com/content/abstract/scopus_id/0026283595,SCOPUS_ID:0026283595,2-s2.0-0026283595,Acclimation of seedlings of three mexican tropical rain forest tree species to a change in light availability,Popma J.,Journal of Tropical Ecology,02664674,14697831,7,1,85-97,1991-01-01,February 1991,10.1017/S0266467400005137,"A comparison is made of the light acclimation potential of seedlings of three canopy species of the tropical rain forest of Los Tuxlias, Mexico: Cordia megalantha, Lonchocarpus guatemalensis, and Omphalea oleifera. These species showed similar growth rates in a range of microhabitats. Gap dynamics were simulated by transferring plants between three environments: beneath a closed canopy, a small gap, and a large gap. Plants of all three species were able to adjust their morphology and growth rates in response to changes in light availability. Growth rates increased when plants were moved to a (larger) gap, and decreased when plants were moved to a more shaded environment. Shade-grown plants were able to acclimate faster to increasing light availability than sun-grown plants to decreasing light availability. Also, plants moved from shady to sunny conditions showed higher relative growth rates than sun control plants, whereas sun-grown plants when moved to the shade showed lower relative growth rates than shade control plants. Species differed in their response to gap dynamics. Omphalea could not acclimate morphologically to shading, but reacted faster than the other species in response to the occurrence of a large gap. Acclimation potential seemed to be related to plasticity in physiological rather than in morphological traits. Suppressed seedlings of all three species performed well in the shade, and were able to acclimate rapidly to gap-conditions. © 1991, Cambridge University Press. All rights reserved.",67,Journal,ar,Article,100,1,1,acclimation | biomass allocation | Cordia megalantha | growth | Lonchocarpus guatemalensis | Los Tuxtlas | Mexico | morphology | Omphalea oleifera | tree seedlings | treefall gaps | tropical rain forest,23435,NA,undefined,NA,0,FALSE,all,All Open Access,26
true,https://api.elsevier.com/content/abstract/scopus_id/0026278828,SCOPUS_ID:0026278828,2-s2.0-0026278828,Population dynamics of earthworms and their activity in forest ecosystems of north-east India,Bhadauria T.,Journal of Tropical Ecology,02664674,14697831,7,3,305-318,1991-01-01,August 1991,10.1017/S0266467400005575,". A comparative analysis of earth worm populations in seral Khasi pine forest represented by Pinus kesiya 5- and 35-year old stands, and a climax broad-leaved mixed forest represented by a sacred grove was done at altitudes of 1500m in Meghalaya in north-east India. Tonoscolax horaii occurred under all forest types whereas Amynthas diffringens and Eutyphoeus festivus were confined to pine forest stands only. Perionyx sp. and Drawida assamensis were restricted to the sacred grove. T. horaii had larger numbers in all three different forest types. This species offers possibilities of vermiculturc for biologically improving soil fertility in manmade ecosystems because of its wide range of tolerance. Generally earthworm populations were more active during the monsoon season; A. diffringens was however, more active during the winter, thereby conferring an advantage on this species as it was enabled to avoid competition during the monsoon season when other species dominate. Earthworm activity was generally higher in the sacred grove than in the pine forest stands. Population size was significantly correlated with soil moisture, temperature and pH. Wormcasts had a higher pH and nutrient status than the soil. In the highly leached soils of the humid tropics where there is a large concentration of fine root biomass in the surface soil layers, earthworm activity is beneficial because it helps incorporate detritus into the mineral soil rapidly and locally concentrates nutrients in the surface layers. © 1991, Cambridge University Press. All rights reserved.",26,Journal,ar,Article,100,2,2,Annelida | earthworms | forest ecosystems | groves | India | nutrient cycling | Pinus | sacred,23435,NA,undefined,"Department of Science and Technology, Government of Kerala",0,FALSE,NA,NA,27
true,https://api.elsevier.com/content/abstract/scopus_id/0026278803,SCOPUS_ID:0026278803,2-s2.0-0026278803,Population dynamics and production of the rocky stream-dwelling fish Garra ceylonensis (Cyprinidae) in Sri Lanka,De Silva K.,Journal of Tropical Ecology,02664674,14697831,7,3,289-303,1991-01-01,August 1991,10.1017/S0266467400005551,"A population of Garra ceylonensis in a rocky, hill stream was studied by monthly sampling over a period of two years. The monthly population density, which varied from 1.28 to 4.16 m-2with a mean of 2.37 m-2, was negatively correlated with the water speed. Asymptotic length (L∞) and the growth constant (K) were found to be 180.5 mm total length and 0.62. Maximum size observed was 174 mm, which is attained in about five years, but 99% of the population had a life expectancy of less than 3.4 years. The overall male to female ratio of the population was 0.58. The sex ratio was 1.0 in smaller size classes but decreased steadily with increasing size. There was a major spawning season following the main rainy period in contrast to the trend of most tropical freshwater fish species, which show enhanced breeding during the rainy season. The mean length and age at sexual maturity in females appear to be 109 mm and eighteen months. Fecundity varied between 740 and 4390. Average longevity and natural mortality were 4.8 years and 1.86. The mean biomass, average annual production and turnover ratio of the population were about 23.7 gm-2wet weight, 41.2gm-2and 1.7, respectively. © 1991, Cambridge University Press. All rights reserved.",12,Journal,ar,Article,100,1,1,biology | biomass | Cyprinidae | fish | Garra | population ecology | production | reproductive | Sri Lanka,23435,NA,undefined,NA,0,FALSE,NA,NA,28
true,https://api.elsevier.com/content/abstract/scopus_id/0026278063,SCOPUS_ID:0026278063,2-s2.0-0026278063,Comparative biology of Neotropical epiphytic and saxicolous Tillandsia species: Population structure,Bennett B.,Journal of Tropical Ecology,02664674,14697831,7,3,361-371,1991-01-01,August 1991,10.1017/S0266467400005630,"In comparing the population structure of epiphytic and saxicolous Tillandsia species I found no significant differences between polycarpic species. Epiphytic T. ionochroma populations had a higher seedling:adult ratio than saxicolous T. ionochroma populations, but the difference was not statistically significant. Tillandsia ultriculata, a monocarpic epiphyte, had a significantly higher seedling:adult ratio than the polycarpic species. T. utriculata‘s higher ratio may result from its greater seed production and lack of vegetative propagation. Unlike the polycarpic species, all adult-size rosettes grow from seeds in T. utriculata. Tillandsia sphaerocephala, an obligate saxicole, occurred in larger clusters (i.e. more rosettes per genet) than T. ionochroma. The increased tendency for vegetative reproduction in T. sphaerocephala suggests that spatial patchiness is less of a constraint than with epiphytes. © 1991, Cambridge University Press. All rights reserved.",15,Journal,ar,Article,100,1,1,Bromeliaceae demography epiphytes Peru population structure southern Florida | Tillandsia,23435,NSF,BNS 8313190,National Science Foundation,0,FALSE,NA,NA,29
true,https://api.elsevier.com/content/abstract/scopus_id/0026277258,SCOPUS_ID:0026277258,2-s2.0-0026277258,Interactive ecology of two cohabiting characin fishes (Astyanax fasciatus and Astyanax bimaculatus) in an eutrophic Brazilian reservoir,Arcifa M.,Journal of Tropical Ecology,02664674,14697831,7,2,257-268,1991-01-01,May 1991,10.1017/S0266467400005423,"The competitive interactions between two species of characins (Astyanax fasciatus and Astyanax bimaculatus) were investigated by studying their horizontal distribution, relative abundance and feeding habits in littoral and limnetic zones of Americana Reservoir, southern Brazil. Differences in horizontal distribution of the species mainly as adults led to their partial habitat segregation. Most adult A. bimaculatus were littoral dwellers, whereas A. fasciatus adults were distributed from inshore to offshore waters, but with most in the latter region. Both are facultative zooplanktivores in the reservoir, feeding mostly on planktonic crustaceans, insects (chiefly chironomids), some higher plant material, detritus and even fish scales (A. bimaculatus). Food overlap coefficients, considering adult and juvenile stages of both species are large in dry as well as wet seasons, although in the dry season the overlaps are significantly reduced for juveniles of both species and for juveniles of A. bimaculatus versus adults of A. fasciatus. Both species prey more on cladocerans than on cyclopoid copepods, and the adults selectively take larger forms (Daphnia gessneri and Moina micrura) in the reservoir (as in previously reported enclosure experiments). Juveniles prey heavily on Bosmina longirostris. These two formerly riverine species may reduce competition, in the reservoir, by partial habitat segregation in older stages, a mechanism to avoid competition, which may have existed in their previous interactive history in rivers. © 1991, Cambridge University Press. All rights reserved.",41,Journal,ar,Article,100,2,2,Astyanax Brazil Characidae tropical fish interaction food overlap competition | reservoir selective predation,23435,NSERC,undefined,Natural Sciences and Engineering Research Council of Canada,0,FALSE,NA,NA,30
true,https://api.elsevier.com/content/abstract/scopus_id/0026277253,SCOPUS_ID:0026277253,2-s2.0-0026277253,Some aspects of the ecology of bagrid catfishes in a southern Nigerian river,Idodo-Umeh G.,Journal of Tropical Ecology,02664674,14697831,7,2,221-232,1991-01-01,May 1991,10.1017/S0266467400005381,"Some aspects of the ecology of bagrid catfishes in River Ase, southern Nigeria were studied for a period of two years. Nine species of Bagridae were recorded and these accounted for 15.0% of the number and 24.4% of the weight of all fish captured. Chrysichthys nigrodigitatus and Chrysichthys auratus longifilis were the principal species. C. nigrodigitatus was a rainy season species, while C. auratus longifilis was abundant in both dry and rainy seasons. Both species showed a major peak in catches between 0600 and 0900 h. C. nigrodigitatus exhibited a minor peak in catches between 1500 and 2100h, while C. auratus longifilis showed a minor peak between 1500 and 1800h. The spatial distribution of C. nigrodigitatus and C. auratus longifilis populations was heterogeneous. Bagrid fishes were an important component in the fish yield of the study river and its species composition has been compared with those of other Nigerian waters. The distribution and abundance of C. nigrodigitatus and C. auratus longifilis are discussed in detail. © 1991, Cambridge University Press. All rights reserved.",6,Journal,ar,Article,100,1,1,Bagridae | ecology | fish | Nigeria | river | tropics,23435,NA,undefined,NA,0,FALSE,NA,NA,31
true,https://api.elsevier.com/content/abstract/scopus_id/0026276981,SCOPUS_ID:0026276981,2-s2.0-0026276981,"The carnivore community in a dry tropical forest mosaic in Huai Kha Khaeng Wildlife Sanctuary, Thailand",Rabinowitz A.,Journal of Tropical Ecology,02664674,14697831,7,1,37-47,1991-01-01,February 1991,10.1017/S0266467400005034,"An assessment of carnivore Species richness and food habits was carried out in a 100 km2area of dry tropical forest in Huai Kha Khaeng Wildlife Sanctuary, Thailand. Twenty-one carnivore species of five families were found to be feeding on at least 34 mammal species, as well as birds, lizards, snakes, crabs, fish, insects, and fruits. Forty-four percent of the prey identified in faeces of larger carnivores, primarily leopards, consisted of barking deer, Muntiacus muntjak. Sambar deer, macaques, wild boar, porcupine, and hog badger were important secondary prey items. In faeces from small carnivores (< 10 kg), murid rodents accounted for 33% of identified food items. The two most frequently encountered mammalian prey species were the yellow rajah rat, Maxomys surifer, and the bay bamboo rat, Cannomys badius. Non-mammal prey accounted for 21.3%, and fruit seeds for 12.4%, of all food items found in small carnivore faeces. © 1991, Cambridge University Press. All rights reserved.",31,Journal,ar,Article,100,1,1,carnivore | community ecology | dry tropical forest | Thailand,23435,MU,undefined,Mahidol University,0,FALSE,NA,NA,32
true,https://api.elsevier.com/content/abstract/scopus_id/0026276917,SCOPUS_ID:0026276917,2-s2.0-0026276917,Seed selection and removal by ants in a tropical savanna woodland in northern australia,Gross C.L.,Journal of Tropical Ecology,02664674,14697831,7,1,99-112,1991-01-01,February 1991,10.1017/S0266467400005150,"Ant species in the genera Chelaner, Meranoplus and Pheidole were found to be seed harvesters in a tropical savanna woodland in northern Australia. Despite the availability of other seed types (legume seeds in particular were abundant), all five seed-harvesting species studied are specialists in that they store only grass seeds. Depot experiments, in which seeds were placed along foraging trails, also indicate a preference for grass seeds over legume seeds. At least for some ant species the handling efficiency of legume seeds may be less than that of grass seeds. Marked differences in seed composition of granaries were observed among different seed-harvesting ant species and among colonies of the same species at different sites. All ant species studied, except Pheidole sp. 1, stored only one type of grass seed in granaries at any site despite the availability of other seed types. This contrasts with studies conducted elsewhere in Australia in which generalist foraging by seed-harvesters was found to be common. With the possible exception of Pheidole, dietary specialization does not appear to arise from a low diversity or abundance of seed supplies. In addition to differences in seed preferences, species of seed-harvesting ants also exhibited some differences in temporal foraging behaviour and some partitioning of resources may be occurring among these co-occurring species. Temporal overlap in foraging, however, was much greater than dietary overlap. The viability of granary seeds was very low for three ant species suggesting that seeds stored by these ants were largely predated rather than dispersed. © 1991, Cambridge University Press. All rights reserved.",24,Journal,ar,Article,100,1,1,Australia | savanna woodland | seed predation | seed viability | seed-harvesting ants | specialist foraging,23435,NA,undefined,NA,0,FALSE,NA,NA,33
true,https://api.elsevier.com/content/abstract/scopus_id/0026269709,SCOPUS_ID:0026269709,2-s2.0-0026269709,Leaf litter production by lianes and trees in a sub-tropical Australian rain forest,Hegarty E.E.,Journal of Tropical Ecology,02664674,14697831,7,2,201-214,1991-01-01,May 1991,10.1017/S0266467400005356,"Leaf litter production by lianes (= lianas) and trees was compared in an evergreen rain forest in subtropical Australia. Several successional stages were represented at the main site. Lianes contributed 2.2% of total basal area (69.6 m2ha-1) of this site, but 24% of leaf litterfall (5.9-6.5 t ha-ly-1over two years. Minor year-to-yeFar variation in litterfall was attributed to incidence of severe storms, and drought. Lianes were responsible for about 17% of leaf litterfall in spring, 21% in the summerpeak, and 40% in autumn, more lianes than trees being deciduous. Leaf litter production by 23 individual species of liane, in relation to their basal area within the main site, was, on average, 15 times as great as that by 34 tree species, but declined more steeply between the species-groups of early and later succession. Tendrillar lianes, unlike twiners and scramblers, were confined to the ‘early’ successional group, and their foliage was spread across canopy surfaces, maximizing light interception. It was concluded that this contributed to greater production of leaf litter, per unit basal area, by tendrillar than by other climbers, and to the successional decline in leaf litterfall from lianes. © 1991, Cambridge University Press. All rights reserved.",40,Journal,ar,Article,100,1,1,Australia | leaf | lianes | litterfall | production | rain forest | sub-tropical | succession | trees | vines,23435,NA,undefined,NA,0,FALSE,NA,NA,34
true,https://api.elsevier.com/content/abstract/scopus_id/0026269195,SCOPUS_ID:0026269195,2-s2.0-0026269195,Diversity of soil fauna in the canopy and forest floor of a Venezuelan cloud forest,Taylor J.,Journal of Tropical Ecology,02664674,14697831,7,3,373-383,1991-01-01,August 1991,10.1017/S0266467400005654,"Arboreal and terresterial soil and litter were sampled for macro- and microinvertebrates at two locations in a Venezuelan cloud forest. Fauna were most abundant in forest floor soil and associated litter. However, media suspended in the canopy and particularly those trapped in bromeliad shoots were most densely populated, while the diversities of the arboreal and terrestrial soil fauna were indistinguishable. Rates of leaf litter decomposition in the arboreal and terrestrial soils were similar, but the arboreal soils contained higher concentrations of mineral nutrients and carbon. Implications of these findings for the definition of soil in humid tropical forests, and related differences between temperate and tropical forests are discussed. The similarities in diversity and differences in species composition between arboreal and terrestrial soil fauna raise questions concerning the evolution of tropical soil fauna, as well as the estimate of global biotic diversity. © 1991, Cambridge University Press. All rights reserved.",96,Journal,ar,Article,100,2,2,cloud forest | density | diversity | epiphytic bromeliads | soil fauna | Venezeula,23435,NA,undefined,NA,0,FALSE,NA,NA,35
true,https://api.elsevier.com/content/abstract/scopus_id/0026269181,SCOPUS_ID:0026269181,2-s2.0-0026269181,Herbivory as an ecological process in a Kandelia candel (Rhizophoraceae) mangal in Hong Kong,Lee S.Y.,Journal of Tropical Ecology,02664674,14697831,7,3,337-348,1991-01-01,August 1991,10.1017/S0266467400005605,"Natural levels and consequences of insect herbivory were studied for a Kandelia candel (Rhizophoraceae) dominated mangal at the Mai Po Marshes, Hong Kong. Grazing insects (mainly lepidopteran larvae) consumed, on average, 10.3% of the leaf area on K. candel, with >90% of the leaves suffering <30% loss. Natural median leaf longevity was significantly different between winter and summer-exposed leaves, being, respectively, 423.2 and 269.6 days. Observations showed that herbivore damage caused a reduction of leaf longevity, as severely damaged leaves were abscissed before intact, older leaves on the same branch. Experimental leaf area removal suggested that leaf life span reduction was significantly influenced by leaf age and degree of damage. However, the reduction was only significant (>40 days) when area loss was >40%. Leaves produced in summer were also more sensitive to damage than those produced in winter. As <5% of the leaves suffered >40% of area removal by insect grazing in nature, insect herbivory is considered an unimportant regulator of leaf litter dynamics for K. candel. At this intensity level, herbivory consumes 2.8-3.5% of the net above-ground primary production of the mangrove. There was also no significant difference in the final number of leaves and twigs produced by the branches with various degrees of leaf area removal. Other observed impacts of insects on the structure and function of the K. candel mangal arc discussed. © 1991, Cambridge University Press. All rights reserved.",32,Journal,ar,Article,100,1,1,herbivory | Hong Kong Kandelia candel | leaf longevity | mangroves,23435,NA,undefined,NA,0,FALSE,NA,NA,36
true,https://api.elsevier.com/content/abstract/scopus_id/0026268830,SCOPUS_ID:0026268830,2-s2.0-0026268830,"Nitrogen mineralization and nitrification in terra firme forest and savanna soils on Ilha de Maracä, Roraima, Brazil",Marrs R.H.,Journal of Tropical Ecology,02664674,14697831,7,1,123-137,1991-01-01,February 1991,10.1017/S0266467400005186,"Soil mineralization and nitrification rates were measured in (1) undisturbed and felled gaps of varying size in terra firme forest, and (2) along a forest savanna transect, on Ilha de Maraca in northern Brazil. Both rates were similar to those found in studies of other forests with a marked seasonal rainfall pattern. However, rates were much lower than those of tropical forests where there is little seasonality in rainfall, A major finding was that the highest rates were during the transition between dry and wet seasons, implying that wetting and drying may be an important initiator of soil nitrogen flux. Felling had little effect on either process up to a gap size of 2500 m2. In the forest-savanna study, nitrogen mineralization was lower in the savanna in all seasons, but in the wet season when the savanna soils were water-logged NH4+-N was immobilized. Experimental additions of nutrients identified two important results; first that added NH4+-N was quickly immobilized rather than nitrified this may be an important nutrient conservation mechanism, and second that soil calcium appeared to be a limiting factor, either directly or through a pH effect. © 1991, Cambridge University Press. All rights reserved.",30,Journal,ar,Article,100,2,2,Brazil | felled forest | gap-size | nitrification | nitrogen-mineralization | nutrient addition | savanna | seasonality | terra firme | undisturbed forest,23435,NERC,undefined,Natural Environment Research Council,0,FALSE,NA,NA,37
true,https://api.elsevier.com/content/abstract/scopus_id/0026268656,SCOPUS_ID:0026268656,2-s2.0-0026268656,The composition of the arthropod fauna of Bornean lowland rain forest trees,Stork N.E.,Journal of Tropical Ecology,02664674,14697831,7,2,161-180,1991-01-01,May 1991,10.1017/S0266467400005319,"Data on the taxonomic composition of the arboreal arthropod fauna of 10 Bornean lowland rain forest trees are presented, based on samples obtained using insecticide fogging. Combined samples from all trees comprised 23,874 individuals of at least 3000 species. The mean number of species on each tree was 616.7 with one tree sample containing more than 1007 species. The relative rank of the major orders of arthropods in terms of both species and individuals was remarkably constant across the trees. Hymenoptera Coleoptera Diptera and Hemiptera were the orders with the most species and individuals. Formicidae, though not particularly species rich, was the most abundant family in terms of individuals and the commonest species in six of the 10 trees was an ant. Refogging of one of the trees 10 days after initial sampling showed that the arthropod fauna had not completely recovered. What many arthropods are doing in the canopy is discussed. © 1991, Cambridge University Press. All rights reserved.",159,Journal,ar,Article,100,1,1,arboreal insects | arthropods | Borneo | insect diversity | insecticide fogging,23435,NA,undefined,NA,0,FALSE,NA,NA,38
true,https://api.elsevier.com/content/abstract/scopus_id/0010238789,SCOPUS_ID:0010238789,2-s2.0-0010238789,Litterfall and productivity of eucalyptus camaldulensis in thailand,Thoranisorn S.,Journal of Tropical Ecology,02664674,14697831,7,2,275-279,1991-01-01,May 1991,10.1017/S0266467400005447,NA,5,Journal,ar,Article,100,2,2,Eucalyptus | litterfall | productivity | Thailand,23435,NA,undefined,NA,0,FALSE,NA,NA,39
true,https://api.elsevier.com/content/abstract/scopus_id/0006212853,SCOPUS_ID:0006212853,2-s2.0-0006212853,Seasonal activity patterns of julid millipedes in zimbabwe,Dangerfield J.,Journal of Tropical Ecology,02664674,14697831,7,2,281-285,1991-01-01,May 1991,10.1017/S0266467400005472,NA,32,Journal,ar,Article,100,2,2,Diplopoda | Julida | millipedes | seasonal activity patterns | Zimbabwe,23435,NA,undefined,NA,0,FALSE,NA,NA,40
true,https://api.elsevier.com/content/abstract/scopus_id/0002547509,SCOPUS_ID:0002547509,2-s2.0-0002547509,Levels of allozyme diversity in populations of uncommon neotropical tree species,Hamrick J.,Journal of Tropical Ecology,02664674,14697831,7,3,395-399,1991-01-01,August 1991,10.1017/S0266467400005691,NA,56,Journal,ar,Article,100,2,2,allozymes | effective population size | gene flow | genetic diversity | isozymes | Neotropical tree species | Panama | uncommon species,23435,NSF,86-0063,National Science Foundation,0,FALSE,NA,NA,41
true,https://api.elsevier.com/content/abstract/scopus_id/0001933971,SCOPUS_ID:0001933971,2-s2.0-0001933971,Comparison Of Seed Dispersal By Guenons In Kenya And Capuchins In Panama,Rowell T.,Journal of Tropical Ecology,02664674,14697831,7,2,269-274,1991-01-01,May 1991,10.1017/S0266467400005435,NA,45,Journal,ar,Article,100,2,2,Barro Colorado Island | Cebus | Cercopithecus | frugivory | Kakamega | Kenya | Panama | primate | seed dispersal,23435,NA,undefined,NA,0,FALSE,NA,NA,42
true,https://api.elsevier.com/content/abstract/scopus_id/0001632182,SCOPUS_ID:0001632182,2-s2.0-0001632182,Nitrogen Fixation In Association With Ecuadorean Bromeliads,Bermudes D.,Journal of Tropical Ecology,02664674,14697831,7,4,531-536,1991-01-01,November 1991,10.1017/S0266467400005927,NA,18,Journal,ar,Article,100,2,2,Bromeliaceae bromeliads | cyanobacteria | diazotrophy | Ecuador | green algae | Ncotropics phytotelmata | symbiosis,23435,BU,07043,Boston University,0,FALSE,NA,NA,43
true,https://api.elsevier.com/content/abstract/scopus_id/0001506347,SCOPUS_ID:0001506347,2-s2.0-0001506347,The effect of birds upon germination of banyan (ficus bengalensis) seeds,Midya S.,Journal of Tropical Ecology,02664674,14697831,7,4,537-538,1991-01-01,November 1991,10.1017/S0266467400005940,NA,22,Journal,ar,Article,100,2,2,Acridotheres | birds | Ficus bengalensis | India | seed dispersal | seed germination,23435,NA,undefined,NA,0,FALSE,NA,NA,44
true,https://api.elsevier.com/content/abstract/scopus_id/0000459864,SCOPUS_ID:0000459864,2-s2.0-0000459864,Dead logs as a substrate for rain forest trees in dominica,Lack A.,Journal of Tropical Ecology,02664674,14697831,7,3,401-405,1991-01-01,August 1991,10.1017/S026646740000571X,NA,11,Journal,ar,Article,100,1,1,Dominica | Miconia | nurse logs | rain forest | regeneration,23435,NA,undefined,NA,0,FALSE,NA,NA,45
