@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0032811782,SCOPUS_ID:0032811782,2-s2.0-0032811782,"Distribution patterns of vertebrates in relation to an extensive rainfall gradient and variation in soil texture in the tropical savannas of the Northern Territory, Australia",Woinarski J.,Journal of Tropical Ecology,02664674,15,4,381-398,1999-07-01,July 1999,10.1017/S0266467499000905,"The abundance, richness and species composition of frog, reptile, bird and mammal faunas varied along an extensive gradient from 470 to 1406 mm annual rainfall, and between three contrasting soil types (clay, loam and sand) in northern Australia. Patterns varied between and within vertebrate classes. In general, the most fertile soils in the highest rainfall sites supported the greatest species richness and abundance, but this association with fertility broke down at lower rainfall sites. Frogs were richest and most abundant at high rainfall sites, especially on clay soils, presumably because these had greatest water availability. Clay soils supported few reptile species, but these were often at relatively high abundance. High rainfall sites supported the richest reptile faunas. On sand and loam soils, bird species richness varied little along the rainfall gradient, but richness declined very substantially on clay soils. This was probably largely due to the far more marked vegetation structural change on clay soils than on other substrates. Few mammals were reported, and no clear trends were associated with either rainfall gradient or soil texture. Turnover in species composition along the rainfall gradient was gradual and limited on sand and loam soils, but far more marked on clay soils. There were few cases of replacements of ecologically comparable species along the gradient. These patterns reflect the disparate history, fragmentation and landscape positioning of clay soil environments, relative to the far more homogeneous eucalypt-dominated vegetation on sand and loam soils. Although comparable studies are lacking on other continents, patterns revealed here may be idiosyncratic due to the virtual monopolisation by eucalypts of the environment across the very extensive rainfall gradient.",53,Journal,ar,Article,100,3,3,Australia | Birds | Diversity | Frogs | Mammals | Rainfall gradient | Reptiles | Savanna | Soil,23435,undefined,0,FALSE,22,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032794112,SCOPUS_ID:0032794112,2-s2.0-0032794112,The mechanism of general flowering in Dipterocarpaceae in the Malay Peninsula,Yasuda M.,Journal of Tropical Ecology,02664674,15,4,437-449,1999-07-01,July 1999,10.1017/S0266467499000930,"The mechanism of general flowering in Dipterocarpaceae in the Malay Peninsula is revealed through field survey and meteorological data analyses. The regions of general flowering coincide with those which experienced a low night-time temperature (LNT) c. 2 mo before flowering. This supports the hypothesis that low air temperature induces the development of floral buds of dipterocarps. LNT was found to be caused by radiative cooling during dry spells in winter when the northern subtropical ridge (STR) occasionally migrates southwards with a dry air mass into the equatorial region. LNT events usually occur in La Nina episodes, not in El Nino episodes as believed previously. This is because the southward migration of the STR is associated with the intensification of local meridional Hadley Circulation in the western Pacific, which is strengthened in a La Nina episode. Results suggest that El Nino-like climate change in increased atmospheric carbon dioxide concentrations may be critical for the tropical rain forest biome in south-east Asia.",74,Journal,ar,Article,100,10,10,Dipterocarpaceae | El Nino Southern Oscillation | General flowering | La Nina-STR hypothesis | Low night-time temperature | Malaysia | Reproductive ecology,23435,undefined,0,FALSE,23,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032793019,SCOPUS_ID:0032793019,2-s2.0-0032793019,"Two-stage dispersal of Guarea glabra and G. kunthiana (Meliaceae) in Monteverde, Costa Rica",Wenny D.,Journal of Tropical Ecology,02664674,15,4,481-496,1999-07-01,July 1999,10.1017/S0266467499000966,"Seed dispersal of Guarea glabra and G. kunthiana (Meliaceae) in Monteverde, Costa Rica was studied to determine how seed predation and secondary dispersal affect the distribution of seeds available for recruitment. The arillate seeds are consumed mainly by birds that regurgitate or defecate the seeds intact. After dispersal, 45.6% of G. glabra and 26.6% of G. kunthiana seeds were buried 1-3 cm in the soil, presumably by scatterhoarding rodents such as agoutis (Dasyprocta punctata). G. glabra seeds that were not cached were eaten mostly by beetles, and 33.7% of the seeds remained cached after 12 wk. The cached G. glabra seeds did not germinate, however, perhaps as a result of experimental procedures used to mark the seeds. In greenhouse experiments, G. glabra seeds buried to mimic scatterhoarding had higher germination success than seeds on the soil surface. G. kunthiana seeds not cached were eaten by peccaries (Tayassu tajacu) and other seed predators (60%) or were inviable (10%). Only nine (7.5%) viable G. kunthiana seeds remained in caches after 12 wk. Secondary dispersal resulted in a rearrangement of the seed shadow. G. glabra seeds were moved to sites with less leaf litter and lower vegetation density, while G. kunthiana seeds were moved farther from conspecific trees and closer to fallen logs during secondary dispersal. Considering the high rates of seed predation in the field for both species, the germination advantages for G. glabra in the greenhouse, and the shifts in microhabitat during scatterhoarding, it is likely that secondary dispersal by scatterhoarding rodents is an important stage in Guarea recruitment.",53,Journal,ar,Article,100,1,1,Cloud forest | Costa Rica | Germination | Guarea | Scatterhoarding | Secondary dispersal | Seed predation,23435,undefined,0,FALSE,24,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032791725,SCOPUS_ID:0032791725,2-s2.0-0032791725,"Reproductive phenology of sympatric taxa of Chamaecrista (Leguminosae) in Serra do Cipo, Brazil",Madeira J.,Journal of Tropical Ecology,02664674,15,4,463-479,1999-07-01,July 1999,10.1017/S0266467499000954,"Reproductive phenology of 13 sympatric taxa of Chamaecrista in three sections was surveyed at Serra do Cipo, south-east Brazil. Mean abundance of flowers and fruits per plant and mean number of aborted, predated, and surviving seeds per fruit were estimated. Monthly average number of developed seeds per fruit multiplied by the monthly mean number of fruits per plant gave the monthly average number of seeds produced by a plant of each taxon. Five types of phenological behaviour were differentiated by cluster analyses according to the season during which each species produced most of its mature seeds. This behaviour was related to the taxonomic section to which the taxa belong, to plant architecture, to geographical range, to seed predation and to local climatic seasonality. Herbs were more affected by variation in rainfall than shrubs and trees. Two species did not show any clear seasonal behaviour. Widespread taxa produced most of their mature seeds in the rainy season or immediately after it, and all but one of the narrowly distributed species produced most of their mature seeds in the dry season or in the transition from dry to rainy season. Seed predation is probably not an important selective force affecting reproductive phenology of larger taxa, while the smaller taxa seemed too constrained by abiotic factors for biotic factors to influence their phenology significantly.",124,Journal,ar,Article,100,2,2,Flowering | Fruiting | Rupestrian field | Seasonality | Seed abortion | Seed predation | Sympatric congenerics | Tropical savanna,23435,undefined,0,FALSE,25,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032786785,SCOPUS_ID:0032786785,2-s2.0-0032786785,Effects of forest fragmentation on frugivorous and nectarivorous bats in French Guiana,Cosson J.F.,Journal of Tropical Ecology,02664674,15,4,515-534,1999-07-01,July 1999,10.1017/S026646749900098X,"The effects of tropical forest fragmentation on frugivorous and nectarivorous bats were studied on recent islands created by the flooding of a dam in French Guiana. Study sites include forest islands isolated by water, and control plots in nearby continuous forest. Studies began 1 y before the onset of forest fragmentation and encompassed the first 3 y after flooding. Forest fragmentation greatly modified the diversity and abundance of bats. Changes occurred more rapidly in the smallest fragments than in the largest one, and trends were remarkably similar among all the studied islands. Bat captures in islands were characterised by the scarcity of understorey frugivores. Differences in home range size and foraging strategies may explain why understorey fruit bat species are more sensitive to fragmentation than canopy ones. Changes in the frugivorous bat community may have indirect consequences on both the demographic and the genetic structures of plant populations inside forest fragments.",150,Journal,ar,Article,100,3,3,Bats | Biodiversity | Fragmentation | French Guiana | Frugivores | Nectarivores | Rain forest,23435,undefined,0,FALSE,26,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032783699,SCOPUS_ID:0032783699,2-s2.0-0032783699,Patterns of seedling survival in the tropical African tree Milicia excelsa,Nichols J.,Journal of Tropical Ecology,02664674,15,4,451-461,1999-07-01,July 1999,10.1017/S0266467499000942,"The spatial patterns of canopy tree and seedling life stages in the African Tropical Tree Milicia excelsa were examined to test the Janzen-Connell hypothesis (escape hypothesis). The Janzen-Connell hypothesis states that the mortality of seeds and seedlings is highest near the adult tree and declines with distance away from the adult tree of the same species. This hypothesis argues that this effect is partially responsible for maintaining the high tree species diversity of tropical forests. Solar radiation and fruit dispersal were investigated as possible explanations of observed patterns in seedling distribution. Milicia excelsa trees ≥ 30 cm DBH were found to be randomly dispersed and occurred at a density of ≤ 1 ha. Milicia excelsa seedlings were located in small clumps between parent trees and up to 150 m from parents at a mean density of 65 seedlings ha-1. Fruits were in abundance (> 9000 on the ground) beneath female trees. Light levels at locations of natural seedlings ranged from 2-29% of full irradiance. Planted seedlings did not suffer greater mortality closer to adult conspecifics, and survived at light levels between 2-37% of full irradiance. Phytolyma spp., gall-forming psyllids which cause high mortality in Milicia seedlings in large openings and plantations, were not observed on any natural or planted seedlings, although galls were present in the crowns of dominant trees.",17,Journal,ar,Article,100,5,5,Janzen-Connell hypothesis | Milicia excelsa | Seedling ecology,23435,undefined,0,FALSE,27,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032769193,SCOPUS_ID:0032769193,2-s2.0-0032769193,Canopy tree mode of death in a western Ecuadorian rain forest,Gale N.,Journal of Tropical Ecology,02664674,15,4,415-436,1999-07-01,July 1999,10.1017/S0266467499000929,"All dead trees ≥ 20 cm DBH were counted in the first 6 mo of 1994 in 10 ha of wet lowland rain forest, in the Hoja Blanca Hills, western Ecuador. The trees were classified by their mode of death. Thirty-four per cent of the trees were uprooted, 35% had snapped, 15% had died standing and 16% were unclassified. Regression analyses found that slope position and whether an individual was a dicotyledonous tree or a palm (Iriartea deltoidea) to be both strongly related to the mode of death. Slope, altitude and the presence of buttresses also influenced the mode of tree death. Tree diameter, however, was not found to have any effect. Dicotyledonous trees predominantly uprooted and snapped while Iriartea mostly died standing and snapped. Uprooted and snapped trees were significantly spatially clumped while trees which died standing were distributed at random. It was concluded that the predominance of uprooting and snapping in Hoja Blanca mostly resulted from the steep terrain and high precipitation (c. 5000 mm y-1) as well as El Nino Southern Oscillation (ENSO) downpours. The implications of mode of death are discussed. The different modes created different types of gaps and could thereby potentially influence forest regeneration.",54,Journal,ar,Article,100,2,2,Lowland rain forest | Mode of death | Snapping | Standing dead | Topography | Uproot,23435,undefined,0,FALSE,28,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032765790,SCOPUS_ID:0032765790,2-s2.0-0032765790,"Fruit biomass and relative abundance of frugivores in a rain forest of southern Western Ghats, India",Ganesh T.,Journal of Tropical Ecology,02664674,15,4,399-413,1999-07-01,July 1999,10.1017/S0266467499000917,"Fruit biomass and frugivore abundance were quantified over 3 y in a rain forest of the south Western Ghats, India. Fruit biomass was estimated by sampling fruit fall in the primary forest, and frugivore abundance by a 2.5-km transect. A total of 645 kg ha-1 of fruit was produced annually in the forest. Only 49% of this is edible to the frugivores and the remaining 51% is in the form of non-edible husks. Mammalian frugivores outnumbered avian frugivores and the majority of the mammals were seed predators. The total fruit biomass produced at Kakachi is lower than in lowland forest and mountain forests in the neotropics but higher than in the wet sclerophyll forest of Australia. Lower diversity of trees and edaphic factors at Kakachi could be some of the reasons for these differences. On the other hand, paucity of fleshy fruits, low density of trees producing fleshy fruits and irregular fruiting of these species, account for the low number of obligate avian frugivores at Kakachi.",26,Journal,ar,Article,100,2,2,Frugivores | Fruit biomass | Relative abundance | Seed predators | Western Ghats | Wet forests,23435,undefined,0,FALSE,29,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032765682,SCOPUS_ID:0032765682,2-s2.0-0032765682,Ground fires as agents of mortality in a Central Amazonian forest,Peres C.,Journal of Tropical Ecology,02664674,15,4,535-541,1999-07-01,July 1999,10.1017/S0266467499000991,NA,59,Journal,ar,Article,100,1,1,Aboveground biomass | Amazonia | Ground fires | Plant mortality,23435,undefined,0,FALSE,30,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0345551972,SCOPUS_ID:0345551972,2-s2.0-0345551972,"Frugivorous birds, host selection and the mistletoe Psittacanthus schiedeanus, in central Veracruz, Mexico",López-De Buen L.,Journal of Tropical Ecology,02664674,15,3,329-340,1999-05-01,May 1999,10.1017/S0266467499000851,"Frugivorous birds play an important role in parasitic mistletoe transmission among host species. The foraging behaviour and host selection of Psittacanthus schiedeanus mistletoe fruit-eating birds was studied in cloud forest remnants in Central Veracruz, Mexico. Cedar waxwings, Bombycilla cedrorum, gray silky-flycatchers, Ptilogonys cinereus, and social flycatchers, Myiozetetes similis, eating ripe whole mistletoe fruits and defecating or regurgitating the seeds were observed. That variation in host species selection by frugivorous birds had a direct effect on mistletoe dispersion was hypothesized. To test whether mistletoe host species are visited in proportion to their abundance (total number of trees), or infested-tree abundance (total number of infested trees), or abundance of mistletoes (total number of individual mistletoe plants in each host species), the number of trees, infested trees and individual mistletoe plants were recorded. Tree abundance, infested-tree abundance and mistletoe abundance were different among host species. Frequency of birds' visits to host species varied depending on the tree, infested-tree, or mistletoe abundance. Liquidambar styraciflua was the most abundant host species with the highest number of infested trees and individual mistletoe plants, but Persea americana and Crataegus mexicana host species had the highest number of individual mistletoe plants in each tree. Our data suggest that L. styraciflua was the most selected host species by the three frugivorous birds. Host selection by birds is one behavioural factor in explaining differences in prevalence among host species, and variation in infection levels among individuals of one host species.",44,Journal,ar,Article,100,2,2,Animal-plant interaction | Frugivory | Host selection | Host-parasite interaction | Mistletoe | Psittacanthus schiedeanus,23435,undefined,0,FALSE,31,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0344689925,SCOPUS_ID:0344689925,2-s2.0-0344689925,"Altitudinal distribution of leaf litter ants along a transect in primary forests on Mount Kinabalu, Sabah, Malaysia",Brühl C.A.,Journal of Tropical Ecology,02664674,15,3,265-277,1999-05-01,May 1999,10.1017/S0266467499000802,"The ant communities of the leaf litter were studied along an elevational gradient on Mount Kinabalu in primary rain forest systems ranging from dipterocarp hill forest to dwarf forest of the highest altitudes (560, 800, 1130, 1360, 1530, 1740, 1930, 2025, 2300, 2600 m a.s.l.). The litter ant fauna along the gradient included 283 species of 55 genera. The number of ant species in the leaf litter decreased exponentially without evidence of a peak in species richness at mid-elevations. This result is in contrast to many findings on altitudinal gradients in ants and other animal groups. Most ant species have a very limited altitudinal range leading to high turnover values when comparing communities of different altitudes. Of the ant species, 74% were even restricted to one site. As evident from this study, altitudinal ranges of species are very narrow. Elevational gradients are therefore extremely species-rich and might serve as a prime example of hot spots of biodiversity. This fact is of great concern when implementing conservation strategies.",125,Journal,ar,Article,100,3,3,Ants | Diversity | Elevational gradient | Mid-elevation peaks,23435,undefined,0,FALSE,32,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032791002,SCOPUS_ID:0032791002,2-s2.0-0032791002,Seasonal movements of giraffes in Niger,Le Pendu Y.,Journal of Tropical Ecology,02664674,15,3,341-353,1999-05-01,May 1999,10.1017/S0266467499000863,"The last population of giraffes in west Africa lives in Niger in an unprotected Sahelian region inhabited by farmers and herders. The spatial behaviour of each individual of the population (n = 63) was studied by direct observation during 15 mo. Two-thirds of the population were resident in the tiger bush in the rainy season and in the nearby area of Harikanassou, a sandy agricultural region, in the dry season. Rainy season and dry season home ranges were mutually exclusive and individual home ranges were overlapping when considering one season (rainy season: 84%; dry season: 67%). The mean size of the seasonal home ranges of these resident giraffes during the dry season (90.7 km2) was twice the mean size during the rain), season (46.6 km2). A third of the population moved 80 to 200 km in three directions, and two giraffes from an isolated group from Mali moved 300 km along the Niger River. Long distance movements of such length have never been reported before, and several explanations are proposed: previous distribution, social transmission, hydrographic network and food availability, poaching events. The giraffes in Niger do not avoid rural communities; indeed, they live in densely populated regions. Furthermore, their movements, synchronized with human activities in these regions, are representative of life conditions in the Sahel.",33,Journal,ar,Article,100,2,2,Giraffa camelopardalis | Giraffe | Home range | Long distance movements | Niger | Spatial behaviour | Sustainable management,23435,undefined,0,FALSE,33,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032791001,SCOPUS_ID:0032791001,2-s2.0-0032791001,Flowering phenology and pollination biology of Ceiba pentandra (Bombacaceae) in Central Amazonia,Gribel R.,Journal of Tropical Ecology,02664674,15,3,247-263,1999-05-01,May 1999,10.1017/S0266467499000796,"The flowering and fruiting phenology, floral biology, pollination ecology, and breeding system of the emergent tree Ceiba pentandra were studied in the Brazilian Central Amazon. Of the 21 trees studied, 17 flowered once or twice during the 6-y study period. The mass flowering and relatively high production of nectar per flower (mean of 310 μl) resulted in a high nectar production (over 200 I per tree per season). Flowers were visited by a wide range of nocturnal (bats, marsupials, night monkeys, hawk moths) and diurnal (bees, wasps, hummingbirds) animals, but only phyllostomid bats, especially Phyllostomus hastatus and Phyllostomus discolor, played a relevant role promoting cross-pollination. Pollinations which occurred in the early morning by diurnal floral visitors were ineffective since pollen tubes did not traverse the style and reach the ovary before stylar abscission. Despite the apparently normal growth of the self-pollen tubes, controlled pollinations carried out in one tree revealed no fruit set by selfing and 16.8% fruit set by crossing. Progeny analysis from this 'self-incompatible' tree using isozyme markers showed that fruits resulting from mixed-pollination (i.e., 50% self- plus 50% cross-pollen on the stigma) set only 1.6% of selfed seeds. The percentage of outcrossed seeds in fruits resulting from open-pollination in two neighbouring planted trees, which flowered in isolation and concomitantly, was estimated at 91% and 71%. Two isolated trees did not set any fruits despite massive flowering, whereas two others set large quantities of seed, supporting data in the literature stating that variable degrees of self-fertility may occur in this species.",104,Journal,ar,Article,100,3,3,Amazonia | Bat-pollination | Bombacaceae | Breeding system | Ceiba | Mating system | Phyllostomus | Pollination | Reproductive biology | Tropical trees,23435,undefined,0,FALSE,34,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032790722,SCOPUS_ID:0032790722,2-s2.0-0032790722,Frugivory and the importance of seeds in the diet of the orange-rumped agouti (Dasyprocta leporina) in French Guiana,Henry O.,Journal of Tropical Ecology,02664674,15,3,291-300,1999-05-01,May 1999,10.1017/S0266467499000826,"This study described the diet of the orange-rumped agouti Dasyprocta leporina in French Guiana. Five food types were identified in stomach contents: seeds, pulp, fibre, leaves and animal matter. D. leporina ate mainly fruit parts, pulp and seeds, although the ingestion of animals, leaves and fibre was not negligible. Food intake differed from one season to another. D. leporina was a pulp-eater (64.8% pulp in March) when fleshy fruit was plentiful and available on the ground (February-May). The level of pulp ingestion was globally in accordance with fruit production. When food resources were low (June-September), D. leporina consumed seeds and cotyledons (73.0% seeds in August) as well as animal (16.4% in July) and to a lesser level, plant parts. By focusing on other food categories, and particularly seeds, it gets nutritious food thus avoiding starvation between June-September. Large proportions of seeds appeared in stomach contents and correlations between seed quantities and ground production were negative and significant; D. leporina seemed to react to environmental factors such as rainfall and fruit production.",71,Journal,ar,Article,100,1,1,Animal material | Dasyprocta leporina | Fibre | French Guiana | Fruit | Leaves | Pulp | Rainforest | Seasonal variations | Seeds,23435,undefined,0,FALSE,35,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032789623,SCOPUS_ID:0032789623,2-s2.0-0032789623,Body size and host plant specialization: A relationship from a community of herbivorous insects on Ficus from Papua New Guinea,Novotny V.,Journal of Tropical Ecology,02664674,15,3,315-328,1999-05-01,May 1999,10.1017/S026646749900084X,"The relationships between body size and host specificity were studied in leaf-chewing and sap-sucking insect communities, including 792 species, feeding locally on 15 species of Ficus in a lowland rain forest in Papua New Guinea. A negative correlation between body size and host specificity, i.e., the tendency for large species to feed on numerous Ficus hosts and those smaller to have a more restricted host range, was found within both the sap-sucking and the leaf-chewing community. A more detailed analysis, which divided herbivorous species into three sap-sucking and four leaf-chewing guilds, revealed that the correlation between body size and host specificity was caused by differences in these traits between the guilds, while no such correlation was detected within any of the guilds. As the changes in feeding mode, defining various guilds, were unique evolutionary events, it is uncertain whether there is a functional relationship between feeding mode, body size and host specificity, or whether their correlation is only coincidental. It is suggested that, in the sap-sucking community at least, the positive body size versus host specificity correlation is a coincidental by-product of the causal relationship between the feeding mode and both the body size and host specificity. The causes of analogous patterns in a leaf-chewing community require further investigation. Methodological problems in the analysis of tropical insect communities, dominated by rare species, are discussed.",39,Journal,ar,Article,100,2,2,Auchenorrhyncha | Coleoptera | Herbivorous guilds | Leaf-chewers | Lepidoptera | Orthoptera | Phloem-feeders | Root-feeders | Wood-borers | Xylem- feeders,23435,undefined,0,FALSE,36,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032783650,SCOPUS_ID:0032783650,2-s2.0-0032783650,Microhabitat separation among diurnal saxicolous lizards in Zimbabwe,Howard K.,Journal of Tropical Ecology,02664674,15,3,367-378,1999-05-01,May 1999,10.1017/S0266467499000887,"Studies of niche overlap within communities of lizards have shown that separation may be along the three major dimensions of space, time and food. Space is usually the most important dimension where a range of habitats are involved; there is less information on the importance of microhabitat separation within a single habitat type. This study investigated microhabitat relationships of small diurnal lizard species occupying granitic rock habitat in Zimbabwe. There was statistically significant niche separation among all species in both the type of rock occupied (size, shape, number of cracks, closeness to other rocks, and vegetation cover) and the position of the lizard in the microhabitat (height on rock, slope angle, and distance to cover). Overlap of microhabitat was lowest between the generalist terrestrial skink Mabuya varia and all other species. The arboreal skink Mabuya striata was found on rocks at one site where the more saxicolous Mabuya quinquetaeniata was absent, due to competitor release. Overlap of microhabitat among rock specialists was lowest between the sit-and-wait foragers Agama kirkii and Platysaurus intermedius, as in other tropical lizard communities. The high degree of microhabitat separation was attributed to the high structural complexity of the granitic rock habitat.",30,Journal,ar,Article,100,2,2,Agama | Community | Habitat | Lizards | Mabuya | Microhabitat | Niche | Platysaurus | Rocks | Z imbabwe,23435,undefined,0,FALSE,37,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032781842,SCOPUS_ID:0032781842,2-s2.0-0032781842,Use of space by the marsupial Micoureus demerarae in small Atlantic Forest fragments in south-eastern Brazil,Dos Santos Pires A.,Journal of Tropical Ecology,02664674,15,3,279-290,1999-05-01,May 1999,10.1017/S0266467499000814,"The spatial patterns presented by the marsupial Micoureus demerarae were studied through capture-mark-recapture in two small Atlantic Forest fragments (areas 7.1 and 8.8 ha). The study took place from March 1995 to August 1997. Considering all captures of each individual, males did not have larger home ranges within the fragments than did females. A negative correlation was found between home range sizes and population densities. For males, home ranges overlapped often, and were larger during the breeding season. For females, home ranges did not overlap except for a short period when there were many individuals present, and home range sizes were not significantly larger in the breeding season. Five movements between the two forest fragments were detected, across 300 m of open vegetation. All the movements were performed by males during the reproductive season. M. demerarae in the small fragments therefore displays a metapopulation structure, although possibly an atypical one where only males disperse.",62,Journal,ar,Article,100,2,2,Atlantic Forest | Conservation | Dispersal | Habitat fragmentation | Home range | Metapopulation | Micoureus demerarae | Spatial patterns,23435,undefined,0,FALSE,38,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032767903,SCOPUS_ID:0032767903,2-s2.0-0032767903,"Recruitment of tall arborescent palms in the Yasuni National Park, Amazonian Ecuador: Are large treefall gaps important?",Svenning J.C.,Journal of Tropical Ecology,02664674,15,3,355-366,1999-05-01,May 1999,10.1017/S0266467499000875,"An evaluation of whether large arborescent palms depend on large treefall gaps for recruitment to the adult stage is reported. Specifically three hypotheses were tested: (1) The light requirement of juveniles of tall arborescent palms increases as they grow in size. (2) Tall arborescent palms depend on gaps over 0.10 ha for growth and survival to maturity, due to high light requirements during the stem height growth phase. (3) Stilt-rooted palms are not dependent on gaps for juvenile height growth. The hypotheses were evaluated using data on size and crown position of individuals of tall arborescent palm species as well as data on the forest-phase in which each individual grew. The study site was a 50-ha plot in old-growth rain forest in Amazonian Ecuador. The first hypothesis was accepted for the two most common species, Iriartea deltoidea and Oenocarpus bataua, but tentatively rejected for the arborescent palm community as a whole. The second hypothesis was rejected for Iriartea and the community as a whole. Only Oenocarpus had strongly gap-dependent recruitment. The results for Iriartea and Oenocarpus were consistent with the third hypothesis.",24,Journal,ar,Article,100,1,1,Forest dynamics | Neotropics | Palms | Tree life history | Tropical rain forest,23435,undefined,0,FALSE,39,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032767902,SCOPUS_ID:0032767902,2-s2.0-0032767902,"Spatial patterns of two rodent-dispersed rain forest trees Carapa procera (Meliaceae) and Vouacapoua americana (Caesalpiniaceae) at Paracou, French Guiana",Forget P.,Journal of Tropical Ecology,02664674,15,3,301-313,1999-05-01,May 1999,10.1017/S0266467499000838,"The spatial distribution of two rain forest tree species, Carapa procera (Meliaceae) and Vouacapoua americana (Caesalpiniaceae) was analysed within and between plots of different sizes (6.25 and 25 ha) at Paracou, French Guiana. The L(d) function was used to characterize spatial patterns, and the L(ij)(d) intertype to study independency between young and adult trees. Although both species are known to be dispersed by caviomorph rodents within short distances (c. 10-20 m and up to 50 m) of parent tree crowns, the analysis of tree positions led to different spatial patterns between species depending on soil drainage characteristics. Overall, while V. americana showed a strongly aggregated spatial distribution, C. procera had a weaker propensity to depart from complete spatial randomness (CSR). A complex distribution, sometimes clustered in areas with hydromorphic soils (swamps and around streams) and sometimes very near CSR outside these areas characterized the C. procera population. When C. procera tree aggregation occurred, there was a slight attraction between juveniles and adults. The aggregation of V. americana trees was evidenced at different levels depending on the scale of investigation. Within small plots (6.25 ha), a first level of aggregation with short distance radii of c. 10-25 m giving small clusters, and a second level which is composed of small clusters aggregated at c. 40-50 m distance radius, were observed. A third level of aggregation was suggested by analysing the tree population at the larger scale (25 ha) whose boundaries outside the plot were not delimited. Aggregation of V. americana trees at all levels was enhanced by a strong attraction between juveniles and adults. These results were discussed in light of seed and seedling ecology, especially with regard to seedling and sapling gap-dependence and soil drainage, which likely affected the recruitment of juvenile trees, and henceforth final tree spatial pattern.",55,Journal,ar,Article,100,3,3,Edaphic factors | Gaps | Regeneration | Rodents | Seed dispersal | Spatial statistics | Spatial structure,23435,undefined,0,FALSE,40,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032947645,SCOPUS_ID:0032947645,2-s2.0-0032947645,Seed dispersal by the sun bear Helarctos malayanus in Central Borneo,McConkey K.,Journal of Tropical Ecology,02664674,15,2,237-241,1999-03-01,March 1999,10.1017/S0266467499000784,NA,27,Journal,ar,Article,100,2,2,Borneo | Helarctos malayanus | Indonesia | Kalimantan | Seed dispersal | Sun bears | Ursidae,23435,undefined,0,FALSE,41,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032901869,SCOPUS_ID:0032901869,2-s2.0-0032901869,Effects of dung beetles (Scarabaeidae) on seeds dispersed by howler monkeys (Alouatta seniculus) in the French Guianan rain forest,Feer F.,Journal of Tropical Ecology,02664674,15,2,129-142,1999-03-01,March 1999,10.1017/S0266467499000711,"The dispersal of seeds by howler monkeys (Alouatta seniculus) and the role of dung beetles in determining the fate of the dispersed seeds were studied at Nouragues Station, French Guiana, during three 2-mo periods (April-May, 1995-97). Howler monkeys were observed to disperse seeds of 47 plant species. Monkey dung attracted 57 species of dung beetles (Scarabaeidae), including tunnellers (maximum size 37 mm) and ball rollers (12.6 mm). The rate of seed burial was negatively correlated with seed size (10 plant species) and positively correlated with dung beetle size (six species of tunnellers). More than 80% of small seeds (< 5 mm) and 30% of large seeds (22 mm), were buried by the largest tunnellers. Dung beetles buried 13 to 23% of seeds ranging 8-13 mm in width. The maximum average depth of burial was 28 cm and varied according to the species of dung beetle. The rate of disappearance of large dung clumps varied during the day and was completed by nocturnal dung beetles. Seeds of Chrysophyllum lucentifolium (Sapotaceae) buried at 5 and 10 cm depths did not suffer predation, but showed low germination success compared to seeds left at the soil surface. Dung beetles affected the survival and distribution of a portion of the seeds dispersed by monkeys, and their relative importance in shaping seed fate depended on seed and beetle size.",74,Journal,ar,Article,100,1,1,Alouatta seniculus | Dung beetles | French Guiana | Rain forest | Scarabaeidae | Seed dispersal,23435,undefined,0,FALSE,42,NA,NA,NA,NA
