@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/34247260012,SCOPUS_ID:34247260012,2-s2.0-34247260012,Biological flora of the British Isles: Melampyrum sylvaticum L.,Dalrymple S.,Journal of Ecology,00220477,13652745,95,3,583-597,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01234.x,"This account reviews information on all aspects of the biology of Melampyrum sylvaticum that are relevant to understanding its ecological characteristics and behaviour. The main topics are presented within the standard framework of the Biological Flora of the British Isles: distribution, habitat, communities, responses to biotic factors, responses to environment, structure and physiology, phenology, floral and seed characters, herbivores and disease, history, and conservation. Melampyrum sylvaticum is a hemiparasitic annual of upland, often birch-dominated woodlands. It is found across boreal and montane areas of Europe but within the UK it is predominantly found in the Scottish Highlands. These populations are consequently very isolated and vulnerable to a range of threats. Suitable habitat is characterized by open-canopied deciduous woodland close to water bodies, such as fast-flowing burns or lochs. Sites are typically north-facing, in cool and wet areas of Britain, on moderately acidic soils that are moist but freely draining. Hemiparasitism allows M. sylvaticum to acquire nutrients from a range of hosts but very little is known about which species it is able to parasitize in the field. Melampyrum sylvaticum is associated with herb-rich patches of the understorey. Melampyrum sylvaticum is insect-pollinated. Ants have been reported to be the main dispersal agents and the seed bears an elaiosome which offers them a lipid-rich reward. However, neither insect pollination nor ant dispersal has been observed directly in British populations. Melampyrum sylvaticum has relatively large seeds and been described as an 'annual K-strategist'; it has been suggested that this unusual combination makes it vulnerable to environmental change. Because of its endangered status, M. sylvaticum has been classed as a UK Biodiversity Action Plan species and a recovery project is underway to protect existing populations and to introduce it to suitable habitats in the Central Highlands of Scotland. © 2007 The Author Journal compilation © 2007 British Ecological Society.",16,Journal,re,Review,100,1,1,Climatic limitation | Communities | Conservation | Ecophysiology | Geographical and altitudinal distribution | Germination | Hemiparasite | Herbivory | Parasites and diseases | Reproductive biology | Soils,29602,undefined,1,TRUE,all,All Open Access,74,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247251456,SCOPUS_ID:34247251456,2-s2.0-34247251456,Is temporal variation of seedling communities determined by environment or by seed arrival? A test in a neotropical forest,Norden N.,Journal of Ecology,00220477,13652745,95,3,507-516,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01221.x,"Both spatial and temporal processes are assumed to play an important role in driving seedling dynamics. We assessed the magnitude of these two processes in a neotropical forest in French Guiana. We first quantified temporal changes in seedling community structure, then evaluated the relative importance of environmental heterogeneity and temporal fluctuations in seed arrival in determining seedling dynamics. We monitored the seedling dynamics of 6244 seedlings by censusing 370 1-m2 seedling plots in 160 stations over 20 months. At each station, we quantified environmental variability (light availability, soil resources, litter depth, topography), and measured temporal fluctuations in seed input by sampling seed arrival into seed traps located in each station. Temporal changes in seedling density and diversity between four consecutive censuses were compared with those predicted by a neutral model assuming randomrecruitment and mortality. Seedling density fluctuations were considerably more variable over time than expected under the neutral assumption. Diversity changes showed less consistent results. For the two first census intervals, seedling diversity was more constant than under the neutral expectations. For the last census interval, seedling diversity was more variable than expected under neutrality. Seedling recruitment, mortality and diversity of recruits were modelled against environmental variables and seed arrival. Sites with higher light availability and soil fertility had more diverse recruits (P < 0.01) but lower seedling survival (P < 0.05). Both density and diversity of local seed arrival had a positive effect, respectively, on density and diversity of recruited seedlings (P < 0.05). Our results show that temporal pulses in seedling community are mainly driven by large temporal fluctuations in seedling recruitment. Annual variation in seedfall and environmental filtering both contribute to explaining spatio-temporal variation in seedling dynamics to a large degree. Irrespective of species identity, tropical seedling communities are both seed- and establishment-limited. The temporal component of seed-limitation appears to be of critical relevance in the structuring of tropical seedling communities. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",56,Journal,ar,Article,100,7,7,Environmental heterogeneity | French Guiana | Recruitment fluctuations | Seed arrival | Seedling diversity | Seedling dynamics | Temporal fluctuations,29602,undefined,0,FALSE,NA,NA,75,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247250883,SCOPUS_ID:34247250883,2-s2.0-34247250883,Density effects at multiple scales in an experimental plant population,Gunton R.,Journal of Ecology,00220477,13652745,95,3,435-445,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01226.x,"In sessile organisms, each individual in a population experiences a different local conspecific density, and this density itself will vary depending on the scale at which it is measured (converging on a 'mean field' population density only at coarse scales). The effects of density on any ecological process (e.g. competition, herbivory, mortality) may therefore be scale-specific, and different processes may respond to density at different spatial scales. A field experiment was set up in which focal Silene latifolia plants were subjected to a range of densities at each of four spatial scales (squares with sides of 16 cm, 80 cm, 4 m and 20 m); data were collected on growth, herbivory, flowering and survival. The Akaike information criterion was used to determine which scale displayed the strongest relationship between density and each response variable. The variables showed peak responses to density at different scales and with various relationships (positive, negative and non-monotonic). Some (e.g. herbivory by mammals) showed contrasting responses at different scales. Growth rate showed surprisingly little response to conspecific density, presumably owing to balancing effects of intra-specific and inter-specific competition from the surrounding vegetation. However, 25% of variation in first-year survival was explained by a model including a positive effect of density at the 80-cm scale. Herbivory was mainly due to slugs and showed negative responses to density at the 4-m and 20-m scales, in accordance with hypotheses about resource limitation, mobility and spatial scaling. Mammal herbivory responded with contrasting patterns at the 80-cm and 20-m scales. Congruence between the responses of herbivory and survival suggest that herbivory was an important cause of mortality. Plant population patterns may thus reflect density effects interacting at different characteristic scales. Generalizations about density-dependence in spatially structured populations may be misleading if they fail to recognize that density is scale-dependent. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",25,Journal,ar,Article,100,2,2,Akaike information criterion | Density-dependence | Distribution | Herbivory | Population dynamics | Resource dilution | Silene latifolia | Spatial scale | Survival,29602,undefined,0,FALSE,NA,NA,76,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247242271,SCOPUS_ID:34247242271,2-s2.0-34247242271,Effects of a directional abiotic gradient on plant community dynamics and invasion in a coastal dune system,Lortie C.J.,Journal of Ecology,00220477,13652745,95,3,468-481,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01231.x,"Local abiotic factors are likely to play a crucial role in modifying the relative abundance of native and exotic species in plant communities. Natural gradients provide an ideal opportunity to test this hypothesis. In a coastal dune system in northern California, we used comparative and experimental studies to evaluate how a wind and soil texture gradient influences the relative abundance of native and exotic plant species in this community. We detected small-scale spatial variation in soil texture along a 200-m gradient from relatively sheltered to more exposed. Sand coarseness significantly increased with exposure while soil nitrate levels significantly decreased. The more extreme end of the gradient was also subject to greater wind speeds and less soil moisture. The plant community consistently responded to this gradient in the 7 years censused. Species richness decreased with exposure, cover of natives decreased and cover of exotics increased at the more extreme end of the gradient. A single-season wind-shelter experiment similarly shifted the balance between native and exotic species. Shelters decreased the relative density of exotic species and increased the relative density of natives regardless of position on the gradient. These comparative and manipulative findings both suggest that a single factor, wind, at least partially explains the success of exotic species in a coastal dune plant community. This supports the hypothesis that local abiotic conditions can explain differences in invasibility within a plant community. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",68,Journal,ar,Article,100,2,2,Abiotic factors | Coastal dunes | Gradients | Nitrogen availability | Plant community composition | Plant invasions | Soil particle size | Wind,29602,undefined,1,TRUE,all,All Open Access,77,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247241159,SCOPUS_ID:34247241159,2-s2.0-34247241159,What youngsters say about adults: Seedling roots reflect clonal traits of adult plants,Šmilauerová M.,Journal of Ecology,00220477,13652745,95,3,406-413,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01218.x,"Grime's theory on plant strategies predicts that the set of traits present in established plants is not correlated with that found in the regenerative stage of the life cycle. We tested this prediction and further investigated whether clonal growth traits, which are found in adult plants but also affect regeneration, are correlated with seedling traits. We characterized seedling root systems by their total length, number of root tips and several architectural parameters (length of exterior and interior root links and two topological indices). These below-ground traits were supplemented by the ratio of leaf area to root length, representing relative investment into photosynthesizing surface. We compared seedling traits with clonal growth traits, adult plant heights, and species positions on gradients of nitrogen and water availability. Plant species with limited horizontal spread by clonal growth exhibited a larger relative investment in photosynthetic area and also developed larger root systems as seedlings. Seedlings of species with taller shoots and those which occur naturally at nutrientrich sites developed both larger roots and more dichotomously branched root systems (with higher total length and more branches). Taking phylogenetic inertia into account showed that this explained large parts of the variation in seedling traits. Relationships between clonal spread and seedling traits were strengthened by phylogenetic correction. Our study shows that some of the traits of clonal growth affect both the established and the regenerative stages of the life cycle, suggesting that an evolutionary trade-off exists between the ability to spread clonally and performance at the seedling stage. Species not able to escape from less favourable conditions by extensive clonal spread seem to be more able to exploit the location in which they germinate. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",27,Journal,ar,Article,100,2,2,Clonal growth | Ecological traits | Grassland plant species | Lateral spread | Leaf area: root length ratio | Phylogenetic correction | Regenerative stage of life cycle | Resource availability | Root architecture,29602,undefined,1,TRUE,all,All Open Access,78,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247236779,SCOPUS_ID:34247236779,2-s2.0-34247236779,Greater capacity for division of labour in clones of Fragaria chiloensis from patchier habitats,Roiloa S.R.,Journal of Ecology,00220477,13652745,95,3,397-405,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01216.x,"Unlike non-clonal plants, clonal plants can develop a division of labour in which connected ramets specialize to acquire different, locally abundant resources. This occurs as a plastic response to a patchy environment where two resources tend not to occur together and different ramets experience high availabilities of different resources. We hypothesized that if division of labour is an important advantage of clonal growth in such environments in nature, then clones from habitats where resource availabilities are negatively associated should show a greater capacity for division of labour than clones from habitats where resource availabilities are more uniform. To test this, we collected clones of Fragaria chiloensis from sand dune and grassland sites in each of three regions of the central coast of California, grew pairs of connected or severed ramets under low light and high N or under high light and low N, and measured leaf area, chlorophyll content and final dry mass. Given that previous work has indicated that high availabilities of light and N show a stronger tendency not to occur together in the dune than in the grassland sites, we expected that clones from dunes would show greater capacity for division of labour than clones from grasslands. Clones from dunes showed a greater capacity than clones from grasslands to specialize for acquisition of abundant N via high proportional mass of roots. Clones from the two types of habitats showed similar capacity to specialize for acquisition of abundant light via high leaf area and chlorophyll content of leaves. Specialization via leaf area and chlorophyll content took place mainly within the first half of the 60-day experiment. These results provide evidence that division of labour in a clonal plant has been selected for in natural habitats where high levels of different resources tend to be spatially separated. Results also show that division of labour can occur, not just via allocation of mass, but also via physiological traits, and that both morphological and physiological specialization can take place within a few weeks. Clonal plants dominate many habitats and include many highly invasive species. Division of labour is one of the most striking potential advantages of clonal growth, and is a remarkable instance of phenotypic plasticity in plants. This study further suggests that division of labour in clonal plants is an instance of adaptive plasticity and could therefore play a part in their widespread ecological success. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",95,Journal,ar,Article,100,5,5,Adaptive plasticity | Allocation to root and shoot | Chlorophyll content | Clonal growth | Division of labour | Environmental heterogeneity | Fragaria chiloensis | Grassland | Physiological integration | Sand dune,29602,UC6-AI058607,1,TRUE,all,All Open Access,79,NIH,National Institutes of Health
true,https://api.elsevier.com/content/abstract/scopus_id/34247226174,SCOPUS_ID:34247226174,2-s2.0-34247226174,Characterizing the phylogenetic structure of communities by an additive partitioning of phylogenetic diversity,Hardy O.J.,Journal of Ecology,00220477,13652745,95,3,493-506,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01222.x,"Analysing the phylogenetic structure of natural communities may illuminate the processes governing the assembly and coexistence of species in ecological communities. Unifying previous works, we present a statistical framework to quantify thephylogenetic structure of communities in terms of average divergence time between pairs of individuals or species, sampled from different sites. This framework allows an additive partitioning of the phylogenetic signal into alpha (within-site) and beta (among-site) components, and is closely linked to Simpson diversity. It unifies the treatment of intraspecific (genetic) and interspecific diversity, leading to the definition of differentiation coefficients among community samples (e.g. IST, PST) analogous to classical population genetics coefficients expressing differentiation among populations (e.g. FST, NST). Two coefficients which express community differentiation among sites from species identity (IST) or species phylogeny (PST) require abundance data (number of individuals per species per site), and estimators that are unbiased with respect to sample size are given. Another coefficient (ΠST) expresses the gain of the mean phylogenetic distance between species found in different sites compared with species found within sites, and requires only incidence data (presence/absence of each species in each site). We present tests based on phylogenetic tree randomizations to detect community phylogenetic clustering (PST > IST or ΠST > 0) or phylogenetic overdispersion (PST < IST or ΠST < 0). In addition, we propose a novel approach to detect phylogenetic clustering or overdispersion in different clades or at different evolutionary time depths using partial randomizations. IST, P ST or ΠST can also be used as distances between community samples and regressed on ecological or geographical distances, allowing us to investigate the factors responsible for the phylogenetic signal and the critical scales at which it appears. We illustrate the approach on forest tree communities in Equatorial Guinea, where a phylogenetic clustering signal was probably due to phylogenetically conserved adaptations to the elevation gradient and was mostly contributed to by ancient clade subdivisions. The approach presented should find applications for comparing quantitatively phylogenetic patterns of different communities, of similar communities in different regions or continents, or of populations (within species) vs. communities (among species). © 2007 The Authors Journal compilation © 2007 British Ecological Society.",204,Journal,ar,Article,100,2,2,Additive partitioning of diversity | Community ecology | Equatorial Guinea | Neutral community | Phylogenetic structure of communities | Phylogeny | Rain forest | Randomization test | Species assemblage | Tropical trees,29602,undefined,0,FALSE,NA,NA,80,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247226170,SCOPUS_ID:34247226170,2-s2.0-34247226170,Evaluating the distribution of plant life-history traits in relation to current and historical landscape configurations,Lindborg R.,Journal of Ecology,00220477,13652745,95,3,555-564,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01232.x,"In north European rural landscapes, abandonment of small farms and agricultural intensification have led to a decline in semi-natural grassland, with associated biodiversity loss. Although species richness response to land-use change in rural landscapes is relatively well studied, few have examined its effects on plant species composition over time. In this study, four life-history traits associated with spatiotemporal dispersal were analysed: seed size, seed dispersal attributes (e.g. awns, wings), seed bank persistence and plant longevity (annuals, perennial with and without clonal ability). I investigated how differences in distribution of these traits among plants in semi-natural grasslands are related to current and historical landscape configuration. The distributions of two out of the four investigated traits, longevity and seed bank persistence, were correlated with grassland connectivity and area, whereas seed size and seed dispersal attributes were not. The proportion of short-lived plants was positively associated with current grassland connectivity and grassland area, whereas long-lived species, with and without clonal ability, were unrelated to current grassland connectivity and area. In contrast, short-lived plants were not affected by historical grassland connectivity, but the proportion of long-lived clonal plants was negatively associated with high historical grassland connectivity and large grassland area. In addition, the proportion of species with long persistence in the seed bank was negatively associated with historical grassland connectivity. The result suggests that there are two main strategies to persist in response to landscape fragmentation: either persist in the seed bank or disperse vegetatively. The higher sensitivity to isolation among short-lived plants and plants without clonal ability calls attention to the importance of considering life-history traits to understand plant community dynamics fully over time. In the long term, reduction in historical connectivity and grassland area will thus create a grassland community dominated by clonal longlived plants and plants with a persistent seed bank. This study shows that both spatial and temporal effects of landscape configuration are important factors structuring local plant species composition in grasslands. The results bring important insights to our understanding of large-scale ecological processes, and are also highly relevant to biodiversity conservation in fragmented agricultural landscapes worldwide. © 2007 The Author Journal compilation © 2007 British Ecological Society.",102,Journal,ar,Article,100,1,1,Clonality | Conservation | Dispersal | Diversity | Fragmentation | Land use | Longevity | Plant traits | Seed bank | Seed size,29602,undefined,1,TRUE,all,All Open Access,81,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247211773,SCOPUS_ID:34247211773,2-s2.0-34247211773,Is there reduction in disease and pre-dispersal seed predation at the border of a host plant's range? Field and herbarium studies of Carex blanda,Alexander H.M.,Journal of Ecology,00220477,13652745,95,3,446-457,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01228.x,"Small, isolated populations at species' borders have been postulated to be less likely to have specialist pathogens and predators. Field and herbarium surveys were thus used to determine if two pathogens (a smut and a rust) and a pre-dispersal seed predator were less common at the western range limit of the forest sedge Carex blanda in Kansas, USA. Host plant size, reproduction and density did not decline at the western border of the range. In fact, plants at two western sites had unusually large size and seed production. Host populations at the edge of the range were more likely to be disease-free or lack the pre-dispersal seed predator. Where the smut, seed predator and rust were found, the proportion of infected or infested plants was not related to longitude, latitude or percentage forest cover. More of the peripheral populations lacked the smut than the rust, as expected given the more localized nature of smut spore dispersal and the limited period when smut infection can occur. In the adjacent, more highly forested state of Missouri, there were no geographical patterns in the incidence of the smut or seed predator in herbarium data. The smut and rust increased in frequency over the 129-year span of herbarium collections. Although field and herbarium distributional data were not identical (for example, smut infection was found much farther west in the field than in the herbarium data), the qualitative agreement between the two data sets suggests herbarium data can be used more broadly for studies of natural enemy distributions. Limited dispersal by pathogens and seed predators is probably the reason why small, isolated western populations were less likely to have natural enemies. Peripheral host populations may thus have different ecological and evolutionary trajectories compared with more central populations. This conclusion, as well as the considerable variation among peripheral populations, is relevant to geographical studies of co-evolution and to research on climatic effects on plants inhabiting ecotonal regions. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",60,Journal,ar,Article,100,5,5,Anthracoidea blanda | Biogeography | Central-marginal model | Ecotone | Host-pathogen interactions | Peripheral populations | Pre-dispersal seed predator | Puccinia | Rust | Smut,29602,undefined,1,TRUE,all,All Open Access,82,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247207158,SCOPUS_ID:34247207158,2-s2.0-34247207158,Developmental changes in habitat associations of tropical trees,Comita L.S.,Journal of Ecology,00220477,13652745,95,3,482-492,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01229.x,"Recent studies have documented local-scale associations between tree species and topographic and edaphic habitat types in forests worldwide. To determine whether such associations form at early life stages, we compared species' positive associations with five habitat types (high plateau, low plateau, slope, streamside, and swamp) at two life stages for 80 tree and shrub species in a Panamanian lowland forest. Nineteen significant, positive habitat associations were detected at the small tree stage (seedlings and saplings ≥ 20 cm tall and < 1 cm d.b.h.), and 18 at the large tree stage (individuals ≥ 1 cm d.b.h.), according to results of torus-translation randomization tests. The majority of species did not show consistent associations at the two stages. Of the 30 species significantly associated with a habitat, only five were associated with the same habitat at both stages. Overall, more species were associated with the wetter slope habitat at the large tree stage compared with the small tree stage. For a subset of species, we examined the relationship between observed habitat associations and seed dispersal and seedling establishment patterns by using speciesspecific seed dispersal kernels to predict seed rain into each habitat. Two-thirds of species associated with a habitat at the large tree stage had higher predicted seed densities in the associated habitat relative to other habitat types, indicating that limited seed dispersal acts to reinforce habitat associations for most species. In contrast, only one-third of the species associated with a habitat at the large tree stage showed evidence of higher seedling establishment rates in the associated habitat compared with other habitats, and an equal number of species appeared to have lower rates of establishment in the habitat that large trees of the species were associated with. Overall, our results indicate that habitat associations of large trees typically do not form at early life stages. Rather, many species appear to exhibit different ecological habitat preferences across life stages. Future studies of species' habitat associations should therefore include multiple life stages in order to detect developmental shifts in ecological preferences. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",158,Journal,ar,Article,100,3,3,Dispersal limitation | Edaphic specialization | Environmental heterogeneity | Habitat preference | Regeneration niche | Tropical tree seedlings,29602,undefined,1,TRUE,all,All Open Access,83,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247197776,SCOPUS_ID:34247197776,2-s2.0-34247197776,Effect of a major canopy disturbance on the coexistence of Acer saccharum and Fagus grandifolia in the understorey of an old-growth forest,Beaudet M.,Journal of Ecology,00220477,13652745,95,3,458-467,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01219.x,"In forest communities, species coexistence can be favoured by disturbance-related variations in light regime coupled with rank reversal in species performance. The objective of this study was to determine if a major canopy disturbance, resulting from an ice storm, would favour the coexistence of sugar maple (Acer saccharum) and beech (Fagus grandifolia) in an old-growth forest located near the northern limit of the species' range. The growth, density and frequency of occurrence of understorey stems were evaluated 7 years after the ice storm and compared with pre-disturbance values to determine if sugar maple, a slightly less shade-tolerant species, would be favoured over beech. Although height and radial growth increased three- to five-fold, and > 70% of the 5-10 cm d.b.h. stems showed a release, sugar maple did not benefit more from the opening of the canopy than beech. The inability of sugar maple to outgrow beech might be related to the high proportion of beech root sprouts at our site, suggesting that the potential for the disturbancemediated mechanism to slow the competitive exclusion of maple might decrease as the importance of vegetative reproduction increases in beech. Prior to the disturbance, sugar maple was more abundant and occurred in a larger proportion of the plots among small size classes, while beech dominated in the larger size classes. Although some increases in the density of both species were detected after the disturbance, the general trends of relative abundance and distribution of the species were not modified significantly. Our results do not indicate that a single canopy disturbance such as the major 1998 ice storm significantly favoured sugar maple over beech. When a disturbance opens the canopy, competition for light in gaps may tend to maintain or reinforce a pre-existing hierarchy instead of reversing it, especially when interspecific differences in postdisturbance growth are small or absent, as in this study. This study shows that the dynamics of sugar maple - beech communities are more complex than previously envisaged and that revised models should incorporate additional factors (e.g. vegetative reproduction) that might also play an important role in regulating community dynamics. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",47,Journal,ar,Article,100,4,4,Advance regeneration | Disturbance-mediated coexistence | Gap dynamics | Ice storm | Root sprouts | Vegetative reproduction,29602,undefined,1,TRUE,all,All Open Access,84,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247193674,SCOPUS_ID:34247193674,2-s2.0-34247193674,Induced herbivore resistance in seaweeds: A meta-analysis,Toth G.,Journal of Ecology,00220477,13652745,95,3,425-434,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01224.x,"Terrestrial plants can sense and respond to herbivory, which may lead to increased resistance towards further grazing if the responses have negative effects on the preference and/or performance of the herbivores. Marine plants (seaweeds) are exposed to a considerable grazing pressure by herbivores ranging from large, mobile fishes and sea urchins to small, sedentary crustaceans and molluscs. The number of investigations studying induced resistance in seaweeds has increased during the last decade, but empirical results are conflicting. We performed a categorical meta-analysis to evaluate statistically the overall seaweed responses to damage or damage-related cues, and factors that may explain the observed variation in inducible seaweed resistance to herbivores. We found a highly significant overall effect of damage on induced seaweed resistance to further herbivory. Division of the studies into different categories showed that brown and green, but not red, seaweeds induce significant resistance to further grazing in response to grazing by small crustaceans and gastropods, but not in response to large gastropods and sea urchins. The seaweeds showed stronger responses when exposed to damage for 11-20 days than in shorter or longer experiments. Seaweeds are very important both as habitat and food for a wide range of marine animals. Our findings contribute importantly to the general ecological understanding of marine plant-herbivore interactions by showing that induced resistance in seaweeds is more common than previously assumed. Many recent marine investigations included in this study have not put emphasis on the ecological relevance and underlying mechanisms of the investigated plant-herbivore interactions. We suggest that the scientific value of future investigations concerning induced defences in marine algae would benefit from formulating more advanced and/or complex hypotheses including the genetic and biochemical mechanisms, cost and constraints of damage-induced civilian and defensive seaweed responses, as well as the effects of these responses on herbivores and other organisms/trophic levels, and on community structure and functioning. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",97,Journal,ar,Article,100,2,2,Algae | Chemical defence | Consumption | Herbivore resistance | Induced response | Marine | Mesoherbivore | Meta-analysis | Plant-herbivore interaction | Seaweed,29602,undefined,0,FALSE,NA,NA,85,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247189168,SCOPUS_ID:34247189168,2-s2.0-34247189168,The cascading effects of birch on heather moorland: A test for the top-down control of an ecosystem engineer,Mitchell R.J.,Journal of Ecology,00220477,13652745,95,3,540-554,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01227.x,"Single species can have a disproportionate effect on ecosystem function and diversity, yet our understanding of the importance of single species in driving terrestrial ecosystems during succession remains poor. Utilizing a long-term experiment, where birch was planted on heather moorland 20 years ago, the cascading effects of a single tree species (Betula pubescens) on ecosystem characteristics (plant species richness, soil chemistry, soil fauna and decomposition rates) were tested. Under the birch, plant species richness decreased and the vegetation composition changed, with lower cover of grasses and Vaccinium myrtillus. The depth of the soil organic horizon, its moisture content and percentage carbon were all smaller under the birch than under the heather. Concentrations of available phosphorus and mineralizable-N were significantly greater in the soil under birch than under the heather plots. Decomposition was faster in the birch than in the heather plots. The abundance and species richness of collembola and oribatid, mesostigmatid and prostigmatid mites were all significantly greater under the birch than under the heather. The durability of the engineering effects of the birch was studied in a second experiment. Plots were established in first generation birch woodland that had developed on Calluna-dominanted moorland. The plots were cleared of birch and planted with heather. After 20 years soil chemical properties, microarthropod communities and decomposition rates were not significantly different between plots with and without the birch. However, the mass of the soil O-horizon was significantly greater in the felled birch plots than in the control birch plots, providing the first indication of a change towards soil properties more typical of a Calluna moorland. Thus for most of the birch engineering effects measured here their durability in the absence of the engineering species is at least 20 years. This work has provided experimental evidence that birch acts as a top-down engineer, driving cascading effects on both above- and below-ground communities, soil chemical and physical properties and ecosystem processes. The work also shows that the role of birch in driving changes in the ecosystem is durable 20 years after the removal of the birch. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",40,Journal,ar,Article,100,8,8,Betula | Calluna moorland | Cascades | Collembola | Decomposition | Ecosystem engineer | Mites | Soil | Succession,29602,undefined,0,FALSE,NA,NA,86,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247188639,SCOPUS_ID:34247188639,2-s2.0-34247188639,Grassland diversity related to the Late Iron Age human population density,Pärtel M.,Journal of Ecology,00220477,13652745,95,3,574-582,2007-05-01,May 2007,10.1111/j.1365-2745.2007.01230.x,"Species-rich semi-natural grasslands in Europe developed during prehistoric times and have endured due to human activity. At the same time, intensive grassland management or changes in land use may result in species extinction. As a consequence, plant diversity in semi-natural calcareous grasslands may be related to both historical and current human population density. We hypothesize that current vascular plant diversity in semi-natural calcareous grasslands is positively correlated with the Late Iron Age (c. 800-1000 years ago) density of human settlements (indicated by Late Iron Age fortresses and villages) due to enhancement of grassland extent and species dispersal, and negatively correlated with current human population density due to habitat loss and deterioration. We described the size of the community vascular plant species pool, species richness per 1 m2 and the relative richness (richness divided by the size of the species pool) in 45 thin soil, calcareous (alvar) grasslands in Estonia. In addition to historical and current human population density we considered simultaneously the effects of grassland area, connectivity to other alvar grasslands, elevation above sea level (indicating grassland age), soil pH, soil N, soil P, soil depth, soil depth heterogeneity, geographical east-west gradient, precipitation and spatial autocorrelation. Both the size of the community species pool and the species richness are significantly correlated with the Late Iron Age human population density. In addition, species richness was unimodally related to the current human population density. The relative richness (species 'packing density') was highest in the intermediate current human population densities, indicative of moderate land-use intensity. Community species pool size decreased non-linearly with increasing soil N, and was highest at intermediate elevation. Small-scale richness was greater when sites were well connected and when the elevation was intermediate. Spatial autocorrelation was also significant for both species pool size and small-scale richness. In summary, human land-use legacy from prehistoric times is an important aspect in plant ecology, which could be an important contributor to the current variation in biodiversity. © 2007 The Authors Journal compilation © 2007 British Ecological Society.",99,Journal,ar,Article,100,5,5,Diaspores | Dispersal | Grassland management | Iron Age | Land-use history | Landscape | Prehistoric settlements | Species density | Species packing | Species pool,29602,undefined,1,TRUE,all,All Open Access,87,NA,NA
