@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,pubmed-id,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/34548411422,SCOPUS_ID:34548411422,2-s2.0-34548411422,Poleward shifts in winter ranges of North American birds,La Sorte F.A.,Ecology,00129658,88,7,1803-1812,2007-07-01,July 2007,10.1890/06-1072.1,"Climate change is thought to promote the poleward movement of geographic ranges; however, the spatial dynamics, mechanisms, and regional anthropogenic drivers associated with these trends have not been fully explored. We estimated changes in latitude of northern range boundaries, center of occurrence, and center of abundance for 254 species of winter avifauna in North America from 1975 to 2004. After accounting for the effect of range size and the location of the northern boundary, positive latitudinal trends were evident for the northern boundary (1.48 km/yr), center of occurrence (0.45 km/yr), and center of abundance (1.03 km/yr). The northern boundary, when examined across individual species, had the most variable trends (SD = 7.46 km/yr) relative to the center of occurrence (SD = 2.36 km/yr) and center of abundance (SD = 5.57 km/yr). Trends did not differ based on migratory status, but there was evidence that trends differed for species with ranges centered in the southern vs. northern portion of the study area. Species occurred more sporadically over time at northern range boundaries, and northern boundaries were associated with a concentration of colonization and extirpation events, with a greater prevalence of colonization events likely promoting poleward trends. Regional anthropogenic drivers explained ∼8% of the trend for the northern boundary, 14% for the center of occurrence, and 18% for the center of abundance; however, these effects were localized in the northern portion of species' ranges and were associated with distributional changes within ranges, primarily abundance, producing patterns that mimicked poleward movements. We conclude that poleward distributional shifts represent the interaction between climate change and regional factors whose outcome is determined by the scale of the analysis and the biotic and abiotic features in the region, and how anthropogenic activities have impacted these features. © 2007 by the Ecological Society of America.",249,Journal,ar,Article,100,2,2,Abundance | Christmas Bird Count | Common species | Distribution of avifauna | Geographical range | Global climate change | North America | Temporal turnover | Winter range,20308,undefined,0,FALSE,NA,NA,165,17645026,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548403070,SCOPUS_ID:34548403070,2-s2.0-34548403070,Metacommunity models predict the local-regional species richness relationship in a natural system,Hugueny B.,Ecology,00129658,88,7,1696-1706,2007-07-01,July 2007,10.1890/06-1884.1,"Many natural communities exhibit positive relationships between local and regional species richness (LSR-RSR relationships), which can be either linear or curvilinear. Previous models have shown that the form of this relationship depends on the relative rates of colonization and extinction and the sensitivity of these rates to competition. We use simple models to show that the LSR-RSR relationship also depends on the type of metacommunity structure (Levins-like or mainland-island), and our models generate a wider range of realistic forms than do most previous models. We parameterize and test our models with two independent data sets for Daphnia in rock pools on islands in Finland and Sweden. We find that the Levins-like model with competition correctly predicts the observed LSR-RSR relationship and provides the best fit to the average local species richness per island. Simulations show that our models are robust to relaxing our assumption of identical species properties. Our study is one of the first to make and successfully test quantitative predictions for how a widely studied community pattern, the LSR-RSR relationship, arises from metacommunity dynamics. © 2007 by the Ecological Society of America.",23,Journal,ar,Article,100,3,3,Colonization | Community | Competition | Daphnia | Extinction | Local richness | Mainland-island model | Metacommunity | Regional richness | Species richness,20308,undefined,0,FALSE,NA,NA,166,17645016,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548401746,SCOPUS_ID:34548401746,2-s2.0-34548401746,Intertidal invertebrates locally enhance primary production,Pfister C.,Ecology,00129658,88,7,1647-1653,2007-07-01,July 2007,10.1890/06-1913.1,"The contribution of autochthonous vs. allochthonous inputs to productivity is an important determinant of ecosystem function across multiple habitats. In coastal marine systems, nutrients are thought to come primarily from the upwelling of deep, nutrient-rich water. Using experimental manipulations of a dominant tide pool animal, the mussel Mytilus californianus, I show that the presence of mussels greatly increases the supply of inorganic nitrogen and phosphorus. Mussels further had a direct effect on productivity: benthic microalgal abundance increased by a factor of 4-8, while the growth of a red alga was four times greater in the presence of mussels. The increase in nitrite and nitrate associated with mussels further suggests nitrifying activity by microbes. These findings have broad implications for coastal marine systems, including that regenerated nutrients may contribute more to productivity than previously recognized and that the presence of animal-generated nutrients sets the stage for numerous positive interactions. © 2007 by the Ecological Society of America.",39,Journal,ar,Article,100,1,1,Ammonium uptake | Autochthonous productivity | Nitrification | Nutrient supply | Plant productivity | Positive interactions | Regenerated nutrients | Tide pools,20308,undefined,0,FALSE,NA,NA,167,17645011,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548399464,SCOPUS_ID:34548399464,2-s2.0-34548399464,Metacommunity structure of pond macroinvertebrates: Effects of dispersal mode and generation time,Van De Meutter F.,Ecology,00129658,88,7,1687-1695,2007-07-01,July 2007,10.1890/06-0333.1,"A recent challenge in community ecology is to understand under what conditions local and regional processes may be more important in shaping community structure. We investigated the role of dispersal mode and generation time for communities of macroinvertebrates in two sets of connected ponds during three consecutive years. We found no evidence that generation time affected metacommunity structure, possibly because statistical power was limited because the range of generation times present was small. In contrast, we found that the spatial structure of the macroinvertebrate metacommunities differed with dispersal mode in one of two sets of ponds. Passive dispersers showed positive distance-dissimilarity correlations, suggesting mass effects via the pond connections. These correlations did not stretch beyond the first pond downstream suggesting that, in this chain of connected ponds, intervening ponds effectively buffered dispersal. Active dispersers did not show any consistent spatial pattern, possibly because intensive over-land dispersal homogenized the metacommunity. Thus, although pond connections probably equally promoted dispersal of actively and passively dispersing macroinvertebrates, the implications for the structure of their metacommunities may depend on their dispersal mode. We conclude that dispersal mode has the potential to affect the mechanisms that are integral to metacommunity structure. © 2007 by the Ecological Society of America.",69,Journal,ar,Article,100,3,3,Active flight | Dispersal mode | Generation time | GIS | Landscape connectivity | Local and regional processes | Macroinvertebrates | Passive dispersers | Pond networks | Spatial structure,20308,undefined,0,FALSE,all,All Open Access,168,17645015,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548397263,SCOPUS_ID:34548397263,2-s2.0-34548397263,"Group navigation and the ""many-wrongs principle"" in models of animal movement",Codling E.,Ecology,00129658,88,7,1864-1870,2007-07-01,July 2007,10.1890/06-0854.1,"Traditional studies of animal navigation over both long and short distances have usually considered the orientation ability of the individual only, without reference to the implications of group membership. However, recent work has suggested that being in a group can significantly improve the ability of an individual to align toward and reach a target direction or point, even when all group members have limited navigational ability and there are no leaders. This effect is known as the ""many-wrongs principle"" since the large number of individual navigational errors across the group are suppressed by interactions and group cohesion. In this paper, we simulate the many-wrongs principle using a simple individualbased model of movement based on a biased random walk that includes group interactions. We study the ability of the group as a whole to reach a target given different levels of individual navigation error, group size, interaction radius, and environmental turbulence. In scenarios with low levels of environmental turbulence, simulation results demonstrate a navigational benefit from group membership, particularly for small group sizes. In contrast, when movement takes place in a highly turbulent environment, simulation results suggest that the best strategy is to navigate as individuals rather than as a group. © 2007 by the Ecological Society of America.",115,Journal,ar,Article,100,3,3,Animal behavior | Animal dispersal | Animal grouping | Animal movement | Biased random walk | Individual-based model | Many-wrongs principle | Navigation,20308,undefined,0,FALSE,all,All Open Access,169,17645033,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548382209,SCOPUS_ID:34548382209,2-s2.0-34548382209,"Independent gradients of producer, consumer, and microbial diversity in Lake Plankton",Longmuir A.,Ecology,00129658,88,7,1663-1674,2007-07-01,July 2007,10.1890/06-1448.1,"Interactions between trophic levels during food web assembly can drive positive correlations in diversity between producers, consumers, and decomposers. However, the contribution of trophic interactions relative to local environmental factors in promoting species diversity is poorly understood, with many studies only considering two trophic levels. Here we examine correlations in diversity among zooplankton, phytoplankton, and bacteria in the pelagic zone of 31 lakes in British Columbia, Canada. We sampled species diversity of zooplankton and phytoplankton through morphological identification, and bacterial genetic diversity was estimated by denaturing gradient gel electrophoresis (DGGE) of 16S rDNA polymorphisms. We looked for correlations in diversity that were independent of the abiotic environment by statistically controlling for 18 limnological variables. No significant correlations were found between the diversity of zooplankton, phytoplankton, and bacteria. In addition, the physical factors that were associated with species composition in one trophic level were independent of those that were important for another. Our results provide no support for the importance of direct feedbacks between producers, consumers, and decomposers in maintaining diversity. Zooplankton, phytoplankton, and bacterial diversity and composition are regulated independently from one another and respond to different environmental variables. These results suggest that species of lake plankton show loose trophic associations with one another due to broad diets in consumers and decomposers. © 2007 by the Ecological Society of America.",31,Journal,ar,Article,100,3,3,Bacteria | Coexistence | Community structure | Denaturing gradient gel electrophoresis (DGGE) | Food webs | Microbial diversity | Pelagic community | Phytoplankton | Species interactions | Zooplankton,20308,undefined,0,FALSE,all,All Open Access,170,17645013,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34248583853,SCOPUS_ID:34248583853,2-s2.0-34248583853,A Bayesian state-space formulation of dynamic occupancy models,Royle J.,Ecology,00129658,88,7,1813-1823,2007-07-01,July 2007,10.1890/06-0669.1,"Species occurrence and its dynamic components, extinction and colonization probabilities, are focal quantities in biogeography and metapopulation biology, and for species conservation assessments. It has been increasingly appreciated that these parameters must be estimated separately from detection probability to avoid the biases induced by nondetection error. Hence, there is now considerable theoretical and practical interest in dynamic occupancy models that contain explicit representations of metapopulation dynamics such as extinction, colonization, and turnover as well as growth rates. We describe a hierarchical parameterization of these models that is analogous to the state-space formulation of models in time series, where the model is represented by two components, one for the partially observable occupancy process and another for the observations conditional on that process. This parameterization naturally allows estimation of all parameters of the conventional approach to occupancy models, but in addition, yields great flexibility and extensibility, e.g., to modeling heterogeneity or latent structure in model parameters. We also highlight the important distinction between population and finite sample inference; the latter yields much more precise estimates for the particular sample at hand. Finite sample estimates can easily be obtained using the state-space representation of the model but are difficult to obtain under the conventional approach of likelihood-based estimation. We use R and WinBUGS to apply the model to two examples. In a standard analysis for the European Crossbill in a large Swiss monitoring program, we fit a model with year-specific parameters. Estimates of the dynamic parameters varied greatly among years, highlighting the irruptive population dynamics of that species. In the second example, we analyze route occupancy of Cerulean Warblers in the North American Breeding Bird Survey (BBS) using a model allowing for site-specific heterogeneity in model parameters. The results indicate relatively low turnover and a stable distribution of Cerulean Warblers which is in contrast to analyses of counts of individuals from the same survey that indicate important declines. This discrepancy illustrates the inertia in occupancy relative to actual abundance. Furthermore, the model reveals a declining patch survival probability, and increasing turnover, toward the edge of the range of the species, which is consistent with metapopulation perspectives on the genesis of range edges. Given detection/non-detection data, dynamic occupancy models as described here have considerable potential for the study of distributions and range dynamics. © 2007 by the Ecological Society of America.",288,Journal,ar,Article,100,2,2,Bayesian analysis | Detection probability | Heterogeneity | Hierarchical models | Presence/absence data | Range dynamics | Site occupancy | State-space models | Turnover | WinBUGS,20308,undefined,0,FALSE,NA,NA,171,17645027,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34247491775,SCOPUS_ID:34247491775,2-s2.0-34247491775,Zooplankton biodiversity and lake trophic state: Explanations invoking resource abundance and distribution,Barnett A.,Ecology,00129658,88,7,1675-1686,2007-07-01,July 2007,10.1890/06-1056.1,"While empirical studies linking biodiversity to local environmental gradients have emphasized the importance of lake trophic status (related to primary productivity), theoretical studies have implicated resource spatial heterogeneity and resource relative ratios as mechanisms behind these biodiversity patterns. To test the feasibility of these mechanisms in natural aquatic systems, the biodiversity of crustacean zooplankton communities along gradients of total phosphorus (TP) as well as the vertical heterogeneity and relative abundance of their phytoplankton resources were assessed in 18 lakes in Quebec, Canada. Zooplankton community richness was regressed against TP, the spatial distribution of phytoplankton spectral groups, and the relative biomass of spectral groups. Since species richness does not adequately capture ecological function and life history of different taxa, features which are important for mechanistic theories, relationships between zooplankton functional diversity (FD) and resource conditions were examined. Zooplankton species richness showed the previously established tendency to a unimodal relationship with TP, but functional diversity declined linearly over the same gradient. Changes in zooplankton functional diversity could be attributed to changes in both the spatial distribution and type of phytoplankton resource. In the studied lakes, spatial heterogeneity of phytoplankton groups declined with TP, even while biomass of all groups increased. Zooplankton functional diversity was positively related to increased heterogeneity in cyanobacteria spatial distribution. However, a smaller amount of variation in functional diversity was also positively related to the ratio of biomass in diatoms/chrysophytes to cyanobacteria. In all observed relationships, a greater variation of functional diversity than species richness measures was explained by measured factors, suggesting that functional measures of zooplankton communities will benefit ecological research attempting to identify mechanisms behind environmental gradients affecting diversity. © 2007 by the Ecological Society of America.",88,Journal,ar,Article,100,2,2,"Communities | Functional diversity | Heterogeneity | Lakes | Phytoplankton | Productivity | Quebec, Canada | Species richness",20308,undefined,0,FALSE,NA,NA,172,17645014,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/38949122164,SCOPUS_ID:38949122164,2-s2.0-38949122164,"A direct, experimental test of resource vs. consumer dependence: Reply",Fussmann G.,Ecology,00129658,88,6,1603-1604,2007-06-01,June 2007,10.1890/06-1692,NA,9,Journal,no,Note,100,3,3,NA,20308,undefined,0,FALSE,NA,NA,173,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/37449021161,SCOPUS_ID:37449021161,2-s2.0-37449021161,New directions in microbial ecology,Jackson R.B.,Ecology,00129658,88,6,1343-1344,2007-06-01,June 2007,10.1890/06-1882,NA,25,Journal,ed,Editorial,100,3,3,Biogeochemistry | Community assembly rules | Environmental stress | Microbial ecology | Microorganisms | Nutrient cycling | Quantitative PCR (qPCR) | Soil bacteria and fungi,20308,undefined,0,FALSE,NA,NA,174,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547647777,SCOPUS_ID:34547647777,2-s2.0-34547647777,Biogeochemical consequences of rapid microbial turnover and seasonal succession in soil,Schmidt S.K.,Ecology,00129658,88,6,1379-1385,2007-06-01,June 2007,10.1890/06-0164,"Soil microbial communities have the metabolic and genetic capability to adapt to changing environmental conditions on very short time scales. In this paper we combine biogeochemical and molecular approaches to reveal this potential, showing that microbial biomass can turn over on time scales of days to months in soil, resulting in a succession of microbial communities over the course of a year. This new understanding of the year-round turnover and succession of microbial communities allows us for the first time to propose a temporally explicit N cycle that provides mechanistic hypotheses to explain both the loss and retention of dissolved organic N (DON) and inorganic N (DIN) throughout the year in terrestrial ecosystems. In addition, our results strongly support the hypothesis that turnover of the microbial community is the largest source of DON and DIN for plant uptake during the plant growing season. While this model of microbial biogeochemistry is derived from observed dynamics in the alpine, we present several examples from other ecosystems to indicate that the general ideas of biogeochemical fluxes being linked to turnover and succession of microbial communities are applicable to a wide range of terrestrial ecosystems. © 2007 by the Ecological Society of America.",248,Journal,re,Review,100,8,8,Microbial community composition | Nitrogen cycle | Seasonal dynamics | Succession | Under-snow growth,20308,undefined,0,FALSE,all,All Open Access,175,17601130,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547644800,SCOPUS_ID:34547644800,2-s2.0-34547644800,Social facilitation of selective mortality,McCormick M.,Ecology,00129658,88,6,1562-1570,2007-06-01,June 2007,10.1890/06-0830,"Territorial defense by breeders influences access to resources near defended nest sites by intruder species and may have indirect effects on other species within the territory, leading to local patchiness in distribution patterns. The present study demonstrates that adult males of a damselfish, Pomacentrus amboinensis, indirectly facilitate the increased survival of conspecific juveniles through the territorial defense of their nesting site from potential egg predators. Moreover, male territoriality results in a shift in the selectivity of predation on newly settled juveniles. We monitored the fate of pairs of predator-naïve, newly settled P. amboinensis placed inside and outside nesting territories. Individuals within a pair differed in size by ;1 mm and were tagged for individual identification. Away from male territories larger juveniles had greater survival, while within territories, larger juveniles suffered higher mortality. Behavioral observations indicated that the moonwrasse Thalassoma lunare, a predator of benthic eggs and small fishes, had reduced access to juveniles within male territories, while another predator on small fishes, the dottyback Pseudochromis fuscus, had unobstructed access to male territories. Experimental removal of P. fuscus indicated that the shift in the direction of phenotypic selection on newly settled juveniles was the indirect effect of aggression by nest-guarding male damselfish, which resulted in differential access to male territories by these two predators of small fishes. Evidence suggests that behavioral interactions between the resident community and intruders will influence patchiness in selective pressures imposed on benthic prey by influencing both the composition of predator types that can access the prey resource and their relative abundance. How this spatial and temporal patchiness in predator pressure interacts with spatial patchiness of recruiting prey will have a major influence on the resulting distribution of juveniles and their phenotypic traits. © 2007 by the Ecological Society of America.",58,Journal,ar,Article,100,2,2,Behavior | Coral reef fish | Density-mediated indirect effects | Phenotypic selection | Predator interference | Predator-prey | Selective mortality | Settlement | Size-selection | Territoriality,20308,undefined,0,FALSE,all,All Open Access,176,17601147,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547642473,SCOPUS_ID:34547642473,2-s2.0-34547642473,Direct and indirect effects of ants on a forest-floor food web,Moya-Laraño J.,Ecology,00129658,88,6,1454-1465,2007-06-01,June 2007,10.1890/05-1474,"Interactions among predators that prey on each other and are potential competitors for shared prey (intraguild [IG] predators) are widespread in terrestrial ecosystems and have the potential to strongly influence the dynamics of terrestrial food webs. Ants and spiders are abundant and ubiquitous terrestrial IG predators, yet the strength and consequences of interactions between them are largely unknown. In the leaf-litter food web of a deciduous forest in Kentucky (USA), we tested the direct and indirect effects of ants on spiders and a category of shared prey (Collembola) by experimentally subsidizing ants in open plots in two field experiments. In the first experiment, ant activity was increased, and the density of ants in the litter was doubled, by placing carbohydrate and protein baits in the center of each plot. Gnaphosa spiders were almost twice as abundant and Schizocosa spiders were half as abundant in baited plots relative to controls. There were more tomocerid Collembola in baited plots, suggesting possible indirect effects on Collembola caused by ant-spider interactions. The second experiment, in which screening of two mesh sizes selectively excluded large and small worker ants from a sugar bait, revealed that the large ants, primarily Camponotus, could alone induce similar effects on spiders. Gnaphosa biomass density was almost twice as high in the plots where large ants were more active, whereas Schizocosa biomass density was reduced by half in these plots. Although tomocerid densities did not differ between treatments, tomocerid numbers were negatively correlated with the activity of Formica, another large ant species. Path analysis failed to support the hypothesis that the ant Camponotus indirectly affected tomocerid Collembola through effects on densities of spiders. However, path analysis also revealed other indirect effects of Camponotus affecting tomocerids. These results illustrate the complexity of interactions between and within two major IG predator groups with disparate predatory behaviors, complexities that will have consequences for functioning of the forest-floor food web. © 2007 by the Ecological Society of America.",47,Journal,ar,Article,100,2,2,Behavioral trophic cascades | Camponotus | Gnaphosa | Indirect effects in food webs | Intraguild predation | Multichannel omnivory model | Path analysis | Schizocosa | Tomocerus | Trait-mediated indirect interactions,20308,undefined,0,FALSE,NA,NA,177,17601138,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547640643,SCOPUS_ID:34547640643,2-s2.0-34547640643,Antagonistic interactions between plant competition and insect herbivory,Schädler M.,Ecology,00129658,88,6,1490-1498,2007-06-01,June 2007,10.1890/06-0647,"Interspecific competition between plants and herbivory by specialized insects can have synergistic effects on the growth and performance of the attacked host plant. We tested the hypothesis that competition between plants may also negatively affect the performance of herbivores as well as their top-down effect on the host plant. In such a case, the combined effects of competition and herbivory may be less than expected from a simple multiplicative response. In other words, competition and herbivory may interact antagonistically. In a greenhouse experiment, Poa annua was grown in the presence or absence of a competitor (either Plantago lanceolata or Trifolium repens), as well as with or without a Poa-specialist aphid herbivore. Both competition and herbivory negatively affected Poa growth. Competition also reduced aphid density on Poa. This effect could in part be explained by changes in the biomass and the nitrogen content of Poa shoots. In treatments with competitors, reduced aphid densities alleviated the negative effect of herbivory on above- and belowground Poa biomass. Hence, we were able to demonstrate an antagonistic interaction between plant-plant interspecific competition and herbivory. However, response indices suggested that antagonistic interactions between competition and herbivory were contingent on the identity of the competitor. We found the antagonistic effect only in treatments with T. repens as the competitor. We conclude that both competitor identity and the herbivore's ability to respond with changes in its density or activity to plant competition affect the magnitude and direction (synergistic vs. antagonistic) of the interaction between competition and herbivory on plant growth. © 2007 by the Ecological Society of America.",35,Journal,ar,Article,100,3,3,Antagonistic interactions | Aphids | Insect herbivory | Plant competition | Plantago lanceolata | Poa annua | Rhopalosiphum padi | Trifolium repens,20308,undefined,0,FALSE,NA,NA,178,17601141,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547639864,SCOPUS_ID:34547639864,2-s2.0-34547639864,Positive indirect effects of reef fishes on kelp performance: The importance of mesograzers,Davenport A.,Ecology,00129658,88,6,1548-1561,2007-06-01,June 2007,10.1890/06-0880,"It has been suggested that microcarnivorous reef fishes may play an important role in giant kelp forest communities by preventing infestations of mesograzers that could severely impact or potentially destroy recovering kelp forests after extreme disturbance events. However, these trophic linkages, specifically the direct and indirect effects of fishes on the biomass of mesograzers, grazing intensity, and the performance of giant kelp, have not been sufficiently quantified and evaluated as to their importance and in the absence of such disturbance events. We examined experimentally the effects of mesograzers on the growth and performance of giant kelp in the presence and absence of their fish predators near Santa Catalina Island, California (USA). Mesograzer biomass and grazing intensity were significantly higher when fishes were excluded from giant kelp, which in turn, lowered kelp performance. This pattern was consistent both on experimental plots of kelp as habitat isolates, and on a continuous reef. Moreover, the abundance of mesograzers was inversely related to the abundance of kelp perch among several kelp-forested reefs, suggesting that these effects can occur at larger spatial scales. Because of differences in the diet and behavior of two microcarnivorous fishes, the kelp perch and señorita, we conducted an experiment manipulating each species and its density independently to determine their separate effects on mesograzers and kelp performance. Concurrently we examined the growth and mortality of juvenile kelp. Grazing intensity decreased, estimates of kelp performance increased, and the growth of juvenile kelp increased with increasing densities of fish but with no detectable effects between fishes. Our results demonstrate that these microcarnivorous fishes have positive indirect effects on kelp performance by reducing mesograzer biomass and grazing intensity, and the early life stages of other fishes also may be important. More specifically, these fishes have a positive effect on the density of fronds of giant kelp that can result in greater recruitment success and the abundance of kelp-associated invertebrates and fishes. Indeed, this study suggests that mesograzers have the potential to be one of the most important herbivores in kelp forest ecosystems. © 2007 by the Ecological Society of America.",54,Journal,ar,Article,100,2,2,Brachyistius frenatus | Giant kelp | Grazing | Indirect effects | Kelp perch | Macrocystis pyrifera | Mesograzer | Oxyjulis californica | Reef fishes | Señorita | Trophic cascades,20308,undefined,0,FALSE,NA,NA,179,17601146,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547633805,SCOPUS_ID:34547633805,2-s2.0-34547633805,Predator and prey space use: Dragonflies and tadpoles in an interactive game,Hammond J.,Ecology,00129658,88,6,1525-1535,2007-06-01,June 2007,10.1890/06-1236,"Predator and prey spatial distributions have important population and community level consequences. However, little is known either theoretically or empirically about behavioral mechanisms that underlie the spatial patterns that emerge when predators and prey freely interact. We examined the joint space use and behavioral rules governing movement of freely interacting groups of odonate (dragonfly) predators and two size classes of anuran (tadpole) prey in arenas containing two patches with different levels of the prey's resource. Predator and prey movement and space use was quantified both when they were apart and together. When apart from predators, large tadpoles strongly preferred the high resource patch. When apart from prey, dragonflies weakly preferred the high resource patch. When together, large prey shifted to a uniform distribution, while predators strongly preferred the high resource patch. These patterns qualitatively fit the predictions of several three trophic level, ideal free distribution models. In contrast, the space use of small prey and predators did not deviate from uniform. Three measures of joint space use (spatial correlations, overlap, and co-occurrence) concurred in suggesting that prey avoidance of predators was more important than predator attraction to prey in determining overall spatial patterns. To gain additional insight into behavioral mechanisms, we used a model selection approach to identify behavioral movement rules that can potentially explain the observed, emergent patterns of space use. Prey were more likely to leave patches with more predators and more conspecific competitors; resources had relatively weak effects on prey movements. In contrast, predators were more likely to leave patches with low resources (that they do not consume) and more competing predators; prey had relatively little effect on predator movements. These results highlight the importance of investigating freely interacting predators and prey, the potential for simple game theory models to predict joint spatial distributions, and the utility of using model choice methods to identify potential key factors that govern movement. © 2007 by the Ecological Society of America.",91,Journal,ar,Article,100,3,3,Amphibian larvae | Antipredator behavior | Behavioral response race | Game theory | Ideal free distributions | Invertebrate predators | Model selection | Patch use | Predator | Predator-prey foraging games | Prey,20308,undefined,0,FALSE,NA,NA,180,17601144,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547631781,SCOPUS_ID:34547631781,2-s2.0-34547631781,Occupancy estimation and modeling with multiple states and state uncertainty,Nichols J.D.,Ecology,00129658,88,6,1395-1400,2007-06-01,June 2007,10.1890/06-1474,"The distribution of a species over space is of central interest in ecology, but species occurrence does not provide all of the information needed to characterize either the well-being of a population or the suitability of occupied habitat. Recent methodological development has focused on drawing inferences about species occurrence in the face of imperfect detection. Here we extend those methods by characterizing occupied locations by some additional state variable (e.g., as producing young or not). Our modeling approach deals with both detection probabilities <1 and uncertainty in state classification. We then use the approach with occupancy and reproductive rate data from California Spotted Owls (Strix occidentalis occidentalis) collected in the central Sierra Nevada during the breeding season of 2004 to illustrate the utility of the modeling approach. Estimates of owl reproductive rate were larger than naïve estimates, indicating the importance of appropriately accounting for uncertainty in detection and state classification. © 2007 by the Ecological Society of America.",141,Journal,ar,Article,100,5,5,California spotted owl | Misclassification | Multiple states | Occupancy models | Reproductive state | Strix occidentalis occidentalis | Uncertainty,20308,undefined,0,FALSE,NA,NA,181,17601132,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547631435,SCOPUS_ID:34547631435,2-s2.0-34547631435,Which spatial heterogeneity framework? Consequences for conclusions about patchy population distributions,Talley T.,Ecology,00129658,88,6,1476-1489,2007-06-01,June 2007,10.1890/06-0555,"Patches, gradients, and hierarchies are three common organizational frameworks for assessing the effects of spatial heterogeneity on species distributions. Since these frameworks are often chosen a priori, without knowledge of study systems, they may not correspond to the empirical heterogeneity present and may result in partial or erroneous conclusions about the forces structuring species distributions. I tested the consequences of choosing particular frameworks and whether patch heterogeneity structured patchily distributed populations of the valley elderberry longhorn beetle (Desmocerus californicus dimorphus) along four rivers in California's Central Valley (USA). A comparison of the three approaches revealed that each led to incomplete conclusions about controls on the beetle's distribution and populations. Patch analysis revealed weak effects of patch size and quality, and high unexplained variance, which likely reveals large amounts of stochasticity since replication was high. The patch analysis therefore concluded that distributions consistent with patch dynamic structures like classic metapopulation, source-sink, and mainland-island models existed in the different rivers. Conversely, gradient analyses revealed a gradient-distribution pattern responding to continuous and often large-scale variables, such as hostplant age or size, water availability, and the presence of an invasive leguminous tree; again most variance in beetle occurrence remained unexplained. Hierarchical analysis identified the natural spatial patterns of the system but gave no indication of causal processes. The combination of all three approaches explained the maximum variance in beetle occurrence, through inclusion of a comprehensive list of explanatory variables, multiple spatial scales, various types of heterogeneity, and a focus on the scales at which beetle-environment interactions were strongest. Surprisingly, these results still supported the notion that the beetle exists as a metapopulation, a structure thought to be rare because it ignores habitat quality and landscape conditions. These analyses exemplify the simultaneous importance of local patch attributes and broad-scale and/or gradient variables that are commonly overlooked in patch studies. Importantly, some patch attributes acted over inter-patch scales, affecting the perception of patch distances and distributional extents. Only through the integration of frameworks was I able to decipher the system's complexity and see that all three types of heterogeneity were acting in the system, sometimes over unexpected scales. © 2007 by the Ecological Society of America.",31,Journal,ar,Article,100,1,1,California's Central Valley (USA) | Desmocerus californicus dimorphus | Gradient analysis | Hierarchical analysis | Metapopulation | Patch analysis | Patch dynamics | Patchy populations | Scaling | Spatial heterogeneity | Species distributions,20308,undefined,1,TRUE,all,All Open Access,182,17601140,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34547631239,SCOPUS_ID:34547631239,2-s2.0-34547631239,Measuring terrestrial subsidies to aquatic food webs using stable isotopes of hydrogen,Doucett R.,Ecology,00129658,88,6,1587-1592,2007-06-01,June 2007,10.1890/06-1184,"Understanding river food webs requires distinguishing energy derived from primary production in the river itself (autochthonous) from that produced externally (allochthonous), yet there are no universally applicable and reliable techniques for doing so. We compared the natural abundance stable isotope ratios of hydrogen (δD) of allochthonous and autochthonous energy sources in four different aquatic ecosystems. We found that autochthonous organic matter is uniformly far more depleted in deuterium (lower δD values) than allochthonous: an average difference of ∼100‰. We also found that organisms at higher trophic levels, including both aquatic invertebrates and fish, have δD values intermediate between aquatic algae and terrestrial plants. The consistent differences between leaves and algae in δD among these four watersheds, along with the intermediate values in higher trophic levels, indicate that natural abundance hydrogen isotope signatures are a powerful tool for partitioning energy flow in aquatic ecosystems. © 2007 by the Ecological Society of America.",163,Journal,ar,Article,100,5,5,Allochthonous | Autochthonous | Deuterium | Hydrogen isotopes | Mixing models | Pyrolysis | Stable isotopes,20308,undefined,0,FALSE,NA,NA,183,17601150,NA,NA
