@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33748578638,SCOPUS_ID:33748578638,2-s2.0-33748578638,Population demography and the evolution of helping behaviors,Lehmann L.,Evolution,00143820,15585646,60,6,1137-1151,2006-06-01,June 2006,10.1554/05-655.1,"Limited dispersal may favor the evolution of helping behaviors between relatives as it increases their relatedness, and it may inhibit such evolution as it increases local competition between these relatives. Here, we explore one way out of this dilemma: if the helping behavior allows groups to expand in size, then the kin-competition pressure opposing its evolution can be greatly reduced. We explore the effects of two kinds of stochasticity allowing for such deme expansion. First, we study the evolution of helping under environmental stochasticity that may induce complete patch extinction. Helping evolves if it results in a decrease in the probability of extinction or if it enhances the rate of patch recolonization through propagules formed by fission of nonextinct groups. This mode of dispersal is indeed commonly found in social species. Second, we consider the evolution of helping in the presence of demographic stochasticity. When fecundity is below its value maximizing deme size (undersaturation), helping evolves, but under stringent conditions unless positive density dependence (Allee effect) interferes with demographic stochasticity. When fecundity is above its value maximizing deme size (oversaturation), helping may also evolve, but only if it reduces negative density-dependent competition. © 2006 The Society for the Study of Evolution. All rights reserved.",106,16892965,Journal,ar,Article,100,3,3,Allee effect | Altruism | Demographic stochasticity | Environmental stochasticity | Kin selection | Recolonization,22104,undefined,0,FALSE,122,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748576281,SCOPUS_ID:33748576281,2-s2.0-33748576281,"Pollination intensity influences sex ratios in dioecious Rumex nivalis, a wind-pollinated plant",Stehlik I.,Evolution,00143820,15585646,60,6,1207-1214,2006-06-01,June 2006,10.1554/06-026.1,"Determining the mechanisms governing sex-ratio variation in dioecious organisms represents a central problem in evolutionary biology. It has been proposed that in plants with sex chromosomes competition between pollen tubes of female- versus male-determining microgametophytes (certation) causes female-biased primary sex ratios. Experimental support for this hypothesis is limited and recent workers have cast doubt on whether pollen-tube competition can modify sex ratios in dioecious plants. Here we investigate the influence of variation in pollination intensity on sex ratios in Rumex nivalis, a wind-pollinated alpine herb with strongly female-biased sex ratios. In a garden experiment, we experimentally manipulated pollination intensity using three concentric rings of female recipient plants at different distances from a central group of male pollen donors. This design enabled us to test the hypothesis that increasing pollen load size, by intensifying gametophyte competition, promotes female-biased sex ratios in R. nivalis. We detected a significant decline in pollen load at successive distance classes with concomitant reductions in seed set. Sex ratios of progeny were always female biased, but plants at the closest distance to male donors exhibited significantly greater female bias than more distant plants. The amount of female bias was positively correlated with the seed set of inflorescences. Hand pollination of stigmas resulted in ∼100-fold higher stigmatic pollen loads than wind-pollinated stigmas and produced exceptionally female-biased progenies (female frequency = 0.96). Our results are the first to demonstrate a functional relation between stigmatic pollen capture, seed set, and sex ratio and suggest that certation can contribute towards female-biased sex ratios in dioecious plants. © 2006 The Society for the Study of Evolution. All rights reserved.",38,16892971,Journal,ar,Article,100,2,2,Certation | Dioecy | Female-biased sex ratios | Pollen intensity | Seed set | Stigmatic pollen loads | Wind pollination,22104,undefined,0,FALSE,123,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748575275,SCOPUS_ID:33748575275,2-s2.0-33748575275,Experimental evolution of resistance in Paramecium caudatum against the bacterial parasite Holospora undulata,Lohse K.,Evolution,00143820,15585646,60,6,1177-1186,2006-06-01,June 2006,10.1554/05-656.1,"Host-parasite coevolution is often described as a process of reciprocal adaptation and counter adaptation, driven by frequency-dependent selection. This requires that different parasite genotypes perform differently on different host genotypes. Such genotype-by-genotype interactions arise if adaptation to one host (or parasite) genotype reduces performance on others. These direct costs of adaptation can maintain genetic polymorphism and generate geographic patterns of local host or parasite adaptation. Fixation of all-resistant (or all-infective) genotypes is further prevented if adaptation trades off with other host (or parasite) life-history traits. For the host, such indirect costs of resistance refer to reduced fitness of resistant genotypes in the absence of parasites. We studied (co)evolution in experimental microcosms of several clones of the freshwater protozoan Paramecium caudatum, infected with the bacterial parasite Holospora undulata. After two and a half years of culture, inoculation of evolved and naive (never exposed to the parasite) hosts with evolved and founder parasites revealed an increase in host resistance, but not in parasite infectivity. A cross-infection experiment showed significant host clone-by-parasite isolate interactions, and evolved hosts tended to be more resistant to their own (local) parasites than to parasites from other hosts. Compared to naive clones, evolved host clones had lower division rates in the absence of the parasite. Thus, our study indicates de novo evolution of host resistance, associated with both direct and indirect costs. This illustrates how interactions with parasites can lead to the genetic divergence of initially identical populations. © 2006 The Society for the Study of Evolution. All rights reserved.",49,16892968,Journal,ar,Article,100,3,3,Coevolution | Costs of resistance | Cross-infection | Infectivity | Local adaptation,22104,undefined,0,FALSE,124,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748571508,SCOPUS_ID:33748571508,2-s2.0-33748571508,Multilocus analyses of admixture and introgression among hybridizing Heliconius butterflies,Kronforst M.R.,Evolution,00143820,15585646,60,6,1254-1268,2006-06-01,June 2006,10.1554/06-005.1,"Introgressive hybridization is an important evolutionary process and new analytical methods provide substantial power to detect and quantify it. In this study we use variation in the frequency of 657 AFLP fragments and DNA sequence variation from 15 genes to measure the extent of admixture and the direction of interspecific gene flow among three Heliconius butterfly species that diverged recently as a result of natural selection for Müllerian mimicry, and which continue to hybridize. Bayesian clustering based on AFLP genotypes correctly delineated the three species and identified four H. cydno, three H. pachinus, and three H. melpomene individuals that were of mixed ancestry. Gene genealogies revealed substantial shared DNA sequence variation among all three species and coalescent simulations based on the Isolation with Migration (IM) model pointed to interspecific gene flow as its cause. The IM simulations further indicated that interspecific gene flow was significantly asymmetrical, with greater gene flow from H. pachinus into H. cydno (2Nm = 4.326) than the reverse (2Nm = 0.502), and unidirectional gene flow from H. cydno and H. pachinus into H. melpomene (2Nm = 0.294 and 0.252, respectively). These asymmetries are in the directions expected based on the genetics of wing patterning and the probability that hybrids of various phenotypes will survive and reproduce in different mimetic environments. This empirical demonstration of extensive interspecific gene flow is in contrast to a previous study which found little evidence of gene flow between another pair of hybridizing Heliconius species, H. himera and H. erato, and it highlights the critical role of natural selection in maintaining species diversity. Furthermore, these results lend support to the hypotheses that phenotypic diversification in the genus Heliconius has been fueled by introgressive hybridization and that reinforcement has driven the evolution of assortative mate preferences. © 2006 The Society for the Study of Evolution. All rights reserved.",107,16892975,Journal,ar,Article,100,4,4,Admixture | Gene flow | Heliconius | Hybridization | Introgression | Isolation with migration | Lepidoptera,22104,undefined,0,FALSE,125,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748570802,SCOPUS_ID:33748570802,2-s2.0-33748570802,Evolution of intrinsic growth rate: Metabolic costs drive trade-offs between growth and swimming performance in Menidia menidia,Arnott S.,Evolution,00143820,15585646,60,6,1269-1278,2006-06-01,June 2006,10.1554/05-428.1,"There is strong evidence that genetic capacity for growth evolves toward an optimum rather than an absolute maximum. This implies that fast growth has a cost and that trade-offs occur between growth and other life-history traits, but the fundamental mechanisms are poorly understood. Previous work on the Atlantic silverside fish Menidia menidia has demonstrated a trade-off between growth and swimming performance. We hypothesize that the trade-off derives from the competing metabolic demands associated with growth and swimming activity. We tested this by measuring standard metabolic rate (MSTD), maximum sustainable metabolic rate (MACT) and metabolic scope of laboratory-reared silversides originating from two geographically distinct populations with well-documented differences in genetic capacity for growth. The fast-growth genotype had a significantly greater MSTD than the slow-growth genotype, but a similar MACT when swum to near exhaustion. The scope for activity of the fast-growth genotype was lower than that of the slow-growth genotype. Furthermore, the fast-growth genotype eats larger meals, thereby incurring a greater postprandial oxygen demand. We conclude that a metabolic trade-off occurs between growth and other metabolic demands and that this trade-off provides a general mechanism underlying the evolution of growth rate. © 2006 The Society for the Study of Evolution. All rights reserved.",96,16892976,Journal,ar,Article,100,3,3,Growth | Life history | Menidia | Metabolic rate | Metabolic scope | Swimming respirometry | Trade-off,22104,undefined,0,FALSE,126,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748564638,SCOPUS_ID:33748564638,2-s2.0-33748564638,Comparative phylogenetic analysis of male alternative reproductive tactics in ray-finned fishes,Mank J.,Evolution,00143820,15585646,60,6,1311-1316,2006-06-01,June 2006,10.1554/05-042.1,"Using comparative phylogenetic analysis, we analyzed the evolution of male alternative reproductive tactics (MARTs) in ray-finned fishes (Actinopterygii). Numerous independent origins for each type of MART (involving sneaker males, female mimics, pirates, and satellite males) indicate that these behaviors have been highly labile across actinopterygiian evolution, consistent with a previous notion that convergent selection in fishes can readily mold the underlying suites of reproductive hormones into similar behaviors. The evolutionary appearance of MARTs was significantly correlated with the presence of sexually selected traits in bourgeois males (P = 0.001) but not with the presence of male parental care. This suggests that MARTs often arise from selection on some males to circumvent bourgeois male investment in mate monopolization, rather than to avoid male brood care per se. We found parsimony evidence for an evolutionary progression of MARTs wherein sneaking is usually the evolutionary precursor to the presumably more complex MARTs of female mimicry and cooperative satellite behavior. Nest piracy appears not to be part of this evolutionary progression, possibly because its late onset in the life cycle of most ray-finned fishes reduces the effects of selection on this reproductive tactic. © 2006 The Society for the Study of Evolution. All rights reserved.",35,16892981,Journal,ar,Article,100,2,2,Cuckoldry | Mate monopolization | Mating behaviors | Satellites | Sexual selection | Sneakers,22104,undefined,0,FALSE,127,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748563631,SCOPUS_ID:33748563631,2-s2.0-33748563631,The phenotypic variance within plastic traits under migration-mutation- selection balance,Zhang X.,Evolution,00143820,15585646,60,6,1125-1136,2006-06-01,June 2006,10.1554/06-029.1,"How phenotypic variances of quantitative traits are influenced by the heterogeneity in environment is an important problem in evolutionary biology. In this study, both genetic and environmental variances in a plastic trait under migration-mutation-stabilizing selection are investigated. For this, a linear reaction norm is used to approximate the mapping from genotype to phenotype, and a population of clonal inheritance is assumed to live in a habitat consisting of many patches in which environmental conditions vary among patches and generations. The life cycle is assumed to be selection-reproduction-mutation- migration. Analysis shows that phenotypic plasticity is adaptive if correlations between the optimal phenotype and environment have become established in both space and/or time, and it is thus possible to maintain environmental variance (VE) in the plastic trait. Under the special situation of no mutation but maximum migration such that separate patches form an effective single-site habitat, the genotype that maximizes the geometric mean fitness will come to fixation and thus genetic variance (VG) cannot be maintained. With mutation and/or restricted migration, VG can be maintained and it increases with mutation rate but decreases with migration rate; whereas V E is little affected by them. Temporal variation in environmental quality increases VG while its spatial variance decreases V G. Variation in environmental conditions may decrease the environmental variance in the plastic trait. © 2006 The Society for the Study of Evolution. All rights reserved.",15,16892964,Journal,ar,Article,100,1,1,Changing environment | Environmental variance | Genetic variance | Migration | Mutation | Plasticity | Stabilizing selection,22104,undefined,0,FALSE,128,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748559495,SCOPUS_ID:33748559495,2-s2.0-33748559495,Likelihood methods for detecting temporal shifts in diversification rates,Rabosky D.,Evolution,00143820,15585646,60,6,1152-1164,2006-06-01,June 2006,10.1554/05-424.1,"Maximum likelihood is a potentially powerful approach for investigating the tempo of diversification using molecular phylogenetic data. Likelihood methods distinguish between rate-constant and rate-variable models of diversification by fitting birth-death models to phylogenetic data. Because model selection in this context is a test of the null hypothesis that diversification rates have been constant over time, strategies for selecting best-fit models must minimize Type I error rates while retaining power to detect rate variation when it is present. Here I examine model selection, parameter estimation, and power to reject the null hypothesis using likelihood models based on the birth-death process. The Akaike information criterion (AIC) has often been used to select among diversification models; however, I find that selecting models based on the lowest AIC score leads to a dramatic inflation of the Type I error rate. When appropriately corrected to reduce Type I error rates, the birth-death likelihood approach performs as well or better than the widely used gamma statistic, at least when diversification rates have shifted abruptly over time. Analyses of datasets simulated under a range of rate-variable diversification scenarios indicate that the birth-death likelihood method has much greater power to detect variation in diversification rates when extinction is present. Furthermore, this method appears to be the only approach available that can distinguish between a temporal increase in diversification rates and a rate-constant model with nonzero extinction. I illustrate use of the method by analyzing a published phylogeny for Australian agamid lizards. © 2006 The Society for the Study of Evolution. All rights reserved.",256,16892966,Journal,ar,Article,100,1,1,Diversification rates | Macroevolution | Maximum likelihood | Phylogeny | Speciation,22104,undefined,0,FALSE,129,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748554867,SCOPUS_ID:33748554867,2-s2.0-33748554867,"Genetic population structure and call variation in a passerine bird, the satin bowerbird, Ptilonorhynchus violaceus",Nicholls J.,Evolution,00143820,15585646,60,6,1279-1290,2006-06-01,June 2006,10.1554/05-560.1,"Geographic variation in vocalizations is widespread in passerine birds, but its origins and maintenance remain unclear. One hypothesis to explain this variation is that it is associated with geographic isolation among populations and therefore should follow a vicariant pattern similar to that typically found in neutral genetic markers. Alternatively, if environmental selection strongly influences vocalizations, then genetic divergence and vocal divergence may be disassociated. This study compared genetic divergence derived from 11 microsatellite markers with a metric of phenotypic divergence derived from male bower advertisement calls. Data were obtained from 16 populations throughout the entire distribution of the satin bowerbird, an Australian wet-forest-restricted passerine. There was no relationship between call divergence and genetic divergence, similar to most other studies on birds with learned vocalizations. Genetic divergence followed a vicariant model of evolution, with the differentiation of isolated populations and isolation-by-distance among continuous populations. Previous work on Ptilonorhynchus violaceus has shown that advertisement call structure is strongly influenced by the acoustic environment of different habitats. Divergence in vocalizations among genetically related populations in different habitats indicates that satin bowerbirds match their vocalizations to the environment in which they live, despite the homogenizing influence of gene flow. In combination with convergence of vocalizations among genetically divergent populations occurring in the same habitat, this shows the overriding importance that habitat-related selection can have on the establishment and maintenance of variation in vocalizations. © 2006 The Society for the Study of Evolution. All rights reserved.",59,16892977,Journal,ar,Article,100,4,4,Geographic vocal variation | Habitat-dependent selection | Population genetic structure | Ptilonorhynchus violaceus | Vicariance,22104,undefined,0,FALSE,130,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748552026,SCOPUS_ID:33748552026,2-s2.0-33748552026,The evolution of California's wild radish has resulted in the extinction of its progenitors,Hegde S.,Evolution,00143820,15585646,60,6,1187-1197,2006-06-01,June 2006,10.1554/05-634.1,"If two previously isolated taxa mutually assimilate through hybridization and subsequent biparental introgression, and if their introgressed descendants have the same or higher fitness than their parents, then gene flow should result in the local extinction of parental taxa via replacement by hybrid derivatives. These dramatic events may occur rapidly, even in a few generations. Given the speed at which such extinction by hybridization may occur, it may be difficult to identify that the process has occurred. Thus, documented instances of extinction by hybridization are rare, and especially so for cases in which both parents are replaced by the hybrid lineage. Here we report morphological and allozyme evidence for the local extinction of two Raphanus species in California via replacement by their hybrid-derived descendants. The results from a greenhouse experiment demonstrate that California wild radishes have a specific combination of traits from their progenitors, and comparison of our results to that of an earlier report indicate that pure parental types are no longer present in the wild. Our results also show the hybrid-derived lineage has transgressive fruit weight compared to its parents. Allozyme analysis demonstrates that California wild radishes are derived from hybridization between the putative parental species. However, that analysis also demonstrates that California wild radish has now become an evolutionary entity separate from both of its parents. We suggest that the aggressive colonizing behavior of the hybrid-derived lineage probably results from a novel combination of parental traits, rather than genetic variability of the population per se. © 2006 The Society for the Study of Evolution. All rights reserved.",112,16892969,Journal,ar,Article,100,4,4,Allozymes | Genetic assimilation | Hybridization | Introgression | Local extinction | Raphanus raphanistrum | Raphanus sativus,22104,undefined,0,FALSE,131,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748551378,SCOPUS_ID:33748551378,2-s2.0-33748551378,Fitness and genetic architecture of parent and hybrid willows in common gardens,Fritz R.S.,Evolution,00143820,15585646,60,6,1215-1227,2006-06-01,June 2006,10.1554/05-343.1,"Models of hybrid zone dynamics incorporate different patterns of hybrid fitness relative to parental species fitness. An important but understudied source of variation underlying these fitness differences is the environment. We investigated the performance of two willow species and their F1, F2, and backcross hybrids using a common-garden experiment with six replicated gardens that differed in soil moisture. Aboveground biomass, catkin production, seed production per catkin, and seed germination rate were significantly different among genetic classes. For aboveground biomass and catkin production, hybrids generally had intermediate or inferior performance compared to parent species. Salix eriocephala had the highest performance for all performance measures, but in two gardens F1 plants had superior or equal performance for aboveground biomass and female catkin production. Salix eriocephala and backcrosses to S. eriocephala had the highest numbers of filled seeds per catkin and the highest estimates of total fitness in all gardens. Measures of filled seeds per catkin and germination rate tend to support the model of endogenous hybrid unfitness, and these two measures had major effects on estimates of total seed production per catkin. We also estimated how the two willow species differ genetically in these fitness measures using line cross analysis. We found a complex genetic architecture underlying the fitness differences between species that involved additive, dominance, and epistatic genetic effects for all fitness measures. The environment was important in the expression of these genetic differences, because the type of epistasis differed among the gardens for aboveground biomass and for female catkin production. These findings suggest that fine-scale environmental variation can have a significant impact on hybrid fitness in hybrid zones where parents and hybrids are widely interspersed. © 2006 The Society for the Study of Evolution. All rights reserved.",31,16892972,Journal,ar,Article,100,4,4,Epistasis | Fitness | Genetic architecture | Hybrid | Hybrid zone | Willow,22104,undefined,0,FALSE,132,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748543624,SCOPUS_ID:33748543624,2-s2.0-33748543624,Genetic variation for outcrossing among Caenorhabditis elegans isolates,Teotónio H.,Evolution,00143820,15585646,60,6,1300-1305,2006-06-01,June 2006,10.1554/06-085.1,"The evolution of breeding systems results from the existence of genetic variation and selective forces favoring different outcrossing rates. In this study we determine the extent of genetic variation for characters directly related to outcrossing, such as male frequency, male mating ability, and male reproductive success, in several wild isolates of the nematode Caenorhabditis elegans. This species is characterized by an androdioecious breeding system in which males occur with hermaphrodites that can either self-fertilize or outcross with males. We find genetic variation for all characters measured, but also find that environmental variation is a large fraction of the total phenotypic variance. We further determine the existence of substantial genetic variation for population competitive performance in several laboratory environments. However, these measures are uncorrelated with outcrossing characters. The data presented here contribute to an understanding of male maintenance in natural populations through their role in outcrossing. © 2006 The Society for the Study of Evolution. All rights reserved.",56,16892979,Journal,ar,Article,100,3,3,Caenorhabditis elegans | Genetic variation | Outcrossing | Self-fertilization,22104,0236180,0,FALSE,133,all,All Open Access,BIO,Directorate for Biological Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/33748541658,SCOPUS_ID:33748541658,2-s2.0-33748541658,Evolution of intrahost HIV-1 genetic diversity during chronic infection,Shriner D.,Evolution,00143820,15585646,60,6,1165-1176,2006-06-01,June 2006,10.1554/05-473.1,"HIV-1 is one of the fastest evolving entities known. Given that census population sizes of HIV-1 within individuals are much greater than the inverse mutation rate, every possible single point mutation in the viral genome occurs each generation. This enormous capability to generate genetic variation allows for escape from immune surveillance and antiviral therapy. However, compared to this potential, populations of HIV-1 within individuals exhibit little genetic variation. This discrepancy between the known mutation rate of HIV-1 and the average level of genetic variation in the env gene observed in vivo is reflected in comparisons of the actual numbers of productively infected cells, estimated as 107, and the effective population size, estimated as 10 3. Using approximate Bayesian computation, we evaluated several hypotheses based on a variety of selective and demographic processes to explain the low effective population size of HIV-1. Of the models we examined, the metapopulation model, in which HIV-1 evolves within an individual as a large collection of small subpopulations subject to frequent migration, extinction, and recolonization, was most consistent with the observed levels of genetic variation and the average frequencies of those variants. The metapopulation model links previous studies of viral dynamics and population genetics. © 2006 The Society for the Study of Evolution. All rights reserved.",36,16892967,Journal,ar,Article,100,4,4,Approximate Bayesian computation | Demography | Effective population size | HIV-1 | Metapopulation,22104,undefined,0,FALSE,134,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748540441,SCOPUS_ID:33748540441,2-s2.0-33748540441,Phylogenetic analysis of the cardini group of Drosophila with respect to changes in pigmentation,Brisson J.,Evolution,00143820,15585646,60,6,1228-1241,2006-06-01,June 2006,10.1554/05-552.1,"Phenotypic variability is the engine that drives future diversification with the expectation that polymorphic ancestors give rise to descendants harboring a subset of the ancestral variation. Here we examine evolutionary transitions from polymorphism to monomorphism in a visually striking New World radiation of fruit flies, the Drosophila cardini group. This group is distributed across the Americas and the Caribbean islands and exhibits a wide spectrum of abdominal pigmentation variation. Specifically, the D. dunni subgroup consists of Caribbean island endemics, each of which is monomorphic for its pigmentation pattern, with an interspecific cline of pigmentation across the islands. The D. cardini subgroup consists of American continental species with wide-ranging distributions and intraspecifically variable abdominal pigmentation. We determined the phylogeny of 18 species and subspecies using three nuclear and three mitochondrial regions analyzed with maximum parsimony, maximum likelihood, and Bayesian methods. The topology produced from a combined dataset exhibited high support values at all nodes, and differed from earlier phylogenetic hypotheses based on polytene chromosome inversion patterns and isozyme data. We find that the D. dunni subgroup species, with the exception of D. belladunni, are derived from a single source not of direct South American origin and their dispersal across the islands of the Caribbean does not follow a simple stepping-stone model. Morphological changes in pigmentation across the island species are incongruent with the colonization history of the group indicating that natural selection may have played a role in the determination of this character. Finally, we demonstrate that monomorphic species have arisen independently from polymorphic ancestors two to three times. © 2006 The Society for the Study of Evolution. All rights reserved.",26,16892973,Journal,ar,Article,100,3,3,Abdominal pigmentation | Caribbean | Drosophila cardini group | Interspecific cline | Polymorphism,22104,undefined,0,FALSE,135,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748537738,SCOPUS_ID:33748537738,2-s2.0-33748537738,The population genetics of adaptation on correlated fitness landscapes: The block model,Orr H.,Evolution,00143820,15585646,60,6,1113-1124,2006-06-01,June 2006,10.1554/05-701.1,"Several recent theoretical studies of the genetics of adaptation have focused on the mutational landscape model, which considers evolution on rugged fitness landscapes (i.e., ones having many local optima). Adaptation in this model is characterized by several simple results. Here I ask whether these results also hold on correlated fitness landscapes, which are smoother than those considered in the mutational landscape model. In particular, I study the genetics of adaptation in the block model, a tunably rugged model of fitness landscapes. Considering the scenario in which adaptation begins from a high fitness wild-type DNA sequence, I use extreme value theory and computer simulations to study both single adaptive steps and entire adaptive walks. I show that all previous results characterizing single steps in adaptation in the mutational landscape model hold at least approximately on correlated landscapes in the block model; many entire-walk results, however, do not. © 2006 The Society for the Study of Evolution. All rights reserved.",49,16892963,Journal,ar,Article,100,1,1,Adaptation | Adaptive evolution | Block model | Extreme value theory | Mutational landscape,22104,undefined,0,FALSE,136,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748531310,SCOPUS_ID:33748531310,2-s2.0-33748531310,Effects of natural and sexual selection on adaptive population divergence and premating isolation in a damselfly,Svensson E.I.,Evolution,00143820,15585646,60,6,1242-1253,2006-06-01,June 2006,10.1554/06-036.1,"The relative strength of different types of directional selection has seldom been compared directly in natural populations. A recent meta-analysis of phenotypic selection studies in natural populations suggested that directional sexual selection may be stronger in magnitude than directional natural selection, although this pattern may have partly been confounded by the different time scales over which selection was estimated. Knowledge about the strength of different types of selection is of general interest for understanding how selective forces affect adaptive population divergence and how they may influence speciation. We studied divergent selection on morphology in parapatric, natural damselfly (Calopteryx splendens) populations. Sexual selection was stronger than natural selection measured on the same traits, irrespective of the time scale over which sexual selection was measured. Visualization of the fitness surfaces indicated that population divergence in overall morphology is more strongly influenced by divergent sexual selection rather than natural selection. Courtship success of experimental immigrant males was lower than that of resident males, indicating incipient sexual isolation between these populations. We conclude that current and strong sexual selection promotes adaptive population divergence in this species and that premating sexual isolation may have arisen as a correlated response to divergent sexual selection. Our results highlight the importance of sexual selection, rather than natural selection in the adaptive radiation of odonates, and supports previous suggestions that divergent sexual selection promotes speciation in this group. © 2006 The Society for the Study of Evolution. All rights reserved.",118,16892974,Journal,ar,Article,100,3,3,Adaptive ridge | Direct selection | Divergence-with-gene flow | Fitness valley | Indirect selection | Parapatry | Plasticity,22104,undefined,0,FALSE,137,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748530339,SCOPUS_ID:33748530339,2-s2.0-33748530339,Invertebrate predation selects for the loss of a morphological antipredator trait,Mikolajewski D.J.,Evolution,00143820,15585646,60,6,1306-1310,2006-06-01,June 2006,10.1554/05-700.1,"Antagonistic selection by different predators has been suggested to underlie variation in morphological antipredator traits among and within species. Direct empirical proof is equivocal, however, given the potential interrelationships of morphological and behavioral traits. Here, we tested whether spines in larvae of the dragonfly Leucorrhinia caudalis, which are selected for by fish predators, are selected against by invertebrate aeshnid predators. Using a manipulative approach by cutting spines instead of making comparisons among species or inducing spines, we were able to decouple the presence of spines from other potentially covarying morphological antipredator traits. Results showed survival selection for the loss of spines imposed by invertebrate predation. Moreover, spined and nonspined larval L. caudalis did not differ in the key antipredator behaviors, activity level, and escape burst swimming speed. The observed higher mortality of spined larvae can therefore be directly linked to selection by aeshnid predation against spines. © 2006 The Society for the Study of Evolution. All rights reserved.",54,16892980,Journal,ar,Article,100,4,4,Antagonistic selection | Antipredator traits | Leucorrhinia caudalis | Odonata | Spines | Survival trade-off,22104,undefined,0,FALSE,138,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33748529969,SCOPUS_ID:33748529969,2-s2.0-33748529969,On the abundance of polyploids in flowering plants,Meyers L.,Evolution,00143820,15585646,60,6,1198-1206,2006-06-01,June 2006,10.1554/05-629.1,"The wide distribution of polyploidy among plants has led to a variety of theories for the evolutionary advantages of polyploidy. Here we claim that the abundance of polyploidy may be the result of a simple ratcheting process that does not require evolutionary advantages due to the biological properties of organisms. The evolution of polyploidy is a one-way process in which chromosome number can increase but not decrease. Using a simple mathematical model, we show that average ploidal level within a plant lineage can continually increase to the levels observed today, even if there are ecological or physiological disadvantages to higher ploidy. The model allowed us to estimate the average net speciation and polyploidy rates for ten angiosperm genera. Based on these estimates, the model predicts distributions of ploidal levels statistically similar to those observed in nine of the 10 genera. © 2006 The Society for the Study of Evolution. All rights reserved.",128,16892970,Journal,ar,Article,100,2,2,Evolution | Flowering plants | Irreversible | Polyploidy | Speciation,22104,undefined,0,FALSE,139,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33751311770,SCOPUS_ID:33751311770,2-s2.0-33751311770,"Erratum: Hybridization of Bombina bombina and B. variegata (Anura, Discoglossidae) at a sharp ecotone in western Ukraine: Comparisons across transects and over time (Evolution (March 2006) 60, 3, (591))",Yanchukov A.,Evolution,00143820,15585646,60,5,1111,2006-05-01,May 2006,10.1554/0014-3820(2006)60[1111:E]2.0.CO;2,NA,0,NA,Journal,er,Erratum,100,7,7,NA,22104,undefined,0,FALSE,140,NA,NA,NA,NA
