@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-acr,fund-no,fund-sponsor,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/85070334028,SCOPUS_ID:85070334028,2-s2.0-85070334028,"Stingless bee honeys from Soconusco, Chiapas: A complementary approach",Espinoza-Toledo C.,Revista de Biologia Tropical,00347744,22152075,66,4,1536-1546,2018-01-01,2018,10.15517/rbt.v66i4.32181,"Stingless bees are located in the tropic areas, and produced a sweet natural substance called pot honey, with different properties and uses. Recently, most studies are focused on characterizing them, in order to contribute to their knowledge and the establishment of quality laws. Thus physicochemical, acceptance and palynological studies were performed in stingless bee honeys from Soconusco, Chiapas, in order to learn and contribute to their knowledge in the Tropics. Nine honey samples were collected from Melipona solani (Ms), M. beecheii (Mb) and Scaptotrigona mexicana (Sm) in different meliponaries. Our results registered physico-chemical values that ranged as follow; pH 2.8-4.8, electrical conductivity (EC) 114-1211 µS/cm, free acidity 24-100 meq/kg, aw 59-71 g/100g, moisture 35-38 %, color 0.13-0.75 Pfund scale, reducing sugars 47-71 %, hidroxymethylfurfural (HMF) not determined - 2.72 mg/100g, and diastase activity 1.92-11.22 DN. On the other hand, the principal component analysis (PCA) of physicochemical values showed that 86.9 % of the total variability between species was explained by the following parameters aw, moisture, free acidity, color, pH, sugars and EC. Sm honeys were associated (PCA) with a higher water content, free acidity and darker colors, while Melipona honeys with a sweeter taste and a lower diastase activity; thus honeys could be grouped by genera. The acceptance test showed that 78 % of honeys were preferred, being the SmCa sample in the category “I likely dislike” due to the bitter taste (disapproved by consumers). The melisopalynological results showed that M. beecheii honeys are monofloral with a 45 % of Fabaceae pollen, while Melipona solani and Scaptotrigona mexicana honeys are multi or polyfloral with diferent pollen types; Fabaceae, Melastomataceae, Malvaceae and Asteraceae. From this complementary study we can asume that it is necessary to implicate researchers with producers, so they could have accesss to stingless bee honey analysis and to help them to improve meliponaries management by identifying and introducing stingless bee flora.",3,Journal,ar,Article,100,6,6,Palynology | Physico-chemical | Sensory | Tropics,13567,NA,undefined,NA,1,TRUE,all,All Open Access,66
true,https://api.elsevier.com/content/abstract/scopus_id/85070333510,SCOPUS_ID:85070333510,2-s2.0-85070333510,"Time partitioning among jaguar Panthera onca, puma Puma concolor and ocelot Leopardus pardalis (Carnivora: Felidae) in Costa Rica’s dry and rainforests",Herrera H.,Revista de Biologia Tropical,00347744,22152075,66,4,1559-1568,2018-01-01,2018,10.15517/rbt.v66i4.32895,"Segregation of daily activity patterns is considered an important mechanism facilitating the coexistance of competing species. Here, we evaluated if temporal separation existed among jaguar (Panthera onca), puma (Puma concolor) and ocelot (Leopardus pardalis) and if their activity patterns were related to that of a particular prey. We used camera trap records to estimate the activity schedules of these predators and their prey. We used the coefficient of overlapping (Δ; ranging from 0 to 1) to quantify the temporal interactions between predators and prey, and calculated confidence intervals from bootstrap samples. Strong temporal overlap occurred among the three felids (Δ = 0.63 - 0.82) in both dry and rainforests. However, a greater temporal separation was observed between the closest competitors (jaguar and puma, puma and ocelot). Jaguar and puma had a strong temporal overlap with medium and large-sized prey, while ocelots’ activity matched that of small-sized prey. High overlapping coefficients among the felids suggest that temporal segregation is not the main mechanism facilitating their coexistence in these areas. However, fine-scale or spatiotemporal differences in their activity patterns might contribute to their coexistence in tropical environments.",13,Journal,ar,Article,100,7,7,Activity patterns | Coexistence | Corcovado national park | Guanacaste conservation area | Interference competition | Time partitioning | Wild felid,13567,USFWS,undefined,U.S. Fish and Wildlife Service,1,TRUE,all,All Open Access,67
true,https://api.elsevier.com/content/abstract/scopus_id/85070317799,SCOPUS_ID:85070317799,2-s2.0-85070317799,Diatom assemblages associated with turtle carapaces in the neotropical region,Donato-Rondón J.,Revista de Biologia Tropical,00347744,22152075,66,4,1362-1372,2018-01-01,2018,10.15517/rbt.v66i4.31396,"Few studies have explored the ecology and interrelationship with other organisms of the many endangered freshwater turtle species inhabiting the Neotropical region. The focus of the current study was to shed light on the relationship between Neotropical turtle carapaces and primary producers, insofar as the surface of former constitutes a suitable substrate for the colonization and establishment of the latter. The under-explored relationship between turtle carapaces and the diatom assemblages inhabiting them was investigated and characterized in terms of taxonomic and biological traits (bio-volume, life-form, and attachment). The carapaces of seven native turtle species were surveyed. Among these carapaces, a total of 45 diatom taxa were found, and diatom taxa varied among turtle species. Podocnemis vogli and Podocnemis expansa supported more diverse diatom assemblages than Podocnemis lewyana, Rhinoclemmys diademata, and Rhinoclemmys melanosterna, which were dominated by Navicula spp. Analysis, further showed that carapace size did not explain differences in diatom diversity. However, a trait-based analysis suggests that both carapace roughness and an assemblage’s successional stage might explain the differences in assemblage composition. Because turtles can serve as dispersal vectors, characterizing their epibiont diatom assemblages may contribute to our understanding of diatom distribution on larger scales, as well as, give us some clues as to the auto-ecology of turtles that help us to effectively determine conservation areas for these endangered species.",2,Journal,ar,Article,100,4,4,Carapace | Colombia | Diatom assemblages | Epizoic diatom | Neotropical turtle | Trait,13567,UN,31732,Universidad Nacional de Colombia,1,TRUE,all,All Open Access,68
true,https://api.elsevier.com/content/abstract/scopus_id/85070316925,SCOPUS_ID:85070316925,2-s2.0-85070316925,Patterns of herbivory in Vassobia breviflora (Solanaceae): Variation in foliar damage and natural selection mediated by herbivorous,Valoy M.,Revista de Biologia Tropical,00347744,22152075,66,4,1683-1700,2018-01-01,2018,10.15517/rbt.v66i4.31869,"Herbivore mediated-selection shapes the evolution of defensive plant traits. Knowledge about the role of herbivores as mediators of selection is scarce and even more if herbivore functional groups are considered. The objectives of this work were (1) to describe the variation in foliar traits between populations and both between and intra-plants within a population, (2) to explore the relationship between the variation in the herbivory level and foliar traits, (3) to determine the relationship between leaf traits and damage patterns and (4) estimate the selection regimes by different herbivore functional groups. We conducted this study in four populations of Vassobia breviflora in Northwestern Argentina (Yungas). The foliar traits considered were size, leaf area (af), shape (leaf length/width ratio; laf) and proportion of leaf area removed (pafr) (N = 1 582 leaves, 57 plants). The herbivores consumed 15.6 % of the leaf area and 76.8 % of the variation in the pafr occurred at the sub-individual level. The damage pattern was dominated by cutter herbivores (70 %), followed by a dotted herbivory pattern (22 %), mixed 5 % and 1 % miner. Nonlinear selection was detected for laf (γii = -0.180; EE = 0.76; P < 0.05), and correlational selection between the cutter damage and af (γij = -1.297; SE = 0.62; P < 0.05) and between the dotted damage and af (γij = -1.130; SE = 0.76; P < 0.05). Natural selection favored plants with small leaves and high foliar removal and large leaves with less damage and selection against larger leaves with greater damage was detected. In addition, deduced from the relationship between the damage type and the relative fitness, the selection would favor the dotted damage over the cutter one. The plants would resolve the conflict with the herbivores according to the damage type and natural selection would regulate the foliar display as a strategy to deal with the herbivore diversity.",1,Journal,ar,Article,100,6,6,Damage patterns | Functional groups | Herbivory levels | Leaf traits | Phenotypic selection | Plant-animal interactions,13567,CONICET,PIP 11420110100395,Consejo Nacional de Investigaciones Científicas y Técnicas,1,TRUE,all,All Open Access,69
true,https://api.elsevier.com/content/abstract/scopus_id/85070316847,SCOPUS_ID:85070316847,2-s2.0-85070316847,Population structure and reproductive cycle of the commercial sea cucumber Holothuria mexicana (Echinodermata: Holothuroidea) in Belize,Rogers A.,Revista de Biologia Tropical,00347744,22152075,66,4,1629-1648,2018-01-01,2018,10.15517/rbt.v66i4.32551,"The population and reproductive biology of the commercial sea cucumber Holothuria mexicana (Ludwig, 1875) was studied in Southern Belize (Caribbean Sea), including the sex ratio, size at sexual maturity and reproductive cycle, as well as the size structure among habitats located inside and outside protected areas. Individuals found inside marine protected areas were consistently larger than individuals found outside these boundaries. The male:female sex ratio was 1.1:1.0 with a unimodal size distribution composed mainly of sexually mature individuals (87 %). Size at sexual maturity was established to be ~10 cm based on measures of gamogenetically mature individuals during the peak of the gametogenic maturity period. Juveniles and small adults measuring ≤ 15 cm (13 %), were collected exclusively in sandy and muddy areas of seagrass habitats associated with mangroves. Larger adults were commonly found on hard substrates in both seagrass-associated and coral-reef-associated habitats. Based on histology and gonad indices, the first sign of early gametogenesis was detected in August in both sexes. Gametes developed and matured throughout the colder months between November and February. Decreases in gonad index in both years suggest annual spawning, starting in March-April 2014 (single major event) and March-April and July-August 2015 (two smaller events) for both males and females. The spawning periods were correlated with warmer or increasing temperatures, low rainfall and increasing or high chlorophyll-a concentrations. These data will hopefully guide management and protection of the natural populations of H. mexicana, which are already suffering from overfishing in Belize and neighboring countries.",6,Journal,ar,Article,100,3,3,Echinoderm | Holothuroidea | Marine protected area | Reproductive season | Sexual maturity | Size structure,13567,MOH,undefined,Oak Foundation,1,TRUE,all,All Open Access,70
true,https://api.elsevier.com/content/abstract/scopus_id/85070315936,SCOPUS_ID:85070315936,2-s2.0-85070315936,Application of phylogenetic indices in the definition of conservation priorities in the northwest andes paramos,Alzate F.,Revista de Biologia Tropical,00347744,22152075,66,4,1353-1361,2018-01-01,2018,10.15517/rbt.v66i4.31049,"Páramos are High Andean ecosystems that harbor a diverse biota and have high endemicity, because of their extreme environmental conditions. We used different phylogenetic indices to define conservation priorities in the paramos of the department of Antioquia, Colombia, based on measures of their evolutionary individuality and richness complimentary. To perform the analyses, we generated a database including 416 angiosperm taxa and 1 951 localities for a total of 12 897 distributional records compiled from surveys and reviews. Additionally, the available information in the Global Biodiversity Information Facility and the Colombian Biodiversity Information System were included. From these data, priority areas for the conservation of the paramos located in the state of Antioquia were identified, using measures of evolutionary individuality based on nodes and biotic complementarity. Taking into account only the individual phylogenetic indices, the most important paramo for conservation was Frontino-Urrao, followed by Farallones de Citará. If biotic complementarity is considered, the second most important paramo is Sonsón. Priority classifications of areas based on individuality are congruent with areas of greatest species richness. We conclude that it is necessary and urgent to preserve the paramos given their vulnerability and the subsequent loss of the ecosystem services that they provide, if they are exposed to degradation or disappearance.",0,Journal,ar,Article,100,4,4,Antioquia | Colombia | Conservation | Paramos | Phylogenetic diversity | Phylogenetic indices,13567,UdeA,undefined,Universidad de Antioquia,1,TRUE,all,All Open Access,71
true,https://api.elsevier.com/content/abstract/scopus_id/85070313550,SCOPUS_ID:85070313550,2-s2.0-85070313550,Inhibition of β-hematin formation of Colombian species of Piper spp. and Calophyllum spp. as potential antimalarial agents,Mesa A.M.,Revista de Biologia Tropical,00347744,22152075,66,4,1412-1420,2018-01-01,2018,10.15517/rbt.v66i4.32121,"New antimalarial agents from plants are studied as alternatives in the treatment of malaria. The main antimalarials such as chloroquine have several mechanisms of action against parasites, one of which is the inhibition of polymerization of the heme group, a model that has allowed the design of new antimalarial candidates. In this sense the objective of this work was to evaluate extracts of genus Piper and Calophyllum plants on the inhibition capacity of β-hematin. Inhibitory concentrations of β-hematin are reported from 40 extracts of different polarity obtained from the species P. piedecuestanum, C. brasiliense, C. longinforium, and Calophyllum. sp. 19 extracts showed a greater potential to inhibit β-hematin with IC50 < 3 mg/ml. These activities mainly support future studies with the genus Calophyllum in the development and discovery of new antiplasmodial substances with known modes of action.",0,Journal,ar,Article,100,3,3,Antiplasmodial | Chloroquine | Extracts | Heme group | Polymerization,13567,UdeA,undefined,Universidad de Antioquia,1,TRUE,all,All Open Access,72
true,https://api.elsevier.com/content/abstract/scopus_id/85070311864,SCOPUS_ID:85070311864,2-s2.0-85070311864,Virulence genes in Aeromonas spp. (Aeromonadales: Aeromonadaceae) isolated from Oreochromis spp. (Perciformes: Cichlidae) destined for human consumption in Mexico,Ortega-Balleza J.,Revista de Biologia Tropical,00347744,22152075,66,4,1606-1613,2018-01-01,2018,10.15517/rbt.v66i4.32829,"The genus Aeromonas are widely distributed in aquatic ecosystems are Gram-negative rods, oxidase-positive, and glucose-fermenting, considered emerging pathogens in humans. Aeromonas belongs to the fish microbiota, these microorganisms have a diversity of virulence factors responsible for a variety of infections in humans mainly gastrointestinal diseases. The presence of Aeromonas in products intended for consumption with high commercial demand such as tilapia generates sanitary concern due to the pathogenic potential of this bacteria. In this context, identification of virulence genes in strains of Aeromonas isolated in Oreochromis spp. intended for human consumption in Reynosa, Tamaulipas, Mexico is important due to the lack of molecular studies in this geographical area. In the present study the pathogenic potential of 15 strains of Aeromonas (A. veronii, A. hydrophila and A. schubertii) from Oreochromis spp. for human consumption were analyzed. Through PCR six virulence genes were analyzed (alt, ast, aerA, hlyA, gcat and stx1) and the strains used as control were: Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas caviae 429865 INP, Escherichia coli O157: H7 and Escherichia coli K12. El 100 % (n = 15) of the strains harbored at least one virulence gene, aerA gene was detected in 86.66 % of the analyzed strains, while ast and stx1 genes were not identified. Moreover, Aeromonas strains had associated genes in the same strain: aerA/gcat, alt/aerA, alt/aerA/gcat/hlyA and alt/aerA/gcat, of which aerA/gcat were observed mostly in A. veronii, while A. hydrophila had the highest associations. These findings indicate that the strains of Aeromonas isolated in Oreochromis spp. have the potential to cause human diseases, and therefore, this species used as food, could be a vehicle for infections caused by Aeromonas. It also allows to provide information on this emerging microorganism to effectively treat and control any epidemiological event caused by Aeromonas spp. in the future.",0,Journal,ar,Article,100,4,4,Aeromonas | Ecosystem | Gastrointestinal | Oreochromis | Virulence genes,13567,IPN,undefined,Instituto Politécnico Nacional,1,TRUE,all,All Open Access,73
true,https://api.elsevier.com/content/abstract/scopus_id/85070307575,SCOPUS_ID:85070307575,2-s2.0-85070307575,"Structural, histochemical and photosynthetic profiles of galls induced by Eugeniamyia dispar (Diptera: Cecidomyiidae) on the leaves of Eugenia uniflora (Myrtaceae)",Costa Rezende U.,Revista de Biologia Tropical,00347744,22152075,66,4,1469-1480,2018-01-01,2018,10.15517/rbt.v66i4.32531,"Gall-inducing insects manipulate the structural, histochemical and physiological profiles of host-plant tissues to develop galls. We evaluated galls induced by Eugeniamyia dispar on the leaves of Eugenia uniflora in an attempt to answer the following questions: (i) How does this gall-inducing insect change the structural and histochemical profiles of the host-plant organ? (ii) Despite structural changes, can gall tissues maintain photosynthetic activity? Starch, proteins, reducing sugars and reactive oxygen species were detected mainly in the nutritive tissue surrounding the larval chamber. Despite structural changes, the galls induced by E. dispar on E. uniflora retain chlorophyllous tissue, although its amount and photosynthetic activity are less than that of non-galled leaves. This reduced photosynthetic activity, in association with the presence of large intercellular spaces, could improve gas diffusion and, consequently, avoid hypoxia and hypercarbia in gall tissue.",5,Journal,ar,Article,100,4,4,Chlorophyll a fluorescence | Photosynthetic pigments | Protein storage | Reactive oxygen species | Tissue gradients,13567,CNPq,undefined,Conselho Nacional de Desenvolvimento Científico e Tecnológico,1,TRUE,all,All Open Access,74
true,https://api.elsevier.com/content/abstract/scopus_id/85070305688,SCOPUS_ID:85070305688,2-s2.0-85070305688,Ant diversity under three coverages in a neotropical coffee landscape,García-Cárdenas R.,Revista de Biologia Tropical,00347744,22152075,66,4,1373-1389,2018-01-01,2018,10.15517/rbt.v66i4.30610,"The coffee cultivation has displaced natural vegetation and its associated biological diversity. The present study describes the diversity of ground-dwelling ants on eight plantations where coffee is grown in the shade (SHD), eight plantations where coffee is grown under unshaded coffee (SUN) and four patches of forest (FOS) in a coffee-growing region of Colombia. The research was conducted in transects composed of 12 sampling stations, each of which employed active collection, pitfall traps and litter sifting. Nine habitat variables were analyzed to characterize each site, and these values were related to the diversity of ants and functional groups. A total of 92 morphospecies were collected. Myrmicinae was the subfamily with the highest representation. The sample coverage presented a deficit of less than 5 %. The rank abundance curves exhibited differences in the ant assemblages. The ant communities found in the forest exhibited greater diversity and a larger number of exclusive species than the communities found in locations of other land uses; the SHD and SUN communities were characterized by 80.3 % and 62.3 %, respectively, of the diversity found in the forest communities. The functional similarity index as adapted for guilds by Sørensen reveals a high degree of similarity in the structure of their ant communities, but less so in their composition. The shaded coffee plantations have a richer and more equitable ant fauna than the exposed coffee plantations, reinforcing the idea that shade cultivation favors the establishment of ant fauna and, consequently, ecological functionality.",4,Journal,ar,Article,100,3,3,Ants | Associated diversity | Coffee growing | Colombia | Plantation agroecosystems,13567,COLCIENCIAS,0648-201,"Departamento Administrativo de Ciencia, Tecnología e Innovación",1,TRUE,all,All Open Access,75
true,https://api.elsevier.com/content/abstract/scopus_id/85070303292,SCOPUS_ID:85070303292,2-s2.0-85070303292,"Biology and behavior of the white butterfly of Tevetias, Palpita flegia (Lepidoptera: Crambidae)",Diodato L.,Revista de Biologia Tropical,00347744,22152075,66,4,1390-1400,2018-01-01,2018,10.15517/rbt.v66i4.31174,"Palpita flegia (Cramer 1777) (Lepidoptera, Crambidae, is a pest insect that feeds on the foliage of Cascabela thevetia (L.) Lippold. The integrated management of the species a full knowledge about its biology and behavior. The objective of this study was to determine the number of larval stages and duration of biological phases in P. flegia under laboratory conditions, to determine the caloric requirements expressed in degrees days and to describe the ethological aspects of the species. Palpita flegia has six larval development stages. The larval phase lasted 25 days, the pupal phase 16 days, and adult survival was five days. This species requires 403.52 degree days for the development of the biological cycle. Population increases during fall with average temperatures of 15 °C and relative humidity of 60 to 75 %. Presence of the pupal parasitoid Brachymeria flegiae Burks, 1960 (Hymenoptera, Chalcididae) was verified. Sanitary pruning and conservation of natural enemies are indicated as measures for pest control.",0,Journal,ar,Article,100,2,2,Behavior | Cascabela thevetia | Defoliation | Life cycle | Urban woodland,13567,"SECyT, UNC",undefined,Secretaria de Ciencia y Tecnología - Universidad Nacional de Córdoba,1,TRUE,all,All Open Access,76
true,https://api.elsevier.com/content/abstract/scopus_id/85070295951,SCOPUS_ID:85070295951,2-s2.0-85070295951,Changes in fish communities from the effect of coastal development in Huatulco National Park (Mexico),Juárez-Hernández L.G.,Revista de Biologia Tropical,00347744,22152075,66,4,1569-1579,2018-01-01,2018,10.15517/rbt.v66i4.31908,"Coastal development and urbanization have increased the sediments that are washed from the land surface, producing adverse effects on the structure and functioning of coral reefs. The objective of this study was to identify the degree to which excessive sediments have disturbed the fish community in the coral reefs in the Maguey and Violin bays, located in the Huatulco National Park (Mexico). Fish samples were collected before and after disturbances produced by sediments associated with coastal development projects. Indicators of changes in the fish communities included the number and diversity of species as well as equity and dominance before and after the disturbances. The analysis was performed through means comparison tests, similarity analysis (ANOSIM) and similarity percentage analysis (SIMPER). In both locations, it was observed that the diversity, evenness, abundance and number of species were higher prior to the disturbance, but not for dominance, which shows an inverse pattern. In Maguey, significant differences in evenness and dominance were observed (U = 28, p = 0.0401; U = 24, p = 0.0472), as well as in species composition and abundance (ANOSIM = 0.35, p = 0.009). The similarity percentage analysis (SIMPER) indicated that after the disturbance, more than 46 % of the species showed decreases in average abundance, highlighting the absence of Prionurus laticlavius, as well as the decrease in abundance of: P. punctatus, Cirrhitichthys oxycephalus, Microspathodon dorsalis, Lutjanus novemfaciatus and Stegates acapulcoensis. Inadequate planning and implementation of coastal development projects that contribute to the discharge of excessive sediments into the sea were determinants of negative changes in the coral communities in Maguey and Violin, whose effects could be seen in the composition of the species and the abundance, equity, and dominance of the fish community in Maguey.",2,Journal,ar,Article,100,2,2,Coastal development | Community structure | Disturbance | Ecological impact | Environmental deterioration | Huatulco | Ichthyofauna,13567,NA,undefined,NA,1,TRUE,all,All Open Access,77
true,https://api.elsevier.com/content/abstract/scopus_id/85070290269,SCOPUS_ID:85070290269,2-s2.0-85070290269,"Predation of bighorn sheep, Ovis canadensis (Artiodactila: Bovidae) and mule deer, Odocoileus hemionus (Artiodactila: Cervidae) by Puma concolor (Carnivora: Felidae) in Coahuila, México.",Sotelo Gallardo H.,Revista de Biologia Tropical,00347744,22152075,66,4,1496-1503,2018-01-01,2018,10.15517/rbt.v66i4.32247,"Small and isolated populations of bighorn sheep are vulnerable to predation by mountain lion in habitat sympatric with mule deer. Understanding the specific causes of death and survival is important for the development of conservation strategies for bighorn sheep and other ungulates that share the same habitat, such as mule deer. We evaluated and compared the rate of predation by puma in 12 bighorn sheep (10 females, two males) and 10 adult females of mule deer with radio collars through measure risk program (micromorts). The impact of predation in both populations of herbivores is evaluated through the estimation of densities of sheep and mule deer. 88 % (8/9) deaths by puma in bighorn sheep with an average monthly survival rate of 0.79 and predation rates due to puma range from 0.17 to 0.30. In mule deer predation due to puma was 83 % (5/6) with an average monthly survival rate of 0.86 and predation rates due to puma range from 0.10 to 0.25, however when comparing the mountain lion depredation rate we found a significant difference between species (Z = 1.826, df = 6, P = 0.05). The density in mule deer was 9x more that bighorn. The bighorn sheep being the prey most selected and the one most affected as the population with the lowest density.",0,Journal,ar,Article,100,3,3,Bighorn | Mountain lion predation | Mule deer | Sierra maderas del carmen | Survival rate | Translocate,13567,NA,undefined,NA,1,TRUE,all,All Open Access,78
true,https://api.elsevier.com/content/abstract/scopus_id/85070287303,SCOPUS_ID:85070287303,2-s2.0-85070287303,"Spatial and temporal diversity of spiders in microhabitats of Citrus sinensis orchards, (Rutaceae) Corrientes, Argentina",Achitte-Schmutzler H.,Revista de Biologia Tropical,00347744,22152075,66,4,1504-1518,2018-01-01,2018,10.15517/rbt.v66i4.30612,"Arachnofauna studies from agroecosystems are crucial for implements spider as biological control agents. In this work we analyze the distribution of spider assemblages at three microhabitats (canopy, tree trunk and soil) in Citrus sinensis orchards (Rutaceae) in the Province of Corrientes, Argentina. Spiders were collected monthly using four sampling techniques: beating foliage, leaf litter sifting, pitfall traps and direct capture by hand. A total of 2 160 samples were examined and 7 194 spiders were collected (2 462 on the canopy, 983 on trunk and 3 749 on the floor) belonging to 34 families and 200 species/morphospecies of Araneomorphae. There were significant differences among microhabitats and months in the structure of the spider communities, according to analysis of similarity (ANOSIM). The diversity was highest on the canopy, followed by soil and tree trunk. Araneidae, Salticidae and Anyphaenidae were the most abundant taxa in the canopy; the dominant species were Jessica erythostoma and Cheiracanthium inclusum, a predator of the leaf herbivore Phyllocnistis citrella (Lepidoptera) a pest of Citrus spp. The most abundant families on the tree trunk were Tetragnathidae, Hersiliidae and Theridiidae, Iviraiva pachyura was a species specialist in such microhabitat; and Leucauge venusta was an opportunistic species, because their abundance increaseds markedly in anthropic environments that modified by man. The most abundant families on the floor were Lycosidae, Linyphiidae and Coriniidae. In this habitat, Lycosa erythrognatha and Pardosa plumipedata were dominant species. The Chao-Jaccard similarity index was highest between the canopy and trunk (J-C = 0.95), likewise ordination by nonmetric multidimensional scaling (NMDS) revealed strong differentiation between assemblages of soil spiders and canopy and trunk spiders. Also, on the soil the temporary replacement of species was greater and the seriation method was significant (z = 3.82, P = 0.00) therefore there was a succession of species during the year. The different species in each microhabitat probably avoided competition by using different hunting strategies and different ecological resources, in addition to specific patterns of temporal distribution. Our results suggest that anthropic environments, such as in Citrus orchards, tend to harbor populations of spiders able to adapt to those environments and interact in a balanced way in space and time.",1,Journal,ar,Article,100,3,3,Agroecosystems | Araneae | Biological control | Microhabitat | Oranges,13567,NA,undefined,NA,1,TRUE,all,All Open Access,79
true,https://api.elsevier.com/content/abstract/scopus_id/85070285416,SCOPUS_ID:85070285416,2-s2.0-85070285416,"Structure and diversity of the vegetation of pristine scrubland in Tamaulipas, Mexico",Valdez M.C.G.,Revista de Biologia Tropical,00347744,22152075,66,4,1674-1682,2018-01-01,2018,10.15517/rbt.v66i4.32135,"Tamaulipan scrubland is a type of shrub vegetation endemic to Northeastern Mexico and Southern Texas in the U.S. The structure of the Tamaulipan scrubland was evaluated in the study, establishing the minimum area with plots of 256 m2 by determining the species-area curve, valuing the composition and diversity of the strata of the plant species (arboreal, shrub, low forest, semi shrubby, herbaceous and epiphytes); three sampling sites of 16×16 m were established. Dasometric information such as height, diameter and cup coverage was recorded to determine the structural variables of coverage, density, relative density, dominance, relative dominance, frequency, relative frequency and Importance Value Index, as well as estimation of the Margalef richness index, Shannon-Wiener diversity index, Menhinick, Simpson and Pielou’s evenness index. The floristic richness was of 33 species distributed in 30 genera and 19 families, leaving the predominance value of the highest species of Leguminosae (Fabaceae). Six strata were recognized for the studied vegetation from which the highest IVI was Helietta parvifolia with 17.68 % for the shrubby stratum with 14 species and within the plant community of the MET the IVI was 8.53 %; for the low forest stratum with 8 species, the one with the highest IVI was Bernardia myricifolia with 39.20 %; and within the vegetal community 7.74 % for the semi shrubby there were 7 species where Lantana canescens has an IVI of 60.38 % and of 13.09 % inside the community. For the herbaceous stratum with 2 species, Wissadula sp. dominates with 54.20 % and 2.06 % for the community. In the arboreal stratum, the species with the highest IVI was Celtis laevigata with 100.00 % and when integrated to the plant community, it presented a value of 1.98 %. For the stratum formed by the epiphytes, the species Adiantum capillus-veneris had an IVI of 100 % and inside the plant community presented an IVI of 1.55 %. For the MET plant community studied, an H’ value of 2.42 and a DMg value of 4.34 was obtained.",0,Journal,ar,Article,100,6,6,Index value of importance | Margalef | Montemorelos | Strata,13567,NA,undefined,NA,1,TRUE,all,All Open Access,80
true,https://api.elsevier.com/content/abstract/scopus_id/85070283397,SCOPUS_ID:85070283397,2-s2.0-85070283397,"Biomass and carbon of Guadua angustifolia and Bambusa oldhamii in two communities of the Nororiental Sierra of Puebla, México",Aguirre-Cadena J.F.,Revista de Biologia Tropical,00347744,22152075,66,4,1701-1708,2018-01-01,2018,10.15517/rbt.v66i4.33364,"The increase of CO2 in the atmosphere can be reduced by capturing them through the photosynthetic process, with special emphasis on fast growing perennial species such as bamboo. The objective of the present study was to quantitatively evaluate the aerial biomass and estimate the carbon content for the species Guadua angustifolia Kunth and Bambusa oldhamii Munro, in commercial plantations established in communities of the Northeast Sierra of Puebla, Mexico. The estimation of population and aerial biomass for both species is tended by a selection of 10 % of plants in one hectare. The samplings were carried out from June 2016 to September 2017. For the plantation of B. Oldhamii Munro, the number of culms per plant gradually increased towards the most recent generations, from 3.6 stems in the most adult cohort to 4.5 in the youngest. The diameter of the stems and their average height show a gradual increase from the older cohorts to the recent cohorts. The total aerial biomass estimated in the plantation of B. oldhamii Munro was 103 403 48 Mgha-1 distributed in the asses of the four years. The total aerial biomass estimated in the plantation of G. angustifolia Kunth is 47 665 11 Mgha-1.",0,Journal,ar,Article,100,6,6,Carbon fraction | Cohort | Culms | Diameter | Peasant,13567,NA,undefined,NA,1,TRUE,all,All Open Access,81
true,https://api.elsevier.com/content/abstract/scopus_id/85070281870,SCOPUS_ID:85070281870,2-s2.0-85070281870,Effect of species richness and vegetation structure on carbon storage in agroforestry systems in the Southern Amazon of Bolivia,Gómez Cardozo E.,Revista de Biologia Tropical,00347744,22152075,66,4,1481-1495,2018-01-01,2018,10.15517/rbt.v66i4.32489,"Diverse agroforestry systems conciliate food production, biodiversity conservation, and the provision of ecosystem services as atmospheric carbon sequestration. However, the role of floristic richness in the production of biomass in these systems is not clear. This study evaluated the effect of species richness and vegetation structure on aboveground biomass carbon in different agroforestry systems in the Southern Amazon of Bolivia. For that, 25 agroforestry systems and 4 secondary forests were studied in the departments of Santa Cruz and Beni. In each system, a 1963 m2 circular plot was installed, where the vegetation (trees, shrubs and herbaceous) and necromass (leaf litter, branches and dead trees) were sampled. Linear and logarithmic functions were used to evaluate the effect of vegetation richness and structure on carbon, and the variance partition was used to examine the pure and shared effect of the richness and vegetation structure variables on carbon. Regressions showed a positive strong relationship between species richness and carbon (r2 = 0.74; P < 0.001). The partition of carbon variance showed that richness, structure and variation of the structure explained 85.7 %. Alone the richness explained 12.7 %, the structure 8.8 % and the variation of the structure 4.8 %. These results confirm that carbon in the aboveground biomass increases with species richness and structural variation of the vegetation. Therefore, more biodiverse and stratified agroforestry systems are more efficient in the use of resources and can contribute to climate change mitigation.",2,Journal,ar,Article,100,5,5,Allometric formula | Amazon | Biodiversity | Biomass | Climate change mitigation,13567,NA,undefined,NA,1,TRUE,all,All Open Access,82
