@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0021556590,SCOPUS_ID:0021556590,2-s2.0-0021556590,Adaptive significance of delayed plumage maturation in male northern orioles.,Flood N.J.,Evolution,00143820,38,2,267-279,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00285.x,"Female and first-year male Icterus galbula are variable with respect to plumage brightness, ranging from very drab to almost as bright as the brilliantly coloured black and orange adult males. On average, young males are intermediate in brightness between females and adult males. Previous workers have proposed conflicting hypotheses to account for this: the Sexual Selection Hypothesis (SSH) and the Female Mimicry Hypothesis (FMH). The current study found no significant difference between the male age groups with respect to territory quality, breeding success or parental behavior, although the breeding activity of young males was generally delayed compared to that of adults. The intermediate coloration characteristic of 1-yr-old males is effective in reducing the amount of aggression elicited from adult males, and elicits less aggression from females than does the plumage of the dullest females. Although the 2 hypotheses are not in all instances mutually exclusive, results here most frequently confirm predictions arising from the FMH and refute those consistent with the SSH.-from Author",46,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,33
true,https://api.elsevier.com/content/abstract/scopus_id/0021554746,SCOPUS_ID:0021554746,2-s2.0-0021554746,Life history traits and natural selection for small body size in a population of Darwin's finches.,Price T.D.,Evolution,00143820,38,3,483-494,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00314.x,"Darwin's medium ground finch Geospiza fortis juveniles, when close to fully grown, are often substantially smaller on average than the adult breeding population from which they are descended. Some weak selection favoring small body size was observed from age 2-4 mo to age 7-10 mo. It is likely that there is some selection against large juveniles. This opposes selection against small adults which is known to occur regularly. A plausible selection pressure is a metabolic disadvantage to large juveniles.-from Authors",79,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,34
true,https://api.elsevier.com/content/abstract/scopus_id/0021554565,SCOPUS_ID:0021554565,2-s2.0-0021554565,Sex chromosomes and the evolution of sexual dimorphism.,Rice W.R.,Evolution,00143820,38,4,735-742,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00346.x,"An analytical model was used to explore the effect of X-linkage on the evolution of sexual dimorphism. The model examined the requisite conditions for increase when rare, and the equilibrium frequency of genes that produce a 'sexually-antagonistic' phenotype, ie a phenotype that is selectively favored in one sex but disfavored in the other sex. A simulation model was used to examine the evolution of sex-limited modifier genes that restrict the expression of sexually-antagonistic genes in the sex where they are selected against. Sex chromosomes appear to facilitate the evolution of sexual dimorphism and X-linked genes have a predominant role in coding for sexually dimorphic traits.-from Author",777,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,35
true,https://api.elsevier.com/content/abstract/scopus_id/0021553804,SCOPUS_ID:0021553804,2-s2.0-0021553804,Evolution by kin selection: a quantitative genetic model illustrated by maternal performance in mice.,Cheverud J.M.,Evolution,00143820,38,4,766-777,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00349.x,"The model produces several results which are not predicted by previous models, including the possibility of negative response to positive selection pressures, the possibility of evolution in an altruistic direction, even when the selective costs exceed benefits, and the identification of circumstances in which altruistic evolution is impossible regardless of the cost-benefit ratio. These results can be obtained with this quantitative genetic model because pleiotropic effects, measured by the direct-maternal genetic covariance, are taken into account instead of being disregarded, as in single locus models.-from Author",113,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,36
true,https://api.elsevier.com/content/abstract/scopus_id/0021553592,SCOPUS_ID:0021553592,2-s2.0-0021553592,The effect of mutagenesis on competitive ability in Drosophila.,Wijsman E.M.,Evolution,00143820,38,3,571-581,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00323.x,"Competitive ability was clearly depressed by mutagenesis with about a 9-fold greater depression in intra- than interspecific competitive ability for the least striking model. The difference was greater for other models. Selection for intraspecific competition may be more important than is interspecific competition. The competitive exclusion principle is reflected not only in the resources shared by two species, but also in the genome as shaped by coevolution of the species.-from Author",2,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,37
true,https://api.elsevier.com/content/abstract/scopus_id/0021551136,SCOPUS_ID:0021551136,2-s2.0-0021551136,"Ecological correlates of morphological evolution in a Darwin's finch, Geospiza difficilis.",Schluter D.,Evolution,00143820,38,4,856-869,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00357.x,"The morphology of G. difficilis varies on different islands in the Galapagos. Lack (1947) argued that beak and body size are related to feeding, and noted that variation in morphology is associated with inter-island differences in the presence or absence of potential competitor species. Observations support some of Lack's general conclusions concerning the significance of morphological variation in G. difficilis. For example, populations of G. difficilis are similar in diet to G. fuliginosa on islands where this species is absent. Traits have not evolved independently in G. difficilis, however; this complicates diet-morphology comparisons (including those with G. fuliginosa and G. scandens), for example when there are alternative morphological solutions to a single foraging problem. Consideration of these factors helps clarify the significance of variation among G. difficilis populations in certain morphological traits. Beak length and body size appear to be particularly important in relation to food. On the low island of Genovesa, G. difficilis has become smaller; this is correlated with a diet of small seeds and flower nectar. On the low islands of Darwin and Wolf G. difficilis has a relatively longer beak than other populations have. This may be an adaptation to cactus-feeding, but some data indicate that it may have evolved to facilitate blood- and egg-feeding. -from Authors",57,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,all,All Open Access,38
true,https://api.elsevier.com/content/abstract/scopus_id/0021550581,SCOPUS_ID:0021550581,2-s2.0-0021550581,The evolution of cooperative breeding by delayed reciprocity and queuing for favorable social positions.,Wiley R.H.,Evolution,00143820,38,3,609-621,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00326.x,"Delayed advantages provide a sufficient explanation for helping if joining a queue for a favorable reproductive position and helping to raise the breeding individual' subsequent young increase the spread of an individual's genes. A complete explanation thus requires conditions 1) for the evolution of delayed breeding, 2) for curtailment of cheating among helpers, and 3) for the evolutionary stability of queuing behavior. Delayed breeding can evolve when the eventual reproductive adantages compensate quantitatively for the delay in the onset of reproduction. For a population of stripe-backed wrens Campylorhynchus nuchalis in Venezuela, this condition for the evolution of helping is satisfied for males of all ages and for females to age 4. When helpers contribute to the increased fecundity of breeding members of groups, queuing for succession to breeding status in a group amounts to a special case of delayed reciprocity. The young that an individual helps to raise become the individual's helpers when it succeeds to breeding status in the group. Cheating by failing to help cannot spread, provided 1) demographic conditions favoring delayed reproduction and queuing for breeding remain the same for successive cohorts and 2) individuals queue for breeding positions. The evolution of this form of delayed reciprocity requires that queuing behavior satisfy the conditions for an evolutionarily stable strategy. The possibility most likely to explain evolutionarily stable queuing in stripe-backed wrens appears to be mutualistic co-operation among acquainted individuals.-from Authors",139,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,39
true,https://api.elsevier.com/content/abstract/scopus_id/0021550576,SCOPUS_ID:0021550576,2-s2.0-0021550576,Female-biased sex ratios in social insects lacking morphological castes.,Strassmann J.E.,Evolution,00143820,38,2,256-266,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00284.x,"Sex-investment ratios were measured in a Polistes exclamans population and found to be female-biased (1976, 74% females; 1979, 63% females) or close to even (1977, 58% females; 1978, 53% females). Sex ratios are female-biased in years of high levels of bird predation on nests and low overall nest success. Males emerge later from the nest so anything that results in an early end to the colony cycle decreases the numbers of males. Sex ratios on nests whose original queens were replaced by a mated worker did not differ from sex ratios on nests with original queens. Sex ratios may be generally female-biased because a female can become either a worker or a gyne, so females are a more flexible asset to a nest than are males. Thus, nests producing females before males may be able to produce greater total numbers of reproductives. This flexibility may be important for high reproductive success of nests given highly variable date of cool weather onset in central Texas.-from Author",20,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,40
true,https://api.elsevier.com/content/abstract/scopus_id/0021550301,SCOPUS_ID:0021550301,2-s2.0-0021550301,"Population density, outcrossing rate, and heterozygote superiority in ponderosa pine.",Farris M.A.,Evolution,00143820,38,5,1151-1154,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00384.x,"Seeds and seedlings were used to determine the outcrossing rate in a low-density stand of Pinus ponderosa. Maximum likelihood analysis of the electrophoretic data revealed an outcrossing rate of t = .81 for seeds from the low-density stand, which differed significantly from the outcrossing rate of t = .96 for a normal density stand. The seedlings were the remnant of a larger group which had experienced 35% mortality in the greenhouse. These seedlings had a significantly lower mean F than the seeds, which suggests that heterozygotes had a survival advantage over more homozygous individuals.-Authors",126,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,41
true,https://api.elsevier.com/content/abstract/scopus_id/0021549736,SCOPUS_ID:0021549736,2-s2.0-0021549736,"Population structure and local selection in Impatiens pallida ( Balsaminaceae), a selfing annual.",Schemske D.W.,Evolution,00143820,38,4,817-832,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00354.x,"Results demonstrate that inbreeding populations can maintain significant genetic variation, with local differences in the magnitude of variation. Catastrophic mortality caused by a specialist herbivore in one forest interior site has promoted the evolution of early reproduction in forest plants, compared to neighboring, herbivore-free sites. -from Author",141,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,42
true,https://api.elsevier.com/content/abstract/scopus_id/0021549470,SCOPUS_ID:0021549470,2-s2.0-0021549470,The quantitative genetics of polyphagy in an insect herbivore. I. Genotype-environment interaction in larval performance on different host plant species.,Via S.,Evolution,00143820,38,4,881-895,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00359.x,"Within a polyphagous species, individuals may either be generalists or be genetically variable in their capabilities on different potential hosts. Using the pest species Liriomyza sativae (Diptera: Agromyzidae), the hypothesis that individuals are generalized was tested by estimating the extent of overall genetic variation and genotype-environment interaction in pupal weight and development time for siblings reared on 2 plant species. Parents of the test larvae were sampled from closely adjacent fields of the 2 crops. The existence of significant genotype-environment interaction for development time within populations suggests that directional or stabilizing selection on either crop separately could lead to differences in the genetic composition of populations, and thus, to the evolution of genetically based host plant specialization at the population level. However, populations originating from the 2 crops differed very little in average responses to the 2 plant species, indicating that population divergence has not occurred. The absence of 'host races' may be due to frequent migration among crops.-from Author",159,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,43
true,https://api.elsevier.com/content/abstract/scopus_id/0021549310,SCOPUS_ID:0021549310,2-s2.0-0021549310,Artificial selection on a fitness-component in Drosophila melanogaster.,Rose M.R.,Evolution,00143820,38,3,516-526,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00317.x,"The apparent maintenance of significant additive genetic variances for components of fitness is a major puzzle to have come out of recent research on the quantitative genetics of fitness. This issue was addressed by means of artificial selection for increased early fecundity in a Drosophila melanogaster population which had been maintained under stable conditions for >100 generations. An initial direct response to artificial selection indicated that this population could be maintaining the genetic variability for fecundity which had been detected earlier by means of sib analysis, but the response was not sustained in later generations. Crossing selected with selected lines and control with control lines resulted in the recovery of the initial response to artificial selection, suggesting that inbreeding may have had significant effects. Results of selection-relaxation provided no evidence of natural selection acting to erase the gains achieved by artificial selection.-from Author",28,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,44
true,https://api.elsevier.com/content/abstract/scopus_id/0021549042,SCOPUS_ID:0021549042,2-s2.0-0021549042,Cohort selection.,Mertz D.B.,Evolution,00143820,38,3,560-570,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00322.x,Introduces the concept of cohort selection: a kind of natural selection that takes place because of interactions among the age groups in a biological population. A requisite for this is genetic differentiation among the age groups. The selection then takes place when the age groups modify one another's survival and/or reproduction. Cohort selection is frequency dependent as shown by simulations. There is no evidence that the direction of selection is affected by the degree of dominance of the interference allele or by the strength of interference.-from Authors,4,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,all,All Open Access,45
true,https://api.elsevier.com/content/abstract/scopus_id/0021548991,SCOPUS_ID:0021548991,2-s2.0-0021548991,"Genic diversity and population genetic structure of Triturus vulgaris ( Urodela, Salamandridae).",Kalezic M.L.,Evolution,00143820,38,2,389-401,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00297.x,Average fixation index within populations is .021 in T. vulgaris and .026 in T.v. vulgaris. Genetic differentiation is much more pronounced in T. vulgaris as whole.-from Authors,13,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,46
true,https://api.elsevier.com/content/abstract/scopus_id/0021548959,SCOPUS_ID:0021548959,2-s2.0-0021548959,Measuring the cost of reproduction. II. The correlation structure of the life tables of five freshwater invertebrates.,Bell G.,Evolution,00143820,38,2,314-326,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00290.x,"Previous work on the rotifer Platyias patulus showed that the correlations between present reproduction and future reproduction or survival were zero or positive. This paper shows that the same conclusion holds for 5 other asexual freshwater invertebrates, reproducing in diverse ways: 2 oligochaetes which reproduce by paratomical fission, a bdelloid rotifer which produces a single large egg, and an ostracod and a cladoceran, which produce many small eggs. In almost all cases, individuals or clones with greater present reproduction have as great or greater an expectation of future reproduction. The bdelloid rotifer Philodina was an exception, there being a strong negative correlation between early fecundity and longevity for individuals within a clone. This is an outcome of determinate growth rather than an expression of reproductive cost.-from Author",48,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,47
true,https://api.elsevier.com/content/abstract/scopus_id/0021548116,SCOPUS_ID:0021548116,2-s2.0-0021548116,Disruptive selection on habitat preference and the evolution of reproductive isolation: a simulation study.,Rice W.R.,Evolution,00143820,38,6,1251-1260,1984-01-01,1984,10.1111/j.1558-5646.1984.tb05647.x,"Disruptive selection favored individuals that selected either end of a gradient of 9 habitat patch types. Habitat preference was assumed to be controlled by 4 additive unlinked loci. In different simulations it was assumed that habitat preference pleiotropically produced varying levels of partial assortative mating between individuals with similar habitat preference. Simulations indicated a strong interaction between the processes of disruptive selection and habitat-based assortative mating. Moderate levels of either disruptive selection or habitat-based assortative mating, when operating alone, resulted in the evolution of little or no reproductive isolation between the subpopulations genetically disposed to utilize each of the selected habitats. When these 2 factors were applied together there was a marked increase in the development of reproductive isolation that could not be explained by the additive effects of each factor. The genetic mechanism producing this interaction appears to be the reversal of an antagonistic interaction between the processes of selection and recombination that typically interferes with the evolution of reproductive isolation under sympatric conditions.-from Author",157,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,48
true,https://api.elsevier.com/content/abstract/scopus_id/0021547932,SCOPUS_ID:0021547932,2-s2.0-0021547932,Evolutionary landscapes for complex selection.,Curtsinger J.W.,Evolution,00143820,38,2,359-367,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00294.x,"Wright's principle of maximized mean viability is known to be violated in a number of biologically significant situations involving complex modes of selection, including epistasis, meiotic drive, organismal interaction, fertility selection, selective differences between the sexes, and gametic selection. In this paper, Lewontin's (1958) method of weights is extended to derive a very general maximization principle for general one-locus, two-allele deterministic selection models. New maximization principles are developed for the cases of meiotic drive and gametic selection, thereby defining evolutionary landscapes.-Author",12,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,49
true,https://api.elsevier.com/content/abstract/scopus_id/0021547734,SCOPUS_ID:0021547734,2-s2.0-0021547734,Measurement of the relative importance of individual selection and kin selection among females of the genus Macaca.,Silk J.B.,Evolution,00143820,38,3,553-559,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00321.x,"Genealogical data for 9 groups representing 4 species of Macaca were analyzed. The intensity of selection between matrilineages constitutes a substantial fraction of the total intensity of selection within macaque groups, which suggests that kin selection may play an important role in the evolution of social behavior in the genus.-from Author",11,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,50
true,https://api.elsevier.com/content/abstract/scopus_id/0021547719,SCOPUS_ID:0021547719,2-s2.0-0021547719,"Annual variation of survival advantage of large juvenile side- blotched lizards, Uta stansburiana: its causes and evolutionary significance.",Ferguson G.W.,Evolution,00143820,38,2,342-349,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00292.x,"Larger hatchlings enjoyed increased survivorship over 2 wk and to breeding age than smaller hatchlings. This advantage of large size was most apparent for survival to maturity and for lizards hatched during July 1-15, when most hatchlings appeared in the field. This period was also the time when food was often the most limiting. Results support the hypothesis that levels of either predation or resource abundance define the degree of survival advantage of larger juveniles. Even small differences in size among very young juveniles is likely to affect their interactions with conspecifics during the acquisition of optimal home ranges. Quality of home ranges ultimately affects the probability of survival during strong selective conditions. If larger juvenile size is governed to some extent genetically, then selection for larger size could effect changes in time of hatching, growth of hatchlings, and size of hatchlings.-from Authors",182,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,51
true,https://api.elsevier.com/content/abstract/scopus_id/0021547483,SCOPUS_ID:0021547483,2-s2.0-0021547483,Ecological causes of sexual dimorphism.,Slatkin M.,Evolution,00143820,38,3,622-630,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00327.x,Sexual selection can account for the origin and maintenance of sexual dimorphism and many examples are known for which sexual selection seems to be the only explanation. Ecological causes of sexual dimorphism are much more difficult to establish and the distinction between the origin and maintenance of the dimorphism becomes important. Ecological differences between males and females could help maintain dimorphism in a trait such as body size even though that dimorphism originated through the action of sexual selection. The more difficult question to answer is whether there are purely ecological causes for the origin of sexual dimorphisms. The theoretical side of this question is investigated and different possible ecological factors that could lead to sexual dimorphism are examined. -from Author,399,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,52
true,https://api.elsevier.com/content/abstract/scopus_id/0021544996,SCOPUS_ID:0021544996,2-s2.0-0021544996,Life history variation in a freshwater copepod: evidence from population crosses.,Allan D.,Evolution,00143820,38,2,280-291,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00287.x,"Michigan and Florida populations of Mesocyclops edax were reared under controlled conditions and crosses were carried out within and between populations to investigate intraspecific variation in life history traits. Mating success was equally high in crosses between populations as compared to crosses within populations. F1 hybrids matured and produced viable offspring. The 2 populations exhibited heritable differences in female body size, number of eggs per clutch, egg size and total clutch volume through 2 laboratory generations. The northern and southern populations of this copepod have undergone substantial genetic differentiation in their life histories.-from Author",26,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,53
true,https://api.elsevier.com/content/abstract/scopus_id/0021544257,SCOPUS_ID:0021544257,2-s2.0-0021544257,Morphological and phylogenetic relations among the Darwin's finches.,Schluter D.,Evolution,00143820,38,5,921-930,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00363.x,"A new measure of morphological distance is used to estimate morphological and phylogenetic relations among the Darwin's finches. The measure (B) is based on a model for multivariate evolution, and it estimates the total net force of directional selection acting on characters that is required to bridge the differences between any 2 species. This force depends on the amount of genetic variance in traits, and on genetic correlations between traits. 'Selection distance' between species is correlation with biochemical distance. The method produces a phylogenetic tree similar to the one originally suggested by Lack (1947). In addition to natural selection, genetic parameters have strongly influenced the direction and rate of morphological divergence in Geospiza. -from Author",48,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,54
true,https://api.elsevier.com/content/abstract/scopus_id/0021544155,SCOPUS_ID:0021544155,2-s2.0-0021544155,Morphological distance: an encounter between two perspectives in evolutionary biology.,Wilson A.C.,Evolution,00143820,38,5,1156-1159,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00386.x,"A response to Hafner et al. (1984: see 87L/0852), who questioned the adequacy of the authors' original data and their way of measuring degree of organismal difference (ie morphological distance), presenting direct answers to some of the technical points they raise and suggesting that their negative conclusion be examined from 2 different perspectives on how to approach problems in evolutionary biology.-after Authors",5,Journal,ar,Article,100,3,3,22104,undefined,0,FALSE,NA,NA,55
true,https://api.elsevier.com/content/abstract/scopus_id/0021543783,SCOPUS_ID:0021543783,2-s2.0-0021543783,Dynamics of morphological differentiation: temporal impact of gene flow in pocket gopher populations.,Smith M.F.,Evolution,00143820,38,5,1079-1087,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00377.x,Gene flow between morphologically differentiated populations of Thomomys bottae has led to detectable shifts in population morphology over a relatively short period of time (20-60 yr). Temporal samples from museum collections make it possible to document directed changes in the subspecies chrysonotus from the Ehrenberg area of Arizona in comparison with seemingly random temporal variation in other populations along the Colorado River. The most likely scenario involves pocket gophers from the California side of the river becoming established on the Arizona side S of Ehrenberg and serving as a source of gene flow into the Ehrenberg area. Electromorphic data support such a scenario.-from Authors,11,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,56
true,https://api.elsevier.com/content/abstract/scopus_id/0021543125,SCOPUS_ID:0021543125,2-s2.0-0021543125,Population structure in black flies: allozymic and morphological estimates for Prosimulium mixtum and P. fuscum ( Diptera: Simuliidae).,Snyder T.P.,Evolution,00143820,38,5,942-956,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00365.x,"Life history studies suggest, and reports in the literature on autosomal inversion polymorphism support, the hypothesis that Prosimulium fuscum exists in more isolated populations than P. mixtum. Descriptions of the population structures of these species based on allozymic polymorphism at 4 loci (Mdh-2, Ldh, Idh, Pgi) do not support this hypothesis. Allozymic data indicate that P. fuscum populations approach panmixia over large geographic areas and show little or no local population fixation due to inbreeding. Prosimulium mixtum populations show moderate to large local fixation effects. Moderate FIS values, together with evidence of significant morphological heterogeneity within some P. mixtum populations, may indicate that P. mixtum is comprised of two or more unresolved taxa. Analysis of morphological variability in larval characteristics of P. mixtum and P. fuscum does not demonstrate significant differences in the organization of this variability between the species. The large, panmictic population structure exhibited by P. fuscum is the type predicted by Templeton's genetic transilience model to promote ready speciation following founder events. The distribution of genetic variability between pairs of closely related sibling species of black flies is also in accord with speciation by such a model.-from Authors",24,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,57
true,https://api.elsevier.com/content/abstract/scopus_id/0021541580,SCOPUS_ID:0021541580,2-s2.0-0021541580,Coding morphometric characters for constructing Distance Wagner networks.,Thorpe R.S.,Evolution,00143820,38,2,244-255,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00282.x,"Various methods of coding morphometric characters, including normalization, range coding, segment coding, gap coding and divergence (significance) coding, were investigated. The intersexual congruence of the resultant Distance Wagner networks was found using data from the western grass snake Natrix natrix helvetica. Gap coding has the highest intersexual congruence, normalization the next highest.-from Author",69,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,58
true,https://api.elsevier.com/content/abstract/scopus_id/0021539687,SCOPUS_ID:0021539687,2-s2.0-0021539687,Genetic structure and change in natural populations of Drosophila robusta: systematic inversion and inversion association frequency shifts in the Great Smoky Mountains.,Etges W.J.,Evolution,00143820,38,3,675-688,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00335.x,"Populations of Drosophila robusta inhabiting the Great Smoky Mountains exhibit clines in inversion and inversion association frequencies over an altitudinal transect spanning 3800 ft in elevation. Collections showed systematic directional shifts in inversion and inversion association frequencies in all populations toward higher elevation genotypes over 34 yr. A genetic ordination of the transect populations showed for both 1947 and 1981 data sets that the middle elevation populations contained modal frequencies of all genetic elements surveyed. Populations at lower and higher elevations were more genetically distinct from each other and the middle elevation populations, and were more extreme in combined inversion and inversion association frequencies than the middle elevation populations.-from Author",19,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,59
true,https://api.elsevier.com/content/abstract/scopus_id/0021539514,SCOPUS_ID:0021539514,2-s2.0-0021539514,"Genetic changes coinciding with the colonization of California by the walnut husk fly, Rhagoletis completa.",Berlocher S.H.,Evolution,00143820,38,4,906-918,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00361.x,"In order to examine the genetic effects of a population bottleneck, the agricultural pest Rhagoletis completa (Diptera: Tephritidae) was analyzed using electrophoretic data in its native and introduced ranges. The fly was accidentally introduced into southern California in the 1920s, and in the 1950s expanded its range into N California, Oregon, and Washington. Three genetic differences between 8 natural and 8 introduced populations were observed. 1) greater allele frequency variance in introduced than natural populations; 2) larger negative values of the inbreeding coefficient in the introduced than the native population; and 3) larger amounts of linkage disequilibrium between the sex-linked genes and sex chromosomes in the introduced than native populations. These effects are partially interrelated, with an especially strong relation between the inbreeding coefficient and linkage disequilibrium. These effects are most simply explained as drift, although segregation distortion and natural selection may also be involved.-Author",39,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,60
true,https://api.elsevier.com/content/abstract/scopus_id/0021539270,SCOPUS_ID:0021539270,2-s2.0-0021539270,"Life history adaptation to demographic regime in laboratory- cultured Tisbe furcata ( Copepoda, Harpacticoida).",Bergmans M.,Evolution,00143820,38,2,292-299,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00288.x,"Laboratory population of Tisbe furcata with a 35-generation history of stable population size was examined. Tisbe responded to density regulation by increasing its potential net reproductive rate, Ro. This result is in agreement with the theory of fitness in age-structured populations, though in contradiction with intuitions based on the r-K-paradigm. The physiological mechanisms through which Ro is raised are high age-specific fecundity, delayed senescence and, primarily, increased frequencey of egg sac production. The cost of early reproduction is held responsible for differences between cohorts in the distribution of individual minimum generation times: (indirect) truncation-type selection in the case of Ro-selection is opposed to a (direct) symmetric pattern in the case of r-selection.-from Author",13,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,61
true,https://api.elsevier.com/content/abstract/scopus_id/0021538334,SCOPUS_ID:0021538334,2-s2.0-0021538334,On the measurement of natural and sexual selection: applications.,Arnold S.J.,Evolution,00143820,38,4,720-734,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00345.x,"Applies statistical measures of selection to the analysis of multiple selection episodes. Selection exerted during particular segments of the life cycle is analyzed by dividing total fitness into multiplicative components (eg viability, fecundity, fertility). Selection on a phenotypic trait during a particular part of the life cycle can then be measured by the statistical relationship between the corresponding fitness component and the trait. The portions of selection corresponding to particular fitness components or selection episodes will sum to the total selection acting on the trait. Partitioning of selective force has 3 principal uses. 1) It allows a characterization of selection when it is possible to measure portions of fitness but impractical to record total, lifetime fitness. 2) Even when total fitness can be measured, it will often be desirable to measure the forces exerted by separate episodes of selection, since selection may change in magnitude and direction during different stages of life. 3) Partitioning of selective forces may help identify the actual agents of selection. -from Authors",496,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,62
true,https://api.elsevier.com/content/abstract/scopus_id/0021538333,SCOPUS_ID:0021538333,2-s2.0-0021538333,Coevolution in ecosystems: Red Queen evolution or stasis?,Stenseth N.C.,Evolution,00143820,38,4,870-880,1984-01-01,1984,10.1111/j.1558-5646.1984.tb00358.x,"Develops a theory of the long-term behavior of ecosystems, including changes in the number of species, in their genetic constitutions, and in their relative abundances. The theory is based on the Red Queen hypothesis, on the theory of island biogeography, and on the concepts of species packing and limiting similarity. The main conclusion is that an ecosystem in a physically constant environment may be in one of 2 evolutionary modes: 1) Red Queen, or steady state of evolutionary change, or 2) evolutionary stasis. In the latter case, continued evolution necessarily depends on changes in the physical environment. A decision as to which mode has been prevalent in the past depends on a study of the fossil record, but such study of the past must be accompanied by the study of how organisms interact in current ecosystems.-from Authors",213,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,63
