@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0027503796,SCOPUS_ID:0027503796,2-s2.0-0027503796,Ecological correlates of individual variation in age at maturity in female moose (Alces alces): the effects of environmental variability,Saether B.,Journal of Animal Ecology,00218790,62,3,482-489,1993-01-01,1993,10.2307/5197,"Large variation was found in age of onset of reproduction among radio-collared female moose in a population in N Norway (69°N). Eight (50%) of the individuals matured at 2-5 yr old, whereas age of maturity was 3-5 years or older for eight females. Onset of reproduction was closely correlated with body weight. Average calf weight differed significantly among females; but this variation was not significantly correlated with the mother's body weight. Calf weights were significantly correlated with the biomass of the herb species in the mother's summer home-range. A close relationship was found with the availability of some important forage species such as Lactuca alpina. Yearling weight was significantly higher among females that stayed in the areas used as winter grounds (the central area) after they had become independent of their mother in their second summer. Females that moved to the surrounding areas had significantly lower weight gain and a delayed age at maturity, indicating a cost of dispersal. Thus, the distribution of age at maturity in a cohort will be strongly influenced by the proportion of females that succeed in establishing a home range in these areas. -from Authors",119,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,27
true,https://api.elsevier.com/content/abstract/scopus_id/0027503712,SCOPUS_ID:0027503712,2-s2.0-0027503712,"An experimental analysis of frequency-dependent predation (switching) in the 15-spined stickleback, Spinachia spinachia",Hughes R.,Journal of Animal Ecology,00218790,62,2,341-352,1993-01-01,1993,10.2307/5365,"Fifteen-spined sticklebacks were fed successively changing proportions of contrasted prey, either Gammarus and Artemia or Chaoborus and Artemia, in a series of experiments designed to identify factors contributing to frequency-dependent predation (switching). In all experiments, fish showed the sigmoid response to changing relative abundances of prey, typical of switching. The response showed a time-lag in the order of 30 min (length of a single trail) but, apart from this lag, responses were independent of whether the previous frequency of a particular prey item which had been exposed to the fish was higher or lower than the current frequency. Profitabilities changed with relative abundance, as a result of improved handling efficiency, but did not become transposed in rank. Searching-image formation may have contributed to switching in all cases. Strong supportive evidence, however, was found only in the experiments with Chaoborus and Artemia, in which prey were attacked in non-random sequences, but in which attack efficiency changed little. The time-scale of the switching response in 15-spined sticklebacks is appropriate to the tidal fluctuations in abundance of their natural prey, gammarids and mysids. Switching, however, is unlikely to have a significant effect on the populations of these prey. -from Authors",74,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,28
true,https://api.elsevier.com/content/abstract/scopus_id/0027498609,SCOPUS_ID:0027498609,2-s2.0-0027498609,Environmental heterogeneity and the stability of host-parasitoid interactions,Holt R.,Journal of Animal Ecology,00218790,62,1,89-100,1993-01-01,1993,10.2307/5485,"In the absence of heterogeneity in the rate of parasitism, spatial variability in other demographic parameters has no effect on population stability. Spatial heterogeneity in demographic parameters may, however, interact with heterogeneous attack rates to augment or destroy stability. This is illustrated from a generalized proportional refuge model in which fixed fraction of hosts escape parasitism each generation, and refuge hosts have a different growth rate from exposed hosts. The system may be stable even if hosts have high average rates of increase, provided that those hosts with the higher rates of increase are differentially afflicted by parasitism. The generality of this conclusion is assessed by numerical studies of a two-patch model in which the host and/or parasitoid show partial rather than complete mixing between patches in each generation. Such partially coupled refuges are most likely to be stabilizing if they are ""sinks', with relatively low host growth rates. A unique feature emerging from these partially coupled models, is that heterogeneity in the number of adult female parasitoids produced per parasitized host can be sufficient by itself to stabilize the system. A fruitful direction for empirical work would be to document the patterns of covariance among attack rates, host rates of increase and parasitoid emergence rates. -from Authors",66,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,29
true,https://api.elsevier.com/content/abstract/scopus_id/0027498608,SCOPUS_ID:0027498608,2-s2.0-0027498608,The construction and assembly of an ecological landscape,Drake J.,Journal of Animal Ecology,00218790,62,1,117-130,1993-01-01,1993,10.2307/5487,An ecological landscape consisting of discrete interconnected patches was constructed in the laboratory. Each patch in the landscape was a 1-litre aquatic microecosystem containing producers and consumers. Species invaded and spread throughout the landscape in a specific sequence following prescribed invasion pathways. Species distribution among landscape patches was heterogeneous and converged to one of several alternative states despite identical initial conditions. Differences in structure which developed among patches were the result of the assembly processes which occurred in each patch and among interconnected patches. Variance in species composition increased as a function of distance from the patches that served as entry points for invasions into the landscape. The development of organization at the landscape level results from the interplay between the assembly of individual patches and the constraints imposed on each patch by invasion among patches. Differences in invasion success and persistence led to the development of alternative community states. -from Authors,100,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,30
true,https://api.elsevier.com/content/abstract/scopus_id/0027498515,SCOPUS_ID:0027498515,2-s2.0-0027498515,Host-plant-mediated interactions between a generalist folivore and its tachinid parasitoid,English-Loeb G.,Journal of Animal Ecology,00218790,62,3,465-471,1993-01-01,1993,10.2307/5195,"Investigated the consequences of feeding on different species of host-plants on the performance of a generalist lepidopteran larva (Platyprepia virginalis, Arctiidae) and its interactions with a tachinid fly parasitoid (Thelairia bryanti). Growth rate of P. virginalis was not different for larvae reared individually on either poison hemlock Conium maculatum, bush lupine Lupinus arboreus or fiddle neck Amsinckia menziesii. Larvae caged in the field on either hemlock or lupine did not differ in developmental rates or pupal mass. Survivorship was higher for moth larvae caged on hemlock in one of two years. Parasitism of P. virginalis by T. bryanti was, however, strongly influenced by host plant. A larger proportion of woolly bear larvae collected from hemlock were parasitized by T. bryanti than larvae collected from lupine. Caterpillars caged on lupine were more likely to have flies emerge from them than caterpillars caged on hemlock, suggesting that host diet influenced success of developing fly larvae. Moth larvae caged on hemlock were more likely to survive emergence of fly larvae and complete development (55%) than moth larvae caged on lupine (40%). Parasitoid pupal mass was not related to host-plant diet in cage experiments, but flies emerging from moth larvae that subsequently survived were heavier than flies that emerged from larvae that died. -from Authors",50,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,31
true,https://api.elsevier.com/content/abstract/scopus_id/0027487537,SCOPUS_ID:0027487537,2-s2.0-0027487537,Seasonal variation in the reproductive success of blue tits: an experimental study,Norris K.,Journal of Animal Ecology,00218790,62,2,287-294,1993-01-01,1993,10.2307/5360,"In Parus caeruleus populations the numbers of surviving young from a clutch generally declines the later in the season it hatches, but hatching too early also reduces productivity. The extent to which seasonal changes of offspring survival were caused by environmental changes was assessed experimentally by cross-fostering clutches of differing age between pairs of nests in Bagley Wood, Oxfordshire. Number of young which survived from experimental clutches was significantly predicted by the hatch date of the clutch from which the young originated (adopted clutch), rather than by the hatch date of the clutch actually produced by their foster parents (fostered clutch). This suggests a causal link between hatch date and offspring survival. The predictive model generated using experimental nests was in agreement with the model based on control nests and the model based on the long-term data from Wytham, Oxfordshire. -from Author",107,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,32
true,https://api.elsevier.com/content/abstract/scopus_id/0027470288,SCOPUS_ID:0027470288,2-s2.0-0027470288,Brood-manipulation experiments. II. A cost of reproduction in blue tits (Parus caeruleus)?,Pettifor R.,Journal of Animal Ecology,00218790,62,1,145-159,1993-01-01,1993,10.2307/5489,"Potential reproductive costs in blue tit parents were assessed by experimentally manipulating brood-size and measuring survival and fecundity costs between years. Female survival was independent of both clutch-size and manipulation, as well as brood-size. Male survival was independent of clutch-size when data from all three years were combined, but declined significantly with increasing manipulation. Adding brood-size to a model of male survival only weakly explained the data. The negative association between male survival and manipulation was apparently due to a single year: when data from each year were analysed separately only 1986 showed a significant negative effect of manipulation and brood-size on male survival. Measures of both male and female fecundity in year n + 1 were not found to be negatively influenced by the size of the clutch, extent of the manipulation or size of the brood reared in year n. -from Author",46,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,33
true,https://api.elsevier.com/content/abstract/scopus_id/0027464459,SCOPUS_ID:0027464459,2-s2.0-0027464459,Migration in insects: cost and strategies,Dixon A.,Journal of Animal Ecology,00218790,62,1,182-190,1993-01-01,1993,10.2307/5492,"An optimal energy partitioning model is used to predict the optimum adult sizes of the soma, gonads and flight apparatus in insects. A comparison of the investment in gonads and lipoidal reserves in winged and unwinged individuals in species from three families of aphids is used to test the predictions and define the cost of developing flight apparatus. -from Authors",76,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,34
true,https://api.elsevier.com/content/abstract/scopus_id/0027460971,SCOPUS_ID:0027460971,2-s2.0-0027460971,Seasonal changes in clutch size in British birds,Crick H.,Journal of Animal Ecology,00218790,62,2,263-273,1993-01-01,1993,10.2307/5357,"Individuals in multi-brooded species should be selected to start breeding before the date when their optimal clutch size is greatest, while single-brooded species should await the date when the optimal clutch size is greatest. Multi-brooded species are predicted to show a seasonal pattern of increase and then a decrease in mean clutch size, with a mid-season peak, while the mean clutch size of single brooded species should decline through the season. The authors calculated four indices of seasonal change, derived from the parameters of quadratic models fitted to data for 66 species. Data support predictions by showing that in increasingly multi-brooded taxa: 1) the ratio of the maximum clutch to the clutch size at the beginning of the breeding season incrased, 2) the slope of the quadratic curve at the beginning the season increased, 3) the maximum clutch size occurred later in the breeding season, and 4) the modal laying date became earlier with respect to the date of maximum clutch size. Furthermore, 5) early in the breeding season clutch size declined with date in single-brooded taxa, but increased in multi-brooded taxa. Multi-brooded species are selected to start laying early, so that the first young hatch before conditions are optimal for raising nestlings, while single-brooded species await better conditions, but migrants appear to start laying later compared with residents with respect to the peak clutch size. Migrants suffer constraints which prevent laying until after the date when the optimal clutch size is greatest. -from Authors",180,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,35
true,https://api.elsevier.com/content/abstract/scopus_id/0027458231,SCOPUS_ID:0027458231,2-s2.0-0027458231,The relationship between abundance and body size in natural animal assemblages,Blackburn T.,Journal of Animal Ecology,00218790,62,3,519-528,1993-01-01,1993,10.2307/5201,"Studies of the relationship between body weight and population abundance for animal species based on pooling data from many taxa and assemblages suggest that abundance scales with weight to the -0.75 power. Since metabolic rate scales with weight as (plus)0.75, this result has been taken as evidence that all species in assemblages used equal amounts of energy. The evidence for ""energetic equivalence' is, however, equivocal, because within many individual assemblages the scaling of abundance on weight differs significantly from 0.75. The authors here examine the relationship between body size (weight and/or length) and abundance in nine previously unpublished animal assemblages, and five previously published assemblages. Twelve of the 14 assemblages show a negative relationship between log body size and log population abundance, but the proportion of variance in abundance which body size explains is always low. Plots of the relationship tend to be polygonal. Regression slopes for most assemblages differ significantly from the predictions of energetic constraint models: most species in these assemblages cannot be energy limited. However, the most abundant species near the upper bound slopes of assemblages may be energy limited, because in only one assemblage does the upper bound slope differ from energetic model predictions. Within natural assemblages, then, the relationship between body size and abundance is usually polygonal, with species body size being a very poor predictor of species abundance. Abundances of most species in assemblages are not, apparently, constrained by energetic requirements, but the commonest species in assemblages may be. -from Authors",152,Journal,ar,Article,100,6,6,29544,undefined,0,FALSE,36
true,https://api.elsevier.com/content/abstract/scopus_id/0027458224,SCOPUS_ID:0027458224,2-s2.0-0027458224,Site characteristics and the population dynamics of the pine looper moth,Broekhuizen N.,Journal of Animal Ecology,00218790,62,3,511-518,1993-01-01,1993,10.2307/5200,"Data from 27 populations of Bupalus piniaria (Lepidoptera, Geometridae) spanning a minimum of 22 yr are used to estimate the parameters of a simple difference model of the moth's population dynamics. The per capita net rate of increase is positively correlated with latitude, while the shape parameter in the function describing immediately density-dependent mortality is inversely related to local rainfall. -from Authors",19,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,37
true,https://api.elsevier.com/content/abstract/scopus_id/0027456018,SCOPUS_ID:0027456018,2-s2.0-0027456018,A simple test for change in community structure,Solow A.R.,Journal of Animal Ecology,00218790,62,1,191-193,1993-01-01,1993,10.2307/5493,"The effect of disturbance on a biological community is commonly measured by a change in an index of community structure. When such an index is calculated from a sample from the community, it is important to assess the statistical significance of an observed change. A simple randomization test is described for testing for change in community structure. The test can be used in conjunction with any measure of community structure based on observed species abundances such as diversity indices. An example is given. -Author",174,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,38
true,https://api.elsevier.com/content/abstract/scopus_id/0027455849,SCOPUS_ID:0027455849,2-s2.0-0027455849,"Pit-digging by the crab Cancer pagurus: a test for long-term, large- scale effects on infaunal community structure",Hall S.,Journal of Animal Ecology,00218790,62,1,59-66,1993-01-01,1993,10.2307/5482,"Study of pit digging by Cancer pagurus in a shallow subtidal habitat in W Scotland showed dramatic localized community effects. To test for landscape effects, crabs were excluded from replicate 2 × 2m areas of seabed for 12 months by mesh fences which allowed access by other animals. A wide range of community analyses failed to reveal any effects of exclusion. The natural inclination to infer importance at larger scales for disturbances studied at the local level should be challenged by experimental manipulations in other systems and for other species. -from Authors",19,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,39
true,https://api.elsevier.com/content/abstract/scopus_id/0027451243,SCOPUS_ID:0027451243,2-s2.0-0027451243,Dynamics and effect of western gulls feeding in a colony of guillemots and Brandt's cormorants,Spear L.,Journal of Animal Ecology,00218790,62,3,399-414,1993-01-01,1993,10.2307/5190,"In 1981-83, an estimated 2.2% of the male western gulls Larus occidentalis breeding on SE Farallon Island, California, maintained feeding territories within breeding colonies of guillemots Uria aalge and Brandt's cormorants Phalacrocorax penicillatus. These ""specialist' gulls feed by means of scavenging, piracy and predation. Specialists were highly adapted, as indicated by their higher reproductive rate and similar or higher survival rate, compared with non-specialists. In years of favourable oceanic food supply, the number of specialists exploiting guillemots and cormorants was consistent because specialists: 1) occupied the same feeding territories each year; 2) territory boundaries changed little when they died and were replaced; 3) excluded other gulls from their territories; and 4) generally fed as opportunists. An exception occurred when oceanic food supply was reduced, and the ratio of specialists to guillemots and cormorants increased, as did predation on guillemot eggs and chicks. Gulf predation rate on guillemot eggs and chicks was affected by the guillemot's timing of breeding, nest-site location, nesting density, the specialist's rate of energy consumption on other food sources in the colony, and indirectly by breeding success of the cormorants. The effect of each factor was ultimately related to food supply. In years of favourable food supply, gull predation rate on guillemot eggs and chicks was moderate, and appeared to be selective on young and/or less-fit birds. In a food-poor, El Nino year, however, predation by gulls was non-selective and of very high rate. -from Author",63,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,40
true,https://api.elsevier.com/content/abstract/scopus_id/0027451239,SCOPUS_ID:0027451239,2-s2.0-0027451239,Environmental and clonal influences on host choice and larval survival in a leafmining insect,Marino P.,Journal of Animal Ecology,00218790,62,3,503-510,1993-01-01,1993,10.2307/5199,"The larve of Phytomyza ilicicola (holly leafminer) generally have higher survivorship and densities on Ilex opaca (American holly) grown in cultured suburban settings than on natural forest trees. Survival and density also vary among trees within these two habitats; natural enemies and host-plant factors are thought to generate between-habitat variation in Phytomyza densities, while mainly host factors generate within-habitat variation. Fertilization, clonal variation and site of exposure to attack all influenced various measures of Phytomyza success whereas exposure to sunlight did not. Fertilized plants had 32% more adult feeding, 47% more ovipositions, 9.5% greater larval survival and 7% heavier pupae than did unfertilized plants. Clonal variation had no influence on adult leafminer feeding, but influenced both oviposition (29% lower on clone 30 than on clones 65 and A1) and larval survival (over 60% higher on clone 65 than on clones A1 and 30). Plants that were exposed to leafminer attack in a sunny open field had 50% more feeding scars and 82% more first instar larvae than did those exposed in a shaded woodlot. There were no differences in larval survival between the two sites. Density variation is influenced by adult discrimination among trees by adult leafminers in feeding and oviposition, and by differential mortality and growth of the larvae after oviposition. -from Authors",16,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,41
true,https://api.elsevier.com/content/abstract/scopus_id/0027451193,SCOPUS_ID:0027451193,2-s2.0-0027451193,Modelling bovine tuberculosis in badgers,Bentil D.E.,Journal of Animal Ecology,00218790,62,2,239-250,1993-01-01,1993,10.2307/5355,Used deterministic models to study the spread of bovine tuberculosis (Mycobacterium bovis) infection within Meles meles subpopulations. -from Authors,28,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,42
true,https://api.elsevier.com/content/abstract/scopus_id/0027449758,SCOPUS_ID:0027449758,2-s2.0-0027449758,Brood-manipulation experiments. I. The number of offspring surviving per nest in blue tits (Parus caeruleus),Pettifor R.,Journal of Animal Ecology,00218790,62,1,131-144,1993-01-01,1993,10.2307/5488,"Brood-size was experimentally altered in blue tits over three breeding seasons, and the individual optimization hypothesis was evaluated: females should lay that size of clutch which maximizes the survival of their offspring. Parents with young either added to, or removed from, their nests should have lower numbers of surviving offspring that subsequently breed than control nests. Parents rearing a brood equal in number of their own original clutch-size maximized the number of surviving young: adding or removing young did not increase the number of recruits per nest. The extent to which a brood was either larger or smaller than the original clutch-size was termed ""manipulation'. A log-linear model of offspring survival showed that year effects, clutch-size, manipulation and its square all significantly reduced the amount of variance (deviance) present in the data. An inverse quadratic function best described the relationship between offspring survival and manipulation for each clutch-size: the turning points of these fitted lines were not significantly different from zero. Results are consistent with the hypothesis that females lay that size of clutch which maximizes their recruitment potential: rearing a larger or smaller brood than that which they set out to raise does not increase the fitness of individual parents. -from Author",51,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,43
true,https://api.elsevier.com/content/abstract/scopus_id/0027449533,SCOPUS_ID:0027449533,2-s2.0-0027449533,Diving of otters (Lutra lutra) in a marine habitat: use of depths by a single-prey loader,Nolet B.A.,Journal of Animal Ecology,00218790,62,1,22-32,1993-01-01,1993,10.2307/5479,"Otters observed along the coast in Shetland strongly preferred diving in shallow water 0-3 m deep. Recovery time was linearly related to underwater time. Dive efficiency decreased from 0 to 7 m deep, but tended to increase again at larger depths. Although (in unsuccessful dives) time spent at the bottom initially increased with depth, searching efficiency decreased with depth because of a rapid increase of the travel time. Maximum duration of hunting bouts was shorter for those in which more deep dives were included. The otters' preference for shallow water is possibly a result of the lower thermoregulatory costs, and the shorter travel time. -from Authors",46,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,44
true,https://api.elsevier.com/content/abstract/scopus_id/0027446071,SCOPUS_ID:0027446071,2-s2.0-0027446071,Structured accounting of the variance of demographic change,Brown D.,Journal of Animal Ecology,00218790,62,3,490-502,1993-01-01,1993,10.2307/5198,"A method is presented of producing a multi-way analysis or account of the variance of the relative change in density from one year to the next of a wild population which is structured in some way (eg by age group). The method is dependent on accounting identities in which the relative change in size of the whole population is expressed as a sum over age (or other) groups of recruitment and mortality components, which are each expressed in terms of products of factors such as birth rate, and offspring and adult survival rates. The account consists of terms due to 1) variation within and covariation between subgroups, 2) variation in recruitment and adult mortality, and the covariation between them, and 3) variation in and covariation between the factors. The method identifies factors, components (recruitment or adult mortality), or age groups which make a substantial contribution and which, therefore, might be considered as key elements in the account. The method is applied to data on variation in density of a red deer Cervus elaphus population, and results are compared with a previous key factor analysis of the same data. -from Authors",22,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,45
true,https://api.elsevier.com/content/abstract/scopus_id/0027446059,SCOPUS_ID:0027446059,2-s2.0-0027446059,Variation and regulation of meal size and feeding frequency in Cory's shearwater Calonectris diomedea,Hamer K.,Journal of Animal Ecology,00218790,62,3,441-450,1993-01-01,1993,10.2307/5193,"For Cory's shearwater on Selvagem Grande, individual meals fed to chicks averaged 74g (SD=26.4g, range=20-100g). A mean of 79% of chicks were fed each night and the mean interval between feeds was 1.3 nights, with a maximum of four nights. The variance in chick masses each morning arose over c5.5 days, indicating that any large reductions in mass resulting from a lack of feeding were short-lived. Variation in the intervals between meals for individual chicks resulted, in part, from changes in adult behaviour. Results were not compatible with the prevalent idea that the purpose of large fat deposits in procellariiformes is to tide chicks over periodic fasts resulting from unpredictable food supplies or poor feeding conditions. On average, chicks required 48g of food day-1 to maintain constant mass, and converted 60% of their intake of food above this requirement into biomass. Meal size and feeding frequency were independent of chick size, and the rate of food delivery (mean SJM; 56.1g chick-1 night-1) was similar to a rate of 61.9g chick-1 night-1 previously recorded in the Azores Islands. Changes in mass growth rate of chicks with age resulted from changes in metabolic energy requirements and food conversion efficiency rather than from changes in food supply rate. Rate of food suppply to chicks was apparently not regulated by adjustment according to chicks' nutritional requirements, and support the hypothesis that chick feeding in procellariiformes is controlled by an intrinsic rhythm in adults. -from Authors",79,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,46
true,https://api.elsevier.com/content/abstract/scopus_id/0027444013,SCOPUS_ID:0027444013,2-s2.0-0027444013,The relationship between primary parasitoids and hyperparasitoids of cereal aphids: an analysis of field data,Holler C.,Journal of Animal Ecology,00218790,62,1,12-21,1993-01-01,1993,10.2307/5478,"Fourteen primary parasitoid and 18 hyperparasitoid species were reared. The five most common hyperparasitoids attacked the five most common primary parasitoids which, in turn, parasitized most frequently the most abundant aphid species, Sitobion avenae. Levels of aphid primary parasitism never exceeded 33%, whereas levels of hyperparasitism often reached 100% in the latter part of the season. However, the low rates of aphid primary parasitism could not have been solely the result of hyperparasitism: if primary parasitoid females which emerged early continued to deposit eggs before the collapse of the aphid populations, those females should have been numerous enough to parasitize large numbers of their hosts before hyperparasitoid pressure became high. Primary parasitoid females apparently leave areas which develop high hyperparasitoid densities, though other factors such as mortality other than that due to hyperparasitoid attack, and aestivation acting together may also contribute to the low abundance of primary parasitoid females later in the season. -from Authors",100,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,47
true,https://api.elsevier.com/content/abstract/scopus_id/0027435829,SCOPUS_ID:0027435829,2-s2.0-0027435829,Influence of female relatedness on the demography of Townsend's vole populations in spring,Lambin X.,Journal of Animal Ecology,00218790,62,3,536-550,1993-01-01,1993,10.2307/5203,"Microtus townsendii nearest neighbours had their nests closer to one another on the kin treatment, but there were no differences in home range size between treatments. Home-ranges of females present on both treatments were smaller in a spring of high density than in the springs with lower density. Female survival was better on the kin treatment. Within the kin treatment, females with at least one first degree relative as a neighbour survived better than females without such a relative. Females in the kin treatment gave birth to their first spring litter 5-7 days later than females in the non-kin treatment, possibly as a consequence of space sharing with related neighbours. Weaning success of the first spring litter was significantly higher on the kin treatment than on the non-kin treatment, but there were no differences in the weaning success of females with and without related neighbours within treatments. The presence of immigrant females on the non-kin treatment and not on the kin treatment may have caused the difference in weaning success between the treatments. -from Authors",85,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,48
true,https://api.elsevier.com/content/abstract/scopus_id/0027435766,SCOPUS_ID:0027435766,2-s2.0-0027435766,The effect of food level on competition in tadpoles: interference mediated by protothecan algae?,Griffiths R.A.,Journal of Animal Ecology,00218790,62,2,274-279,1993-01-01,1993,10.2307/5358,"Development of natterjack toad Bufo calamita tadpoles was monitored under two levels of food and with or without competitors (Rana temporaria) using a replicated pond system. The design prevented physical interactions between species but allowed B. calamita access to R. temporaria faeces. Food supplements accelerated growth with or without competitors. Presence of competitors depressed B. calamita growth, even under conditions of high food. B. calamita raised under high food metamorphosed earlier than those raised under low food, but neither food nor competitors affected survival. The growth-inhibiting alga, Prototheca, was detected in the faeces of both R. temporaria and B. calamita. B. calamita raised with R. temporaria for several weeks produced larger numbers of protothecan cells in their faeces than those raised without competitors. Interior competitors may be diverted from high quality food resources by the attractive properties of Prototheca in faeces. In such a situation superior competitors may exert a negative effect even under high food levels. -Authors",51,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,49
true,https://api.elsevier.com/content/abstract/scopus_id/0027431579,SCOPUS_ID:0027431579,2-s2.0-0027431579,The impact of brook trout (Salvelinus fontinalis) on an experimental stream benthic community: the role of spatial and size refugia,Bechara J.A.,Journal of Animal Ecology,00218790,62,3,451-464,1993-01-01,1993,10.2307/5194,"In a replicated series of pebble-bottom, outdoor channels fed by a boreal forest stream in Quebec, significantly effects of fish on the size-structure of the insect populations were observed on at least one of the two sampling dates for epibenthic and drifting animals, but never for those in the infauna. The presence of fish significantly reduced the density of many epibenthic and drifting insects (maximum of 36% and 24% of the taxa, respectively), but this impact varied with time. Negative impacts on infaunal insects were few (<11% of the taxa). Some small to medium-sized benthic Chironomidae and Ephemeroptera actually increased in the presence of fish. In general, insects <2 mm were not significantly reduced by fish predation in either the drift or the epibenthos and can thus be considered to have occupied a size-refuge taxon and the sampling date. Predation by brook trout can thus significantly reduce the density of large to medium-sized epibenthic and drifting insects, and rock interstices can be effective refugia from brook trout predation. Since the infauna constitutes the largest proportion of the benthos, results may explain the lack of fish predatory impact frequently reported in streams. -from Authors",63,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,50
true,https://api.elsevier.com/content/abstract/scopus_id/0027388423,SCOPUS_ID:0027388423,2-s2.0-0027388423,"Seasonal and geographical variation in the migratory potential of outbreak populations of the African armyworm moth, Spodoptera exempta",Wilson K.,Journal of Animal Ecology,00218790,62,1,169-181,1993-01-01,1993,10.2307/5491,"Implicit in a genetic model to explain variation in the migratory potential of outbreak populations of Spodoptera exempta (Lepidoptera: Noctuidae) are predictions regarding the temporal and spatial incidence of migratory phenotypes based on the pattern of rainfall through the season. Migration in female S. exempta moths occurs predominantly in immature adults, therefore migratory potential is assumed to correlate with the duration of the pre-reproductive period (PRP). PRP variation in moths was quantified from 14 outbreak sites in E Africa during the 1989-90 and 1990-91 seasons and correlating this with rainfall prevalences. Extensive intra- and inter-population variation in PRP was observed. Mean PRP was inversely correlated with prevalence of rainfall at the outbreak site during the month that the moths initiating the outbreaks were migrating: longest PRPs were exhibited by moths originating from early season outbreaks in regions of low, variable rainfall, shortest PRPs by moths from areas of high, consistent rainfall. Also as predicted by the model, the mean PRP of moths from outbreaks in Kenya and Tanzania tended to decline through the long rainy season, significantly so for females. Males matured consistently earlier than females. PRP variation cannot be accounted for by any major environmental factor, suggesting that the differences between samples are genetic in origin. -from Authors",24,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,51
true,https://api.elsevier.com/content/abstract/scopus_id/0027388184,SCOPUS_ID:0027388184,2-s2.0-0027388184,Replacement of the indigenous amphipod Gammarus duebeni celticus by the introduced G. pulex: differential cannibalism and mutual predation,Dick J.,Journal of Animal Ecology,00218790,62,1,79-88,1993-01-01,1993,10.2307/5484,"Following introductions in the 1950s, Gammarus pulex has replaced the native Irish freshwater amphipod G. duebeni celticus in several river systems. G. pulex has eliminated and replaced G.d.celticus in lower sections of the Rivaer Lagan system, N.Ireland, although G.d.celticus maintains pure populations upstream. More rarely, the two species may be found together. G.d.celticus was significantly more cannibalistic on moulted conspecifics than G. pulex. Mutual predation by intermoult individuals on moulted congenerics was observed in all combinations of adult males and females, including those in the precopulatory mate-guarding phase, and juveniles. In general, predation by G. pulex on G.d.celticus. Predation was differentially in favour of G. pulex in most combinations. A model is presented incorporating resource exploitation competition, cannibalism and mutual predation. The behaviour of the model agrees with intuitive predictions. Cannibalism in the absence of predation promotes coexistence, whereas mutual but differential predation in the absence of cannibalism may lead to elimination, depending on relative resource competitive ability. When cannibalism and predation occur together, predation of equal magnitude or greater than cannibalism leads to rapid elimination. Predation in favour of species 1 may overcome a competitive advantage for species 2, leading to elimination of species 2. The superior abilities of G. pulex to resist predatory attacks and to prey on moulted G.d.celticus may be major features of the elimination and relacement of the latter species by the former. -from Authors",119,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,52
true,https://api.elsevier.com/content/abstract/scopus_id/0027388183,SCOPUS_ID:0027388183,2-s2.0-0027388183,Spatial segregation by age and size in Arctic charr: a trade-off between feeding possibility and risk of predation,L'abee-Lund J.,Journal of Animal Ecology,00218790,62,1,160-168,1993-01-01,1993,10.2307/5490,"Salvelinus alpinus underwent phenological and ontogenetic habitat shifts between the epibenthic and pelagic zones in five Norwegian study lakes. Juveniles exploited epibenthic areas until they reached a body length of 13-18cm when many moved into pelagic waters during summer. Pelagic juvenile Arctic charr had larger age-specific lengths than their epibenthic counterparts, and few juveniles moved from epibenthic to pelagic areas in the presence of large brown trout Salmo trutta, the main potential fish predator. Mean size of the smallest Arctic charr in the uppermost 12 Secchi disc units of the pelagic areas was positively correlated with the body size of the largest brown trout that were present, and with the water transparency of the lakes. Size of pelagic charr declined significantly with depth in all but one lake. Juvenile Arctic charr thus demonstrate a trade-off between food demand and presence of predators. -from Authors",91,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,53
