@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/31344441674,SCOPUS_ID:31344441674,2-s2.0-31344441674,"Vegetation structure, composition, and species richness across a 56-year chronosequence of dry tropical forest on Providencia Island, Colombia",Ruiz J.,Biotropica,00063606,37,4,520-530,2005-12-01,December 2005,10.1111/j.1744-7429.2005.00070.x,"We compared vegetation structure and species richness across a 56-yr chronosequence of six replicated age classes of dry tropical forest on the island of Providencia, Colombia, in the Southwest Caribbean. Stand age classes were determined using sequential, orthorectified panchromatic aerial photos acquired between 1944 and 1996 and Landsat 7 ETM + satellite imagery from 2000. Along the chronosequence we established 59 plots of 2 x 50 m (0.01 ha) to document changes in species richness, basal area, tree height, stem density, and sprouting ability. All woody trees and shrubs >2.5 cm diameter at breast height (DBH) were censused and measured. Although woody species density reached a peak in stands from 32 to 56 yr old, rarefaction analysis showed that species richness increased linearly with stand age and was highest in stands 56 yr old or greater. Nonparametric, abundance-based estimators of species richness also showed positive and linear associations with age. Basal area and mean tree height were positively associated with age since abandonment, while sprouting ability showed a negative relationship. Our results indicate rapid recovery of woody species richness and structural characteristics along this tropical dry forest chronosequence.",86,Journal,ar,Article,100,3,3,Caribbean | Chronosequence | Colombia | Dry tropical forest | Providencia | Rarefaction | Remote sensing | Species richness | Succession,13817,undefined,0,FALSE,22,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/31344439972,SCOPUS_ID:31344439972,2-s2.0-31344439972,"Bee populations, forest disturbance, and Africanization in Mexico",Cairns C.,Biotropica,00063606,37,4,686-692,2005-12-01,December 2005,10.1111/j.1744-7429.2005.00087.x,"This study documents the stingless bees' (Meliponinae) recent displacement in the Yucatan (Quintana Roo, Mexico) and the effects of human-induced ecosystem disturbance on bee diversity. Point observations of flower-visiting bees were made along transects in three communities with different degrees of human-induced ecosystem disturbance. The community with the greatest anthropogenic disturbance had lower overall species richness of stingless bees and the highest degree of dominance of the Africanized honeybee (Apis mellifera scutellata), while the area with the most intact ecosystem had the highest diversity of stingless bees, though A. mellifera was still the dominant species. We observed aggressive competitive behavior involving physical attacks by A. mellifera against stingless bees, indicating that Africanized honeybees are adopting new behaviors to compete better with dominant native pollinator species.",40,Journal,ar,Article,100,4,4,Africanized honeybees | Apis mellifera | Competition | Diversity | Forest disturbance | Land use | Maya | Meliponinae | Mexico | Pollination | Quintana Roo | Stingless bees | Yucatan,13817,undefined,0,FALSE,23,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/31344438627,SCOPUS_ID:31344438627,2-s2.0-31344438627,Seasonal patterns of flowering and fruiting in a dry tropical forest in Jamaica,McLaren K.,Biotropica,00063606,37,4,584-590,2005-12-01,December 2005,10.1111/j.1744-7429.2005.00075.x,"Tropical dry forests occupy more area and are more endangered than rainforests, yet their regeneration ecology has received less study and is consequently poorly understood. We recorded the flowering and fruiting phenology of a tropical dry forest in Jamaica over a period of 26 mo within ten 15 x 15-m plots. Community-wide recruitment reached a maximum in the wet season, whereas no recruitment occurred during the dry season. We observed a unimodal peak in rainfall and fruit production, and the periodicity and intensity of seed production were significantly correlated with rainfall seasonality (the optimal time for germination). Flowering at the community and system levels lagged behind a significant increase and subsequent decrease in rainfall by 7 and 3 mo, respectively, indicating that the dominant factor controlling flowering periodicity is the passage of the major (4-mo long) rainy season and changes in soil moisture conditions. Fruiting lagged behind flowering by 2 mo and a significant increase in fruiting occurred 2 mo prior to a significant increase in rainfall. At the population level, a correspondence analysis identified a major dichotomy in the patterns of flowering and fruiting between species and indicated two broad species groups based on their time of peak fruiting and the number of times they were in fruit. These were either individuals which were usually in peak fruit 1-2 mo prior to the start of the major rainy season or those that were in fruit more or less continuously throughout the year with no peak fruiting time. This study supports the view that seasonal variation in rainfall and hence soil water availability constitutes both the proximate and the ultimate cause of flowering periodicity in tropical dry forests.",49,Journal,ar,Article,100,2,2,Disturbance | Dry season | Flowering | Fruiting | Phenology | Tropical dry forest,13817,undefined,0,FALSE,24,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/31344434160,SCOPUS_ID:31344434160,2-s2.0-31344434160,"Preferences and food quality of fruit-feeding butterflies in Kibale Forest, Uganda",Molleman F.,Biotropica,00063606,37,4,657-663,2005-12-01,December 2005,10.1111/j.1744-7429.2005.00083.x,"Many butterflies in tropical forests feed on fruits that have fallen to the forest floor. This substrate differs in many ways from floral nectar, and therefore fruit-feeding butterflies are expected to possess adaptations for efficient foraging, choice, and ingestion of their food. Differences in food quality and in spatial and temporal availability are also likely to have led to life history evolution. Here we describe the sugar and nitrogen content of fruits that butterflies feed on in a tropical forest in Uganda, and measure the attractiveness of these fruits to the local butterfly fauna together with the role that decay plays in the attraction. These data are supplemented with feeding observations at fruit falls in the forest. Our results show that (1) fruits contain significant and variable concentrations of sugar and nitrogen, and constitute a nutritious food source for butterflies in tropical forests; (2) fruit-feeding butterflies use cues from the fruits and fermentation products to locate their food; (3) different classes of fruit-feeding butterflies may vary in their preferences for certain fruits, and differ in their ability to find preferred food; and (4) fruit choice is not strongly correlated with attractiveness or nutrient content. The results are discussed in the light of the evolution of food searching and life history strategies.",34,Journal,ar,Article,100,4,4,Charaxinae | Foraging | Nitrogen | Nymphalinae | Satyrinae | Sugar | Tropical forest | Tropical fruits,13817,undefined,0,FALSE,25,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/30744477151,SCOPUS_ID:30744477151,2-s2.0-30744477151,Tree phenology in adjacent Amazonian flooded and unflooded forests,Haugaasen T.,Biotropica,00063606,37,4,620-630,2005-12-01,December 2005,10.1111/j.1744-7429.2005.00079.x,"Most phenological studies to date have taken place in upland forest above the maximum flood level of nearby streams and rivers. In this paper, we examine the phenological patterns of tree assemblages in a large Amazonian forest landscape, including both upland (terra firme) and seasonally flooded (várzea and igapó) forest. The abundance of vegetative and reproductive phenophases was very seasonal in all forests types. Both types of flooded forest were more deciduous than terra firme, shedding most of their leaves during the inundation period. Pulses of new leaves occurred mainly during the dry season in terra firme, whereas those in the two floodplain forests were largely restricted to the end of the inundation period. Flowering was concentrated in the dry season in all forest types and was strongly correlated with the decrease in rainfall. The two floodplain forests concentrated their fruiting peaks during the inundation period, whereas trees in terra firme tended to bear fruits at the onset of the wet season. The results suggest that the phenological patterns of all forest types are largely predictable and that the regular and prolonged seasonal flood pulse is a major determinant of phenological patterns in várzea and igapó, whereas rainfall and solar irradiance appear to be important in terra firme. The three forest types provide a mosaic of food resources that has important implications for the conservation and maintenance of wide-ranging frugivore populations in Amazonian forests.",80,Journal,ar,Article,100,2,2,Amazonia | Brazil | Inundation forest | Leaf phenology | Reproductive phenology | Supra-annual | Tree mortality,13817,undefined,0,FALSE,26,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/24944490795,SCOPUS_ID:24944490795,2-s2.0-24944490795,Secondary forest detection in a neotropical dry forest landscape using Landsat 7 ETM+ and IKONOS imagery,Arroyo-Mora J.P.,Biotropica,00063606,37,4,497-507,2005-12-01,December 2005,10.1111/j.1744-7429.2005.00068.x,"We integrate forest structure and remotely sensed data for four successional stages (pasture, early, intermediate, and late) of a tropical dry forest area located in the Sector Santa Rosa of the Guanacaste Conservation Area in northwestern Costa Rica. We used a combination of spectral vegetation indices derived from Landsat 7 ETM+ medium resolution and IKONOS high-resolution imagery. The indices (using the red and near-infrared bands) simple ratio and normalized difference vegetation index separated the successional stages well. Two other indices using mid-infrared bands did not separate successional stages as well. In a comparison of the successional stages with chronological age, there was no separability in the spectral reflectance among different age classes. Successional stages, in contrast, showed distinct groups with minimal overlap. We also applied a simple validation in another dry forest located in the Palo Verde National Park in the province of Guanacaste, Costa Rica, with reasonably good results.",80,Journal,ar,Article,100,6,6,Costa Rica | Guanacaste Conservation Area | IKONOS | Landsat 7 ETM+ | Pattern recognition | Remote sensing | Santa Rosa National Park | Successional stage | Tropical dry forest,13817,undefined,0,FALSE,27,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/24944455783,SCOPUS_ID:24944455783,2-s2.0-24944455783,Effects of season and successional stage on leaf area index and spectral vegetation indices in three mesoamerican tropical dry forests,Kalacska M.E.R.,Biotropica,00063606,37,4,486-496,2005-12-01,December 2005,10.1111/j.1744-7429.2005.00067.x,"We compared plant area index (PAI) and canopy openness for different successional stages in three tropical dry forest sites: Chamela, Mexico; Santa Rosa, Costa Rica; and Palo Verde, Costa Rica, in the wet and dry seasons. We also compared leaf area index (LAI) for the Costa Rican sites during the wet and dry seasons. In addition, we examined differences in canopy structure to ascertain the most influential factors on PAI/LAI. Subsequently, we explored relationships between spectral vegetation indices derived from Landsat 7 ETM+ satellite imagery and PAI/LAI to create maps of PAI/LAI for the wet season for the three sites. Specific forest structure characteristics with the greatest influence on PAI/LAI varied among the sites and were linked to climatic differences. The differences in PAI/LAI and canopy openness among the sites were explained by both the past land-use history and forest management practices. For all sites, the best-fit regression model between the spectral vegetation indices and PAI/LAI was a Lorentzian Cumulative Function. Overall, this study aimed to further research linkages between PAI/LAI and remotely sensed data while exploring unique challenges posed by this ecosystem.",68,Journal,ar,Article,100,5,5,Canopy openness | Chamela-Cuixmala Biological Reserve | Forest structure | Leaf area index | Leaf phenology | Palo Verde National Park | Plant area index | Santa Rosa National Park | Satellite remote sensing | Tropical dry forest,13817,undefined,0,FALSE,28,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444499370,SCOPUS_ID:28444499370,2-s2.0-28444499370,"Predispersal seed predation by insects vs. vertebrates in six dipterocarp species in Sarawak, Malaysia",Nakagawa M.,Biotropica,00063606,37,3,389-396,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00051.x,"We investigated the predispersal survivorship of seeds of six dipterocarp species (Dipterocarpus globosus, D. tempehes, Dryobalanops aromatica, D. lanceolata, Shorea beccariana, and S. pilosa) during 2001-2002, when a general flowering occurred in Lambir Hills National Park, Sarawak, Malaysia. More immature seeds dropped during the first month in Dryobalanops and Shorea spp. than in Dipterocarpus spp. Insects attacked the seeds of all species during all developmental stages through to maturity, although temporal patterns varied among the dipterocarps. In contrast, arboreal vertebrates only occasionally ate seeds, and produced less damage than insects. In four species, insects damaged a significantly higher percentage of seeds than did vertebrates. Direct observations of seed survival patterns and bagging experiments using two sizes of mesh (cloth and wire) in the canopy of Dryobalanops aromatica identified insects as the principal seed predators during both the last phase, and overall. These results document the relative importance of insects as predispersal seed predators in these dipterocarp species.",37,Journal,ar,Article,100,4,4,Dipterocarpaceae | Predispersal stage | Seed predator | Tropical forest,13817,undefined,0,FALSE,29,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444495931,SCOPUS_ID:28444495931,2-s2.0-28444495931,Nurse plant interactions in Lophophora diffusa (Cactaceae) in a subtropical desert of Mexico,Zúñiga B.,Biotropica,00063606,37,3,351-356,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00046.x,"One of the two species from the genus Lophophora is the false peyote Lophophora diffusa, an endemic cactus species of the xerophytic shrubland at Querétaro, México, considered threatened from illegal extraction due to its hallucinogenic and medicinal properties. We analyzed the spatial distribution of L. diffusa and its association with the locally dominant shrub species with the system SADIE (Spatial Analysis by Distance IndicEs). We also studied the principal microclimatic factors (light, temperature, and humidity) beneath the canopy of the possible nurse plant species. The use of SADIE is a new approach to study the mechanisms of spatial distribution. Lophophora diffusa and the shrub species presented an aggregated distribution with patches and gaps, as indicated by the values of Ia = 4.179 for L. diffusa and Ia = 1.660 for the vegetation. Lophophora diffusa was positively associated with the arboreal vegetation, particularly with Larrea tridentata and Acacia sororia, but was negatively associated with Celtis pallida and Myrtillocactus geometrizans. Microclimate evaluation indicated that C. pallida canopy significantly reduced radiation and temperature compared to the other species (L. tridentata, A.sororia y P. laevigata). We had expected L. diffusa to exhibit a positive spatial association with C. pallida; however, the reduction in light availability apparently limited seedling establishment of L. diffusa.",23,Journal,ar,Article,100,3,3,Association | Celtis pallida | Larrea tridentata | Lophophora diffusa | Microenvironmental conditions | Nurse plant | Spatial distribution,13817,undefined,0,FALSE,30,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444492355,SCOPUS_ID:28444492355,2-s2.0-28444492355,"Frugivory and seed fate in Bursera inversa (Burseraceae) at Tinigua Park, Colombia: Implications for primate conservation",Stevenson P.,Biotropica,00063606,37,3,431-438,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00057.x,"The large ateline primates are efficient seed dispersers in Neotropical forests and hunting is driving their populations to extinction, but we do not know whether other frugivores could substitute primates in their ecological role as seed dispersers. In this study we test this possibility using a potential keystone species (Bursera inversa) at Tinigua Park, Colombia. This plant species allows us to compare seed removal rates between emergent, isolated trees, without primate visitors and trees with connected crowns. We used traps to estimate fruit production and seed removal rates in six different trees, and fruiting trees were observed during 2 yr to quantify the number of seeds manipulated by different animal species. We carried out seed predation experiments to test if seed removal by predators was affected by distance or density effects. We found that the most productive trees attracted more visiting species and seed removal rates differed among trees, the lowest corresponding to trees without primate access. Seed removal rates from the ground by predators were not higher below parental trees than away from them, but the distribution of saplings in the forest suggests that seed dispersal is advantageous. Although it is likely that the effect of primate extinctions will vary depending on tree species traits, conserving the populations of primate seed dispersers is critical to maintain the ecological processes in this forest.",20,Journal,ar,Article,100,3,3,"Bursera inversa | Frugivory | Seed dispersal | Seed fate, Tinigua Park (Colombia) | Tropical wet forest",13817,undefined,0,FALSE,31,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444485673,SCOPUS_ID:28444485673,2-s2.0-28444485673,The Citreoline Trogon as an ecosystem engineer,Valdivia-Hoeflich T.,Biotropica,00063606,37,3,465-467,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00062.x,"The western Mexican endemic Citreoline Trogon (Trogon citreolus) builds its nest cavities in arboreal termitaria. We studied the reuse of these holes by other organisms after the trogons abandoned them in the tropical dry forest of western Mexico. Of the 24 cavities examined, 19 were occupied (5 by mammals and 14 by arthropods). We found two western Mexico endemic mammals (Marmosa canescens and Xenomys nelsoni) using these spaces. Our results suggest that the T. citreolus provides a critical role in creating necessary cavities for many organisms in tropical dry forests.",14,Journal,ar,Article,100,3,3,Arboreal termitaria | Chamela-Cuixmala | Citreoline Trogon | Ecosystem engineer | Grayish-mouse Opossum | Magdalena Rat | Marmosa canescens | Trogon citreolus | Tropical dry forest | Xenomys nelsoni,13817,undefined,0,FALSE,32,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444485021,SCOPUS_ID:28444485021,2-s2.0-28444485021,Retention of inorganic nitrogen by epiphytic bryophytes in a tropical montane forest,Clark K.L.,Biotropica,00063606,37,3,328-336,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00043.x,"We developed and evaluated a model of the canopy of a tropical montane forest at Monteverde, Costa Rica, to estimate inorganic nitrogen (N) retention by epiphytes from atmospheric deposition. We first estimated net retention of inorganic N by samples of epiphytic bryophytes, epiphyte assemblages, vascular epiphyte foliage, and host tree foliage that we exposed to cloud water and precipitation solutions. Results were then scaled up to the ecosystem level using a multilayered model of the canopy derived from measurements of forest structure and epiphyte mass. The model was driven with hourly meteorological and event-based atmospheric deposition data, and model predictions were evaluated against measurements of throughfall collected at the site. Model predictions were similar to field measurements for both event-based and annual hydrologic and inorganic N fluxes in throughfall. Simulation of individual events indicated that epiphytic bryophytes and epiphyte assemblages retained 33-67 percent of the inorganic N deposited in cloud water and precipitation. On an annual basis, the model predicted that epiphytic components retained 3.4 kg N ha/yr, equivalent to 50 percent of the inorganic N in atmospheric deposition (6.8 kg N ha/yr). Our results indicate that epiphytic bryophytes play a major role in N retention and cycling in this canopy by transforming highly mobile inorganic N (ca. 50% of atmospheric deposition is NO3-) to less mobile (exchangeable NH4+) and recalcitrant forms in biomass and remaining litter and humus.",42,Journal,ar,Article,100,3,3,Atmospheric deposition | Costa Rica | Epiphytic bryophytes | Nitrogen cycle | Tropical montane forest,13817,undefined,0,FALSE,33,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444481024,SCOPUS_ID:28444481024,2-s2.0-28444481024,Vegetative phenology and growth of a facultatively deciduous bamboo in a monsoonal climate,Franklin D.C.,Biotropica,00063606,37,3,343-350,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00045.x,"Canopy closure, leaf flush, and ramet recruitment in Bambusa arnhemica, a semelparous, clumping bamboo from the Australian monsoonal tropics, were monitored monthly for 2.5 years at three sites along a flood gradient. Bambusa arnhemica was facultatively deciduous, remaining evergreen at a downslope riparian site but suffering total loss of canopy on a hillside for up to 4 mo during the dry season. Leaf flush was flexible, occurring after as little as 25 mm of rain at the onset of wet season, in response to unusual dry season storms, and apparently also in response to fire independent of rainfall. New culms emerged soon after leaf flush early in the wet season. Culm growth took place during the middle and late wet season, with peak elongation rates of 15-30 cm/day. Some growth continued into the dry season, mostly on branches and leaves of new culms at riparian sites. Not all culms completed elongation before the onset of the dry season, and those that did not were permanently stunted. The demands of culm elongation may limit the occurrence of bamboo in wet-dry climates to areas with predictable and sustained wet season rainfall, but the flexibility of branching and leaf processes facilitates coping with, and permits exploitation of less predictable pre- and postmonsoonal rains. The bamboo growth form and phenological patterns differ markedly from those of dicotyledonous trees and shrubs.",21,Journal,ar,Article,100,1,1,Arborescent monocotyledon | Australia | Bambusa arnhemica | Clonal plant | Culm shoot | Dry season | Facultative deciduousness | Leaf shoot | Rainfall | Riparian,13817,undefined,0,FALSE,34,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444475203,SCOPUS_ID:28444475203,2-s2.0-28444475203,Wood decomposition of Cyrilla racemiflora (Cyrillaceae) in Puerto Rican dry and wet forests: A 13-year case study,Torres J.,Biotropica,00063606,37,3,452-456,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00059.x,"We studied the decomposition of Cyrilla racemiflora logs over a 13-yr period in tropical dry and wet forests in Puerto Rico. The mean mass loss, ratio of soft to hard wood, nutrient concentrations, and the diversity of wood-inhabiting organisms were greater in logs decomposing in the dry forest than in the wet forest. Termites were also more abundant in the logs collected from the tropical dry forest than the tropical wet forest. High moisture content and a low animal diversity on the logs in the wet forest seem to retard wood decay in this habitat. Wood decay rates in the tropical dry forest can be related to the high diversity of species and functional groups of wood-inhabiting organisms.",31,Journal,ar,Article,100,2,2,Cyrilla racemiflora | Dry forest | Puerto Rico | Soil fauna | Termites | Tropics | Wet forest | Wood decomposition,13817,undefined,0,FALSE,35,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444470875,SCOPUS_ID:28444470875,2-s2.0-28444470875,Erratum: (Biotropica 37 (16-24)),NA,Biotropica,00063606,37,3,474,2005-09-01,September 2005,NA,NA,0,Journal,er,Erratum,100,0,NA,NA,13817,undefined,0,FALSE,36,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444470181,SCOPUS_ID:28444470181,2-s2.0-28444470181,Disturbance effects on the seed bank of Mexican cloud forest fragments,Alvarez-Aquino C.,Biotropica,00063606,37,3,337-342,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00044.x,"The density and floristic composition of the soil seed bank was assessed in six cloud forest fragments with different levels of human disturbance in central Veracruz, Mexico. A total of 8416 seeds germinated in 60 soil samples, at 5-cm depth, corresponding to 107 species, 85 genera, and 48 families. Significant differences were found among study sites in seed densities with values ranging from 873 to 3632/m2. Tree species contributed 20 percent of the total soil seed bank in four sites and herbs accounted for the majority of the species in each site. Among tree species, Trema micrantha displayed the highest seed density, accounting for 84 percent of the germinated seeds. In general, the tree species composition of the soil seed bank did not closely reflect the composition of the tree community. Results suggest that disturbance produced by human activities (trail use, selective cutting of trees, livestock) may influence the size and composition of the soil seed bank in forest fragments. Sites where human activity has been reduced showed the highest proportion of dormant seeds.",33,Journal,ar,Article,100,3,3,Anthropogenic disturbance | Cloud forest | Diversity | Fragmentation | México | Regeneration | Soil seed bank | Tropical montane forest | Veracruz,13817,undefined,0,FALSE,37,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444465527,SCOPUS_ID:28444465527,2-s2.0-28444465527,Pollination biology of the exotic rattleweed Crotalaria retusa L. (Fabaceae) in NE Brazil,Jacobi C.,Biotropica,00063606,37,3,357-363,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00047.x,"The rattleweed Crotalaria retusa was introduced in Brazil from Africa, and combines a series of characters that have ensured its establishment in NE Brazil. We focused on its reproductive biology and pollinator behavior to explain its reproductive success. We performed manual pollination and germination experiments, and monitored the behavior of C. retusa's main pollinators in monospecific plots, and in mixed plots where C. retusa occurred together with two congeners, Crotalaria pallida and Crotalaria lanceolata. Crotalaria retusa is self-compatible and capable of automatic selfing. Inbreeding depression was expressed at the level of percent seed germination, but not seed set. Few insects visited the inflorescences. Legitimate pollinators were two large carpenter bees, Xylocopa frontalis and Xylocopa grisescens which, together, accounted for more than 90 percent of the visits. The former foraged on C. retusa exclusively and has low pollen spread potential. The latter flew longer distances between plants and visited fewer flowers per inflorescence, potentially increasing the extent of pollen carryover, but at the risk of increasing heterospecific pollen transfer, because it visits other Crotalaria species during the same foraging bout. The different foraging strategies, allied to morphological disadvantages represented by pollen overlap on X. grisescens' body, may partially explain the much lower seed germination observed in C. pallida and C. lanceolata. These results are consistent with the hypothesis that a reduction in flower constancy may significantly depress viable seed set by increasing the chances of self-pollination.",27,Journal,ar,Article,100,3,3,Crotalaria | Exotic weed | Floral biology | Flower constancy | Rattleweed | Xylocopa,13817,undefined,0,FALSE,38,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444465526,SCOPUS_ID:28444465526,2-s2.0-28444465526,Equal and opposite effects of floral offer and spatial distribution on fruit production and predispersal seed predation in Xanthosoma daguense (Araceae),García-Robledo C.,Biotropica,00063606,37,3,373-380,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00049.x,"Inflorescences of the terrestrial aroid Xanthosoma daguense in the Andes of Colombia are visited by Dinastinae and Nitidulidae beetles. Plants produce one inflorescence at a time, which is pollinated during the first night of opening. Dynastine beetles act as pollinators, whereas Nitidulids lay eggs in the inflorescence and the larvae damage the seeds. We explored the effects of floral offer and distance among inflorescences on the number of pollinator visits, fruit production, and predispersal seed predation. Number of Dynastine visits per inflorescence tended to increase with increasing distances among inflorescences, but fruit predation increased when inflorescences were more clumped. Both pollinator visitation rates and predispersal seed predation were low at high floral offer. Fruit set increased when inflorescences were visited by two or more Dynastines, but the proportion of fruits damaged by Nitidulid larvae was equivalent to the increase in fruit production due to more Dinastine visits. The net result was a similar number of undamaged fruits in all infructescences produced, independent of the number of Dinastine visits. Our results revealed that both pollinators and predators responded to the number of available inflorescences and their spatial distribution, but they had opposing effects on the infructescences. Thus, our study suggests that the interaction of two ecological processes, pollination and predispersal seed predation, may cancel each other's effects under natural conditions.",7,Journal,ar,Article,100,4,4,Andes | Araceae | Colombia | Cyclocephala | Dinastinae | Macrostola costulata | Nitidulidae | Pollination | Seed predation | Xanthosoma,13817,undefined,0,FALSE,39,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444464468,SCOPUS_ID:28444464468,2-s2.0-28444464468,Foliage density of branches and distribution of plant-dwelling spiders,De Souza A.,Biotropica,00063606,37,3,416-420,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00055.x,"We compared the abundance of foliage-living spiders among seven widespread plant species comprising a gradient of levels of structural complexity in a tropical savannah-like region in southeastern Brazil. Spider abundance among plant species was positively related to the foliage density of their branches. A field experiment using artificial branches was carried out to isolate foliage density effects on spider abundance, thus controlling both biomass and texture effects. Artificial branches were attached to branches of three plant species with similar foliage density, Baccharis dracunculifolia, Diplusodon virgatus, and Microlicia fasciculata. Two treatments were set up: artificial branches with higher foliage density attracted more spiders than those with lower foliage density. The guild structure of hunting spiders was compared among vegetative branches of three plant species with different levels of foliage density: B. dracunculifolia, D. virgatus, and Bidens gardneri. Stalker, and ambusher spiders were more abundant on branches of B. dracunculifolia, which had the highest foliage density. Foliage-runners constituted the dominant guild on D. virgatus and B. gardneri, which have lower foliage density branches. Our results suggest that branch architecture is the most important factor determining the abundance of plant-dwelling spiders in the study area independently of branch biomass, leaf surface area or texture.",43,Journal,ar,Article,100,2,2,Brazil | Habitat architecture | Patch-choice | Spider distribution,13817,undefined,0,FALSE,40,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/28444455999,SCOPUS_ID:28444455999,2-s2.0-28444455999,"Microbial biomass, respiration, and decomposition of Hura crepitans L. (Euphorbiaceae) leaves in a tropical stream",Abelho M.,Biotropica,00063606,37,3,397-402,2005-09-01,September 2005,10.1111/j.1744-7429.2005.00052.x,"The processing of leaves in temperate streams has been the subject of numerous studies but equivalent tropical ecosystems have received little attention. We investigated leaf breakdown of a tropical tree species (Hura crepitans, Euphorbiaceae), in a tropical stream using leaf bags (0.5 mm mesh) over a period of 24 days. We followed the loss of mass and the changes in adenosine triphosphate (ATP) concentrations and respiration rates associated with the decomposing leaves. The breakdown rate was fast (k = -0.0672/d, k d = -0.0031/degree-day), with 81 percent loss of the initial mass within 24 days. This high rate was probably related to the stable and high water temperature (22°C) favoring strong biological activity. Respiration rates increased until day 16 (1.1 mg O2/h/g AFDM), but maximum ATP concentrations were attained at day 9 (725 nmol ATP/g AFDM) when leaf mass remaining was 52 percent. To determine the relative importance of fungi and bacteria during leaf decomposition, ATP concentrations, and respiration rates were determined in samples treated with antibiotics, after incubation in the stream. The results of the samples treated with the antifungal or the bacterial antibiotic suggest a higher contribution of the fungal community for total microbial biomass and a higher contribution of the bacterial community for microbial respiration rates, especially during the later stages of leaf decomposition. However, these results should be analyzed with caution since both antibacterial and antifungal agents did not totally eliminate microbial activity and biomass.",36,Journal,ar,Article,100,3,3,ATP | Bacteria | Fungi | Hura crepitans | Leaf decomposition | Respiration | Tropical stream | Venezuela,13817,undefined,0,FALSE,41,NA,NA,NA,NA
