@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0041735214,SCOPUS_ID:0041735214,2-s2.0-0041735214,Una especie nueva de Dennstaedtia (Filicales: Dennstaedtiaceae) para México,Rojas-Alvarado A.,Revista de Biologia Tropical,00347744,50,3-4,1007-1012,2002-09-01,September 2002,"Dennstaedtia gracilis A. Rojas et Tejero (Dennstaedtiaceae) is herein described and illustrated as a new species endemic to Mexico. Its belongs to the group of winged adaxial secondary costae species but it differs by the combination of caracters as smaller fronds, deltate pinnules and lobed segment apex.",3,12947584,Journal,ar,Article,100,2,2,Dennstaedtia | Dennstaedtiaceae | Endemic | Fern | Mexico | New species,13567,undefined,0,FALSE,26
true,https://api.elsevier.com/content/abstract/scopus_id/0041461877,SCOPUS_ID:0041461877,2-s2.0-0041461877,"New species, new combinations and new distributions in neotropical species of Elaphoglossum (Lomariopsidaceae)",Rojas-Alvarado A.F.,Revista de Biologia Tropical,00347744,50,3-4,969-1006,2002-09-01,September 2002,"More new species, new combinations and new distributions are made in the large and difficult genus Elaphoglossum in Neotropic. Ten new species are described, this are: Elaphoglossum adrianae A. Rojas, E. betancuri A. Rojas, E. caridadae A. Rojas, E. glabromarginatum A. Rojas, E. kessleri A. Rojas, E. macdougalii A. Rojas, E. paramicola A. Rojas, E. paxense A. Rojas, E. pseudoherminieri A. Rojas and E. solomonii A. Rojas. Three species are combined, this are: Elaphoglossum beitelii (Mickel) A. Rojas, E. curvans (Kunze) A. Rojas and E. eutecnum (Mickel) A. Rojas. Finally, 86 species are reported from other countries and some species names are synonymized.",22,12947583,Journal,ar,Article,100,1,1,Elaphoglossum | Lomariopsidaceae | Neotropic | New combinations | New distributions | New species,13567,undefined,0,FALSE,27
true,https://api.elsevier.com/content/abstract/scopus_id/0041305815,SCOPUS_ID:0041305815,2-s2.0-0041305815,"Volatile constituents of the leaves of Siparuna thecaphora (Siparunaceae) from Turrialba, Costa Rica",Cicció J.,Revista de Biologia Tropical,00347744,50,3-4,963-967,2002-09-01,September 2002,"The composition of the essential oil from leaves of Siparuna thecaphora (Poepp. et Endl.) A. DC. collected in Turrialba, Costa Rica, was determined by capillary GC/MS. Seventy-six compounds were identified corresponding to ca. 95% of the oil. The major components were germacrene D (32.7%), α-pinene (16.3%), β-pinene (13.8%) and β-caryophyllene (4.1%). Thirty-one minor compounds were identified for the first time in this genus of plants.",9,12947582,Journal,ar,Article,100,2,2,α-pinene | β-caryophyllene | β-pinene | Essential oil composition | Germacrene D | Siparuna thecaphora | Siparunaceae,13567,undefined,0,FALSE,28
true,https://api.elsevier.com/content/abstract/scopus_id/0041305805,SCOPUS_ID:0041305805,2-s2.0-0041305805,Population ecology and fishery of Cittarium pica (Gastropoda: Trochidae) on the Caribbean coast of Costa Rica,Schmidt S.,Revista de Biologia Tropical,00347744,50,3-4,1079-1090,2002-09-01,September 2002,"The West Indian Topshell Cittarium pica is artisanally collected on rocky shores along the Caribbean Coast of Costa Rica. There are neither data on the state of its exploitation nor exist any regulation of the fishery. From October 2000 to March 2001, the population dynamics of this species were studied at an unexploited and two exploited sites to determine the present impact of the fishery on the resource. Average population density with 14 ind./m2 about three times higher at the unexploited than at the exploited sites. Length-frequency histograms showed a strong shift towards smaller specimens at the exploited sites, which is also reflected in significantly higher rates of total mortality (Z = 4.05 and 4.47) when compared to the unexploited site (Z = 1.47). Von Bertalanffy growth parameters were estimated as k = 0.19 - 0.28 (yr-1) and L∞ = 104 mm. No significant differences were found among sites. From these values a range of the growth performance index Φ was computed (Φ = 3.31-3.48) which lies at the lower end of the values reported for other tropical marine gastropods. The size at first maturity for both sexes combined was estimated as 29.20 ± 1.14 mm. Exploitation rates >0.6 for both exploited sites and a large fraction of small specimens (<30mm) in the catches suggest overexploitation and recruitment overfishing. Based on the estimated maximum sustainable yield we recommend regulative measures for the fishery such as a control of a minimum landing size of 40 mm and a closure of the fishery during its reproductive period (from July to November).",15,12947591,Journal,ar,Article,100,3,3,Caribbean | Cittarium pica | Costa Rica | ELEFAN | Fishery | Gastropods | Population Ecology,13567,undefined,0,FALSE,29
true,https://api.elsevier.com/content/abstract/scopus_id/0041305796,SCOPUS_ID:0041305796,2-s2.0-0041305796,Benthic macroinvertebrate communities as indicators of river environment quality: An experience in Nicaragua,Fenoglio S.,Revista de Biologia Tropical,00347744,50,3-4,1125-1131,2002-09-01,September 2002,"Biotic indexes are one of several types of measures that are routinely used in biological monitoring in temperate streams and offer interesting possibilities to assess the environmental quality of rivers in the neotropics. Macroinvertebrate communities of seven southeastern Nicaraguan streams were monitored and seven ecological indexes were applied. The results suggest that information from the Indice Biótico Esteso (I.B.E.) is closely correlated to the results of other methods, but the I.B.E. index is easier to apply as well as avoiding high costs and time-consuming procedures. A calibration of the method is necessary for rapid assessment approaches in the neotropics.",30,12947595,Journal,ar,Article,100,3,3,Benthic macroinvertebrates | Biological monitoring | Biotic indexes | Nicaragua,13567,undefined,0,FALSE,30
true,https://api.elsevier.com/content/abstract/scopus_id/0041305792,SCOPUS_ID:0041305792,2-s2.0-0041305792,"Gonopodial system review and a new fish record of Poeciliopsis infans (Cyprinodontiformes: Poeciliidae) for Lake Patzcuaro, Michoacan, central Mexico",Galindo-Villegas J.,Revista de Biologia Tropical,00347744,50,3-4,1151-1157,2002-09-01,September 2002,"Since 1997, Poeciliopsis infans Woolman 1894 has been recognized as a new inhabitant of Lake Patzcuaro, Michoacan in Central Mexico. Between February 1997 and October 1998, nine fish samples were collected at Lake Patzcuaro. Morphometric and meristic counts were conducted on a random selection of 40 organisms of both sexes of Poeciliopsis infans. Males of these viviparous fish posses a modified anal fin called gonopodium. The characteristic hemal spine on the 18th caudal vertebra for this species is described herein and the bony components of the gonopodial structure and suspensoria that together comprise the gonopodial system, which is important for taxonomic studies at various levels of classification were reviewed. Poeciliopsis infans displays a high degree of sexual dimorphism in body shape and anal fin anatomy with the most conspicuous difference observed in anal fin height, which averages 40% of Sl in males and 17% in females. Comparisons between male and female anal fins are described herein as well as the possible impacts of this species on Lake Patzcuaro fish fauna.",12,12947598,Journal,re,Review,100,2,2,Gonopodial suspensoria | Introducted species | Lake | Patzcuaro | Poeciliidae | Poeciliopsis infans,13567,undefined,0,FALSE,31
true,https://api.elsevier.com/content/abstract/scopus_id/17344386511,SCOPUS_ID:17344386511,2-s2.0-17344386511,Historical review of the founding of the Revista de Biología Tropical. 1988,De Girolami E.,Revista de biologia tropical,00347744,50,2,797-802,2002-06-01,June 2002,NA,0,12362903,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,32
true,https://api.elsevier.com/content/abstract/scopus_id/0347699568,SCOPUS_ID:0347699568,2-s2.0-0347699568,"Noncytopathic hepatitis a virus induces surface alterations in LLC-MK2 cells revealed by thin sections, negative staining, and scanning electron microscopy",Hernández-Chavarría F.,Revista de Biologia Tropical,00347744,50,2,519-523,2002-06-01,June 2002,"Previous electron microscope studies of ultrastructural events during hepatitis A virus replication in experimentally infected cells have used only ultrathin section techniques. Nevertheless, no important differences were observed between infected and uninfected cells. This study was carried out using scanning electron microscopy and negative staining of whole LLC-MK2 cells grown directly on grids covered with support membranes, and then infected with an hepatitis A virus strain. Thin sections of infected and uninfected controls were also analyzed. An intricate web of projections forming a net between cell interfaces was observed only in infected cells. Some of these projections were more than 700 nm long and had ballooning tips. Nevertheless, HAV particles were not visualized in the infected cells.",1,12298282,Journal,ar,Article,100,3,3,Hepatitis A virus | Negative staining | Scanning electron microscopy | Thin sections | Ultrastructure,13567,undefined,0,FALSE,33
true,https://api.elsevier.com/content/abstract/scopus_id/0346388702,SCOPUS_ID:0346388702,2-s2.0-0346388702,"Bosque y población en la Península de Osa, Costa Rica",Rosero-Bixby L.,Revista de Biologia Tropical,00347744,50,2,585-598,2002-06-01,June 2002,"The research is focused on the relationship between population growth and conservation ot the forest on the Osa Peninsula. Data of the geo-referenced censuses and information on land-use, derived from satellite images and aerial photography, were integrated into a GIS. We undertook an historical inventory of the changes in the population and the forest coverage, and the key events in the land tenure and economy of the region. Deforestation, reforestation, and fragmentation of the forest during the period 1980 - 1995 were analyzed. Relationships with the population potential, derived from the 1984 Costa Rican censuses, were identified, and the effects of third variables were controlled such as distances to the roads, rain, distances to the forest frontier, level of protection, etc. Both strong and significant associations between 1984 population potential and the three processes were detected. The probability of deforestation is null in unpopulated areas, 35% in areas with 25 - 30 potential farmers and to 65% in areas with 50 farmers and over. The probability of reforestation decreases from 100% to 28% and to 18% in these three categories. This kind of relationship persists in the multivariable analysis. An increase of 0.63% in the number of household, results in an increment of 1% in the risk of deforestation (elasticity). The elasticity in the chances of reforestation is -0.37 and 1% in fragmentation of the forest. An evaluation in the risk of deforestation for the period 1995 - 2005 was done. The most recent population data were used and it identifies several geographic areas with high deforestation risk.",16,12298289,Journal,ar,Article,100,3,3,Environment | Forest | Geographic Information Systems | Osa Peninsula | Population,13567,undefined,0,FALSE,34
true,https://api.elsevier.com/content/abstract/scopus_id/0345807517,SCOPUS_ID:0345807517,2-s2.0-0345807517,A new species of Hyalella from the Andes in Perú (Crustacea: Amphipoda: Hyalellidae),González E.,Revista de Biologia Tropical,00347744,50,2,649-658,2002-06-01,June 2002,"Hyalella pauperocavae n. sp. from Huancayo, Perú, is described. Five other epigean freshwater amphipods have been described from Peru (excluding Lake Titicaca), but the lack of type material and poor descriptions do not allow the assignment of the species described here to any of the names known for the area.",7,12298293,Journal,ar,Article,100,2,2,Amphipoda | Epigean | Freshwater | Hyalellidae | Perú,13567,undefined,0,FALSE,35
true,https://api.elsevier.com/content/abstract/scopus_id/0345807516,SCOPUS_ID:0345807516,2-s2.0-0345807516,Redescription of the freshwater amphipod Hyalella faxoni from Costa Rica (Crustacea: Amphipoda: Hyalellidae),González E.,Revista de Biologia Tropical,00347744,50,2,659-667,2002-06-01,June 2002,"Hyalella faxoni Stebbing, 1903 from Costa Rica is redescribed. The species was previously in the synonym of Hyalella azteca (Saussure, 1858). The morphological differences between these two species are discussed.",4,12298294,Journal,ar,Article,100,2,2,Amphipoda | Epigean | Freshwater | Hyalella | South america,13567,undefined,0,FALSE,36
true,https://api.elsevier.com/content/abstract/scopus_id/0036599641,SCOPUS_ID:0036599641,2-s2.0-0036599641,"A new species of Scaris from southeastern Brazil, with notes on S. nessimiani and S. bahiensis (Homoptera: Cicadellidae)",Coelho L.,Revista de Biologia Tropical,00347744,50,2,685-687,2002-06-01,June 2002,"A new leafhopper species, Scaris angrensis sp.nov., is described and illustrated based on an adult male from Angra dos Reis, State of Rio de Janeiro, southeastern Brazil. The holotype is deposited in the entomological collection of Museu Nacional, Universidade Federal do Rio de Janeiro, Brazil. The new species seems to be more closely related to S. bahiensis because of its single ventral process on the aedeagal base, being distinguished from that by the apical shape of the stylus. A problem related to the illustrations in the original description of S. nessimiani and S. bahiensis is herein corrected.",1,12298297,Journal,ar,Article,100,2,2,Gyponinae | Insecta | Leafhopper | Neotropics | Taxonomy,13567,undefined,0,FALSE,37
true,https://api.elsevier.com/content/abstract/scopus_id/0036599629,SCOPUS_ID:0036599629,2-s2.0-0036599629,Función del acumen en las hojas y su distribución vertical en un bosque Iluvioso tropical de Costa Rica,Farji-Brener A.,Revista de Biologia Tropical,00347744,50,2,561-567,2002-06-01,June 2002,"Water retention on the leaf surface can be maladaptive to the plant because it increases the colonization of epiphylls and interferes with the physiologic processes of the leaf, diminishing the photosynthetic capacity. To test if leaf driptips facilitate leaf drying after rainfall in a tropical rain forest of Costa Rica, we (1) experimentally measured the capacity to retain water on leaf surfaces of 30 plant species before and after dritip removal, and (2) analyzed the development of driptips along forest strata. We expected leaf driptips to be less developed in the upper strata due to the environmental conditions of the canopy (i.e., high solar radiation, strong winds and low relative humidity), which favor the natural drying of leaves. The presence of driptips increased 100% the water run off capacity of leaves in all the analyzed species. Also, the development of leaf driptips was smaller in canopy species than in understory species. Additionally, they became less developed in canopy species as trees increased in height. These results support the hypothesis that the adaptive role of driptips is to facilitate the drying of leaf surfaces.",8,12298286,Journal,ar,Article,100,8,8,Costa Rica | Driptips | Forest strata | Leaf drying | Tropical rain forest,13567,undefined,0,FALSE,38
true,https://api.elsevier.com/content/abstract/scopus_id/0036599232,SCOPUS_ID:0036599232,2-s2.0-0036599232,Evolution of the Organization for Tropical Studies,Burlingame L.J.,Revista de Biologia Tropical,00347744,50,2,439-472,2002-06-01,June 2002,"The Organization for Tropical Studies (OTS)/Organización para Estudios Tropicales (OET) has evolved in many ways since its founding in 1963 as a non-profit consortium offering graduate courses and facilitating research in tropical ecology in Costa Rica. By 2002, its international membership included about 65 institutions, including four from Costa Rica. It had developed three Costa Rican field stations (La Selva, Las Cruces, and Palo Verde) with excellent facilities for teaching and research, and it was constructing a new Costa Rican office at the University of Costa Rica. Combinations of internal and external pressures influenced OTS to develop in new directions in the 1980s and 1990s. It became more diversified and more concerned with applied science in its traditional areas of graduate education and research facilitation. The Organization also evolved into new niches: more applied biology, professional education, environmental education and policy, conservation efforts, and an expanded geographic distribution to other Latin American countries. OTS was composed of changing combinations of people (Boards, members, staff) with evolving and competing priorities for limited financial resources. External environmental changes also shaped OTS's evolution. New problems of increased tropical deforestation, the emergence of the biodiversity ""crisis"" and conservation biology, global climate change, and calls for sustainable development affected OTS constituents and funding priorities of governments and foundations. Both internal and external pressures have in some cases demanded for OTS to improve its relationship with: Costa Rican biologists and their institutions, the Costa Rican government, and Costa Ricans living around the three OTS field stations.",5,12298277,Journal,ar,Article,100,1,1,Conservation | Environmental Education &amp; Policy | Graduate Education | La Selva Biological Field Station | OET | OTS | Research-Costa Rica,13567,undefined,0,FALSE,39
true,https://api.elsevier.com/content/abstract/scopus_id/0036599231,SCOPUS_ID:0036599231,2-s2.0-0036599231,Concepts and approaches for marine ecosystem research with reference to the tropics,Wolff M.,Revista de Biologia Tropical,00347744,50,2,395-414,2002-06-01,June 2002,"The present article gives an overview on the leading concepts and modelling approaches for marine ecosystems' research including (1) The trophodynamic theory of pelagic ecosystems, (2) Compartment/network models, (3) Mesocosm experiments and (4) Individual based modelling approaches and virtual ecosystems (VE). The main research questions addressed, as well as the potential and limits of each approach, are summarized and discussed and it is shown how the concept of ecosystem has changed over time. Aquatic biomas spectra (derived from the theory of pelagic ecosystems) can give insight into the trophic structure of different systems, and can show how organism sizes are distributed within the system and how different size groups participate in the system's metabolism and production. Compartment/network models allow for a more detailed description of the trophic structure of ecosystems and of the energy/biomass fluxes through the explicit modelling of P/B-and food consumption rates and biomasses for each system compartment. Moreover, system indices for a characterization and comparison with other systems can be obtained such as average trophic efficiency, energy throughput, and degree of connectivity, degree of maturity, and others. Recent dynamic extensions of trophic network models allow for exploring past and future impacts of fishing and environmental disturbances as well as to explore policies such as marine protected areas. Mesocosm experiments address a multitude of questions related to aquatic processes (i.e. primary production, grazing, predation, energy transfer between trophic levels etc.) and the behaviour of organisms (i.e. growth, migration, response to contaminants etc.) under semi-natural conditions. As processes within mesocosms often differ in rate and magnitude from those occurring in nature, mesocosms should be viewed as large in vitro experiments designed to test selected components of the ecosystem and not as an attempt to enclose a multitude of interacting processes. Models that use individual organisms as units can provide insight into the causes of natural variability within populations (growth, phenotype, behaviour) and into the role of intraspecific variation for interspecific processes, succession, and feedback mechanisms. In biological oceanography, interdisciplinary research is increasingly using ""Virtual Ecosystems"" to simulate non-linear interactions between the dynamics of fluctuating ocean circulation, the physics of air-sea interaction, turbulence and optics, biogeochemistry, and the physiology and behaviour of plankton, which can be compared with real observations. The different approaches available for the analysis of aquatic ecosystems should be seen as complementary ways for the description and understanding of ecosystems. The modern view of marine ecosystems, as has emerged from ecosystem analysis over the last decades, is that of a composite of loosely coupled subsystems of desynchron dynamics which through their combined action maintain the fundamental structure and function of the whole.",11,12298274,Journal,re,Review,100,1,1,Concepts | Ecosystem analysis | Marine | Models | Tropics,13567,undefined,0,FALSE,40
true,https://api.elsevier.com/content/abstract/scopus_id/0036599040,SCOPUS_ID:0036599040,2-s2.0-0036599040,"Angiostrongylus costaricensis n. sp. (Nematoda: Metastrongyloidea), a new lungworm occuring in man in Costa Rica. 1971.",Morera P.,Revista de biologia tropical,00347744,50,2,783-796,2002-06-01,June 2002,NA,4,12362902,Journal,ar,Article,100,2,2,NA,13567,undefined,0,FALSE,41
true,https://api.elsevier.com/content/abstract/scopus_id/0036598558,SCOPUS_ID:0036598558,2-s2.0-0036598558,"Daño del ADN en trabajadoras bananeras expuestas a plaguicidas en Limón, Costa Rica",Ramírez V.,Revista de Biologia Tropical,00347744,50,2,507-518,2002-06-01,June 2002,"Pesticide use in Costa Rica is very high and all year round. A high percentage of what is sprayed remains in the environment and in the living organisms around. This situation brings contamination and health problems to people in contact with them. The onset of adverse effects may be in the short or the long term, and symptoms vary widely, from headaches to cancer. Much research in this area has been devoted to acute or chronic effects, and not until recently to the genotoxic effect of pesticides. This study evaluated the genotoxic effect of pesticides used in banana packing activities, using the comet assay (single cell electrophoresis) as the biological marker in lymphocytes. This was a case-control double blind study of 30 exposed woman from 15 banana farms and 28 women not occupationally exposed to pesticides from the same geographic area. Results show damage to single stranded DNA after working from 5 to 15 (R2=0.12). In Costa Rica we do not have an historical record of the kind of pesticides used in banana farms, the period of time and for how long were they used. This prevented further analysis concerning dose, frequency of exposure and use of new or old kind of pesticides in the farms in relation to DNA damage. The comet assay is of value in the genetic monitoring of pesticide exposed populations.",28,12298281,Journal,ar,Article,100,2,2,Banana plantations | Biomonitoring | Costa Rica | DNA | Electrophoresis | Female farmers | Human populations | Lymphocytes | Pesticides | Single cell,13567,undefined,0,FALSE,42
true,https://api.elsevier.com/content/abstract/scopus_id/0036597954,SCOPUS_ID:0036597954,2-s2.0-0036597954,Life history and environment of Cecropia latiloba in Amazonian floodplains,Parolin P.,Revista de Biologia Tropical,00347744,50,2,531-545,2002-06-01,June 2002,"Cecropia latiloba can be considered to be one of the most efficient colonizers of open areas in the nutrient-rich whitewater floodplains of the Amazon river. Its main strategy to be successful is the high tolerance towards waterlogging and submergence, and the fast vertical growth and reiteration capacity. This, and the tolerance of high irradiation and sediment deposition allow C. latiloba to form large monospecific stands on open sites, and thus the first closed canopy which represents the initial phase of a successional sequence which leads to highly diverse forest. This tree is extremely well adapted to the adverse growth conditions in Amazonian floodplains with prolongued periods of flooding and seedling submergence. The species occurs on the lowest levels in the flooding gradient. Although it belongs to the most often cited species under aspects of taxonomy, species distribution and general descriptions of the ecosystem, little has been published about its ecology. In the present paper the ecological, physiological and phenological characteristics nof C. latiloba are described. It is an evergreen species which constantly produces new leaves. With flooding, leaf production is reduces but new leaves are flushed also with prolongued flooding. The peak of flowering and fruiting are in the flooded period. When mature, the fruits are dispersed mainly by water and fish. Seed germination occurs, without dormancy, within 5-13 days after water retreat. In the 7 months before the first flooded period seedlings reach 1 m of height, and height growth increases until 15-20 m are achieved. Photosynthetic assimilation is high, with values of up to 21 μmol CO2m-2s-1. C. latiloba is a very flood tolerant species, and waterlogged seedlings continously produce new leaves and adventitious roots.",25,12298284,Journal,ar,Article,100,1,1,Amazon | Cecropia latiloba | Floodplains | Inundation forest | Neotropics | Pioneer | Várzea,13567,undefined,0,FALSE,43
true,https://api.elsevier.com/content/abstract/scopus_id/0036597874,SCOPUS_ID:0036597874,2-s2.0-0036597874,50 años de la Revista de Biología Tropical: Contribución al desarrollo de la Geo-Paleontología,Aguilar T.,Revista de Biologia Tropical,00347744,50,2,473-476,2002-06-01,June 2002,"The geosciences contribution along the 50 years of the Revista de Biología Tropical had been scarcity and episodic. Until now there are 2374 papers but only 21 (0.88%) have some relation with geological sciencies. It's posible to reconize two periods with geological contributions, one between 1963 and 1978. It's appropiate to underline the importance of the biologist L. D. Gómez with his contributions about Costa Rican Paleobotanic in this period. The other period includes from 1988 to the present, and it's tipyfied by an increase of biologist and geologist participation in different topics regarding with geosciences. Foreing and national researches are in the same ratio and belong from several contries like Costa Rica, México and Dominican Repubic. The subjects are concerning mainly about fossil taxonomy (Paleontology. 81%), only 19% are related with geological topics. Such distribution could be explained because the affinity between the fossil studies and the biological sciences.",3,12298278,Journal,ar,Article,100,1,1,Costa Rica | Geology | Geosciences | Paleontology,13567,undefined,0,FALSE,44
true,https://api.elsevier.com/content/abstract/scopus_id/0036597873,SCOPUS_ID:0036597873,2-s2.0-0036597873,Comprendiendo los venenos de serpientes: 50 Años de investigaciones en América Latina,Gutiérrez J.,Revista de Biologia Tropical,00347744,50,2,377-394,2002-06-01,June 2002,"As a tribute to Revista de Biología Tropical in its 50th anniversary, this review describes some of the main research efforts carried out in the study of the chemical composition and the mechanism of action of toxins present in the venoms of snakes distributed in Latin America. Venom proteins involved in neurotoxicity, coagulopathies, hemorrhage and muscle necrosis are discussed, together with a description of the inflammatory reactions elicited by these venoms and toxins. In addition, the search for inhibitory substances present in plants and animals that may be utilized in the neutralization of venoms is analyzed. Some of the clinical studies performed on snakebite envenomations in Latin America are also reviewed, together with the development of technologies aimed at improving the quality of antivenoms produced in the region. Toxinology has become a fruitful and stimulating research field in Latin America which has contibuted to a better understanding of snake venoms as well as to an improved management of snakebitten patients.",72,12298273,Journal,ar,Article,100,1,1,Antivenoms | Coagulopathies | Necrosis | Neurotoxicity | Snake venoms | Toxins,13567,undefined,0,FALSE,45
true,https://api.elsevier.com/content/abstract/scopus_id/0036597745,SCOPUS_ID:0036597745,2-s2.0-0036597745,The phylogeny and relationships between the insect orders. 1960.,Wille A.,Revista de biologia tropical,00347744,50,2,735-766,2002-06-01,June 2002,NA,1,12362900,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,46
true,https://api.elsevier.com/content/abstract/scopus_id/0036597140,SCOPUS_ID:0036597140,2-s2.0-0036597140,An extraordinary new toad (Bufo) from Costa Rica. 1966.,Savage J.,Revista de biologia tropical,00347744,50,2,767-781,2002-06-01,June 2002,NA,1,12362901,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,47
true,https://api.elsevier.com/content/abstract/scopus_id/0036597108,SCOPUS_ID:0036597108,2-s2.0-0036597108,Superficial biopsy of the cervix: new technique. 1953.,De Girolami E.,Revista de biologia tropical,00347744,50,2,713-716,2002-06-01,June 2002,NA,0,12362898,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,48
true,https://api.elsevier.com/content/abstract/scopus_id/0036597041,SCOPUS_ID:0036597041,2-s2.0-0036597041,Thysanoptera biodiversity in the Neotropics,Mound L.,Revista de Biologia Tropical,00347744,50,2,477-484,2002-06-01,June 2002,"It is suggested that descriptive taxonomy of thrips must be integrated into biological studies if we are to understand patterns of evolutionary and ecological diversity. Collecting and describing new taxa is easy, but understanding their position in ecosystems and how they have contributed to the origin and maintenance of biological diversity is more important yet more difficult. Many authors fail to appreciate that individual thrips species are commonly highly polymorphic, both within and between sexes, with the result that 20% of species names and 30% of generic names are currently placed into synonymy. The biological significance of such polymorphism has been little studied, but the presence of large and small males in a species is presumed to indicate some form of male/male competition for resources; this is particularly common in fungus feeding species. Amongst phytophagous species, the recognition of the host plants on which thrips actually breed is a prerequisite to understanding patterns of diversity, some thrips lineages being associated with particular groups of plants whereas others exploit a diverse range of plants. Attempts to understand the diversity of thrips, including the application of cladistic methods, are severely limited by the lack of studies on the biology of individual species, although thrips exhibit a wide range of interesting biological phenomena, including various levels of sociality, gall-induction, specific pollination associations, virus transmission, and ectoparasitism.",32,12298279,Journal,sh,Short Survey,100,1,1,Collaborative studies | Morpho-species | Polymorphism | Taxonomy,13567,undefined,0,FALSE,49
true,https://api.elsevier.com/content/abstract/scopus_id/0036596886,SCOPUS_ID:0036596886,2-s2.0-0036596886,"Morphometry and diet of Mormyrus rume in the Lekki lagoon, Nigeria",Fawole O.,Revista de Biologia Tropical,00347744,50,2,689-694,2002-06-01,June 2002,"Aspects of the biology of Mormyrus rume (Cuvier and Valenciennes) in Lekki lagoon were investigated. This included the length-weight relationship, condition factor, food and feeding habits and the fecundity of the fish species. The major fishing methods employed for collecting the 225 specimens were castnetting and setnetting. The total lengths ranged from 15.0 to 24.9 cm while the standard lengths ranged from 13.0 to 23.0 cm. The body weights also ranged from 26.2 to 99.3g. The fish exhibited isometric growth in the lagoon. The mean condition factor obtained was 1.20. The condition factor generally decreased with increase in individual sizes. The major food items were detritus and plant parts. The population of males was significantly higher than the females. The gonadosomatic index showed that M. rume in the Lekki Lagoon uses an average of 7.89% of its body weight in egg production. Fecundity ranged from 741 to 6000 eggs with an average of 2991 eggs per female.",8,12298298,Journal,ar,Article,100,1,1,Condition factor | Fecundity | Lekki Lagoon | Length-weight relationship | Mormyrus rume | Nigeria,13567,undefined,0,FALSE,50
true,https://api.elsevier.com/content/abstract/scopus_id/0036596197,SCOPUS_ID:0036596197,2-s2.0-0036596197,"The use of tropical bromeliads (Tillandsia spp.) for monitoring atmospheric pollution in the town of Florence, Italy",Brighigna L.,Revista de Biologia Tropical,00347744,50,2,577-584,2002-06-01,June 2002,"The results of an experiment with two species of epiphytic angiosperms (Tillandsia caput-medusae and T. bulbosa) for monitoring polycyclic aromatic hydrocarbons (PAHs) in the air of Florence, Italy, are presented PAHs are compounds known to be dangerous because of their carcinogenic potential, and among cormophytes, tillands (monocotyledons equipped with peculiar, specialised, epidermal trichomes) are: considered promising for air pollution biomonitoring. PAHs data were obtained using GC/MS analysis of plant extracts. Analytical data indicated an increasing trend in time of PAHs bioaccumulation. This result was compared with instrumentally recorded parameters such as meteorological (rain) and environmental ones (PM10), indicating that trichome-operated physical capture of aerial particles was prominent in PAHs bioaccumulation on tillands. SEM (scanning electron microscope) observations confirmed the role of the trichomes. This work indicates that tillands are particularly useful, low-cost, biomonitoring organisms inside their area of distribution (all Latin American countries and southern USA) where these plants are easily available, but also wherever the climate allows them to survive.",28,12298288,Journal,ar,Article,100,6,6,Atmospheric pollution | Biomonitoring | GC/MS analysis | PAH | Tillandsia,13567,undefined,0,FALSE,51
true,https://api.elsevier.com/content/abstract/scopus_id/0036596196,SCOPUS_ID:0036596196,2-s2.0-0036596196,Huracanes y biodiversidad costera tropical,Salazar-Vallejo S.,Revista de Biologia Tropical,00347744,50,2,415-428,2002-06-01,June 2002,"Tropical coastal biodiversity has been modulated by tropical storms during a long time and it is currently facing a heavy human impact. The purpose of this review is to compile the available information to improve our understanding of hurricane impacts and to promote the establishment of coastal landscape monitoring, because that is the best way to assess these impacts. Although generalizations on hurricane effects are elusive, some historical dynamics and temporal relationships are included and some details are presented on the impacts by resuspension and movement of sediments, storm waves, and breaking off of coral reef organisms. Some effects on marine turtles and coastal forests are also briefly pointed out.",13,12298275,Journal,ar,Article,100,1,1,Algae | Corals | Disturbance | Sediments | Sponges,13567,undefined,0,FALSE,52
true,https://api.elsevier.com/content/abstract/scopus_id/0036596122,SCOPUS_ID:0036596122,2-s2.0-0036596122,Notes on the zoogeography of the Atlantic sea turtles of the genus Lepidochelys. 1957.,Carr A.,Revista de biologia tropical,00347744,50,2,717-733,2002-06-01,June 2002,NA,0,12362899,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,53
