@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/70350236881,SCOPUS_ID:70350236881,2-s2.0-70350236881,Plumage evolution in the oropendolas and caciques: Different divergence rates in polygynous and monogamous taxa,Price J.,Evolution,00143820,15585646,63,11,2985-2998,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00765.x,"Avian plumage colors are frequently used in studies of sexual selection, yet surprisingly little is known about how these traits evolve under different mating systems. We compared historical rates of divergence in male color patterns among the oropendolas and caciques (genera Cacicus, Gymnostinops, Ocyalus, and Psarocolius), a group with both polygynous and monogamous representatives. Reconstructing the evolution of individual color patches on a molecular phylogeny showed that overall color patterns have changed much more rapidly in oropendolas, which comprise two groups that evolved polygyny independently, than in caciques, which are predominantly monogamous. None of these taxa are notably sexually dichromatic, however, suggesting that higher rates of plumage evolution occurred in both sexes rather than just males. Despite high rates of change, color patterns show few examples of convergence among taxa, similar to the lack of homoplasy in male song among oropendolas but in a stark contrast to the repeated convergence in both plumage and song patterns found in a closely related, monogamous clade, the New World orioles (Icterus). Our results support previous suggestions that display traits evolve more rapidly and with less homoplasy in polygynous mating systems, and we provide surprising evidence that these patterns may occur in both sexes. © 2009 The Society for the Study of Evolution.",29,19573083,Journal,ar,Article,100,2,2,Ancestral state reconstruction | Avian plumage coloration | Convergent evolution | Dimorphism | Phylogeny | Sexual selection,22104,undefined,1,TRUE,all,All Open Access,28,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350236880,SCOPUS_ID:70350236880,2-s2.0-70350236880,Likelihood-based inference in isolation-by-distance models using the spatial distribution of low-frequency alleles,Novembre J.,Evolution,00143820,15585646,63,11,2914-2925,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00775.x,"Estimating dispersal distances from population genetic data provides an important alternative to logistically taxing methods for directly observing dispersal. Although methods for estimating dispersal rates between a modest number of discrete demes are well developed, methods of inference applicable to ""isolation-by-distance"" models are much less established. Here, we present a method for estimating ρσ2, the product of population density (ρ) and the variance of the dispersal displacement distribution (σ2). The method is based on the assumption that low-frequency alleles are identical by descent. Hence, the extent of geographic clustering of such alleles, relative to their frequency in the population, provides information about ρσ2. We show that a novel likelihood-based method can infer this composite parameter with a modest bias in a lattice model of isolation-by-distance. For calculating the likelihood, we use an importance sampling approach to average over the unobserved intraallelic genealogies, where the intraallelic genealogies are modeled as a pure birth process. The approach also leads to a likelihood-ratio test of isotropy of dispersal, that is, whether dispersal distances on two axes are different. We test the performance of our methods using simulations of new mutations in a lattice model and illustrate its use with a dataset from Arabidopsis thaliana. © 2009 The Society for the Study of Evolution.",14,19624728,Journal,ar,Article,100,2,2,Dispersal | Importance sampling | Intraallelic genealogy | Isolation-by-distance | Likelihood | Low-frequency alleles,22104,R01GM040282,1,TRUE,all,All Open Access,29,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/70350235038,SCOPUS_ID:70350235038,2-s2.0-70350235038,On the evolution of harming and recognition in finite panmictic and infinite structured populations,Lehmann L.,Evolution,00143820,15585646,63,11,2896-2913,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00778.x,"Natural selection may favor two very different types of social behaviors that have costs in vital rates (fecundity and/or survival) to the actor: helping behaviors, which increase the vital rates of recipients, and harming behaviors, which reduce the vital rates of recipients. Although social evolutionary theory has mainly dealt with helping behaviors, competition for limited resources creates ecological conditions in which an actor may benefit from expressing behaviors that reduce the vital rates of neighbors. This may occur if the reduction in vital rates decreases the intensity of competition experienced by the actor or that experienced by its offspring. Here, we explore the joint evolution of neutral recognition markers and marker-based costly conditional harming whereby actors express harming, conditional on actor and recipient bearing different conspicuous markers. We do so for two complementary demographic scenarios: finite panmictic and infinite structured populations. We find that marker-based conditional harming can evolve under a large range of recombination rates and group sizes under both finite panmictic and infinite structured populations. A direct comparison with results for the evolution of marker-based conditional helping reveals that, if everything else is equal, marker-based conditional harming is often more likely to evolve than marker-based conditional helping. © 2009 The Society for the Study of Evolution.",28,19624725,Journal,ar,Article,100,3,3,Competition | Fixation probabilities | Genetic diversity | Genetic relationship | Harming | Helping | Marker recognition | Spite | Two-locus models,22104,R01GM028016,1,TRUE,all,All Open Access,30,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/70350231903,SCOPUS_ID:70350231903,2-s2.0-70350231903,Metamodels and phylogenetic replication: A systematic approach to the evolution of developmental pathways,Kopp A.,Evolution,00143820,15585646,63,11,2771-2789,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00761.x,"Molecular genetic analysis of phenotypic variation has revealed many examples of evolutionary change in the developmental pathways that control plant and animal morphology. A major challenge is to integrate the information from diverse organisms and traits to understand the general patterns of developmental evolution. This integration can be facilitated by evolutionary metamodels - traits that have undergone multiple independent changes in different species and whose development is controlled by well-studied regulatory pathways. The metamodel approach provides the comparative equivalent of experimental replication, allowing us to test whether the evolution of each developmental pathway follows a consistent pattern, and whether different pathways are predisposed to different modes of evolution by their intrinsic organization. A review of several metamodels suggests that the structure of developmental pathways may bias the genetic basis of phenotypic evolution, and highlights phylogenetic replication as a value-added approach that produces deeper insights into the mechanisms of evolution than single-species analyses. © 2009 The Society for the Study of Evolution.",74,19545263,Journal,ar,Article,100,1,1,Comparative analysis | Developmental pathways | Evolution of development | Parallel evolution | Pleiotropy,22104,undefined,1,TRUE,all,All Open Access,31,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350228770,SCOPUS_ID:70350228770,2-s2.0-70350228770,Frequency-dependent success of cheaters during foraging bouts might limit their spread within colonies of a socially polymorphic spider,Pruitt J.,Evolution,00143820,15585646,63,11,2966-2973,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00771.x,"Although several studies have demonstrated that frequency-dependent effects can promote the maintenance of cooperative behavior in microbes, experimental evidence of frequency-dependent effects in cooperative animal societies is rare. We staged mixed phenotype feeding bouts in the spider Anelosimus studiosus, which shows a within-population social polymorphism, to determine how phenotype frequency affects the foraging success of the social (cooperative) and asocial (cheater) phenotypes. Foraging performance was inferred from average change in percent mass for the respective phenotypes after staged group foraging events. We then performed a field census of multifemale colonies of A. studiosus to determine the phenotypic composition of naturally occurring colonies. Our data indicate that asocial (i.e., cheater) individuals experience negative frequency-dependent foraging success in staged foraging contests. Asocial individuals outperform social individuals when their representation is low, but lose this competitive advantage as their relative numbers increase. Naturally occurring colonies, on average, contained 58.33% social and 41.67% asocial individuals. © 2009 The Society for the Study of Evolution.",60,19619222,Journal,ar,Article,100,2,2,Aggression | Balancing selection | Behavior | Frequency-dependent selection | Grouping,22104,undefined,1,TRUE,all,All Open Access,32,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350225820,SCOPUS_ID:70350225820,2-s2.0-70350225820,Cause of bimodal distribution in the shape of a terrestrial gastropod,Okajima R.,Evolution,00143820,15585646,63,11,2877-2887,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00780.x,"The distribution of a phenotypic state is often discontinuous and dispersed. An example of such a distribution can be found in the shell shapes of terrestrial gastropods, which exhibit a bimodal distribution whereby species possess either a tall shell or a flat shell. Here we propose a simple model to test the hypothesis that the bimodal distribution relates to the optimum shape for shell balance on the substrates. This model calculates the theoretical shell balance by moment and obtains empirical distribution of shell shape by compiling published data and performing a new analysis. The solution of the model supports one part of the hypothesis, showing that a low-spired shell is the best balanced and is better suited for locomotion on horizontal surface. Additionally, the model shows that both high- and low-spired shells are well balanced and suited on vertical surfaces. The shell with a spire index (shell height divided by diameter) of 1.4 is the least well balanced as a whole. Thus, spire index is expected to show a bimodal distribution with a valley at 1.4. This expectation was supported by empirical distribution of a spire index, suggesting that the bimodality of shell shape in terrestrial gastropods is related to shell balance. © 2009 The Society for the Study of Evolution.",18,19624723,Journal,ar,Article,100,2,2,Land snail | Model | Moment of force | Shell balance | Spire index,22104,undefined,1,TRUE,all,All Open Access,33,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350223948,SCOPUS_ID:70350223948,2-s2.0-70350223948,Predicting adaptation under migration load: The role of genetic skew,Yeaman S.,Evolution,00143820,15585646,63,11,2926-2938,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00773.x,"Quantitative genetics models have been used to predict the constraints on local adaptation caused by gene flow between populations under migration-selection balance. One key assumption of this approach is that genetic values within a population are normally distributed. Gene flow, however, may generate distributions that are skewed toward the immigrant's mean value. If the response to selection from a skewed distribution is different from that expected under the assumption of normality, models may result in inaccurate predictions. We use individual-based computer simulations to explore this problem, comparing our results to a recent model developed by Hendry et al. (2001). We show that this model underestimates the equilibrium divergence between populations at migration-selection balance. The extent of this underestimation is correlated with the amount of genetic skew generated by migration and is partly explained by the fact that the analytical model ignores direct selection against hybrid phenotypes. We also show that all else being equal, response to selection in a population with a skewed distribution of genotypes is greater than in a population with normally distributed genotypes. The production of skew under migration-selection balance, however, is itself dependent upon the genetic architecture, with greater deviations from normality produced when alleles contributing to population differentiation have very different effect sizes. We find that both the skew and discrepancies between the models are greatest at intermediate migration rates and moderate to strong selection, which is exactly the region of parameter space that is most empirically relevant. © 2009 The Society for the Study of Evolution.",36,19619220,Journal,ar,Article,100,2,2,Continuum-of-allele model | Diallelic model | Divergent selection | Gaussian approximation | Genetic architecture | Quantitative trait,22104,121697,1,TRUE,all,All Open Access,34,SNF,Schweizerischer Nationalfonds zur F&amp;#x00F6;rderung der Wissenschaftlichen Forschung
true,https://api.elsevier.com/content/abstract/scopus_id/70350222188,SCOPUS_ID:70350222188,2-s2.0-70350222188,"Disentangling the effects of evolutionary, demographic, and environmental factors influencing genetic structure of natural populations: Atlantic herring as a case study",Gaggiotti O.E.,Evolution,00143820,15585646,63,11,2939-2951,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00779.x,"The spatial structuring of intraspecific genetic diversity is the result of random genetic drift, natural selection, migration, mutation, and their interaction with historical processes. The contribution of each has been typically difficult to estimate, but recent advances in statistical genetics have provided valuable new investigative tools to tackle such complexity. Using a combination of such methods, we examined the roles of environment (i.e., natural selection), random genetic processes (i.e., drift), and demography and life histories (e.g., feeding migrations) on population structure of a widely distributed and abundant marine pelagic fish of economic importance, Atlantic herring (Clupea harengus). Individuals were collected during peak spawning time from 19 spawning locations spanning the region from the western North Sea to the eastern Baltic Sea (N = 1859, eight microsatellite loci). We carried out separate analyses of neutral and selected genetic variation, which allowed us to establish that the two most important factors affecting population structure were selection due to salinity at spawning sites and feeding migrations. The genetic signal left by the demographic history of herring, on the other hand, seems to have been largely eroded, which is not surprising given the large reproductive potential and presumed enormous local effective population sizes of pelagic fish that constrain the effect of stochastic processes. The approach we used can in principle be applied to any abundant and widely distributed aquatic or terrestrial species. © 2009 The Society for the Study of Evolution.",155,19624724,Journal,ar,Article,100,7,7,Bayesian methods | Demographic history | Migration | Pelagic fish | Selection,22104,undefined,0,FALSE,NA,NA,35,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350217748,SCOPUS_ID:70350217748,2-s2.0-70350217748,Environment specific pleiotropy facilitates divergence at the ectodysplasin locus in threespine stickleback,Barrett R.,Evolution,00143820,15585646,63,11,2831-2837,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00762.x,"Adaptive radiation occurs when divergent natural selection in different environments leads to phenotypic differentiation. The pleiotropic effects of underlying genes can either promote or constrain this diversification. Identifying the pleiotropic effects of genes responsible for divergent traits, and testing how the environment influences these effects, can therefore help to provide an understanding of how ecology drives evolutionary change between populations. Positive selection on low-armor alleles at the Ectodysplasin (Eda) locus in threespine stickleback has led to the repeated evolution of reduced armor in populations following freshwater colonization by fully armored marine sticklebacks. Here, we demonstrate that Eda has environmentally determined pleiotropic effects on armor and growth. When raised in freshwater, reduced armor sticklebacks carrying ""low"" alleles at Eda had increased growth rate relative to fully armored sticklebacks carrying ""complete"" alleles. In saltwater treatments this growth advantage was present during juvenile growth but lost during adult growth, suggesting that in this environment stickleback are able to develop full armor plates without sacrificing overall growth rate. The environment specific pleiotropic effects of Eda demonstrate that ecological factors can mediate the influence of genetic architecture in driving phenotypic evolution. Furthermore, because size is important for mate choice in stickleback, the growth rate differences influenced by Eda may have effects on reproductive isolation between marine and freshwater populations. © 2009 The Society for the Study of Evolution.",73,19545262,Journal,ar,Article,100,3,3,Adaptation | Adaptive radiation | Morphological evolution | Pleiotropy | Polymorphism | Selection-natural,22104,undefined,1,TRUE,all,All Open Access,36,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350216024,SCOPUS_ID:70350216024,2-s2.0-70350216024,"Plasticity, canalization, and developmental stability of the drosophila wing: Joint effects of mutations and developmental temperature",Debat V.,Evolution,00143820,15585646,63,11,2864-2876,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00774.x,"The phenotypic effects of genetic and environmental manipulations have been rarely investigated simultaneously. In addition to phenotypic plasticity, their effect on the amount and directions of genetic and phenotypic variation is of particular evolutionary importance because these constitute the material for natural selection. Here, we used heterozygous insertional mutations of 16 genes involved in the formation of the Drosophila wing. The flies were raised at two developmental temperatures (18°C and 28°C). Landmark-based geometric morphometrics was used to analyze the variation of the wing size and shape at different hierarchical levels: among genotypes and temperatures; among individuals within group; and fluctuating asymmetry (FA). Our results show that (1) the phenotypic effects of the mutations depend on temperature; (2) reciprocally, most mutations affect wing plasticity; (3) both temperature and mutations modify the levels of FA and of among individuals variation within lines. Remarkably, the patterns of shape FA seem unaffected by temperature whereas those associated with individual variation are systematically altered. By modifying the direction of available phenotypic variation, temperature might thus directly affect the potential for further evolution. It suggests as well that the developmental processes responsible for developmental stability and environmental canalization might be partially distinct. © 2009 The Society for the Study of Evolution.",98,19624729,Journal,ar,Article,100,3,3,Canalization | Drosophila wing | Fluctuating asymmetry | Geometric morphometrics | Phenotypic plasticity | Variation,22104,undefined,0,FALSE,NA,NA,37,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350216023,SCOPUS_ID:70350216023,2-s2.0-70350216023,Evolution and manipulation of parasitoid egg load,Gandon S.,Evolution,00143820,15585646,63,11,2974-2984,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00776.x,"In proovigenic parasitoids such as Leptopilina boulardi, the female emerges with a limited egg load and no further eggs are produced during its adult life. A female thus runs the risk of exhausting this limited supply of eggs before the end of her life. Given that the production of an egg is costly, what is the evolutionarily stable egg load at emergence? This question has attracted a lot of attention in the last decade. Here, we analyze a model that allows us to track both the evolution and the population dynamics of a solitary, proovigenic parasitoid. First, we show how host-parasitoid dynamics feedbacks on the evolution of parasitoid egg load. Second, we use this model to consider the situation in which the parasitoid can be infected by a virus that manipulates the oviposition behavior of the females. In particular, we model the effect of the LbFV virus in L. boulardi, a virus that is known to enhance its horizontal transmission by increasing superparasitism (i.e., the laying of eggs in a host already parasitized). Specifically, we model (1) the effect of the virus on parasitoid egg load strategies, and (2) the evolution of egg load manipulation by the virus. This analysis yields two alternative, yet not mutually exclusive, adaptive explanations for the observation that females infected by the virus harbor higher egg loads than uninfected females. Infected females could either respond plastically to the infection status, or be manipulated by the virus. Further experimental work is required to distinguish between these two hypotheses. In a broader context, we present a general theoretical framework that allows us to study the epidemiology, the evolution, the coevolution, and the evolution of manipulation of various reproductive strategies of parasitoids. © 2009 The Society for the Study of Evolution.",15,19624727,Journal,ar,Article,100,4,4,Coevolution | Egg load | Host manipulation | Parasitoid | Superparasitism,22104,undefined,0,FALSE,NA,NA,38,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350214782,SCOPUS_ID:70350214782,2-s2.0-70350214782,Fitness trade-offs modify community composition under contrasting disturbance regimes in pseudomonas fluorescens microcosms,Engelmoer D.,Evolution,00143820,15585646,63,11,3031-3037,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00758.x,"Disturbance is thought to be a major factor influencing patterns of biodiversity. In addition, disturbance can modify community composition if there are species specific trade-offs between fitness and disturbance tolerance. Here, we examine the role of disturbance on the evolution of coexisting biofilm-forming morphotypes of Pseudomonas fluorescens maintained in spatially structured laboratory microcosms. We identified four heritably stable ecotypes that varied significantly in their competitiveness under different disturbance treatments. Furthermore, we identified significant trade-offs in competitiveness across disturbance treatments for three of four of these ecotypes. These trade-offs modified dominance relationships between strains and thus altered community composition, with a peak of ecotype diversity occurring at intermediate disturbance frequencies. © 2009 The Society for the Study of Evolution.",4,19545266,Journal,ar,Article,100,2,2,Biodiversity | Biofilm | Evolutionary ecology | Experimental evolution | Intermediate disturbance hypothesis,22104,undefined,1,TRUE,all,All Open Access,39,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70350214780,SCOPUS_ID:70350214780,2-s2.0-70350214780,Correlated evolution of mating strategy and inbreeding depression within and among populations of the hermaphroditic snail physa acuta,Escobar J.S.,Evolution,00143820,15585646,63,11,2790-2804,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00760.x,"Inbreeding depression is one of the main forces opposing the evolution of self-fertilization. Of central importance is the hypothesis that inbreeding depression and selfing coevolve antagonistically, generating either low selfing rate and high inbreeding depression or vice versa. However, there is limited evidence for this coevolution within species. We investigated this topic in the hermaphroditic snail Physa acuta. In this species, isolated individuals delay the onset of egg laying compared to individuals having access to mates. Longer delays (""waiting times"") indicate more intense selfing avoidance. We measured inbreeding depression and waiting time in a large quantitative-genetic experiment (281 outbred families derived from 26 natural populations). We observed large genetic variance for both traits and a strong positive genetic covariance between them, most of which resided within rather than among populations. It means that, within populations, individuals with higher mutation load avoided selfing more strongly on average. This genetic covariance may result from pleiotropy and/or linkage disequilibrium. Whatever its genetic architecture, the fact it emerges specifically when individuals are deprived of mates suggests it is not fortuitous and rather reflects the action of natural selection. We conclude that a diversity of mating strategies can arise within populations subjected to variation in inbreeding depression. © 2009 The Society for the Study of Evolution.",23,19545264,Journal,ar,Article,100,5,5,Delayed selfing | Genetic load | Reaction norm | Selfing rate | Variance-covariance | Waiting time,22104,undefined,1,TRUE,all,All Open Access,40,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70349674312,SCOPUS_ID:70349674312,2-s2.0-70349674312,"Asymmetric, bimodal trade-offs during adaptation of methylobacterium to distinct growth substrates",Lee M.,Evolution,00143820,15585646,63,11,2816-2830,2009-11-01,November 2009,10.1111/j.1558-5646.2009.00757.x,"Trade-offs between selected and nonselected environments are often assumed to exist during adaptation. This phenomenon is prevalent in microbial metabolism, where many organisms have come to specialize on a narrow breadth of substrates. One well-studied example is methylotrophic bacteria that can use single-carbon (C1) compounds as their sole source of carbon and energy, but generally use few, if any, multi-C compounds. Here, we use adaptation of experimental populations of the model methylotroph, Methylobacterium extorquens AM1, to C1 (methanol) or multi-C (succinate) compounds to investigate specialization and trade-offs between these two metabolic lifestyles. We found a general trend toward trade-offs during adaptation to succinate, but this was neither universal nor showed a quantitative relationship with the extent of adaptation. After 1500 generations, succinate-evolved strains had a remarkably bimodal distribution of fitness values on methanol: Either an improvement comparable to the strains adapted on methanol or the complete loss of the ability to grow on C1 compounds. In contrast, adaptation to methanol resulted in no such trade-offs. Based on the substantial, asymmetric loss of C1 growth during growth on succinate, we suggest that the long-term maintenance of C1 metabolism across the genus Methylobacterium requires relatively frequent use of C 1 compounds to prevent rapid loss. © 2009 The Society for the Study of Evolution.",67,19545267,Journal,ar,Article,100,3,3,Experimental evolution | Metabolism | Methylotrophy | Pleiotropy | Specialization,22104,undefined,1,TRUE,all,All Open Access,41,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70349886565,SCOPUS_ID:70349886565,2-s2.0-70349886565,Macroevolutionary tests of pollination syndromes: A reply to fenster et al.,Smith S.,Evolution,00143820,15585646,63,10,2763-2767,2009-10-01,October 2009,10.1111/j.1558-5646.2009.00732.x,"Studies of floral ecology and evolution are often centered on the idea that particular floral trait combinations, or syndromes, represent adaptations for particular pollinators. Despite the conceptual importance of pollination syndromes, few macroevolutionary studies have statistically examined the relationship between pollinators and floral traits. Using 15 species of Iochroma, Smith et al. applied phylogenetically structured correlation analyses to test the relationship between floral variation and pollination system, quantified in terms of the importance of major pollinator groups. This study revealed that pollinator shifts are tied to changes in nectar reward and floral display but are not significantly correlated with changes in corolla length or color, contrary to what might be predicted from classical pollination syndromes. Fenster et al. question these findings because our pollinator importance estimates included recently introduced honey bees. To address this concern, we recalculated importance values excluding honey bees and repeated the analyses. We found the same patterns as in our original study with significant correlations between pollinators and nectar reward and display. We conclude that phylogenetic approaches provide essential tools for testing macroevolutionary predictions of pollination syndromes and, by applying these approaches to other radiations, we can refine our understanding of the role of pollinators in floral diversification.",9,NA,Journal,ar,Article,100,3,3,NA,22104,undefined,0,FALSE,all,All Open Access,42,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70349884319,SCOPUS_ID:70349884319,2-s2.0-70349884319,Genetic Analysis of Skull Shape Variation and Morphological Integration in the Mouse Using Interspecific Recombinant Congenic Strains between C57BL/6 and mice of the mus spretus species,Burgio G.,Evolution,00143820,15585646,63,10,2668-2686,2009-10-01,October 2009,10.1111/j.1558-5646.2009.00737.x,"To assess the genetic basis of the skull shape variation and morphological integration in mice, we have used a tool based on the cross between the distantly related mouse species Mus spretus (SEG/Pas strain) and the laboratory strain C57BL/6 called interspecific recombinant congenic strains (IRCSs). The genome of each IRCS consists on average of 1.3% of SEG/Pas derived sequences, located on multiple chromosomes as small-sized, DNA segments. Quantitative trait loci (QTL) on the skull shape, separated into dorsal and ventral sides, were analyzed in 17 IRCSs by a Procrustes superimposition method using 3D landmarks. The shapes of 16 strains differed significantly from C57BL/6. Discrepancy in the QTLs effects was found between the dorsal side and the anterior region of the ventral side due to a differential effect of the SEG/Pas alleles on the skull shape. A comprehensive analysis of all allelic combinations of the BCG-66H strain showed strong epistatic interactions between SEG/Pas segment acting on both skull sides. Epistatic pleiotropy and covariation between sides were dependent in SEG/Pas alleles direction and contributed to the strong morphological integration between sides. Introduction of Mus spretus alleles in a C57BL/6 background induced strong morphological changes mostly in SEG/Pas alleles direction and provided evidence for high level of morphological integration.",35,19490077,Journal,ar,Article,100,4,4,Covariation between traits | Epistasis | Fluctuating asymmetry | Pleiotropy | Procrustes superimposition | Quantitative trait loci,22104,undefined,1,TRUE,all,All Open Access,43,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70349882010,SCOPUS_ID:70349882010,2-s2.0-70349882010,The popcorn wolbachia infection of drosophila melanogaster: Can selection alter wolbachia longevity effects?,Carrington L.,Evolution,00143820,15585646,63,10,2648-2657,2009-10-01,October 2009,10.1111/j.1558-5646.2009.00745.x,"Wolbachia popcorn (wMelPop), a life-shortening strain of Wolbachia, has been proposed as an agent for suppressing transmission of dengue fever following infection of the vectoring mosquito Aedes aegypti. However, evolutionary changes in the host and Wolbachia genomes might attenuate any life span effects mediated by wMelPop. Here we test for attenuation by selecting strains of Drosophila melanogaster infected with wMelPop for early and late reproduction in three independent outcrossed populations. Selection caused divergence among the lines in longevity. This divergence was mostly associated with the host genetic background rather than the Wolbachia infection, although there were also interactions between the host and Wolbachia genomes. Development time, viability, and productivity were not altered by selection. The implications of these results are discussed in light of the intended use of wMelPop for suppressing disease transmission.",25,19500146,Journal,ar,Article,100,4,4,Drosophila melanogaster | Host background effects | Longevity | Popcorn | Wolbachia,22104,undefined,1,TRUE,all,All Open Access,44,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70349882001,SCOPUS_ID:70349882001,2-s2.0-70349882001,Sexual selection is involved in speciation in a land snail radiation on crete,Sauer J.,Evolution,00143820,15585646,63,10,2535-2546,2009-10-01,October 2009,10.1111/j.1558-5646.2009.00751.x,"We investigated the importance of sexual selection in facilitating speciation in a land snail radiation on Crete. We used differences in the genitalia of the Cretan Xerocrassa species as potential indices of sexual selection. First, we rejected the hypothesis that differences in the genitalia of the Xerocrassa species can be explained by genetic drift using coalescent simulations based on a mitochondrial gene tree. Second, we showed that there is no evidence for the hypothesis that the differences in the genitalia can be explained by natural selection against hybrids under the assumption that this is more likely in geographically overlapping species pairs and clades. Third, we showed that there is a positive scaling between male spermatophore-producing organs and female spermatophore-receiving organs indicating sexual coevolution. The spermatophore enables the sperm to escape from the female gametolytic organ. Thus, the coevolution might be a consequence of sexual conflict or cryptic female choice. Finally, we showed that the evolution of differences in the length of the flagellum that forms the tail of the spermatophore is concentrated toward the tips of the tree indicating that it is involved in speciation. If speciation is facilitated by sexual selection, niches may remain conserved and nonadaptive radiation may result.",52,19552739,Journal,ar,Article,100,2,2,Genitalia | Greece | Phylogenetic independent contrasts | Sexual coevolution | Sexual conflict | Xerocrassa,22104,undefined,1,TRUE,all,All Open Access,45,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70349881999,SCOPUS_ID:70349881999,2-s2.0-70349881999,Testing phylogeographic hypotheses in a euro-siberian cold-adapted leaf beetle with coalescent simulations,Mardulyn P.,Evolution,00143820,15585646,63,10,2717-2729,2009-10-01,October 2009,10.1111/j.1558-5646.2009.00755.x,"Few studies to date have investigated the impact of Pleistocene climatic oscillations on the genetic diversity of cold-adapted species. We focus on the geographic distribution of genetic diversity in a Euro-Siberian boreo-montane leaf beetle, Gonioctena pallida. We present the molecular variation from three independent gene fragments over the entire geographic range of this insect. The observed sequence variation identifies a genetic diversity hot spot in the Carpathian Mountains, in central Europe, which reveals the presence of (1) an ancestral refuge population or (2) a secondary contact zone in this area. Modeling of population evolution in a coalescent framework allowed us to favor the ancestral refuge hypothesis. These analyses suggest that the Carpathian Mountains served as a refuge for G. pallida, whereas the rest of the species distribution, that spans a large portion of Europe and Asia, experienced a dramatic reduction in genetic variation probably associated to bottlenecks and/or founder events. We estimated the time of isolation of the ancestral refuge population, using an approximate Bayesian method, to be larger than 90,000 years. If true, the current pattern of genetic variation in this cold-adapted organism was shaped by a climatic event predating by far the end of the last ice age.",39,19545269,Journal,ar,Article,100,3,3,Chrysomelidae | Coalescent modeling | Glacial refuge | Gonioctena pallida | Phylogeography,22104,undefined,1,TRUE,all,All Open Access,46,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/70349873723,SCOPUS_ID:70349873723,2-s2.0-70349873723,Adaptionism - 30 years after gould and lewontin,Nielsen R.,Evolution,00143820,15585646,63,10,2487-2490,2009-10-01,October 2009,10.1111/j.1558-5646.2009.00799.x,"Gould and Lewontin's 30-year-old critique of adaptionism fundamentally changed the discourse of evolutionary biology. However, with the influx of new ideas and scientific traditions from genomics into evolutionary biology, the old adaptionist controversies are being recycled in a new context. The insight gained by evolutionary biologists, that functional differences cannot be equated to adaptive changes, has at times not been appreciated by the genomics community. In this comment, I argue that even in the presence of both functional data and evidence for selection from DNA sequence data, it is still difficult to construct strong arguments in favor of adaptation. However, despite the difficulties in establishing scientific arguments in favor of specific historic evolutionary events, there is still much to learn about evolution from genomic data.",57,19744124,Journal,ar,Article,100,1,1,NA,22104,undefined,0,FALSE,NA,NA,47,NA,NA
