@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0035081253,SCOPUS_ID:0035081253,2-s2.0-0035081253,"The individual optimization of fitness: Variation in reproductive output, including clutch size, mean nestling mass and offspring recruitment, in manipulated broods of great tits Parus major",Pettifor R.A.,Journal of Animal Ecology,00218790,70,1,62-79,2001-04-03,2001,10.1046/j.1365-2656.2001.00465.x,"1. The functional prediction of the Individual Optimization Hypothesis (Pettifor et al. 1988) is explicitly tested, namely that 'the optimal clutch size is n for birds that choose to lay n eggs, regardless of the actual value of n' (Högstedt 1980). 2. Over a 10-year period, we examine the recruitment from 1392 nests of great tits, 575 of which had their brood size experimentally manipulated. We defined final manipulation as the difference between the number of young ringed and the original clutch size. 3. Mean nestling mass declined with final manipulation: those broods from which young were removed had a significantly higher mean fledging mass than control broods, which in turn fledged at a higher mass than those from nests to which young had been added. There was a significant difference in the strength of this effect between years. 4. Addition nests (final manipulation ≥2 young) fledged significantly more offspring (x̄ = 10·96, SE = ±0·16, n = 167) than control nests (final manipulation = -1, 0 or +1 young; x̄ = 8·68, SE = ±0·07, n = 646), which fledged significantly more young than removal nests (final manipulation ≤2 young; x̄ = 5·68, SE = ±0·09, n = 579). 5. Recruitment per nest (the key measure upon which selection would act since parental survival was independent of manipulation in this study) was greatest for parents rearing a brood size equal to their own clutch size. Averaged over the 10 years, a Poisson model of the number of young recruited per nest showed maximal recruitment to occur at a final manipulation of 0·42 extra young added to the original clutch size. This final manipulation value was not significantly different from zero manipulation (i.e. when parents rear the same size of brood as their original clutch size). 6. Using a restricted data set, where there was no loss of young through egg-hatch failure and/or loss of very small young, and examining recruitment per nest with respect to experimental manipulation, indicated maximal recruitment to occur at a manipulation of an additional 0·44 young. The recruitment from this experimental manipulation was not significantly different from zero manipulation (i.e. control broods). 7. The original size of clutch laid by a female was indicative of the 'condition' of the parents. Manipulation of brood size showed that birds naturally laying larger clutches were 'fitter' than birds laying smaller clutches in that, when comparing birds that were all made to rear the same brood size, those with young removed recruited more young than control parents, which in turn recruited more young than those parents to which young had been added to the nests. 8. There were significant differences between years in the shape of recruitment per nest relative to the extent of both final and, separately, experimental manipulation, but in no year did addition broods recruit significantly more offspring than control broods. 9. All these results are consistent with the Individual Optimization Hypothesis - individual optimization via phenotypic plasticity is the most parsimonious functional explanation for the observed variation in the range in size of clutch laid by individuals.",87,Journal,ar,Article,100,3,3,Clutch size | Individual optimization | Manipulation of brood size | Offspring recruitment | Phenotypic plasticity,29544,undefined,0,FALSE,NA,NA,52
true,https://api.elsevier.com/content/abstract/scopus_id/0035079884,SCOPUS_ID:0035079884,2-s2.0-0035079884,Population density of migratory and resident brown trout (Salmo trutta) in relation to altitude: Evidence for a migration cost,Bohlin T.,Journal of Animal Ecology,00218790,70,1,112-121,2001-04-03,2001,10.1046/j.1365-2656.2001.00466.x,"1. For anadromous salmonids, the positive relations found in previous studies between adult size/age and stream characteristics suggest that the migration cost increases with stream length, water discharge and the altitude of the spawning site. In this study we hypothesized that the altitude of the spawning site is positively related to the migration effort. 2. Life-history theory predicts (i) that the equilibrium egg density, which is a fitness measure, thereby will decline more rapidly with altitude in migratory than in stream-resident populations, and therefore (ii) that residency will be selected for at large enough altitudes. 3. As the density of juveniles is a function of egg density, we hypothesized that (a) altitude has stronger effect on juvenile density in migratory than in resident populations, and (b) juvenile density is larger in migratory than in resident populations. 4. We tested (a) and (b) using multivariate methods for electrofishing data from 164 sea-migratory and 167 stream-resident populations of brown trout Salmo trutta L. in Sweden. Both predictions were supported; the juvenile density was larger and declined more rapidly with altitude in migratory than in resident populations. 5. The results are further evidence that migration costs reduce fitness in anadromous salmonids.",86,Journal,ar,Article,100,3,3,Anadromy | Life-history | Migration | Migration cost | Salmonid,29544,undefined,0,FALSE,NA,NA,53
true,https://api.elsevier.com/content/abstract/scopus_id/0035079882,SCOPUS_ID:0035079882,2-s2.0-0035079882,Field test for environmental correlates of dispersal in hedgehogs Erinaceus europaeus,Patrick Doncaster C.,Journal of Animal Ecology,00218790,70,1,33-46,2001-04-03,2001,10.1046/j.1365-2656.2001.00471.x,"1. We report a field experiment designed to explore the responses by hedgehogs to novel and unfavourable terrain, which they encounter when dispersing between fragmented local populations in farmland. We identified four replicate sites as unused by hedgehogs, but lying between existing populations and containing locally abundant food. At each site, we released six hedgehogs from distant sources at 2-day intervals and monitored their subsequent dispersals over 20 days by radio-tracking. We compared movement trajectories under this treatment to those of 29 hedgehogs released at two sites known to support abundant hedgehogs. A third treatment comprised 20 unmanipulated hedgehogs at three sites. We estimated habitat use and proximity to habitats by comparing each observed trajectory to simulated random walks of equal length. We sought differences between treatments in movement and habitat use from nested analysis of variance. 2. No two trajectories of any translocated hedgehogs followed the same route; most involved little change in body weight, and took the animal into or through existing populations. Hedgehogs moved substantially further and faster on average from the unfavourable than from the favourable sites. They showed a significantly stronger attraction to habitat edges, which therefore acted as corridors, and a significant proportion of them stayed closer to roads and to urban habitat than random expectation. Habitat preferences also shifted significantly towards urban and away from arable areas. Six were predated, and two killed by road traffic. At least three returned to their release point, with P < 0·05 of this occurring by chance. 3. In this region, natural dispersals between populations up to 4 km apart are rare events. We have shown, however, that hedgehogs are capable of travelling distances of up to 3·8 km from a release point, and up to 9·9 km in total, compared to an average home range span of 0·8 km, and it appears that none of the local populations in the study area are out of reach of neighbours.",73,Journal,ar,Article,100,3,3,Emigration | Habitat corridor | Habitat fragmentation | Monte Carlo simulation | Random walk,29544,undefined,0,FALSE,NA,NA,54
true,https://api.elsevier.com/content/abstract/scopus_id/0035079673,SCOPUS_ID:0035079673,2-s2.0-0035079673,Spatio-temporal variation of avian foraging in the rocky intertidal food web,Hori M.,Journal of Animal Ecology,00218790,70,1,122-137,2001-04-03,2001,10.1046/j.1365-2656.2001.00467.x,"1. While birds are top predators in most rocky intertidal communities, the relationship between foraging pattern and variability in food web structure has not been studied. This study examined the spatio-temporal variation of both avian foraging and food web structure at an intertidal rocky shore in northern Japan over a 1-year period. 2. Seventeen bird species foraged on the intertidal rocky shore. Crows and gulls were dominant, and their major prey was sea urchins that migrated from the sub-tidal to intertidal habitat. Interspecific interactions (i.e. stealing of food, utilization of food waste by other species) occurred between crows and gulls especially when feeding on sea urchins. The prey of the birds showed spatial and temporal partitioning. 3. The number of prey items consumed per day by the dominant birds varied with various factors. Factors strongly affecting the foraging pattern of crows were waves, tides, humans and gulls, and those strongly affecting the foraging pattern of gulls were tides, humans, sea urchins and crows. 4. In the rocky intertidal food web, most of the top predators were birds, and most of the birds were omnivores. The birds consumed many more species than did other consumers. Food-resource partitioning caused spatio-temporal compartmentation among subwebs in which the top predators were dominant birds. 5. Analysis of food web statistics (i.e. web size, numbers of links, linkage density, chain lengths) revealed that the presence/absence of birds did not change the relationships between web size and the other statistics. The food web statistics depended on web size. and the web size was positively related with time spent emersed and temperature when birds were both present and not present. 6. Birds often foraged across habitat boundaries, and the main food resource of top predators was the prey species from the subtidal habitat. Therefore, the spatial scale of the Hiura rocky intertidal food web temporally varied with birds foraging across habitat boundaries.",29,Journal,ar,Article,100,2,2,Crows and gulls | Food web structure | Influence of adjacent habitat | Resource partitioning | Top-down effect,29544,undefined,0,FALSE,NA,NA,55
true,https://api.elsevier.com/content/abstract/scopus_id/0035079672,SCOPUS_ID:0035079672,2-s2.0-0035079672,Life path analysis: Scaling indicates priming effects of social and habitat factors on dispersal distances,Kenward R.,Journal of Animal Ecology,00218790,70,1,1-13,2001-04-03,2001,10.1046/j.1365-2656.2001.00464.x,"1. Movements of many animals along a life-path can be separated into repetitive ones within home ranges and transitions between home ranges. We sought relationships of social and environmental factors with initiation and distance of transition movements in 114 buzzards Buteo buteo that were marked as nestlings with long-life radio tags. 2. Ex-natal dispersal movements of 51 buzzards in autumn were longer than for 30 later in their first year and than 35 extra-natal movements between home ranges after leaving nest areas. In the second and third springs, distances moved from winter focal points by birds that paired were the same or less than for unpaired birds. No post-nuptial movement exceeded 2 km. 3. Initiation of early ex-natal dispersal was enhanced by presence of many sibs, but also by lack of worm-rich loam soils. Distances travelled were greatest for birds from small broods and with relatively little short grass-feeding habitat near the nest. Later movements were generally enhanced by the absence of loam soils and short grassland, especially with abundance of other buzzards and probable poor feeding habitats (heathland, long grass). 4. Buzzards tended to persist in their first autumn where arable land was abundant, but subsequently showed a strong tendency to move from this habitat. 5. Factors that acted most strongly in 1/2-km buffers round nests, or round subsequent focal points, usually promoted movement compared with factors acting at a larger scale. Strong relationships between movement distances and environmental characteristics in 1/2-km buffers, especially during early ex-natal dispersal, suggested that buzzards became primed by these factors to travel far. 6. Movements were also farthest for buzzards that had already moved far from their natal nests, perhaps reflecting genetic predisposition, long-term priming or poor habitat beyond the study area.",49,Journal,ar,Article,100,3,3,Buteo | Buzzard | Natal | Nuptial | Soils,29544,undefined,0,FALSE,all,All Open Access,56
true,https://api.elsevier.com/content/abstract/scopus_id/0035076404,SCOPUS_ID:0035076404,2-s2.0-0035076404,Scale invariant spatio-temporal patterns of field vole density,Mackinnon J.,Journal of Animal Ecology,00218790,70,1,101-111,2001-04-03,2001,10.1046/j.1365-2656.2001.00479.x,"1. Recent characterizations of the spatial scale of population dynamics have typically considered patterns at a single scale and ignored the possibility that different patterns may arise at different scales. In this study we assessed population densities of field voles with cyclic dynamics in northern England at 147 sites from three spatial scales on five occasions over a 2·5-year period. 2. The scale over which densities were similar was estimated by comparing the variance of density at the three scales (< 1 km2, 10 km2, and 70 km2) and by using autocorrelation techniques. Closer sites were more similar in density than more distant sites and the autocorrelations suggested that sites up to within 8-20 km had more similar densities and higher population synchrony than the average similarity for all the sampling sites. 3. A generalized additive model fitted to all the data showed that the data supported the hypothesis of a travelling wave of vole densities moving through the study area. The model assumed that the wave moved at a constant speed and in a uniform direction. Estimates of the wave's speed (14 km year-1) and direction (travelling in a direction of 66° from north) were consistent with the estimates which had previously been calculated from a time series of vole densities covering a much smaller spatial area but a longer temporal scale. 4. The spatio-temporal pattern of vole densities detected over a small spatial scale therefore appears to extend over much larger scales and occurs despite the fragmentation of suitable vole habitat at local (a few square kilometres) and regional (hundreds of square kilometres) scales.",48,Journal,ar,Article,100,6,6,Field voles | Kielder | Microtus agrestis | Population synchrony | Spatial scale | Travelling wave,29544,undefined,0,FALSE,NA,NA,57
true,https://api.elsevier.com/content/abstract/scopus_id/0035076377,SCOPUS_ID:0035076377,2-s2.0-0035076377,Healthy wrinkles for population dynamics: Unevenly spread resources can support more users,Doncaster C.,Journal of Animal Ecology,00218790,70,1,91-100,2001-04-03,2001,10.1046/j.1365-2656.2001.00474.x,"1. Resource users have a curvilinear relation of abundance to the richness of their limiting resource, with richness defined by the carrying capacity of renewing resource in the absence of exploitation. The non-linearity means that local unevenness in the distribution of resources can directly influence the overall abundance of users. This effect is entirely independent of overall resource abundance. 2. Outcomes are demonstrated for a classical model of consumer aggregations under conditions of ideal and free exploitation. Consumers that make little impact on the stock of their limiting resource can benefit directly from environmental heterogeneity. They can sustain higher abundance in an environment with unevenly spread resources than in one of equivalent richness with an even spread. Positive effects of heterogeneity are reduced by density dependence in the exploitation rate, for example caused by mutual interference between users. Heterogeneity may have a negative impact on abundance for consumers with a more efficient exploitation of resources. 3. Similar outcomes are predicted for classical models of consumer breeding populations as for consumer aggregations. At still larger scales, unevenness in the distribution of resource patches in metapopulations, and of niches in communities, can increase the abundances of populations and species. Species or communities most likely to benefit from unevenness in their resource carpet are those most vulnerable to local extinction from loss or degradation of their habitat. 4. These effects illustrate applications of non-spatial models to spatial contexts. They show how steady-state predictions are likely to be biased by ignoring any underlying heterogeneity in the environment.",11,Journal,ar,Article,100,1,1,Exploitation competition | Extinction threshold | Ideal free distribution | Interference competition | Metapopulation,29544,undefined,0,FALSE,NA,NA,58
true,https://api.elsevier.com/content/abstract/scopus_id/0035076149,SCOPUS_ID:0035076149,2-s2.0-0035076149,Rate-maximizing optimality models predict when oystercatchers exploit a cohort of the bivalve Scrobicularia plana over a 7-year time span,Wanink J.H.,Journal of Animal Ecology,00218790,70,1,150-158,2001-04-03,2001,10.1046/j.1365-2656.2001.00470.x,"1. The timing of prey exploitation by oystercatcher Haematopus ostralegus L. was predicted from detailed knowledge of the characteristics of its prey, the clam Scrobicularia plana da Costa. 2. Growth, mortality and depth distribution of a single cohort of Scrobicularia were monitored on a tidal flat in the Dutch Wadden Sea during a period of 7 years. 3. A random search model predicted for every sampling date the encounter rate with buried clams providing oystercatchers vary the depth at which they probe their bill into the substrate. The time needed to handle encountered prey was estimated from experimentally determined relationships of handling time with clam size and handling time with burying depth. Encounter rate, handling time and body weight of the potential prey items were used in an optimal prey choice model to predict the average intake rate of an oystercatcher as a function of probing depth. 4. The predicted intake rate reached a profitable level only during three restricted periods. During the first period, a relatively high intake rate could only be achieved by probing extremely deeply, and the mortality rate of the clams remained at a low level. During the other two periods, maximal intake rate was reached by probing only the upper few cm of the substrate, and this time there was a high mortality in the prey population. 5. Although the observed peaks in clam mortality coincided with the predicted exploitation periods, they could not be explained fully by the estimated predation pressure. 6. Prey switching was predicted and confirmed during several exploitation periods. 7. Oystercatcher densities during winter peaks in bird abundance showed a tight relationship with predicted maximum intake rates.",15,Journal,ar,Article,100,2,2,Foraging behaviour | Haematopus ostralegus | Predicted prey mortality | Prey depletion | Random search model,29544,undefined,0,FALSE,NA,NA,59
true,https://api.elsevier.com/content/abstract/scopus_id/0035076096,SCOPUS_ID:0035076096,2-s2.0-0035076096,Long-term variability in secondary production of an intertidal bivalve population is primarily a matter of recruitment variability,Van Der Meer J.,Journal of Animal Ecology,00218790,70,1,159-169,2001-04-03,2001,10.1046/j.1365-2656.2001.00469.x,"1. The importance of recruitment processes in determining benthic population dynamics has received considerable interest among marine ecologists in the last two decades. Observational demographic studies, in which recruits were followed to and through the adult state, aimed to estimate whether the variation in the numbers of recruits is dampened by density-dependent post-recruitment processes. These studies revealed conflicting results on the importance of post-recruitment density dependence, but were performed over at most a few years. 2. Based on a study of the demography and growth of the bivalve Macoma balthica (L.) on an intertidal flat in the Dutch Wadden Sea for a period of almost 30 years, we explored the extent to which the among-cohort variability in recruitment was reflected in the secondary production (which results from the combined action of recruitment, mortality and growth) of the adult population. 3. Since growth in length was of the Von Bertalanffy type and post-recruitment instantaneous mortality rate was approximately constant for each cohort, production could be explicitly written in terms of the following parameters: recruit density, condition (ratio of mass to cubic length), Von Bertalanffy growth coefficient, asymptotic cubic length, and expected life span. 4. Decomposing the among-cohort variability in production in terms of the covariance matrix of these parameters revealed that most of the variance in production could be attributed to year-to-year variability in recruit density. 5. Small negative covariances between recruit density and asymptotic size and expected life span indicated weak density dependence after recruitment. 6. The major cause of temporal variation in abundance and production is inter-annual variation in recruitment and competition for resources seems to play a small role in affecting post-recruitment population density and production.",63,Journal,ar,Article,100,3,3,Macoma balthica | Population regulation | Recruitment limitation | Soft sediments,29544,undefined,0,FALSE,NA,NA,60
true,https://api.elsevier.com/content/abstract/scopus_id/0343725753,SCOPUS_ID:0343725753,2-s2.0-0343725753,Habitat heterogeneity affects population growth in goshawk Accipiter gentilis,Krüger O.,Journal of Animal Ecology,00218790,70,2,173-181,2001-03-01,March 2001,10.1046/j.1365-2656.2001.00481.x,"1. The concept of site-dependent population regulation combines the ideas of Ideal Free Distribution-type of habitat settlement and density dependence in a vital rate mediated by habitat heterogeneity. The latter is also known as habitat heterogeneity hypothesis. Site-dependent population regulation hypothesis predicts that increasing population density should lead to inhabitation of increasingly poor territories and decreasing per capita population growth rate. An alternative mechanism for population regulation in a territorial breeding system is interference competition. However, this would be expected to cause a more even decrease in individual success with increasing density than site-dependent regulation. 2. We tested these ideas using long-term (1975-99) population data from a goshawk Accipiter gentilis population in Eastern Westphalia, Germany. 3. Goshawk territory occupancy patterns and reproduction parameters support predictions of site-dependent population regulation: territories that were occupied more often and earlier had a higher mean brood size. Fecundity did not decrease with increasing density in best territories. 4. Using time-series modelling, we also showed that the most parsimonious model explaining per capita population growth rate included annual mean habitat quality, weather during the chick rearing and autumn period and density as variables. This model explained 63% of the variation in per capita growth rate. The need for including habitat quality in the time-series model provides further support for the idea of site-dependent population regulation in goshawk.",111,Journal,ar,Article,100,2,2,Goshawk Accipiter gentilis | Ideal Free Distribution | Population growth rate | Site-dependent population regulation | Time-series analysis,29544,undefined,0,FALSE,NA,NA,61
true,https://api.elsevier.com/content/abstract/scopus_id/0343725747,SCOPUS_ID:0343725747,2-s2.0-0343725747,Field experiments testing for apparent competition between primary parasitoids mediated by secondary parasitoids,Morris R.,Journal of Animal Ecology,00218790,70,2,301-309,2001-03-01,March 2001,10.1046/j.1365-2656.2001.00495.x,"1. Two field manipulation experiments were performed to look for apparent competition between primary parasitoids of aphids, mediated by shared secondary parasitoids. In each case the frequency of secondary parasitism on a 'focal' species was compared in the presence or absence of a 'treatment' species and its aphid host. 2. In both experiments the focal species was Aphidius ervi (Haliday) attacking Acyrthosiphon pisum (Harris) (pea aphid). In the first experiment the treatment species was Aphidius rhopalosiphi (De Stefani-Perez) attacking Sitobion avenae (Fabricius) (a grass aphid) and in the second Aphidius microlophii (Pennachio & Tremblay) attacking Microlophium carnosum (Buckton) (nettle aphid). 3. No significant effects of either the presence of A. rhopalosiphi or of its host on secondary parasitism of A. ervi were detected in the first experiment. 4. In the second experiment, rates of secondary parasitism were estimated twice: a significant effect of treatment was found on the first occasion but not the second. In the former, parasitism was highest in the presence of the treatment species and its host, intermediate when just the host was present, and lowest when both were absent. 5. We discuss the evidence for apparent competition in host-parasitoid communities.",49,Journal,ar,Article,100,3,3,Aphids | Apparent competition | Mummy parasitoids | Primary parasitoids,29544,undefined,0,FALSE,NA,NA,62
true,https://api.elsevier.com/content/abstract/scopus_id/0035039786,SCOPUS_ID:0035039786,2-s2.0-0035039786,Relative competitive ability does not change over time in blackbirds,Cresswell W.,Journal of Animal Ecology,00218790,70,2,218-227,2001-03-01,March 2001,10.1046/j.1365-2656.2001.00486.x,"1. Individual variation in feeding rate in the absence of competitors (absolute feeding rate) and decline in feeding rate in the presence of competitors (susceptibility to interference) are frequently used as measures of competitive ability or fitness in short-term foraging studies. They are also crucial parameters of individual-based population models that predict the distribution of animals across patches. There are, however, few data on whether absolute feeding rate and susceptibility to interference competition remain constant for individuals between years. 2. The hypothesis that absolute feeding rate and susceptibility to interference were similar between years was tested by observing 25 European blackbirds Turdus merula feeding in seminatural experimental patches, during January to March over a 2-4-year period 1995-98. Absolute feeding rate was measured as the feeding rates of solitary blackbirds. Susceptibility to interference was measured as the change in feeding rate of a focal bird when it fed in the presence of different numbers of competitors. 3. Individuals changed significantly in their feeding rate between years, but most individuals did not change in their feeding rate relative to others in the population. The absolute feeding rate of an individual was significantly positively correlated with its feeding rate in the subsequent year. 4. There was no significant variation in susceptibility to interference for individuals between years. Only two of 27 blackbirds showed a significant change in susceptibility to interference between years. 5. Relative absolute foraging rate and susceptibility to interference competition were reasonably similar between years in blackbirds. Relative fitness measures derived from short-term measures of foraging ability may therefore be valid over long periods. In ideal free models that incorporate individual competitive ability, rather than population averages, temporal changes in competitive ability can possibly be ignored.",10,Journal,ar,Article,100,1,1,Foraging efficiency | Ideal free distribution | Interference competition,29544,undefined,0,FALSE,NA,NA,63
true,https://api.elsevier.com/content/abstract/scopus_id/0035039661,SCOPUS_ID:0035039661,2-s2.0-0035039661,Ungulate foraging strategies: Energy maximizing or time minimizing?,Bergman C.,Journal of Animal Ecology,00218790,70,2,289-300,2001-03-01,March 2001,10.1046/j.1365-2656.2001.00496.x,"1. Many classical models of ungulate foraging are premised on energy maximization, yet limited empirical evidence and untested currency assumptions make the choice of currency a non-trivial issue. The primary constraints on forage intake of ungulates are forage quality and availability. Using a model that incorporates these two constraints, we predicted the optimal biomass of forage patches for ungulate grazers using an energy maximizing vs. a time minimizing strategy. 2. We tested these predictions on wood bison (Bison bison athabascae Rhoads) grazing naturally occurring sedge (Carex atherodes Spreng). The digestive constraint was determined by a series of ad libitum feeding trials using sedge at different stages of growth. Sedge digestibility declined with biomass. Ad libitum intake of sedge by bison declined with sedge digestibility and thus decreased with sedge biomass. On the other hand, short-term sedge intake rates of wood bison increased with biomass. 3. Incorporation of these constraints resulted in the prediction that daily energy gain of bison should be maximized by grazing patches with a biomass of 10 g m-2, whereas a bison could minimize daily foraging time needed to fulfil its energy requirement by cropping patches with a biomass of 279 g m-2. 4. To test these quantitative predictions, we used a staggered mowing regime to convert even-aged stands of sedge to a mosaic of patches varying in quality and quantity. Observations of bison grazing these mosaics indicated that patches of biomass below 120 g m-2 were avoided, while patches of biomass 156 and 219 g m-2 were highly preferred, with the greatest preference for the latter. 5. These results indicate that bison were behaving as time minimizers rather than energy maximizers. Daily cropping times of free-ranging bison from the literature corroborate our results.",180,Journal,ar,Article,100,4,4,Bison bison | Energy maximization | Food intake constraint | Foraging strategy | Time minimization,29544,undefined,0,FALSE,NA,NA,64
true,https://api.elsevier.com/content/abstract/scopus_id/0035037423,SCOPUS_ID:0035037423,2-s2.0-0035037423,Behavioural diversification in brook charr: Adaptive responses to local conditions,McLaughlin R.L.,Journal of Animal Ecology,00218790,70,2,325-337,2001-03-01,March 2001,10.1046/j.1365-2656.2001.00491.x,"1. Recently emerged brook charr (Salvelinus fontinalis Mitchill) foraging in still-water pools along the sides of streams exhibit conspicuous variation in foraging behaviour. Some charr are sedentary and eat crustaceans from the lower portion of the water column. Others are mobile and eat insects from the upper portion of the water column. This study examines whether this behavioural diversification represents potentially adaptive responses made by individuals to local environmental conditions. 2. Four models were constructed to predict how the ratio of mobile to sedentary charr was expected to change with pool morphometry, and how the location and orientation of mobile and sedentary charr were expected to differ within pools. The models assumed the charr forage competitively, but each model differed in assumptions regarding which features of pool morphometry determine the availability of the two main prey types. A spatial constraint hypothesis also was considered. 3. Findings from this study support the hypothesis that the divergent foraging tactics represent adaptive adjustments made by individual charr in response to competition for spatially separated food sources. Variation in the numbers of sedentary and mobile charr across pools, and spatial distributions of the charr and their crustacean and insect prey within pools, were most consistent with a model assuming that the availability of insect prey, and hence the number of mobile charr, was determined by the pool surface area while the availability of crustacean prey, and hence the number of sedentary charr, was determined by the pool perimeter. 4. Parallels between this pool system and polymorphic fish populations in larger lake systems identifies a potential link between the adaptive decision making of individuals and the spatial and phenotypic divergence of populations in response to spatial heterogeneity in food resources.",48,Journal,ar,Article,100,1,1,Adaptive divergence | Foraging tactics | Individual variation | Resource polymorphism | Salvelinus fontinalis Mitchill,29544,undefined,0,FALSE,NA,NA,65
true,https://api.elsevier.com/content/abstract/scopus_id/0035036708,SCOPUS_ID:0035036708,2-s2.0-0035036708,Invasion of a stream food web by a new top predator,Woodward G.,Journal of Animal Ecology,00218790,70,2,273-288,2001-03-01,March 2001,10.1046/j.1365-2656.2001.00497.x,"1. A new top predator, the dragonfly Cordulegaster boltonii Donovan, 'invaded' a stream with a well-described food web. 2. The pre-invasion web was species-poor but complex, with prevalent intraguild predation, cannibalism and omnivory. Such characteristics differ from expectations based upon the early food web literature, but are consistent with more recent empirical webs and theoretical developments. 3. Exhaustive sampling was necessary to describe web structure, with the gut contents of several hundred individuals being required to reach the asymptote of the total number of links for individual species. There was no single 'standard' sample size that was applicable for estimating the number of links: sampling 'x' guts gave a different fraction of the asymptotic value for different species. Smaller predators were more prone to underestimation of links than larger species higher in the web. 4. The number of feeding links, trophic status and the degree of omnivory increased progressively with predator body size, both within and among species. The diet of each predator species (or instar) was effectively a subset of the diet of the next largest predator. 5. The invader was extremely polyphagous and fed at all trophic levels. Mean chain length increased by half a link following the invasion. Web complexity, and omnivory in particular, also increased. Pre- and post-invasion webs displayed intervality and rigid circuitry. The resident predators were frequently eaten by the invader, but the only significant predators of C. boltonii were larger conspecifics. Although no species have yet been deleted, there has been a 21% increase in links for a 6% increase in species since the invasion, suggesting that the members of the web had become more tightly packed within niche space. Most prey species were eaten by every predator species (including C. boltonii), indicating the potential for strong apparent competition within the web.",112,Journal,ar,Article,100,2,2,Connectance | Intraguild predation | Niche overlap | Omnivory | Ontogenetic diet shifts,29544,undefined,0,FALSE,NA,NA,66
true,https://api.elsevier.com/content/abstract/scopus_id/0035036707,SCOPUS_ID:0035036707,2-s2.0-0035036707,Constraints on body-size distributions: An experimental test of the habitat architecture hypothesis,Leaper R.,Journal of Animal Ecology,00218790,70,2,248-259,2001-03-01,March 2001,10.1046/j.1365-2656.2001.00493.x,"1. Holling (1992) has claimed that a range of mechanisms, including habitat architecture, may be responsible for discontinuities in body-size distributions across a broad range of spatial and temporal scales. 2. We tested this proposition in the marine benthos by manipulating habitat architecture directly. Specifically, we constructed artificial sediments (using glass beads) of uniform large or small particles, to change interstitial pore diameters at two estuarine sites. 3. A combination of kernel estimation and smoothed bootstrap re-sampling showed that there was a high and varaible degree of modality in body-size (1-5 modes) in the experimental bead treatments and controls and no obvious evidence for a trough at organism size 0·5-1 mm ESD. 4. We propose that habitat architecture may not be as intimately related to body-size patterns as originally claimed, at least at smaller scales where experimental tests are tractable.",28,Journal,ar,Article,100,4,4,Body-size spectra | Habitat discontinuity | Kernel estimation | Marine intertidal,29544,undefined,0,FALSE,NA,NA,67
true,https://api.elsevier.com/content/abstract/scopus_id/0035034269,SCOPUS_ID:0035034269,2-s2.0-0035034269,Absolute foraging rate and susceptibility to interference competition in blackbirds varies with patch conditions,Cresswell W.,Journal of Animal Ecology,00218790,70,2,228-236,2001-03-01,March 2001,10.1046/j.1365-2656.2001.00487.x,"1. Individual variation in feeding rate in the absence of competitors (absolute feeding rate) and change in feeding rate in the presence of competitors (susceptibility to interference) are crucial parameters used in individual-based population models that predict the distribution of animals across patches. There are, however, few data on how these parameters are dependent on local foraging conditions, which will vary widely in natural systems. 2. We tested the hypotheses that absolute feeding rate and change in feeding rate with group size were independent of patch conditions. We observed 27 European blackbirds Turdus merula feeding in seminatural experimental patches that were either open (where prey was easily visible) or covered with leaves (where prey was invisible until the leaves had been moved aside by the bird). Absolute feeding rate and susceptibility to interference were measured by recording feeding rates of blackbirds alone and in the presence of increasing numbers of competitors, respectively. 3. There was significant individual variation in absolute feeding rate dependent on patch type, with some birds showing relatively large increases in open patches. There was no significant correlation between absolute feeding rate in open and leaf patches. 4. There was significant variation in individual susceptibility to interference dependent on patch type. There was no correlation between an individual's susceptibility to interference in open and leaf patches. 5. Mathematical models that seek to make predictions of the distribution of animals across heterogeneous patches should incorporate measures of competitive ability over a wide range of patch conditions, or use more complex parameters that incorporate individual changes in density dependent pay-offs dependent on patch conditions.",19,Journal,ar,Article,100,3,3,Foraging efficiency | Ideal free distribution | Interference competition,29544,undefined,0,FALSE,NA,NA,68
