@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id
true,https://api.elsevier.com/content/abstract/scopus_id/0043226737,SCOPUS_ID:0043226737,2-s2.0-0043226737,"Parasitism of stink bug eggs (Hemiptera: Pentatomidae) of soybean fields in the Triângulo Mineiro, Minas Gerais, Brazil",Venzon M.,Revista de Biologia Tropical,00347744,47,4,1007-1013,1999-12-01,December 1999,"A survey of the seasonal occurrence of stink bug egg parasitoids was carried out in soybean fields in the Triângulo Mineiro region, Minas Gerais state, Brazil. Collections of egg masses of stink bugs and monitoring of population levels of mobile stages were done weekly during the 1993/94 and 1994/95 soybean seasons. Piezodorus guildinii and Euschistus heros were the most abundant stink bugs throughout the survey. Rates of parasitism in P. guildinii eggs ranged from 50.2 to 77% in 1993/94 and from 31.3 to 44.1% in the 1994/95 soybean season. Parasitism in E. heros eggs ranged from 50.6 to 64.7% in 1993/94 but no parasitized eggs were found in 1994/95. Telenomus podisi was the main parasitoid collected and the only species found to parasitize E. heros eggs. Trissolcus brochymenae and Ooencyrtus sp. were found attacking P. guildinii eggs, but at low levels. We discuss the contribution of egg parasitoids to natural control of stink bugs.",5,Journal,ar,Article,100,3,3,Cerrado | Euschistus heros | Pentatomidae | Piezodorus guildinii | Soybean | Telenomus podisi,13567,undefined,0,FALSE,32,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043226734,SCOPUS_ID:0043226734,2-s2.0-0043226734,Chromosomes of Cichlasoma istlanum (Perciformes: Cichlidae) and karyotype comparison of two presumed subspecies,Uribe-Alcocer M.,Revista de Biologia Tropical,00347744,47,4,1051-1059,1999-12-01,December 1999,"Cichlasoma istlanum (Jordan & Snyder, 1900) is a freshwater cichlid from the Balsas river province in the Pacific Basin. Two subspecies: C. istlana istlana, from the Ixtla river in the state of Morelos, Mexico, and C. istlana fusca, from the Huámito river near the town of La Huacana, in the state of Michoacán, were named half a century ago on the basis of meristic characters. In this work, the karyotype of the species was established by conventional and G-banding cytogenetic procedures and a comparative analysis of karyotypes from the two populations, previously proposed as subspecies, was performed. Ten females were collected in the Amacuzac river, and nine specimens (two females), were collected in the Huámito river. Based on the count of 264 mitotic fields of the former and 203 of the latter, the modal number of 2n=48 was established in every sample and considered as the diploid number of both populations. The karyotype analysis was based on ten karyotypes prepared from Morelos and eight from Michoacán, which included three from females and five from mate. The chromosome formula thus established was of 8sm+40stt. The G-banding pattern was similar in both populations and the comparison of the mean lengths of the chromosome pairs did not reveal statistically significant differences between both populations. The presence of a practically identical karyotype does not support the subspecific division. The morphometric analyses made by other authors, which detected overlapping in the characters that were proposed as distinctive of the two subspecies, agree with the results of this study: not enough divergence has been found to substantiate the subdivision of C. istlanum. The lack of population divergence might have been brought about by an abated geographic isolation caused by gene flow among contiguous populations along their continuous distribution in the Balsas Basin regions, by the relatively small divergence time since their distribution in these regions, and/or, less probably, by a recent historical replacement of one population by the other. The absence of karyotype differences might also be attributed to characteristics inherent to the genome organization in the genus Cichlasoma still to be identified and understood.",6,Journal,ar,Article,100,3,3,Balsas River | Chromosomes | Cichlasoma istlanum | Cichlidae | Cytogenetics | G-bands,13567,undefined,0,FALSE,33,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0043226730,SCOPUS_ID:0043226730,2-s2.0-0043226730,"Spatio-temporal distribution of the fish Synodontis schall (Teleostei: Mochokidae) in Asa lake, Ilorin, Nigeria",Araoye P.,Revista de Biologia Tropical,00347744,47,4,1061-1066,1999-12-01,December 1999,"Spatio-temporal distribution of Synodontis schall in Asa lake was studied for 24 months (March 1991 to February 1993). Distribution of individual was: 28.40 % (surface), 35.60 % (shore), and 36.0 % (bottom). Catches within the habitat were not significantly different. Similarly catches within the habitats during the periods of wet (May to October) and dry (November to April) seasons were not significantly different. There was seasonal occurrence of the fish at the bottom because the catches from this habitat in October (4.80 to 9.10%) and November (0.00 to 8.70%), corresponding with the period of flood and high water levels, were relatively low due to feeding and reproductive phenomena. Although catch was inversely proportional to the water levels, this was not significant in this experimental gill net catches. Synodontis schall was caught throughout the sampling period indicating its successful adaptation within the environment due to low predation and its diverse feeding habits.",7,Journal,ar,Article,100,1,1,Bottom habitats | Shore | Surface | Synodontis schall,13567,undefined,0,FALSE,34,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042734110,SCOPUS_ID:0042734110,2-s2.0-0042734110,"Criptofauna en rocas de Punta Nizuc, Caribe mexicano y su utilidad como biomonitor potencial",Campos-Vázquez C.,Revista de Biologia Tropical,00347744,47,4,799-808,1999-12-01,December 1999,"To complete the environmental quality assesment of Isla Mujeres-Cancún-Nizuc National Marine Park, the potential of rock cryptofauna as impact monitor was considered. A transect was defined along a visitor intensity gradient and three places (1.5-4 m deep, and 50, 250 and 500 m from the tourist platform); in each. Inte three rocks were collected. The variations in abundance and biomass along an environmental gradient, and the relationship among diversity and dominance with the distance from the platform, density of rocks and depth were studied. Indices based on log10 (biomass + 1), and abundance-biomass curves were used to determine environmental quality. The Bray-Curtis index and the Jaccard coefficient were used to find affinities between stations. To evaluate the functionality of ""taxonomic sufficiency"" in coral bottom, the Berger-Parker indices for species and families were compared. Among the 1368 organisms found, the groups with higher specific richness were polychaetes (64 spp.), mollusks (46 spp.) and crustaceans (36 spp.). We identified a highly stressed environment near to the platform (low diversity, ABC curve). The trend is not associated with depth (although there are increases) or rock density. Mollusk or crustacean biomass had not tendency; polychaete biomass is promissory but more evaluations are required. The cluster analysis separated rocks collected near the platform (stressed environment) from the rest. Comparison of the Berger-Parker index using species or families showed similar curves but work at family level increases differences between rocks from the same place: there is a loss of useful information when higher taxa are used.",8,Journal,ar,Article,100,4,4,Biomonitors | Cryptofauna | Mexican Caribbean,13567,undefined,0,FALSE,35,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042734107,SCOPUS_ID:0042734107,2-s2.0-0042734107,"Sobrevivencia, metamorfosis y crecimiento de larvas del camarón Penaeus californiensis (Decapoda: Peneidae) alimentadas con differentes microalgas",Naranjo J.,Revista de Biologia Tropical,00347744,47,4,917-922,1999-12-01,December 1999,"The effect of three microalgae, Chaetoceros gracilis, Isochrysis galbana, and Dunalliella sp. on the larval development of yellowleg shrimp Penaeus californiensis, was evaluated in the Oyster Production Center of Bahia Kino, Sonora, México. The effects of each microalgae (1) individually, (2) combined and (3) mixed with Artemia nauplii (from zoea III stage), were considered. Twenty four exp]erimental units (three 16.0 1 plastic bottles per treatment) were used. During the experiment temperature was maintained around 25°C, and salinity around 35 ppt. The stocking density of nauplii was 50/1. The best survival was obtained with C. gracilis (55%), followed by the combination of C. gracilis and Dunalliella sp (48%). The worst survival was obtained in the treatment with Dunalliella sp. An evident delay in the metamorphosis times was observed in treatments without C. gracilis. Significant differences (p<0.05) in growth from zoea II stage were recorded in those treatments.",3,Journal,ar,Article,100,6,6,Larval culture | Microalgae | Nutrition | Penaeus californiensis | Shrimp,13567,undefined,0,FALSE,36,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042734103,SCOPUS_ID:0042734103,2-s2.0-0042734103,Búsqueda de alimento y marcación de trillo por larvas de Brassolis sophorae (Lepidoptera: Nymphalidae) en condiciones naturales,Zanetti R.,Revista de Biologia Tropical,00347744,47,4,1035-1038,1999-12-01,December 1999,"The daily periodicity of foraging and trail marking behaviour of Brassolis sophorae larvae was studied between August, 1991 and July, 1992 in a cocoa plantation in Bahia, Brazil. Larvae, originating from eight different nests, were observed continually during the dark phase for 20 consecutive days. They foraged for a single period of time each day, starting at 17:56 h, and for a meam duration of 90 min and 36 s. Larvae mark trails with threads of silk while moving from the nest to the foraging site and viceversa.",2,Journal,ar,Article,100,4,4,Brassolis sophorae | Foraging behaviour | Lepidoptera | Nymphalidae | Trail marking,13567,undefined,0,FALSE,37,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042734101,SCOPUS_ID:0042734101,2-s2.0-0042734101,Alimentación de Microthrissa congica (Osteichthyes: Clupeidae) en la cuenca alta del río Congo (África),Mokoma G.M.,Revista de Biologia Tropical,00347744,47,4,1081-1086,1999-12-01,December 1999,"The feeding habits of the fish Microthrissa congica were studied for a year in the upper Congo river basin by monthly analysis of stomach contents of adult specimens (N= 460). The nymphs of chironomid midges represented the bulk of the diet throughout most of the year, although terrestrial insects became more abundant in the rainy season. Niche breadth also increased in the wet season. This species feeds mainly in the water column and benthos is not an important food source.",0,Journal,ar,Article,100,3,3,Africa | Clupeidae | Congo river | Feeding habits | Insectivores | Microthrissa congica,13567,undefined,0,FALSE,38,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042725490,SCOPUS_ID:0042725490,2-s2.0-0042725490,"The influence of humidity, nutrients and light on the establishment of the epiphytic bromeliad Tillandsia guatemalensis in the highlands of Chiapas, Mexico",Castro Hernández J.C.,Revista de Biologia Tropical,00347744,47,4,763-773,1999-12-01,December 1999,"In the highlands of Chiapas, rapid habitat destruction and alteration threaten epiphytes. Presumably, forest transformation increases open and border-type vegetation, characterized by drier conditions than those prevailing deeper in the forest. If so, mesic epiphytes should be especially affected. We investigated the role of water availability during the growth of a population of the wide-ranging mesic C3 phytotelm bromeliad Tillandsia guatemalensis. Chiapas experiences a pronounced dry season from November to April when average monthly precipitation falls below 30 mm. T. guatemalensis observed in situ released seeds during this interval and high germination rates occurred about seven weeks after the rainy weather returned (over 93%, an observation confirmed in the laboratory). Many of the tiny seedlings disappeared before they could anchor to the substrate, probably flushed off by torrential rains. Over half of the seedlings comprising a naturally established population died during the dry season. High seedling mortality was also deduced from the size-class structure of natural populations. Seedling mortality on bark taken from the tree base up to a height of 1.3 m of bigger trees is similar on two species of oak compared to two species of pine. These barks also possessed high water retaining capacity. Oak bark derived from higher up the tree, however, absorbed a larger amount of water per surface area and liberated water during a longer period of time than the bark of Pinus tecunumanii taken from similar locations on the host tree. Additionally, the water retaining capacity of the bark of larger trees was generally greater. We suggest that such differences in water retaining capacity explain, at least in part, why epiphytes favor oaks, the lower parts of pine trees, and larger (older) trees. After the development of the phytotelm growth form, mortality in a natural population falls. Our experiments on phytotelm plants that appeared stressed after being transplanted out of their original habitat suggest that nutrients are limiting growth.",70,Journal,ar,Article,100,4,4,Bromeliaceae | Epiphytes | Germination | Host preference | Phytotelm bromeliad | Pine-oak forests | Plant population structure | Seedling establishment,13567,undefined,0,FALSE,39,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042725480,SCOPUS_ID:0042725480,2-s2.0-0042725480,"Dry season activity, movement, habitat and den utilization of nine-banded armadillo (Dasypus novemcinctus) in neotropical dry forest, Costa Rica",Vaughan C.,Revista de Biologia Tropical,00347744,47,4,1117-1119,1999-12-01,December 1999,NA,1,Journal,ar,Article,100,2,2,NA,13567,undefined,0,FALSE,40,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042440492,SCOPUS_ID:0042440492,2-s2.0-0042440492,Ultraestructura citohematológica de la trucha arco iris Oncorhynchus mykiss (Salmoniformes: Salmonidae),Forero A.,Revista de Biologia Tropical,00347744,47,4,1093-1097,1999-12-01,December 1999,"Peripheral blood samples from five adult specimens of rainbow trout (Oncorhynchus mykiis) from an introduced population cultured in the Neusa's Experimental Fish Hatchery (73°38′28″ W; 5°8′30″ N) were studied with the electron microscope. The blood was fixed in 3% buffered glutaraldehyde, followed by 1% buffered osmium tetraoxide, dehydrated in ascending alcohols, and embedded in resines. Cells observed were erythrocytes lymphocytes, monocytes, polimorphonuclear leucocytes (PMN) and plateletes. Erythrocytes had picnotic nucleus poliribosomes and mitocondria; lymphocytes were of two types acording to nuclear morphology, one with rounded nucleus and other with indented, notched nucleus. Both had dense cytoplasm without membranes, ribosomes and mitocondria gathered in clumps of 5 or 6 located in a paranuclear position. Monocytes presented an iregular nucleus and a cytoplasm with ribosomes and granules of variable density, grouped with mitocondria along the concave face of the nucleus. PMN have lobated nucleous, numerous dense granules rounded and elipsoid granules of diferent sizes concentrated towards the notched nucleous, were abundant mitocondria are also present. Platelets were occasionally seen as vacuolated non nucleated cells with small, oval dense granules. The results are similar to those of temperate populations.",1,Journal,ar,Article,100,1,1,Citohematology | Oncorhynchus mykiss | Ultracitology,13567,undefined,0,FALSE,41,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042233178,SCOPUS_ID:0042233178,2-s2.0-0042233178,Polimorfismo isoenzimático en cuatro razas y un híbrido de Bactris gasipaes (Palmae),Rojas-Vargas S.,Revista de Biologia Tropical,00347744,47,4,755-761,1999-12-01,December 1999,"The study of genetic diversity in peach palm (Bactris gasipaes K.) is important for the breeding work on this palm and to corroborate the hypotheses on its origins. For that purpose it is necessary to use alternative techniques to complement the morphological studies traditionally made. One of the techniques that responds to that need is isozyme electrophoresis. The isozymes are biochemical markers of importance in the study of genetic variability in plants of economic importance, because they are the primary products of genetic expression. This work is an electrophoretic analysis on gels of polyacrilamide to study phenetic relations using twelve isozymes on four races and an spontaneous hybrid of peach palm. The biological material used came from the germplasm bank from Los Diamantes Experimental Station, Guápiles-Costa Rica. Four races and a hybrid were selected from that collection. They represented different procedences with morphological differences as well as having particular geographical distribution patterns; they were: Tembé-Chapare (Bolivia-Bo), Pará -Belem (Brasil-Bra), Utilis Guápiles (Costa Rica-CR), Tuira-Darién (Panamá-Pa) and Yurimaguas (Perú-Pe). Five trees of each race and the Yurimaguas hybrid were studied. Different tissues were tried: leaf, adventitious roots, spines, masculine flowers and ripe fruits. An standard native and discontinued method was established on a polyacrilamide matrix for the analysis of twelve isozymes: (PRX, EST, ACP, DIA, G6PDH, ME, MDH, GOT, ADH, PGI, PGM and SOD). The amount of tissue used was 1. 5 g, with 20 min clarification time at 15000 gravity value and a temperature of 4°°C. The protocol proposed by Baaziz & Saaidi (1988) was followed with a modification of concentration of the phosphate buffer solution from 0,005 M to 0. 1M with a 50 to 200 volts gradient. The root, flower and spine tissue were difficult to homogenize because of their high fiber content. The fruit has too much oil and starch, which distort the banding. For those reasons they were discarted. The leaves were selected because they are easy to homogenize and are available all year round. The standardized electrophoretic method allowed the effective use of ten of the twelve isozymes in the leaf tissue. Those ten isozymes showed phenetic polymorphism and are considered useful polymorphic markers for genetic and phenetic diversity studies in Bactris gasipaes. A discriminant marker for the Utilis-Guápiles race was found with the PRX isozyme, which shows an additional locus only in material from that procedence. The conglomerate statistical analysis showed that the races and hybrid studies can be placed in three groups: one is formed by Pará and Tembé, the second one by Utilis and Tuira, and the hybrid Yurimaguas is a class by itself and although it seems a bit closer to Utilis-Tuira, it is suspected that has its origin from unknown parents. These results fit previous morphological interpretations. A genetic analysis was not made because of the small sample size, but methodological procedures were established for future research projects using larger populations to study peach palm isozyme electrophoretic diversity.",7,Journal,ar,Article,100,3,3,Bactris gasipaes | Biodiversity | Electrophoresis | Isozyme | Peach palm | Pejibaye | Polymorphism,13567,undefined,0,FALSE,42,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042233139,SCOPUS_ID:0042233139,2-s2.0-0042233139,"Estructura de la comunidad bentónica (infaunal) en el delta del Río Colorado, México",Chávez G.,Revista de Biologia Tropical,00347744,47,4,809-812,1999-12-01,December 1999,"The benthic community structure of the Colorado River delta, Mexico, was studied by digging cores in six points along a line perpendicular to the coastline. Three communities were found. The external community is influenced by human activities, but the community indexes are similar to others reported in the literature for equivalent areas. The middle community has the highest density and biomass in the area, apparently because of bioturbation created by the crab Uca princeps. The internal community is poor in density and biomas, possibly because of the instability caused by erosion related to the tide flux.",2,Journal,ar,Article,100,2,2,Colorado River delta | Communities | Macrobenthos | Mexico,13567,undefined,0,FALSE,43,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042233133,SCOPUS_ID:0042233133,2-s2.0-0042233133,"Anomuros (Anomura) del arrecife de Cabo Pulmo-Los Frailes y alrededores, Golfo de California",García-Madrigal M.D.S.,Revista de Biologia Tropical,00347744,47,4,923-928,1999-12-01,December 1999,"During 1988-1989 seven expeditions were made in the Cabo Pulmo-Los Frailes reef and fifty-seven anomurans were collected in fragments of Pocillopora elegans (nine species of Porcellanidae and one of Diogenidae). Twenty-two species were recorded previously for the study area and three are new records, all distributed in four families. The Porcellanidae had most species (15), followed by the Diogenidae (7), Hippidae (2) and the Coenobitidae (1). Most abundant were Megalobrachium tuberculipes (20 specimens), Petrolisthes edwardsii (nine specimens), and P. hirtispinosus (seven specimens). All species are recognized as members of the Eastern Tropical Pacific fauna, although Hippa pacifica is widespread in the Indopacific. Four species are restricted to the Cortez province (16%). Anomurans collected in these reefs appear to represent 21% of the total number of species recorded once for the area of the Gulf of California, Nayarit, Sinaloa, Western Coast of Baja California Sur and economic exclusive zone of this states.",5,Journal,ar,Article,100,1,1,Coral reef | Faunistic | Hermit crabs | Mole crabs | Pocillopora | Porcellanid crabs,13567,undefined,0,FALSE,44,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042233129,SCOPUS_ID:0042233129,2-s2.0-0042233129,"El género Leptonema (Trichoptera: Hydropsychidae) en Costa Rica, con la descripción de una nueva especie",Muñoz-Quesada F.,Revista de Biologia Tropical,00347744,47,4,959-1006,1999-12-01,December 1999,"The genus Leptonema Guérin 1843 (Trichoptera: Hydropsychidae: Macronematinae) is one of the best known and most easily recognized of the Neotropical caddisflies. In the New World, the genus is widely distributed from southern North America through Central and South America, including the Antilles, but excluding souther Chile and adjacent Argentina. The adults of Leptonema are large (10-40 mm) with light brown to light green translucent wings. Some species have small black or dark spots or patterns on the forewings. Larvae of Leptonema build refuges with small silken nets, and this way feed by filtering fine organic particles from the water. The refuges and nets are built with small gravel, sand, and silk. In 1914, Banks reported L. albovirens from Costa Rica, the first record of the genus for Costa Rica. In 1987, Flint et al. provided an exhaustive taxonomic review of the world species, and recognized 15 species groups, five of which were present in Costa Rica. In addition they described 48 new species, four from Costa Rica, and reported five additional records. Holzenthal added six additional species records, and Muñoz-Q. described five new species, of these L. tapanti is the first species in the stigmosum Group defined by Flint et al. and present in the country. In total, 24 species of Leptonema have been previously recorded in Costa Rica. For this research, collections of Leptonema specimens in the University of Minnesota Insect Collection, St. Paul, MN and the National Museum of Natural History, Smithsonian Institution, Washington, DC. were examined. In this paper, one additional undescnbed species from Costa Rica is diagnosed, described and illustrated: Leptonema tica. Diagnoses and illustrations of the male genitalia of the other species are presented. Figures of the larva and adult, as well as aspects of natural history of the genus are included. Finally, an identification key in English and Spanish is provided, together with distribution record maps of all species in Costa Rica are included.",4,Journal,ar,Article,100,1,1,Aquatic insects | Caddisfly | Costa Rica | Key | Leptonema | Life stages | Neotropics | New species | Trichoptera,13567,undefined,0,FALSE,45,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042233123,SCOPUS_ID:0042233123,2-s2.0-0042233123,"Variación de la diversidad y abundancia de especies ícticas dominantes en el Delta del Río Magdalena, Colombia",Ramírez C.S.,Revista de Biologia Tropical,00347744,47,4,1067-1079,1999-12-01,December 1999,"The fish community in the Magdalena River Delta, Colombia, was studied to assess relationship with habitats and to generate additional information for resource evaluation and management programs. Monthly castnets fish collections (1995-1996) were made in Ciénaga Grande de Santa Marta (CGSM), Complejo Pajaral (CP) and Complejo Salamanca Occidental (CSO), all in the Magdalena River Delta; 36 species are present in CGSM, 24 in CP and 42 in CSO, with 11 species common to the three areas. Abundance and catch-per-unit effort were greater in the rainy season, when food availability was greater. The diversity varied during the study period and was higher in CSO where the environmental conditions were better. The geomorphology and environmental conditions determine the habitat adaptation of the species in the Delta. The dominant species have adapted their spawning, nursery and feeding functions to a yearly salinity pattern.",20,Journal,ar,Article,100,2,2,Abundance | Coastal lagons | Colombia | Diversity | Fishfauna,13567,undefined,0,FALSE,46,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042233117,SCOPUS_ID:0042233117,2-s2.0-0042233117,"Una nueva especie de Tepuihyla (Anura: Hylidae) del noroeste de Venezuela, con comentarios sobre su biogeografía",Mijares-Urrutia A.,Revista de Biologia Tropical,00347744,47,4,1099-1110,1999-12-01,December 1999,"A new species of treefrog, Tepuihyla celsae (Hylidae), is described based on 11 specimens from cloud-forests (1250 m) of the Sierra de San Luis, state of Falcón, northwestern Venezuela. The new species is distinguished from its congeners by dorsal pattern dark-brown with some few, small and scattered white spots, upper lip immaculate white, dorsum strongly tuberculated in both sexes, dorsal spicules absent, eye-naris distance longer than horizontal length of eye, fingers lacking webbing, axillary membrane absent. This new Tepuihyla extend the known range of the genus more than 500 km northwesterward, and is the first report of the genus outside the Guyanan masif, adding new evidence to support a close biogeographic affinity among the Sierra de San Luís and the Cordillera de la Costa with the highlands of the Guyanan región.",5,Journal,ar,Article,100,3,3,Amphibia | Anura | Biogeography | Falcón | Hylidae | Taxonomy | Tepuihyla celsae sp. nov. | Venezuela,13567,undefined,0,FALSE,47,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042224520,SCOPUS_ID:0042224520,2-s2.0-0042224520,White-nosed coati Nasua narica (Carnivora: Procyonidae) as a potential pollinator of Ochroma pyramidale (Bombacaceae),Mora J.M.,Revista de Biologia Tropical,00347744,47,4,719-721,1999-12-01,December 1999,NA,7,Journal,ar,Article,100,3,3,Bombacaceae | Costa Rica | Eutherophily | Mammal | Nasua | Ochroma | Pollination,13567,undefined,0,FALSE,48,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042224518,SCOPUS_ID:0042224518,2-s2.0-0042224518,Gene flow and geographic variation in natural populations of Alnus acuminata ssp. arguta (Fagales: Betulaceae) in Costa Rica and Panama,Murillo O.,Revista de Biologia Tropical,00347744,47,4,739-753,1999-12-01,December 1999,"Seventeen natural populations in Costa Rica and Panama were used to asses gene flow and geographic patterns of genetic variation in this tree species. Gene flow analysis was based on the methods of rare alleles and FST (Index of genetic similarity M), using the only four polymorphic gene loci among 22 investigated (PGI-B, PGM-A, MNR-A and IDH-A). The geographic variation analysis was based on Pearson's correlations between four geographic and 14 genetic variables. Some evidence of isolation by distance and a weak gene flow among geographic regions was found. Patterns of clinal variation in relation to altitude (r = -0.62 for genetic diversity) and latitude (r = -0.77 for PGI-B3) were also observed, supporting the hypothesis of isolation by distance. No private alleles were found at the single population level.",2,Journal,ar,Article,100,2,2,Alnus acuminata | Cline | Costa Rica | Gene flow | Geographic variation | Isozymes | Panama,13567,undefined,0,FALSE,49,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042224514,SCOPUS_ID:0042224514,2-s2.0-0042224514,"Diet of Agonostomus monticola (Pisces: Mugilidae) in the Río Ayuquila, Sierra de Manantlán Biosphere Reserve, México",Torres-Navarro C.,Revista de Biologia Tropical,00347744,47,4,1087-1092,1999-12-01,December 1999,"We quantified the diet of Agonostomus monticola during the wet and dry seasons of 1990 in a 15 km reach of the Río Ayuquila, a Pacific tributary of wet-central México. The species consumed 32 animal and 9 plant families, with aquatic insects (mainly Diptera, Ephemeroptera, and Trichoptera) and algae (mainly Chlorophyta) as primary prey. Animal material dominated the diet in the wet season but was only slightly more important than plant material in the dry season. Animal material increased in importance with fish size for specimens 151-300 mm total length. Río Ayuquila A. monticola ate fewer shrimp, Odonate insects, fish, and fruit than other studied populations. The broad diet of A. monticola suggests that it is an opportunistic feeder.",11,Journal,ar,Article,100,2,2,Agonostomus monticola | Algae | Food habits | Insects | México | Mugilidae | Sierra de Manantlán,13567,undefined,0,FALSE,50,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0042224512,SCOPUS_ID:0042224512,2-s2.0-0042224512,"Reproductive characteristics of the black-tailed brush lizard, Urosaurus nigricaudus (Phrynosomatidae)",Romero-Schmidt H.,Revista de Biologia Tropical,00347744,47,4,1111-1115,1999-12-01,December 1999,"The reproductive characteristics of Urosaurus nigricaudus at El Comitán, Baja California Sur, México, were determined through the necropsy of 33 males and 60 females during 1992. The average size of dutch per female was 4.06 ± 1.86 eggs; 3.58 eggs for the first clutch and 4.75 eggs for the second clutch. Testicular size exhibits two peaks, one each in May and August. Female and male reproductive cycles are synchronized. In comparison with other Urosaurus species, U. Nigricaudus is atypical because males have two peaks of testicular mass.",2,Journal,ar,Article,100,3,3,Baja California Sur | Black-tailed brush lizard | México | Reproduction | Urosaurus nigricaudus,13567,undefined,0,FALSE,51,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041760431,SCOPUS_ID:0041760431,2-s2.0-0041760431,"A solitary mud-daubing wasp, Brachymenes dyscherus (Hymenoptera: Vespidae) fron Brazil with evidence of a life-cycle polyphenism",Camillo E.,Revista de Biologia Tropical,00347744,47,4,949-958,1999-12-01,December 1999,"Nests (n=60) of a solitary mud-daubing wasp, Brachymenes dyscherus were collected at Fazenda Santa Carlota, Cajuru, São Paulo, Brazil in 1995 and 1996. The multi-celled mud nests were constructed on the interior walls of abandoned houses in dry and shaded places. Nests were composed of 1 to 4 layers with cells constructed in two parallel series. The number of cells per nest ranged from 3 to 62. Cells containing prey (larvae of Lepidoptera) numbered from 4 to 29. B. dyscherus is a univoltine species. Adults emerge from September to December, and nesting takes place at the beginning of the following year; however, the developmental period for some immatures with prolonged diapause lasted up to 596 days. The total duration of immature stages in nests collected in 1996 was less for males than for females. The sex ratio for the total population was 1.5 males: 1 female with males emerging earlier than females. A life table was constructed, and details of the life cycle of the wasps and parasitoids are presented. The most common mortality factors were either endogenous or due to Melittobia sp. (Eulophidae).",11,Journal,ar,Article,100,1,1,Eumeninae | Insecta | Natural enemies | Nest structure | Polyphenism | Wasps,13567,undefined,0,FALSE,52,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0041732811,SCOPUS_ID:0041732811,2-s2.0-0041732811,"Número floral, clima, densidad poblacional de Xylocopa spp. (Hymenoptera: Anthophoridae) y polinización del maracuyá (Passiflora edulis f. flavicarpa)",Da Silva M.M.,Revista de Biologia Tropical,00347744,47,4,711-718,1999-12-01,December 1999,"The relationship of weather conditions, passion fruit vines (Passiflora edulis f. flavicarpa) flower number, density of carpenter bees (Xylocopa spp., Hymenoptera: Anthophoridae) and effective pollinization was studied in Viçosa, Minas Gerais, Brazil. Low levels of viable fruits (14.3%) were observed when there were less flowers/ row (< 0.8 flowers in anthesis/ linear meter). When densities of flowers in anthesis were between 0.8 and 1.2, there was a higher proportion of viable flowers and more visits by Xylocopa spp. (maximum: seven visits/ flower). Above 1.2 flowers in anthesis/ linear meter there was a linear increase in the proportion of viable fruits and visits by Xylocopa spp. However; numbers were lower than in days with 0.8-1.2 flowers in anthesis/ linear meter. The highest bee density (ca. 49 bees/ ha/ hr) was between 2: 00 and 3: 00 pm (temperature, relative humidity and insolation around 26°C, 55% and 0.6 respectively). At higher temperatures and relative humidities, there was a decrease in Xylocopa spp. density, while higher densities high at more elevated insolation.",9,Journal,ar,Article,100,4,4,Bees | Fruit set | Passifloraceae | Reproductive success | Weather,13567,undefined,0,FALSE,53,NA
