@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0027059944,SCOPUS_ID:0027059944,2-s2.0-0027059944,"Sexual selection and male characteristics in the bluehead wrasse Thalassoma bifasciatum: mating site acquisition, mating site defense, and female choice",Warner R.R.,Evolution,00143820,46,5,1421-1442,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01134.x,"The authors replaced the resident large, brightly colored Terminal Phase (TP) males on a reef with the same number of TP males from other reefs. When transplanted, these males contest with each other to take over mating sites. The transplanted group of males were then scored for three components of fitness: 1) quality of site obtained through competition with other large males; 2) the male's ability to defend arriving females from small intruding males; and 3) changes in female visits to the site once the new male takes over. Because females generally remain faithful to particular mating sites, most (54%) of the explainable variation in male mating success is due to acquisition of a particular mating territory. There was less variation in mating success due to shifts in site use by females and defense of females against the intrusions of smaller males, but all components were significant. Success in male-male competition among TP males (quality of territory acquired) was positively associated with body length and the relative length of the pectoral fin. Success in territorial defense against small males was primarily related to body length, with lesser contributions from body depth and the area of a white band on the flank. Contribution to fitness through female choice of males was positively associated with white band area. While body length was positively associated with winning intrasexual contests, it was not correlated to any behavioral measures of aggression. Similarly, the white band associated with attractiveness was not correlated with any aspect of courtship or aggression. -from Authors",101,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,28
true,https://api.elsevier.com/content/abstract/scopus_id/0027048063,SCOPUS_ID:0027048063,2-s2.0-0027048063,The relative importance of inbreeding and maternal sex in determining progeny fitness in Sidalcea oregana ssp. spicata a gynodioecious plant,Ashman T.L.,Evolution,00143820,46,6,1862-1874,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01174.x,"Seeds produced by selfing hermaphrodites and by outcrossing or sib-crossing hermaphrodites and females, were planted. Maternal-sex effects were substantial at the juvenile stages of the life cycle; seeds of females germinated in higher proportions and produced seedlings that grew significantly faster. Inbreeding effects were manifested primarily at the adult stage of the life cycle. Outcrossed plants were significantly larger and produced more flowers per plant than sib-crossed and selfed plants. Progeny of hermaphrodites and females appeared to respond similarly to sib-matings. The maternal-sex effects observed in Sidalcea may have been related to cytoplasmically inherited factors and could be a driving force in the maintenance of females. Inbreeding depression could play a role in determining the fitness of both sex morphs, if females experience biparental inbreeding in the field. Frequent inbreeding of hermaphrodites may not be necessary to explain maintenance of gynodioecy in this species. -from Author",58,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,29
true,https://api.elsevier.com/content/abstract/scopus_id/0027047423,SCOPUS_ID:0027047423,2-s2.0-0027047423,Effective population size and genetic drift in tristylous Eichhornia paniculata (Pontederiaceae),Husband B.C.,Evolution,00143820,46,6,1875-1890,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01175.x,"The authors estimated effective population size in 10 populations from NE Brazil using genetic and demographic methods. Effective size (Ne) was inferred from temporal changes in allele frequency at two to eight isozyme loci and also calculated using five demographic variables: 1) the number of flowering individuals (N); 2) temporal fluctuations in N; 3) variance in flower number; 4) frequency of mating types; and 5) selfing rate. Average Ne based on isozyme data was 15.8, range 3.4-70.6, and represented a fraction (mean Ne/N = 0.106) of the census number of individuals (mean N = 762.8; range 30.5-5040). Temporal variation in N and variance in flower number each reduced Ne to about a half of N, whereas mating type frequencies and selfing rate caused only small reductions in Ne relative to N. All estimates of Ne based on demographic variables were considerably larger than those obtained from genetic data. The two kinds of estimates were in general agreement, however, when all demographic variables were combined into a single measure. Monte Carlo simulations indicated that effective size must be fewer than c40 for drift to overcome the frequency-dependent selection that maintains the polymorphism for mating type. Applying the average Ne/N value to 167 populations censused in NE Brazil indicated that 72% had effective sizes below this number. Genetic drift is thus likely to play a dominant role in natural populations of E. paniculata. -from Authors",102,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,30
true,https://api.elsevier.com/content/abstract/scopus_id/0027047128,SCOPUS_ID:0027047128,2-s2.0-0027047128,Resource compensation and the evolution of gynodioecy in Phacelia linearis (Hydrophyllaceae),Eckhart V.M.,Evolution,00143820,46,5,1313-1328,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01126.x,"Reports on gynodioecy in Phacelia linearis, an insect-pollinated annual plant in which gender inheritance appears to be nuclear. Twenty-six populations surveyed in N Utah contain a majority of perfect-flowered hermaphrodites, but most (22) also contain male-sterile individuals (females), at frequencies of up to 0.16. The hermaphrodite selfing rate is low (0.00-0.20 in four populations). Maternal gender does not consistently affect components of offspring vigor, such as seed size, germination rate, seedling survivorship, and vegetative size. Plants of the two genders do not differ in number of seeds per fruit or mean seed mass. Females produce significantly more fruits and seeds than hermaphrodites in natural populations. The ratio of the mean lifetime seed production of females to the mean lifetime seed production of hermaphrodites ranged from 1.31-2.52 in six natural populations. Females have greater shoot biomass than hermaphrodites and produce more seeds at any given shoot biomass than hermaphrodites, suggesting that their seed-production advantage arises from gender-specific patterns of resource allocation to growth and reproduction. Nuclear gynodioecy appears to be evolutionarily stable mainly because of resource compensation by females, without a large outcrossing advantage of females. -from Author",78,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,31
true,https://api.elsevier.com/content/abstract/scopus_id/0027044996,SCOPUS_ID:0027044996,2-s2.0-0027044996,Spatial and temporal variation in selection on correlated life- history traits and plant size in Chamaecrista fasciculata,Kelly C.A.,Evolution,00143820,46,6,1658-1673,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01160.x,"In two populations of this native summer annual, life-history and morphological traits (date of seedling emergence, size at establishment, size prior to reproduction, date of initial flowering, and date of initial fruit maturation) varied significantly between sites and/or years. Selection on traits varied either spatially, between sites and among transects within one site, or temporally, between years. Life-history traits were phenotypically correlated among themselves and with morphological traits. Indirect selection caused changes in means and variances in traits not under direct selection, but which were correlated with traits under selection. Selection on date of emergence varied in direction and magnitude among different life-cycle stages, while selection on other traits varied only in magnitude among life stages of the plant. -from Author",82,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,32
true,https://api.elsevier.com/content/abstract/scopus_id/0027044143,SCOPUS_ID:0027044143,2-s2.0-0027044143,Organization of predator-prey communities as an evolutionary game,Brown J.S.,Evolution,00143820,46,5,1269-1283,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01123.x,"By allowing coevolution both within and between trophic levels and model breaks the traditional dichotomy between coevolution among competitors and coevolution between a prey and its predator. By allowing the diversity of prey and predator species to emerge as a property of the evolutionarily stable strategies (ESS), the model breaks another constraint of most approaches to coevolution that consider as fixed the number of coevolving species. The number of species comprising the ESS is influenced by a parameter that determines the predator's niche breadth. Evolutionarily, the different ESSs all emerge from the same model. Ecologically, however, these ESSs result in very different patterns of community organization. In some communities the predator species are ecologically keystone in that their removal results in extinctions among the prey species. In others, removal of a predator species has no significant impact on the prey community. These varied ecological roles for the predator species contrasts sharply with the essential evolutionary role of the predators in promoting prey species diversity. The ghost of predation past in which a predator's insignificant ecological role obscures its essential evolutionary role may be a frequent property of communities of predator and prey. -from Authors",148,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,33
true,https://api.elsevier.com/content/abstract/scopus_id/0027043808,SCOPUS_ID:0027043808,2-s2.0-0027043808,Optimum brood size: tests of alternative hypotheses,Morris D.W.,Evolution,00143820,46,6,1848-1861,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01173.x,"The most productive litter size (five) was not as common as expected in a free-living population of white-footed mice Peromyscus leucopus. Reproduction costs and annual variation in recruitment appear to be insufficient explanations for the empirical distribution of litter size. Optimal investment of reproductive resources that vary among parents is supported by some tests, but not by all. The abundance of litters less than the apparent optimum is at least partially explained by asymmetric survival in large litters (the cliff-edge hypothesis). Hypotheses that explain the empirical distribution of brood size are not mutually exclusive. -from Author",25,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,34
true,https://api.elsevier.com/content/abstract/scopus_id/0027043501,SCOPUS_ID:0027043501,2-s2.0-0027043501,Mitochondrial DNA sequence variation among natural populations of the Trinidad guppy Poecilia reticulata,Fajen A.,Evolution,00143820,46,5,1457-1465,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01136.x,"Guppies were sampled from eight populations representing four river drainage basins in N Trinidad, and from one population on the nearby island of Tobago. Mitochondrial DNA sequence variation was found both within and between river drainages, correlated with the geographic features. The variation observed exists primarily between drainages, particularly between the Oropuche drainage and all other Trinidad drainages examined. Estimates of time of divergence between guppy populations of different drainages, based on mtDNA sequence variation, ranged from 100 000 to 200 000 for the most recently separated populations and from 600 000 to 1.2 million years between the Oropuche populations and all others examined. Examination of fish from NE South America will be required to determine whether these populations differentiated in their present locations or were the result of separate invasions of Trinidad from different Venezuelan sources. However, genetic isolation of these populations appears to predate the current physical separation of the island of Trinidad from the Venezuelan mainland. -from Authors",97,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,35
true,https://api.elsevier.com/content/abstract/scopus_id/0027043453,SCOPUS_ID:0027043453,2-s2.0-0027043453,Divergent ambulatory and grooming behavior in serially bottlenecked lines of the housefly,Meffert L.M.,Evolution,00143820,46,5,1399-1407,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01132.x,The extent of genome-wide restructuring predicted in bottleneck models of speciation is addressed in assays of non-reproductive behaviour in lines of Musca domestica. Significant perturbations of the thresholds for execution of grooming and locomotor movements suggested increased evolutionary potential for ritualization (sexual selection for adoption of non-reproductive behaviour into courtship repertoire) due to bottlenecks. -from Authors,21,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,36
true,https://api.elsevier.com/content/abstract/scopus_id/0027041760,SCOPUS_ID:0027041760,2-s2.0-0027041760,"Sexual dimorphism, mating system and body size in New World blackbirds (Icterinae)",Webster M.S.,Evolution,00143820,46,6,1621-1641,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01158.x,"In the Icterinae body size correlates with intensity of sexual selection (as measured by mean harem size) and size does not correlate with dimorphism if the effects of mating system are removed. Similar results are obtained when controlling for the confounding influence of phylogeny. Further, body size and mating system are associated with nesting disperison. Results strongly argue that sexual dimorphism is a product of sexual selection in this subfamily, and suggest that either: 1) large body size itself, or the ecology of large species, promotes the development of coloniality and a polygynous mating system; or 2) polygyny and/or coloniality lead to the evolution of large size in both males and females. -from Author",145,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,37
true,https://api.elsevier.com/content/abstract/scopus_id/0027041740,SCOPUS_ID:0027041740,2-s2.0-0027041740,Phenotypic plasticity in Chrysoperla: genetic variation in the sensory mechanism and in correlated reproductive traits,Tauber C.A.,Evolution,00143820,46,6,1754-1773,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01167.x,"A genetically variable sensory mechanism provides phenotypic plasticity in the seasonal cycle of the Chrysoperla carnea species-complex of green lacewings. The mechanism functions as a switch during the pupal and early imaginal stages to determine aestival reproduction versus aestival dormancy, and it has two major components: 1) repsonse to photoperiod and 2) response to a stimulus(i) associated with the prey of the larvae. -from Authors",29,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,NA,NA,38
true,https://api.elsevier.com/content/abstract/scopus_id/0027041428,SCOPUS_ID:0027041428,2-s2.0-0027041428,Sexual selection and butterfly design - a comparative study,Wickman P.O.,Evolution,00143820,46,5,1525-1536,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01142.x,"Temperate butterflies of 44 species were examined to determine if their mating system (perching and patrolling) affected flight design. In perching species sexual selection was predicted to favor traits associated with high acceleration ability and speed while in patrolling species traits associated with flight endurance were predicted. In conformance with these expectations males of perching species had larger thorax/body mass ratios, higher wing loadings, and higher aspect ratios than patrolling species. This could be explained by a genetic correlation with males. When removing the covariance between the sexes, only male design was explained by the mating system. The mating system was also associated with different degrees of sexual dimorphism in wing size. This supported the hypothesis that male design was affected by the mating system. -from Author",118,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,39
true,https://api.elsevier.com/content/abstract/scopus_id/0027040532,SCOPUS_ID:0027040532,2-s2.0-0027040532,The dynamics of two hybrid zones in Appalachian salamanders of the genus Plethodon,Hairston N.G.,Evolution,00143820,46,4,930-938,1992-01-01,1992,10.1111/j.1558-5646.1992.tb00610.x,"Near Heintooga Overlook in the Balsam Mountains, the salamanders' cheeks are gray. Proceeding north toward the Smokies, there is increasing frequency and intensity of red color at two, four, and six miles. The width of the zone and a failure to detect any change over 18-20 yr can be explained by assuming neutrality of the character and random diffusion during the probably time since contact between the two intergrading forms, which most likely took place after the Hypsithermal Interval, 8000-5000 BP. At Coweeta Hydrologic Laboratory in the Nantahala Mountains, Plethodon jordani and P. glutinosus hybridize at intermediate elevations. The lateral white spots of glutinosus decrease and the red on the legs of jordani increases with elevation from 685m to 1052m. At the higher elevation, the proportion of animals scored as ""pure' jordani declined significantly from 1974-1990, an indication that the hybrid zone is spreading upward. The rate of spread is too great to be explained by random diffusion, so selection for glutinous characters is the best explanation. The rate of spread of the hybrid zone indicates that hybridization began 60-65 yr ago, at the end of the time of intense timbering. -from Authors",38,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,all,All Open Access,40
true,https://api.elsevier.com/content/abstract/scopus_id/0027039484,SCOPUS_ID:0027039484,2-s2.0-0027039484,The influence of dispersal patterns and mating system on genetic differentiation within and between populations of the red howler monkey (Alouatta seniculus),Pope T.R.,Evolution,00143820,46,4,1112-1128,1992-01-01,1992,10.1111/j.1558-5646.1992.tb00623.x,"The relationship between social structure and partitioning of genetic variance was examined in two red howler monkey populations in Venezuela, one of which was undergoing rapid growth through colonization by new troops. Genetic differentiation between populations (2%) corresponded to that predicted from migration rates. Such a mosaic of genetic variation, combined with differences in reproductive success observed among troops and a high troop failure rate, create conditions in which interdemic selection could result in more rapid spread of advantageous gene combinations than would be expected in a panmictic population, particularly in a colonizing situation in which the founder population is small. -from Author",100,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,41
true,https://api.elsevier.com/content/abstract/scopus_id/0027039428,SCOPUS_ID:0027039428,2-s2.0-0027039428,Parthenogenesis in a freshwater snail: reproductive assurance versus parasitic release,Lively C.M.,Evolution,00143820,46,4,907-913,1992-01-01,1992,10.1111/j.1558-5646.1992.tb00608.x,"The reproductive assurance hypothesis predicts that parthenogenesis will be favored in sparse Potamopyrgus antipodarum populations where mates are difficult to find; the Red Queen hypothesis predicts that parthenogenesis will be favored in populations that have a low risk of parasitism. Results were inconsistent with the prediction of the reproductive assurance hypothesis; male frequency was not significantly or positively correlated with snail density. Thus, there was no support for any of the hypotheses for the maintenance of sex that rely on selection for reproductive assurance to explain the distribution of parthenogenesis. Results were consistent with the Red Queen hypothesis; male frequency was positively and significantly correlated with the frequency of individuals infected by trematodes. This correlation suggests that parthenogenetic females have replaced sexual females in populations where parasites are rare, and that sexual females have persisted in populations where parasites are common. -from Author",94,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,42
true,https://api.elsevier.com/content/abstract/scopus_id/0027039427,SCOPUS_ID:0027039427,2-s2.0-0027039427,"Spatial variation in selective regimes: sexual selection in the water strider, Gerris odontogaster",Arnqvist G.,Evolution,00143820,46,4,914-929,1992-01-01,1992,10.1111/j.1558-5646.1992.tb00609.x,"A general reluctance of females to mate allows for intersexual selection for ability to subdue reluctant females in males. Female reluctance to mate decreases with increasing population density, suggesting that sexual selection should be weaker in high density populations. Three different populations with large differences in population density were studied. A number of traits including parasite load, body mass, body size and male abdominal process length experienced significant sexual selection. Populations differed considerably with regard to the total strength of selection on the measured traits and the form of selection on single traits. In general, males in the population with the highest density experienced the weakest selection for grasping ability. This pattern is ascribed to density-related alterations of female mating behavior. Selection for male grasping ability, as reflected by selection on male abdominal process length, is reduced in high-density populations where reluctant females are more easily subdued. The studied populations differed significantly in mean phenotype and phenotypic variance for male abdominal process length. Interpopulationals differences in selective regimes may generate local adaptations with respect to male abdominal process length, and gene flow may contribute to maintenance of the high genetic variation in this trait. -from Author",88,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,43
true,https://api.elsevier.com/content/abstract/scopus_id/0027038474,SCOPUS_ID:0027038474,2-s2.0-0027038474,The micro and macro in body size evolution,Maurer B.A.,Evolution,00143820,46,4,939-953,1992-01-01,1992,10.1111/j.1558-5646.1992.tb00611.x,"The diversity of body sizes of organisms has traditionally been explained in terms of microevolutionary processes: natural selection owing to differential fitness of individual organisms, or to macroevolutionary processes: species selection owing to the differential proliferation of phylogenetic lineages. Data for terrestrial mammals and birds indicate that even on a logarithmic scale frequency distributions of body mass among species are significantly skewed towards larger sizes. The authors used simulation models to evaluate the extent to which macro- and microevolutionary processes are sufficient to explain these distributions. Simulations of a purely cladogenetic process with no bias in extinction of speciation rates for different body sizes did not produce skewed log body mass distributions. Simulations that included size-biased extinction rates, especially those that incorporated anagenetic size change within species between speciation and extinction events, regularly produced skewed distributions. Although cladogenetic processes, probably play a significant role in body size evolution, there must also be a significant anagenetic component. The regular variation in the form of mammalian body size distributions among different-sized islands and continents suggests that environmental conditions operating through both macro- and microevolutionary processes, determine to a large extent the diversification of body sizes within faunas. Macroevolution is not decoupled from microevolution. -Authors",157,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,44
true,https://api.elsevier.com/content/abstract/scopus_id/0027037131,SCOPUS_ID:0027037131,2-s2.0-0027037131,Aphid distribution and the evolution of goldenrod resistance,Pilson D.,Evolution,00143820,46,5,1358-1372,1992-01-01,1992,10.1111/j.1558-5646.1992.tb01129.x,"A previously untested assumption that underlies most studies of the evolution of plant resistance is that insect distribution patterns are controlled directly by the effects of plant genotype on insect preference and performance. The experiments described here explicitly tested this assumption using the specialist herbivore Uroleucon tissoti (Homoptera: Aphididae) and its host plant Solidago altissima (Asteraceae). Although goldenrod genotype had a strong effect on aphid distribution, aphid distribution was not controlled directly by the effect of goldenrod genotype on aphid preference and performance. Instead, a second experiment demonstrated that aphid and spittlebug (Philaenus spumarius and Lepyronia quadrangularis Homoptera: Cercopidae) distribution is controlled largely by genetic variation for resistance to a suite of ""branch causing' herbivores. These herbivores induce branching and aphids and spittlebugs are more abundant on branched than unbranched plants. Any natural selection imposed by aphids and spittlebugs on goldenrod will depend on the presence or absence of branch-causing herbivores. Thus, selection for plant resistance may depend as much on the assemblage of insect species present as on the identity of each individual species. -from Author",49,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,45
true,https://api.elsevier.com/content/abstract/scopus_id/0026595469,SCOPUS_ID:0026595469,2-s2.0-0026595469,Reproductive isolation in Rhabditidae (Nematoda: Secernentea); mechanisms that isolate six species of three genera,Baird S.E.,Evolution,00143820,46,3,585-594,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02067.x,"The authors attempted interspecific hybridizations between Caenorhabditis elegans, Caenorhabditis briggsae, Caenorhabditis remanei, Caenorhabditis sp. v, Rhabditis sp., and Pelodera teres. Copulation was observed in all crosses between Caenorhabditis species; none resulted in the generation of stable hybrid populations. No copulation was observed in crosses between Carenorhabditis males and Rhabditis or Pelodera females, even when congeneric females were present, suggesting that Caenorhabditis males are able to selectively recognize congeneric females by a short-range stimulus. All pairwise combinations of Caenorhabditis species were isolated to some degree by gametic mechanisms; seven of 12 combinations were cross infertile and five of 12 were cross-fertile but had low brood sizes. In cross-fertile combinations, most hybrid embryos were inviable and arrested prior to gastrulation. Only in crosses of C. briggsae males to C. sp. v females did any hybrids survive embryogenesis. Most of these C. briggsae/C. sp. v hybrids arrested during larval development, and the few that reached adulthood invariably were female. -from Authors",64,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,46
true,https://api.elsevier.com/content/abstract/scopus_id/0026593622,SCOPUS_ID:0026593622,2-s2.0-0026593622,Are parallel morphologies of cave organisms the result of similar selection pressures?,Jones R.,Evolution,00143820,46,2,353-365,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02043.x,"The amphipod Gammarus minus is present in both caves and springs, with cave populations showing elaborated (size and antennae) and reduced (eye) characters relative to spring populations. Cave populations have resulted from independent invasions of hydrologically isolated subterranean drainages and there is genetic variation for both elaborated and reduced characters. The authors used variation in mating success and fecundity to test for the presence of directional selection on eye, antennal, and body size characters in a set of cave and spring populations during a series of seasonal cross-sectional samplings. There were significant directional selection for smaller eyes in caves and larger eyes in springs, which supports the hypothesis that selection is responsible for reduced eye size in cave populations. There was also selection for larger body and antennal size in cave populations, consistent with the hypothesis that parallel patterns of selection in caves are responsible for the elaboration of body and antennal size, but selection for larger body and antennal size in spring populations is not consistent with the observed divergence of spring and cave populations. Unmeasured components of viability selection could be more important in springs than in caves and may act against the selection for larger size found in spring populations. -from Authors",76,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,all,All Open Access,47
true,https://api.elsevier.com/content/abstract/scopus_id/0026592763,SCOPUS_ID:0026592763,2-s2.0-0026592763,A general model for kin selection,Queller D.C.,Evolution,00143820,46,2,376-380,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02045.x,"Inclusive fitness theory is central to our understanding of the evolution of social behaviour. By showing the importance of genetic transmission through nondescendent relatives, it helps to explain the evolution of reproductively altruistic behaviours, such as those observed in the social insects. Inclusive fitness thinking is quantified by Hamilton's rule, but Hamilton's rule has often been criticized for being inexact or insufficiently general. Adopting a genic perspective yields a very general version that remains simple and transparent. -from Author",204,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,NA,NA,48
true,https://api.elsevier.com/content/abstract/scopus_id/0026591965,SCOPUS_ID:0026591965,2-s2.0-0026591965,Performance of tadpoles from the hybridogenetic Rana esculenta complex: interactions with pond drying and interspecific competition,Semlitsch R.D.,Evolution,00143820,46,3,665-676,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02074.x,"The performance of three genotypes (LL, LR, RR) of tadpoles resulting from the hybrid mating system of Rana lessonae (phenotype L, genotype LL) and Rana esculenta (phenotype E, genotype LR) was determined. Tadpoles from the homogametic mating RR had the lowest survival, growth, and development under all environmental conditions. Body size of the LL and LR genotype tadpoles at metamorphosis was reduced by competition and pond drying. Days to metamorphosis were also higher for the LL and LR genotype tadpoles in competition ponds. The LL genotype produced more metamorphs than the LR genotype in the constant water level ponds, but the LR genotype produced more in drying ponds. In competition ponds, the LR genotype produced more metamorphs than the LL genotype, but the LL genotype produced more metamorphs in ponds without competition. The RR genotype produced no metamorphs in any experimental environment. Increased performance of LR offspring from the heterogametic mating, in harsh conditions, and reduced performance of RR offspring from the homogametic mating, even under favorable conditions, relative to the parental genotype (LL) suggests that the population dynamics of this hybridogenetic system is strongly dependent on mate choice in mixed populations and the subsequent pond environment females select for oviposition and larval development. -from Authors",86,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,49
true,https://api.elsevier.com/content/abstract/scopus_id/0026591962,SCOPUS_ID:0026591962,2-s2.0-0026591962,Neutral theory of quantitative genetic variance in an island model with local extinction and colonization,Lande R.,Evolution,00143820,46,2,381-389,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02046.x,"Additive genetic variance maintained by mutation in a selectively neutral quantitative character is analyzed for an ideal population distributed on n islands, each with local effective size N, that exchange migrants at a small rate, m. In a stable population structure, the expected genetic variance maintained within islands is identical to that in a panmictic population of the same total size, regardless of the migration rate (m>0). This result contrasts with Wright's classical conclusion, based on inbreeding coefficients, that at least one immigrant per island every other generation (Nm>1/2) is necessary for the genetic variance within local populations to approach that under panmixia. The expected genetic variance maintained among islands is inversely proportional to m and increases with the number of islands, but is independent of N. Local extinction and colonization diminish the genetic variance maintained within islands by reducing the effective size of island populations through the founder effect, although the expected genetic variance within islands is nearly as large as that in a panmictic poulation of the same total effective size. If the founders of new colonies originate from more than one island, rates of local extinction and colonization larger than about twice the migration rate will substantially reduce the genetic variance maintained among islands. Results indicate the importance of mutation and migration in maintaining quantitative genetic variance within small local populations. -Author",196,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,50
true,https://api.elsevier.com/content/abstract/scopus_id/0026579943,SCOPUS_ID:0026579943,2-s2.0-0026579943,"Genetic correlations among morphometric traits and rates of growth and differentiation in the green tree frog, Hyla cinerea",Blouin M.S.,Evolution,00143820,46,3,735-744,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02079.x,"Genetic correlations were estimated among growth rate, differentiation rate, and body-size-adjusted head width in Hyla cinerea. Size at metamorphosis was positively genetically correlated with larval period and larval growth rate. Quickly growing larvae that delay metamorphosis therefore emerge at a large size. The genetic correlation between larval growth rate and juvenile (postmetamorphic) growth rate was near zero. Growth rate may therefore be an example of a fitness-related trait that is free to evolve in one state of a complex life cycle without pleiotropic constraints on the same trait expressed in the other stage. -from Author",50,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,all,All Open Access,51
true,https://api.elsevier.com/content/abstract/scopus_id/0026579939,SCOPUS_ID:0026579939,2-s2.0-0026579939,"Quantitative genetic models for development, epigenetic selection, and phenotypic evolution",Cowley D.E.,Evolution,00143820,46,2,495-518,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02054.x,"Describes a general multivariate quantitative genetic model that incorporates two potentially important developmental phenomena, maternal effects and epigenetic effects. Maternal and epigenetic effects are defined as partial regression coefficients and phenotypic variances are derived in terms of age-specific genetic and environmental variances. The traditional quantitative genetic model of additive gene effects and random environmental effects is cast in a developmental time framework. The authors extend a maternal effects model to include multiple developmental ages for the occurrence of maternal effects. An example of maternal effects occurring at multiple developmental ages is prenatal and postnatal maternal effects in mammals. A model of intrinsic and epigenetic effects in the absence of maternal effects is then described. Genetic correlations can arise through epigenetic effects, and in the absence of other developmental effects, epigenetic effects are in general confounded with age-specific intrinsic genetic effects. The two effects are incorporated into the basic quantitative genetic model. For this more biologically realistic model the phenotypic regressions of offspring on mother and offspring on father can be used in some cases to estimate simultaneously maternal effects and epigenetic effects. -from Authors",72,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,52
true,https://api.elsevier.com/content/abstract/scopus_id/0026568038,SCOPUS_ID:0026568038,2-s2.0-0026568038,Individual variation in sperm competition success of yellow dung flies Scatophaga stercoraria,Simmons L.W.,Evolution,00143820,46,2,366-375,1992-01-01,1992,10.1111/j.1558-5646.1992.tb02044.x,"Examined intraspecific variation in the proportion of offspring sired by the second male to mate with a female (P2). In unmanipulated matings, copula duration was dependent on male size, with smaller males copulating for longer. P2 values were dependent both on the relative size and copula durations of competing males. When copula duration was held constant, the success of an individual male increased as his body size, relative to the first male, increased. The authors interrupted copulations of ""large' and ""small' second males and fitted the resultant P2 values to a linear model of sperm competition with unequal ejaculates. The data fit well to a model of sperm displacement in which sperm mix quickly on introduction to the sperm stores. They also show that ""large' males have a greater rate of sperm displacement than ""small' males. Levels of prey availability during testis maturation may influence a male's success in sperm competition although his immediate mating history does not. -from Authors",118,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,all,All Open Access,53
