@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/35348823611,SCOPUS_ID:35348823611,2-s2.0-35348823611,A general model of functional constraints on phenotypic evolution,Walker J.,American Naturalist,00030147,170,5,681-689,2007-10-22,2007,10.1086/521957,"A general model of the functional constraints on the rate and direction of phenotypic evolution is developed using a decomposition of the Lande-Arnold model of multivariate phenotypic evolution. The important feature of the model is the F matrix of performance coefficients reflecting the causal relationship between morphophysiological (m-p) and functional performance traits. The structure of F, which reflects the functional architecture of the organism, constrains the shape of the adaptive landscape and thus the rate and direction of m-p trait evolution. The rate of m-p trait evolution is a function of the pattern of coefficients in a row of F. The sums and variances of these rows are related to current concepts of evolvability. The direction of m-p trait evolution through m-p trait space is a function of the functional covariances among m-p traits. The functional covariance between a pair of m-p traits is a measure of how much the traits function together and is computed as the covariance between rows of F. Finally, it is shown that genetic covariances between m-p traits and performance traits are a function of the F matrix, but a G matrix that includes these covariances cannot be used to model functional constraints effectively. © 2007 by The University of Chicago. All rights reserved.",71,17926290,Journal,ar,Article,100,1,1,Correlational selection | Evolvability | Facilitations | Functional integration | Performance | Trade-offs,12604,undefined,0,FALSE,33,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948908648,SCOPUS_ID:34948908648,2-s2.0-34948908648,A gene's-eye view of symbiont transmission,Smith J.,American Naturalist,00030147,170,4,542-550,2007-10-22,2007,10.1086/521236,"Symbiotic associations between species are ubiquitous, but we only poorly understand why some symbioses evolve to be mutualistic and others to be parasitic. One prominent hypothesis holds that vertical transmission of symbionts from host parents to their offspring selects for symbionts that are benign or beneficial, while horizontal transmission of symbionts among unrelated hosts selects for symbionts that are less beneficial or outright harmful. A long-standing challenge to this hypothesis, however, is the existence of selfish genetic elements (SGEs). SGEs are passed exclusively from parent to offspring and are able to spread and persist in populations despite reducing the fitness of their hosts. Here I show that SGEs are in fact consistent with the transmission mode hypothesis if one measures transmission from the perspective of host genes instead of host organisms. Both meiotic drive genes and cytoplasmic sex ratio distorters require horizontal transmission, in the form of outbred sex, to spread as parasites. Transmission from parent to offpsring does not constrain SGEs to evolve toward mutualism. The gene-centered perspective I present here is applicable to symbioses at all levels of selection and brings closer together our understandings of cooperation within and between species. © 2007 by The University of Chicago. All rights reserved.",10,17891733,Journal,ar,Article,100,1,1,Mutualism | Selfish genetic elements | Social evolution | Symbiosis | Vertical transmission | Virulence,12604,undefined,0,FALSE,34,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948901897,SCOPUS_ID:34948901897,2-s2.0-34948901897,Estimates of the average strength of natural selection are not inflated by sampling error or publication bias,Knapczyk F.,American Naturalist,00030147,170,4,501-508,2007-10-22,2007,10.1086/521239,"Kingsolver et al.'s review of phenotypic selection gradients from natural populations provided a glimpse of the form and strength of selection in nature and how selection on different organisms and traits varies. Because this review's underlying database could be a key tool for answering fundamental questions concerning natural selection, it has spawned discussion of potential biases inherent in the review process. Here, we explicitly test for two commonly discussed sources of bias: sampling error and publication bias. We model the relationship between variance among selection gradients and sample size that sampling error produces by subsampling large empirical data sets containing measurements of traits and fitness. We find that this relationship was not mimicked by the review data set and therefore conclude that sampling error does not bias estimations of the average strength of selection. Using graphical tests, we find evidence for bias against publishing weak estimates of selection only among very small studies (N < 38). However, this evidence is counteracted by excess weak estimates in larger studies. Thus, estimates of average strength of selection from the review are less biased than is often assumed. Devising and conducting straightforward tests for different biases allows concern to be focused on the most troublesome factors. © 2007 by The University of Chicago. All rights reserved.",21,17891729,Journal,ar,Article,100,2,2,Natural selection | Phenotypic selection | Publication bias | Sampling error | Selection gradient,12604,undefined,0,FALSE,35,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948896987,SCOPUS_ID:34948896987,2-s2.0-34948896987,Predator-dependent species-area relationships,Ryberg W.,American Naturalist,00030147,170,4,636-642,2007-10-22,2007,10.1086/521228,"In addition to having a positive effect on species richness (species-area relationships [SARs]), habitat area can influence the presence of predators, which can indirectly influence prey richness. While these direct and indirect effects of area on richness occur simultaneously, no research has examined how predation might contribute to SAR variation. We extend MacArthur and Wilson's equilibrium theory of island biogeography by including predation-induced shifts in prey extinction and predict that predators will reduce slopes of prey SARs. We provide support for this with data from two insular ecosystems: orthopteran richness in Ozark glades (rocky herbaceous communities within a forested matrix) with and without insectivorous lizards and zooplankton richness in freshwater ponds with and without zooplanktivorous fishes. Our results emphasize that anthropogenic activities yield simultaneous changes in processes altering diversity and that it is critical that we understand how these components of anthropogenic change interact to impact diversity. © 2007 by The University of Chicago. All rights reserved.",36,17891741,Journal,ar,Article,100,2,2,Biodiversity | Habitat loss | Island biogeography | Neutral theory | Predation,12604,undefined,0,FALSE,36,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948889261,SCOPUS_ID:34948889261,2-s2.0-34948889261,Do dietary antioxidants alleviate the cost of immune activation? An experiment with greenfinches,Hõrak P.,American Naturalist,00030147,170,4,625-635,2007-10-22,2007,10.1086/521232,"Reactive oxygen and nitrogen species produced by metabolism and immune defenses can cause extensive damage to biomolecules. To counteract this damage, organisms rely on exogenous and endogenous antioxidants, although their relative importance in maintaining redox balance is unclear. We supplemented captive greenfinches with dietary antioxidants - carotenoids and vitamin E - and injected them with an inflammatory agent, phytohemagglutinin. Compared to controls, immune-challenged birds circulated more lipid peroxidation products but also increased total plasma antioxidativity. Carotenoid (but not vitamin E) supplementation generally reduced lipid peroxidation, but this did not compensate for the effects of immune activation. Levels of an endogenous antioxidant - uric acid - strongly contributed to plasma antioxidativity. We found no evidence that dietary antioxidants are immunostimulatory. These results demonstrate the antioxidant function of carotenoids in birds and show that simultaneous assessment of oxidative stress-driven damage, antioxidant barrier, and individual antioxidants is critical for explaining the potential costs of immune system activation. © 2007 by The University of Chicago. All rights reserved.",109,17891740,Journal,ar,Article,100,5,5,Immune challenge | Malondialdehyde (MDA) | Phytohemagglutinin | Plasma carotenoids | Total antioxidant capacity | Uric acid,12604,undefined,0,FALSE,37,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948883297,SCOPUS_ID:34948883297,2-s2.0-34948883297,Migration load and the coexistence of ecologically similar sexuals and asexuals,Spitzer B.,American Naturalist,00030147,170,4,567-572,2007-10-22,2007,10.1086/521235,"The frozen niche variation hypothesis suggests that sexuals can coexist with closely related, ecologically similar asexuals because sexuals and narrowly adapted asexual clones use different resources. However, because a collection of clones can potentially dominate the entire resource axis, such coexistence is not stable. We show that if the sexual population inhabits multiple selection regimes and asexuals are intrinsically slightly less fit than sexuals, migration load in the sexual population allows sexuals and asexuals to coexist stably at the regional level. By decreasing sexuals' fitness, migration load allows asexuals to invade the sexual population. However, as the sexuals' range contracts, migration load decreases, preventing asexuals from driving sexuals to extinction. This ""buffering"" effect of migration load is even more relevant in models that include more realistic conditions, such as demographic asymmetries or explicit spatial structure. © 2007 by The University of Chicago. All rights reserved.",3,17891735,Journal,ar,Article,100,2,2,Asexuals | Coexistence | Frozen niche variation model | Gene flow | Migration load | Sexuals,12604,undefined,0,FALSE,38,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948880701,SCOPUS_ID:34948880701,2-s2.0-34948880701,The impossibility of estimating a negative binomial clustering parameter from presence-absence data: A comment on He and Gaston,Conlisk E.,American Naturalist,00030147,170,4,651-654,2007-10-22,2007,10.1086/521339,NA,21,17891743,Journal,no,Note,100,3,3,Abundance estimation | Clustering parameter | Negative binomial | Presence-absence,12604,undefined,0,FALSE,39,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948879122,SCOPUS_ID:34948879122,2-s2.0-34948879122,An experimental test of the immunocompetence handicap hypothesis in a teleost fish: 11-Ketotestosterone suppresses innate immunity in three-spined sticklebacks,Kurtz J.,American Naturalist,00030147,170,4,509-519,2007-10-22,2007,10.1086/521316,"The immunocompetence handicap hypothesis (ICHH) provides a functional explanation for how sexual ornaments can provide honest signals of male quality. A key aspect of this hypothesis is that testosterone (T) has a bimodal effect: a higher T level enhances the expression of ornaments (increasing mating success and, ultimately, fitness); however, at the same time, it suppresses immune function. Tests of the latter assumption, which have focused mainly on aspects of adaptive immunity in birds, led to equivocal results. We performed a hormone-implant experiment in male three-spined sticklebacks (Gasterosteus aculeatus) to test the key assumptions of the ICHH in a fish, where the dominant circulating androgen is 11-ketotestosterone (11kT) rather than T. Males were implanted with 11-ketoandrostenedione, which is a natural precursor of 11kT. Each individual's circulating 11kT level, ornamentation, and immunocompetence were measured 2 weeks later. In addition, we quantified oxidative tissue damage because the ICHH has been hypothesized to work via oxidative stress. We found that the males' 11kT levels correlated positively with ornamentation but negatively with immunocompetence, in particular, measures of innate immunity. Moreover, there was a trend for fish with high 11kT levels to suffer more from oxidative stress. Thus, our data provide support for the ICHH. © 2007 by The University of Chicago. All rights reserved.",76,17891730,Journal,ar,Article,100,6,6,11-ketotestosterone | Immunocompetence handicap | Innate immunity | Oxidative stress | Sexual selection | Teleost fish,12604,undefined,0,FALSE,40,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948877545,SCOPUS_ID:34948877545,2-s2.0-34948877545,Variation in habitat choice and delayed reproduction: Adaptive queuing strategies or individual quality differences?,Van De Pol M.,American Naturalist,00030147,170,4,530-541,2007-10-22,2007,10.1086/521237,"In most species, some individuals delay reproduction or occupy inferior breeding positions. The queue hypothesis tries to explain both patterns by proposing that individuals strategically delay breeding (queue) to acquire better breeding or social positions. In 1995, Ens, Weissing, and Drent addressed evolutionarily stable queuing strategies in situations with habitat heterogeneity. However, their model did not consider the non-mutually exclusive individual quality hypothesis, which suggests that some individuals delay breeding or occupy inferior breeding positions because they are poor competitors. Here we extend their model with individual differences in competitive abilities, which are probably plentiful in nature. We show that including even the smallest competitive asymmetries will result in individuals using queuing strategies completely different from those in models that assume equal competitors. Subsequently, we investigate how well our models can explain settlement patterns in the wild, using a long-term study on oystercatchers. This long-lived shorebird exhibits strong variation in age of first reproduction and territory quality. We show that only models that include competitive asymmetries can explain why oystercatchers' settlement patterns depend on natal origin. We conclude that predictions from queuing models are very sensitive to assumptions about competitive asymmetries, while detecting such differences in the wild is often problematic. © 2007 by The University of Chicago. All rights reserved.",29,17891732,Journal,ar,Article,100,4,4,Age of first reproduction | Conditional strategies | Evolutionarily stable strategy | Habitat selection | Haematopus ostralegus | Natal habitat preference,12604,undefined,0,FALSE,41,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948876874,SCOPUS_ID:34948876874,2-s2.0-34948876874,How to put all your eggs in one basket: Empirical patterns of offspring provisioning throughout a mother's lifetime,Plaistow S.,American Naturalist,00030147,170,4,520-529,2007-10-22,2007,10.1086/521238,"Maternal effects arise when a mother's phenotype or the environment she experiences influences the phenotype of her progeny. Most studies of adaptive maternal effects are a ""snapshot"" of a mother's lifetime offspring provisioning and do not generally consider the effects of earlier siblings on those produced later. Here we show that in soil mites, offspring provisioning strategies are dynamic, changing from an emphasis on egg number in young females to egg size in older females. This pattern may be adaptive if it increases the survival of younger offspring that must compete with older, larger siblings. The dynamic shift in egg provisioning was greater in high-food environments in which females lived longer, creating increasing asymmetry in offspring competitive abilities. Females reared in isolation and in the presence of a high-density colony had identical provisioning strategies, suggesting that, unlike males in this species, females do not use pheromones to assess colony size. Our findings suggest that the adaptive significance of maternal effects may be misinterpreted when studies consider only a snapshot of a female's offspring provisioning strategy or when components of the offspring provisioning strategy are studied in isolation. © 2007 by The University of Chicago. All rights reserved.",68,17891731,Journal,ar,Article,100,4,4,Adaptive death | Fitness | Maternal effects | Reproductive effort | Sibling rivalry,12604,undefined,0,FALSE,42,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948863334,SCOPUS_ID:34948863334,2-s2.0-34948863334,The evolution of performance-based male fighting ability in Caribbean Anolis lizards,Lailvaux S.P.,American Naturalist,00030147,170,4,573-586,2007-10-22,2007,10.1086/521234,"Despite the empirical and theoretical attention paid to the role of sexual signals in resolving agonistic interactions between conspecific males, few studies have applied a comparative perspective, particularly across species that vary in combat intensity. We investigated the relative roles of a male sexual signal (dewlap size) and whole-organism performance capacity (bite force) on male combat outcomes in nine species of Caribbean Anolis lizards that differ markedly in territoriality, as indicated by sexual size dimorphism. We found that (1) dewlap size was generally an honest signal of bite force in dimorphic but not less dimorphic species; (2) maximum bite force consistently predicted male combat success in dimorphic but not less dimorphic species; (3) in contrast to a priori predictions, dewlap size significantly predicted male combat success in less dimorphic but not dimorphic species; and (4) the incidence of biting but not dewlapping increases as species become more dimorphic. These findings suggest that more dimorphic (and hence more territorial) species escalate to biting during fights more readily compared with less territorial species. The ecological and behavioral qualities of species may therefore modify both the shape and the size of sexually selected traits as well as the nature of the information those traits convey. © 2007 by The University of Chicago. All rights reserved.",113,17891736,Journal,ar,Article,100,2,2,Anolis | Bite force | Dewlap | Male combat | Performance | Territoriality,12604,undefined,0,FALSE,43,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948862795,SCOPUS_ID:34948862795,2-s2.0-34948862795,"The birds, the bees, and the virtual flowers: Can pollinator behavior drive ecological speciation in flowering plants?",Gegear R.,American Naturalist,00030147,170,4,551-566,2007-10-22,2007,10.1086/521230,"Biologists have long assumed that pollinator behavior is an important force in angiosperm speciation, yet there is surprisingly little direct evidence that floral preferences in pollinators can drive floral divergence and the evolution of reproductive (ethological) isolation between incipient plant species. In this study, we expose computer-generated plant populations with a wide variation in flower color to selection by live and virtual hummingbirds and bumblebees and track evolutionary changes in flower color over multiple generations. Flower color, which was derived from the known genetic architecture and phenotypic variance of naturally occurring plant species pollinated by both groups, evolved in simulations through a genetic algorithm in which pollinator preference determined changes in flower color between generations. The observed preferences of live hummingbirds and bumblebees were strong enough to cause adaptive divergence in flower color between plant populations but did not lead to ethological isolation. However, stronger preferences assigned to virtual pollinators in sympatric and allopatric scenarios rapidly produced ethological isolation. Pollinators can thus drive ecological speciation in flowering plants, but more rigorous and comprehensive behavioral studies are required to specify conditions that produce sufficient preference levels in pollinators. © 2007 by The University of Chicago. All rights reserved.",49,17891734,Journal,ar,Article,100,2,2,Bumblebee | Ecological speciation | Ethological isolation | Floral evolution | Hummingbird | Pollinator preference,12604,undefined,0,FALSE,44,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948859465,SCOPUS_ID:34948859465,2-s2.0-34948859465,Species richness and evolutionary niche dynamics: A spatial pattern-oriented simulation experiment,Rangel T.F.L.V.B.,American Naturalist,00030147,170,4,602-616,2007-10-22,2007,10.1086/521315,"Evolutionary processes underlying spatial patterns in species richness remain largely unexplored, and correlative studies lack the theoretical basis to explain these patterns in evolutionary terms. In this study, we develop a spatially explicit simulation model to evaluate, under a pattern-oriented modeling approach, whether evolutionary niche dynamics (the balance between niche conservatism and niche evolution processes) can provide a parsimonious explanation for patterns in species richness. We model the size, shape, and location of species' geographical ranges in a multivariate heterogeneous environmental landscape by simulating an evolutionary process in which environmental fluctuations create geographic range fragmentation, which, in turn, regulates speciation and extinction. We applied the model to the South American domain, adjusting parameters to maximize the correspondence between observed and predicted patterns in richness of about 3,000 bird species. Predicted spatial patterns, which closely resemble observed ones (r2 = 0.795), proved sensitive to niche dynamics processes. Our simulations allow evaluation of the roles of both evolutionary and ecological processes in explaining spatial patterns in species richness, revealing the enormous potential of the link between ecology and historical biogeography under integrated theoretical and methodological frameworks. © 2007 by The University of Chicago. All rights reserved.",108,17891738,Journal,ar,Article,100,3,3,Birds | Diversity gradients | Latitudinal gradient | Niche conservatism | Simulation model | South America,12604,undefined,0,FALSE,45,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948850812,SCOPUS_ID:34948850812,2-s2.0-34948850812,Begging signals in a mobile feeding system: The evolution of different call types,Kunc H.,American Naturalist,00030147,170,4,617-624,2007-10-22,2007,10.1086/521233,"In some species, dependent offspring join foraging providers and beg for food. Mobile offspring might benefit from evolving begging signals adapted to the different situations they are exposed to, but this possibility has been ignored. In cooperatively breeding meerkats (Suricata suricatta), dependent offspring use a repertoire of several begging calls when joining foraging adults. We found that these calls can be differentiated on the basis of their acoustic structure and that pups adjusted the use of specific call types according to the social context. Pups continuously gave ""repeat"" calls when they accompanied foraging adults, and playback of these calls increased provisioning by the adults. When pups saw adults with food, they switched from repeat calls to vigorous ""high-pitched"" calls; adults also preferred to ""feed"" loudspeakers broadcasting high-pitched calls rather then loudspeakers broadcasting repeat calls. The elaboration of different begging calls might reflect an adaptation to a situation where dependent young must solicit food from potential feeders while at the same time directing feeders to bring the prey item to themselves and not to another begging pup. Here we show that mobile but dependent offspring adapt to different contexts in a mobile feeding system by using a repertoire of begging calls. © 2007 by The University of Chicago. All rights reserved.",28,17891739,Journal,ar,Article,100,3,3,Begging | Meerkat | Parent-offspring communication | Sibling competition | Vocal communication,12604,undefined,0,FALSE,46,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948828034,SCOPUS_ID:34948828034,2-s2.0-34948828034,A new mechanism for recurrent adaptive radiations,Ito H.C.,American Naturalist,00030147,170,4,NA,2007-10-22,2007,10.1086/521229,"Models of adaptive radiation through intraspecific competition have attracted mounting attention. Here we show how extending such models in a simple manner, by including a quantitative trait under weak directional selection, naturally leads to rich macroevolutionary patterns involving recurrent adaptive radiations and extinctions. Extensive tests demonstrate the robustness of this finding to a wide range of variations in model assumptions. In particular, recurrent adaptive radiations and extinctions readily unfold both for asexual and for sexual populations. Since the mechanisms driving the investigated processes of endogenous diversification result from generic geometric features of the underlying fitness landscapes - frequency-dependent disruptive selection in one trait and weak directional selection in another - the reported phenomena can be expected to occur in a wide variety of eco-evolutionary settings. © 2007 by The University of Chicago. All rights reserved.",42,17891728,Journal,ar,Article,100,2,2,Adaptive radiation | Evolutionary branching | Extinction | Frequency-dependent selection | Taxon cycle,12604,undefined,0,FALSE,47,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948828033,SCOPUS_ID:34948828033,2-s2.0-34948828033,Partitioning of root and shoot competition and the stability of savannas,Scheiter S.,American Naturalist,00030147,170,4,587-601,2007-10-22,2007,10.1086/521317,"A classic problem in coexistence theory is how grasses and trees coexist in savannas. A popular deterministic model of savannas, the rooting niche separation model, is based on an assumption that is not empirically supported in many savannas. Alternative models that do not rely on the rooting niche assumption invoke intricate stochastic mechanisms that limit their attractiveness as general models of savannas. In this article we develop an alternative deterministic model of grass-tree interactions and use it to analyze the conditions under which grass-tree coexistence is possible. The novel feature of this model is that it partitions aboveground and belowground competition and simulates the fact that fire and herbivory remove only aboveground biomass. The model predicts that stable coexistence of grasses and trees is possible, even when grasses and trees do not have separate rooting niches. We show that when aboveground competition is intense, grasses can be excluded by trees; under such conditions, fire can prevent grasses from exclusion and induce a stable savanna state. The model provides a general framework for exploring the interactive effects of competition, herbivory, and fire on savanna systems. © 2007 by The University of Chicago. All rights reserved.",54,17891737,Journal,ar,Article,100,2,2,Coexistence | Competition | Deterministic model | Fire | Rooting niche separation | Savanna,12604,undefined,0,FALSE,48,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34948825378,SCOPUS_ID:34948825378,2-s2.0-34948825378,Exploring the genetics of aging in a wild passerine bird,Brommer J.,American Naturalist,00030147,170,4,643-650,2007-10-22,2007,10.1086/521241,"Senescence is the decline in survival and reproduction as an organism ages and is known to occur in collared flycatchers Ficedula albicollis. We consider annual fitness (the estimated genetic contribution that an individual makes to next year's gene pool) as a measure of age-specific fitness. We apply a restricted maximum likelihood linear mixed-model approach on 25 years of data on 3,844 male and 4,992 female collared flycatchers. Annual fitness had a significant additive genetic component (h2 of about 4%). Annual fitness declined at later ages in both sexes. Using a random regression animal model, we show that the observed age-related phenotypic changes in annual fitness were not present on the additive genetic level, contrary to predictions of genetic hypotheses of senescence. Our study suggests that patterns of aging in the wild need to be interpreted with caution in terms of underlying genetics because they may be largely determined by environmental processes. © 2007 by The University of Chicago. All rights reserved.",51,17891742,Journal,ar,Article,100,3,3,Animal model | Evolution | Mutation | Quantitative genetics | Senescence,12604,NE/D008883/1,0,FALSE,49,NA,NA,NERC,Natural Environment Research Council
true,https://api.elsevier.com/content/abstract/scopus_id/34848853968,SCOPUS_ID:34848853968,2-s2.0-34848853968,Energy and predation costs of firefly courtship signals,Woods W.A.,American Naturalist,00030147,170,5,702-708,2007-10-22,2007,10.1086/521964,"Animal courtship signals include many highly conspicuous traits and behaviors, and it is generally assumed that such signals must balance the benefits of attracting mates against some fitness costs. However, few studies have assessed the multiple costs potentially incurred by any one courtship signal, so we have limited understanding of the relative importance of different costs. This study provides the first comprehensive assessment of signal costs for Photinus fireflies (Coleoptera: Lampyridae), using controlled experiments to measure both the energy and predation costs associated with their bioluminescent courtship signals. We measured energy required to generate bioluminescent flashes, using differential open-flow respirometry, and found that flash signaling results in only a nominal increase in energy expenditure above resting levels. These results suggest that the energy required to generate bioluminescent flashes represents a minor component of the total cost of firefly courtship. However, controlled field experiments revealed that visually oriented predators imposed major costs on firefly courtship signals, with higher signaling rates significantly increasing the likelihood of predation. Together with previous results demonstrating that female fireflies prefer more conspicuous courtship signals, these results support the importance of multiple-receiver communication networks in driving signal evolution. © 2007 by The University of Chicago. All rights reserved.",67,17926292,Journal,ar,Article,100,4,4,Bioluminescence | Communication networks | Lampyridae | Sexual selection | Signaling,12604,undefined,0,FALSE,50,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548184646,SCOPUS_ID:34548184646,2-s2.0-34548184646,"Dispersal patterns, dispersal mechanisms, and invasion wave speeds for invasive thistles",Skarpaas O.,American Naturalist,00030147,170,3,421-430,2007-09-01,September 2007,10.1086/519854,"Understanding and predicting population spread rates is an important problem in basic and applied ecology. In this article, we link estimates of invasion wave speeds to species traits and environmental conditions. We present detailed field studies of wind dispersal and compare nonparametric (i.e., data-based) and mechanistic (fluid dynamics model-based) dispersal kernel and spread rate estimates for two important invasive weeds, Carduus nutans and Carduus acanthoides. A high-effort trapping design revealed highly leptokurtic dispersal distributions, with seeds caught up to 96 m from the source, far further than mean dispersal distances (approx. 2 m). Nonparametric wave speed estimates are highly sensitive to sampling effort. Mechanistic estimates are insensitive to sampling because they are obtained from independent data and more useful because they are based on the dispersal mechanism. Over a wide range of realistic conditions, mechanistic spread rate estimates were most sensitive to high winds and low seed settling velocities. The combination of integrodifference equations and mechanistic dispersal models is a powerful tool for estimating invasion spread rates and for linking these estimates to characteristics of the species and the environment. © 2007 by The University of Chicago. All rights reserved.",106,17879192,Journal,ar,Article,100,2,2,Carduus acanthoides | Carduus nutans | Integrodifference equations | Mechanistic dispersal model | Population spread rate | Wind dispersal,12604,undefined,0,FALSE,51,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548183780,SCOPUS_ID:34548183780,2-s2.0-34548183780,"Integrating the effects of area, isolation, and habitat heterogeneity on species diversity: A unification of island biogeography and niche theory",Kadmon R.,American Naturalist,00030147,170,3,443-454,2007-09-01,September 2007,10.1086/519853,"We present an analytical model that unifies two of the most influential theories in community ecology, namely, island biogeography and niche theory. Our model captures the main elements of both theories by incorporating the combined effects of area, isolation, stochastic colonization and extinction processes, habitat heterogeneity, and niche partitioning in a unified, demographically based framework. While classical niche theory predicts a positive relationship between species richness and habitat heterogeneity, our unified model demonstrates that area limitation and dispersal limitation (the main elements of island biogeography) may create unimodal and even negative relationships between species richness and habitat heterogeneity. We attribute this finding to the fact that increasing heterogeneity increases the potential number of species that may exist in a given area (as predicted by niche theory) but simultaneously reduces the amount of suitable area available for each species and, thus, increases the likelihood of stochastic extinction. Area limitation, dispersal limitation, and low reproduction rates intensify the latter effect by increasing the likelihood of stochastic extinction. These analytical results demonstrate that the integration of island biogeography and niche theory provides new insights about the mechanisms that regulate the diversity of ecological communities and generates unexpected predictions that could not be attained from any single theory. © 2007 by The University of Chicago. All rights reserved.",189,17879194,Journal,ar,Article,100,2,2,Colonization-extinction processes | Community dynamics | Demography | Neutral theory of biodiversity | Species diversity | Species-area relationship,12604,undefined,0,FALSE,52,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548183533,SCOPUS_ID:34548183533,2-s2.0-34548183533,Forage nutritive quality in the Serengeti ecosystem: The roles of fire and herbivory,Anderson T.M.,American Naturalist,00030147,170,3,343-357,2007-09-01,September 2007,10.1086/520120,"Fire and herbivory are important determinants of nutrient availability in savanna ecosystems. Fire and herbivory effects on the nutritive quality of savanna vegetation can occur directly, independent of changes in the plant community, or indirectly, via effects on the plant community. Indirect effects can be further subdivided into those occurring because of changes in plant species composition or plant abundance (i.e., quality versus quantity). We studied relationships between fire, herbivory, rainfall, soil fertility, and leaf nitrogen (N), phosphorus (P), and sodium (Na) at 30 sites inside and outside of Serengeti National Park. Using structural equation modeling, we asked whether fire and herbivory influences were largely direct or indirect and how their signs and strengths differed within the context of natural savanna processes. Herbivory was associated with enhanced leaf N and P through changes in plant biomass and community composition. Fire was associated with reduced leaf nutrient concentrations through changes in plant community composition. Additionally, fire had direct positive effects on Na and nonlinear direct effects on P that partially mitigated the indirect negative effects. Key mechanisms by which fire reduced plant nutritive quality were through reductions of Na-rich grasses and increased abundance of Themeda triandra, which had below-average leaf nutrients. © 2007 by The University of Chicago. All rights reserved.",80,17879186,Journal,ar,Article,100,6,6,Fire | Forage element concentration | Herbivory | Leaf nutrients | Plant community composition | Structural equation modeling,12604,undefined,0,FALSE,53,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/34548181560,SCOPUS_ID:34548181560,2-s2.0-34548181560,Effects of sample standardization on mean species detectabilities and estimates of relative differences in species richness among assemblages,Cao Y.,American Naturalist,00030147,170,3,381-395,2007-09-01,September 2007,10.1086/520117,"Ecological surveys provide the basic information needed to estimate differences in species richness among assemblages. Comparable estimates of the differences in richness between assemblages require equal mean species detectabilities across assemblages. However, mean species detectabilities are often unknown, typically low, and potentially different from one assemblage to another. As a result, inferences regarding differences in species richness among assemblages can be biased. We evaluated how well three methods used to produce comparable estimates of species richness achieved equal mean species detectabilities across diverse assemblages: rarefaction, statistical estimators, and standardization of sampling effort on mean taxonomic similarity among replicate samples (MRS). We used simulated assemblages to mimic a wide range of species-occurrence distributions and species richness to compare the performance of these three methods. Inferences regarding differences in species richness based on rarefaction were highly biased when richness estimates were compared among assemblages with distinctly different species-occurrence distributions. Statistical estimators only marginally reduced this bias. Standardization on MRS yielded the most comparable estimates of differences in species richness. These findings have important implications for our understanding of species-richness patterns, inferences drawn from biological monitoring data, and planning for biodiversity conservation. © 2007 by The University of Chicago. All rights reserved.",34,17879189,Journal,ar,Article,100,4,4,Lincoln-Petersen model | Mean species detectability | Sample representativeness | Species richness | Species-occurrence distributions | Statistical estimators,12604,undefined,0,FALSE,54,NA,NA,NA,NA
