@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,prism:doi,dc:description,authkeywords,freetoread.value.$,freetoreadLabel.value.$,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/0033403638,SCOPUS_ID:0033403638,2-s2.0-0033403638,"Evidence for limited intercontinental gene flow in the cosmopolitan mushroom, Schizophyllum commune",James T.Y.,Evolution,00143820,53,6,1665-1677,1999-01-01,December 1999,84,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,30,10.1111/j.1558-5646.1999.tb04552.x,"The genetic structure of populations of Schizophyllum commune was inferred from electrophoretic variation among 136 individuals at 11 polymorphic allozyme loci to determine the extent of geographic differentiation in this widespread mushroom species. The majority of the genetic variation was contained within populations; however, considerable genetic differentiation was observed among populations (global G(ST) = 0.214). Clustering analysis demonstrated that genetic distance was correlated with geographic distance and that a large component of the genetic variation was due to allele frequency differences among populations from the eastern and western hemispheres. Our results also suggest that populations are large and geographically widespread. The lack of fixed genetic differences among intercontinental populations at any of the allozyme loci suggests that long-distance spore dispersal may counter the effects of genetic drift in this cosmopolitan species. These results are contrasted with a previous description of the same collection, in which the mating allele distribution of the species displayed no population substructure at any geographic scale (Raper et al. 1958). Broader implications of this study are that both species and mating allele distributions may not be correlated with long-distance gene flow in basidiomycete fungi.",Allozymes | Cosmopolitan mushrooms | Gene flow | Mating alleles,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403637,SCOPUS_ID:0033403637,2-s2.0-0033403637,Do image-forming eyes promote evolutionary diversification?,De Queiroz A.,Evolution,00143820,53,6,1654-1664,1999-01-01,December 1999,23,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,31,10.1111/j.1558-5646.1999.tb04551.x,"It has been suggested that image-forming eyes promote the evolutionary diversification (measured by species richness) of the groups that possess them. Several different processes could give rise to this effect, including diversifying selection in a new adaptive zone (or zones) and a reduced rate of extinction due to enhanced competitive abilities. I tested the generality of the hypothesis that imaging eyes increase net speciation by comparing extant species numbers of 12 groups that have such eyes (as categorized by Land and Fernald 1992) with those of their cladistic sister groups that lack such organs. Even assuming the published hypotheses of phylogenetic relationships that most favor increased net speciation of visual groups, these comparisons show no significant association between imaging eyes and species richness. Increased activity, as indicated by published accounts of locomotory speed, is significantly associated with the evolution of image-forming eyes. This suggests that a large 'visual adaptive zone' might be characterized by relatively high activity. However, when diversity comparisons are limited to eight cases in which the evolution of imaging eyes is associated with increased activity, there is still no significant association between such eyes and species richness. The fossil record indicates that the only visual groups that have undergone major evolutionary radiations evolved imaging eyes early in the history of metazoans (before the Silurian). The radiations of these early groups may have largely filled up niches for visual animals and thus prevented the subsequent proliferation of other groups with image-forming eyes. Alternatively, it may be that image-forming eyes have no exceptional effect on diversification or that their effects are obscured by other factors in the long run.",Adaptive radiation | Adaptive zone | Contingency | Diversification | Eyes | Key innovation | Sister-group tests,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403584,SCOPUS_ID:0033403584,2-s2.0-0033403584,Enhancing the retrievability of population genetic survey data? An assessment of animal mitochondrial DNA studies,Leberg P.L.,Evolution,00143820,53,6,1961-1965,1999-01-01,December 1999,12,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,32,10.1111/j.1558-5646.1999.tb04576.x,"Surveys of genetic variation in natural populations represent a valuable and often irreplaceable resource. It may be desirable to reanalyze data as new methods are developed for comparisons with other populations or for comparisons with the same populations at different times. We evaluated existing mechanisms of data preservation in a survey of 627 published surveys of mitochondrial DNA variation in animal and found that over half of the datasets (56%) contained insufficient information for reanalysis. In many cases, publication of complete data would not have added excessively to the length of the publication. Because at present, publications represent the main archive of population genetic data, we offer recommendations for how the essential data from mtDNA surveys can be presented in a form that is complete and concise.",Database | GenBank | Geographic variation | Mitochondrial DNA,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403583,SCOPUS_ID:0033403583,2-s2.0-0033403583,Evolution of multiple kinds of female sperm-storage organs in Drosophila,Pitnick S.,Evolution,00143820,53,6,1804-1822,1999-01-01,December 1999,266,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,33,10.1111/j.1558-5646.1999.tb04564.x,"Females of all species belonging to the family Drosophilidae have two kinds of sperm-storage organs: paired spherical spermathecae and a single elongate tubular seminal receptacle. We examined 113 species belonging to the genus Drosophila and closely allied genera and describe variation in female sperm-storage organ use and morphology. The macroevolutionary pattern of organ dysfunction and morphological divergence suggests that ancestrally both kinds of organs stored sperm. Loss of use of the spermathecae has evolved at least 13 times; evolutionary regain of spermathecal function has rarely if ever occurred. Loss of use of the seminal receptacle has likely occurred only once; in this case, all descendant species possess unusually elaborate spermathecae. Data further indicate that the seminal receptacle is the primary sperm-storage organ in Drosophila. This organ exhibits a pattern of strong correlated evolution with the length of sperm. The evolution of multiple kinds of female sperm-storage organs and the rapidly divergent and correlated evolution of sperm and female reproductive tract morphology are discussed.",Cryptic female choice | Reproduction | Sexual selection | Sperm | Sperm competition | Spermatheca | Vestigial,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403582,SCOPUS_ID:0033403582,2-s2.0-0033403582,Measuring natural selection on phenotypic plasticity,Scheiner S.M.,Evolution,00143820,53,6,1704-1713,1999-01-01,December 1999,60,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,34,10.1111/j.1558-5646.1999.tb04555.x,"To understand natural selection we need to integrate its measure across environments. We present a method for measuring phenotypic selection that combines the potential for both environmental variation and phenotypic plasticity. The method uses path analysis and a measure of selection that is analogous to selection on breeding values. For individuals growing in alternative environments, paths are created that represent potential changes in the environment. The probabilities for these changes are then multiplied by the path coefficients to calculate selection coefficients. Selection on plasticity is measured as the difference in selection within each environment. We illustrate these methods using data on selection in an experimental population of Arabidopsis thaliana. Individuals from 36 families were grown in one of four environments, a factorial combination of shaded/open and early/late shading. For final height of the inflorescence, there was positive selection in both the open and shaded environments and negative selection on plasticity of height. For bolting time, there was also positive selection in both environments, but no selection on plasticity. We show how to use this information to examine how selection would change with changes in environmental frequencies and their transition probabilities. These methods can be expanded to encompass continuous traits and continuous environments as well as other complexities of natural selection.",Arabidopsis thaliana | Flowering | Natural selection | Path analysis | Phenotypic plasticity | Reaction norm,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403509,SCOPUS_ID:0033403509,2-s2.0-0033403509,Genetic load of the yeast Saccharomyces cerevisiae under diverse environmental conditions,Korona R.,Evolution,00143820,53,6,1966-1971,1999-01-01,December 1999,38,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,35,10.1111/j.1558-5646.1999.tb04577.x,"Fitness effect of spontaneous mutations accumulated in mismatch-repair deficient strains of yeast was estimated by measuring their maximum growth rate. Several environments with different energetic substrates, nutritional conditions, and temperature were tested. Genetic load of haploid strains was about 20-30% under most of these conditions. Because such a pronounced effect was caused by relatively small lesions (point mutations) affecting probably less than 1% of genes, resistance of the yeast genome to DNA damage appears to be rather limited. Fitness transitions among environments were orderly, in the sense that some strains tended to be more or less fit than others in all circumstances. One of the environments (an extremely high temperature, 38°C) was stressful to the strains that accumulated mutations, as some of them stopped to grow, whereas the mutation-free strains were only moderately affected. These results imply that the impact of random point mutations is substantial and generally not dependent on a particular environment. Under stressful conditions, however, natural selection may be especially effective in purging mutations that, if commonly met, could slow down the rate of mutation accumulation.",Environmental stress | Genetic load | Saccharomyces cerevisiae | Spontaneous mutations,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403380,SCOPUS_ID:0033403380,2-s2.0-0033403380,Further perspectives on the Haida Gwaii glacial refugium,Demboski J.R.,Evolution,00143820,53,6,2008-2012,1999-01-01,1999,69,Journal,no,Note,100,3,3,22104,undefined,0,FALSE,36,10.1111/j.1558-5646.1999.tb04584.x,NA,Cytochrome b | Glacial refugia | Haida Gwaii | Mammals | Martes | Phylogeography | Sorex,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403327,SCOPUS_ID:0033403327,2-s2.0-0033403327,Optimal sampling designs for studies of gene flow - A challenging trade-off: A reply to Klein and Laredo,Assuncao R.,Evolution,00143820,53,6,2005-2007,1999-01-01,1999,0,Journal,no,Note,100,2,2,22104,undefined,1,TRUE,37,10.1111/j.1558-5646.1999.tb04583.x,NA,Functional estimation | Gene-flow patterns | Pollen dispersal | Spatial sampling,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403265,SCOPUS_ID:0033403265,2-s2.0-0033403265,Hybridization in leopard frogs (Rana piplens complex): Larval fitness components in single-genotype populations and mixtures,Parris M.J.,Evolution,00143820,53,6,1872-1883,1999-01-01,December 1999,25,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,38,10.1111/j.1558-5646.1999.tb04569.x,"Recognizing the predominant mode of selection in hybrid systems is important in predicting the evolutionary fate of recombinant genotypes. Natural selection is endogenous if hybrid genotypes are at a disadvantage relative to parental species independent of environment. Alternatively, relative fitness can vary in response to environmental variation (exogenous selection), and hybrid genotypes can possess fitness values equal to or greater than that of parental species. I investigated the nature of natural selection in a leopard frog hybrid system by rearing larvae of hybrid and parental genotypes between Rana blairi and R. sphenocephala in 1000-L outdoor experimental ponds. Three hybrid (F1, backcross1 [B1], backcross2 [B2]) and two parental (R. blairi [BB] and R. sphenocephala [SS]) larval genotypes were produced by artificial fertilizations using adult frogs from a natural population in central Missouri. Resultant larvae were reared in single-genotype populations and two-way mixtures at equal total numbers from hatching to metamorphosis. In single-genotype ponds, F1 hybrid larvae had highest survival and BB were largest at metamorphosis. When F1 and SS larvae were mixed together, F1 hybrids had reduced survival and both F1 and SS larvae metamorphosed at larger body masses than when reared separately. When mixed, both B1 and SS larvae had shorter larval period lengths than when reared alone. Higher proportion of B1 metamorphs were produced when larvae were mixed with either parental species than when reared alone. Larval fitness components as measured by survival, body mass at metamorphosis, proportion of survivors metamorphosing, and larval period length for B2 hybrid and BB larvae were similar in single-genotype populations and mixtures. Comparison of composite fitness component estimates indicated hybrid genotypes possess equivalent or higher larval fitness relative to both parental species for the life-history fitness components measured. Despite reduced survival of F1 hybrids in mixtures, backcross-generation hybrid genotypes demonstrated high levels of larval growth, survival, and metamorphosis in mixtures with parental species. Consequently, this study suggests natural hybridization and subsequent backcrossing between R. blairi and R. sphenocephala can produce novel and relatively fit hybrid genotypes capable of successful existence with parental species larvae. Thus, the evolutionary fate of hybrid and parental genotypes in this system may be influenced by exogenous selection mediated by genotypic composition of larval assemblages.",Amphibian | Endogenous selection | Exogenous selection | Fitness components | Hybridization | Larvae | Rana,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403198,SCOPUS_ID:0033403198,2-s2.0-0033403198,Molecular phylogenetics and evolution of sexual dichromatism among populations of the Yarrow's spiny lizard (Sceloporus jarrovii),Wiens J.J.,Evolution,00143820,53,6,1884-1897,1999-01-01,December 1999,103,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,39,10.1111/j.1558-5646.1999.tb04570.x,"Understanding evolution of geographic variation in sexually dimorphic traits is critical for understanding the role that sexual selection may play in speciation. We performed a phylogenetic analysis of geographic variation in sexual dichromatism in the Yarrow's spiny lizard (Sceloporus jarrovii), a taxon that exhibits remarkable diversity in male coloration among populations (e.g., black, red, green, yellow, blue, brown). An mtDNA phylogeny based on approximately 880 bp from the 12S ribosomal RNA gene and 890 bp from the ND4 gene was reconstructed for 30 populations of S. jarrovii and eight other species of the torquatus species group using maximum-likelihood and parsimony methods. The phylogeny suggests that S. jarrovii consists of at least five evolutionary species, none of which are sister taxa. Although intraspecific diversity in male coloration is less than indicated by previous taxonomy, two species formerly referred to as S. jarrovii exhibit impressive geographic variation in sexual dichromatism. In one of these species, the phylogeny shows the independent evolution of a distinctive blue color morph in different parts of the species range. This pattern suggests that sexual selection may lead to striking phenotypic divergence among conspecific populations and striking convergence. Results also demonstrate the importance of a phylogenetic perspective in studies of evolutionary processes within nominal species and the problematic nature of 'polytypic' species recognized under the biological species concept.",Geographic variation | mtDNA | Phylogeny | Sexual selection | Speciation | Species concepts,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403120,SCOPUS_ID:0033403120,2-s2.0-0033403120,"Adaptive phenotypic plasticity and its difference between univoltine and multivoltine populations in a bruchid beetle, Kytorhinus sharpianus",Ishihara M.,Evolution,00143820,53,6,1979-1986,1999-01-01,December 1999,15,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,40,10.1111/j.1558-5646.1999.tb04579.x,"The multivoltine bruchid Kytorhinus sharpianus shows seasonal phenotypic plasticity in adult longevity, the preoviposition period, and the number of eggs laid without feeding between the diapausing and nondiapausing generations. This study compared the norms of reaction in three life-history traits between the univoltine Aomori and multivoltine Mitsuma populations. The directions of response in the norms of reaction were similar in both populations, although their response curves differed between populations. This result indicated a potential for variation in seasonal phenotypic plasticity in the univoltine population. However, the variation in the norms of reaction was small in both populations, suggesting strong selection pressure on the plasticity in the multivoltine population. These results also suggest that the univoltine Aomori population may have originated from a multivoltine population.",Bruchidae | Geographic variation | Life cycle | Natural selection | Phenotypic plasticity | Reaction norm,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403119,SCOPUS_ID:0033403119,2-s2.0-0033403119,"Pollinator-mediated competition, reproductive character displacement, and the evolution of selfing in Arenaria uniflora (Caryophyllaceae)",Fishman L.,Evolution,00143820,53,6,1723-1733,1999-01-01,December 1999,177,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,41,10.1111/j.1558-5646.1999.tb04557.x,"Ecological factors that reduce the effectiveness of cross-pollination are likely to play a role in the frequent evolution of routine self-fertilization in flowering plants. However, we lack empirical evidence linking the reproductive assurance value of selfing in poor pollination environments to evolutionary shifts in mating system. Here, we investigated the adaptive significance of prior selfing in the polymorphic annual plant Arenaria uniflora (Caryophyllaceae), in which selfer populations occur only in areas of range overlap with congener A. glabra. To examine the hypothesis that secondary contact between the two species contributed to the evolution and maintenance of selfing, we used field competition experiments and controlled hand-pollinations to measure the female fitness consequences of pollinator-mediated interspecific interactions. Uniformly high fruit set by selfers in the naturally pollinated field arrays confirmed the reproductive assurance value of selfing, whereas substantial reductions in outcrosser fruit set (15%) and total seed production (20-35%) in the presence of A. glabra demonstrated that pollinator-mediated interactions can provide strong selection for self-pollination. Heterospecific pollen transfer, rather than competition for pollinator service, appears to be the primary mechanism of pollinator-mediated competition in Arenaria. Premating barriers to hybridization between outcrossers and A. glabra are extremely weak. The production of a few inviable hybrid seeds after heterospecific pollination and intermediate seed set after mixed pollinations indicates that A. glabra pollen can usurp A. uniflora ovules. Thus, any visit to A. uniflora by shared pollinators carries-a potential female fitness cost. Moreover, patterns of fruit set and seed set in the competition arrays relative to controls were consistent with the receipt of mixed pollen loads, rather than a lack of pollinator visits. Competition through pollen transfer favors preemptive self-pollination and may be responsible for the evolution of a highly reduced floral morphology in A. uniflora selfers as well as their current geographical distribution.",Arenaria | Hybridization | Mating system evolution | Reproductive character displacement | Self-pollination,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033403054,SCOPUS_ID:0033403054,2-s2.0-0033403054,"The effect of nuclear and cytoplasmic genes on fitness and local adaptation in an annual legume, Chamaecrista fasciculata",Galloway L.F.,Evolution,00143820,53,6,1734-1743,1999-01-01,December 1999,50,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,42,10.1111/j.1558-5646.1999.tb04558.x,"The role of nuclear genes in local adaptation has been well documented. However, the role of maternally inherited cytoplasmic genes to the evolution of natural populations has been relatively unstudied. To evaluate the contribution of cytoplasmic and nuclear genomes and their interactions to local adaptation we created second-generation backcross hybrids between a Maryland and an Illinois population of the annual legume Chamaecrista fasciculata. Backcross progeny were planted in the sites native to each population for two years and we quantified germination, survivorship, fruit production, vegetative biomass, and cumulative fitness. We found limited evidence for the contribution of either cytoplasmic or nuclear genes to local adaptation. In Maryland plants had greater survivorship, biomass, fruit production, and cumulative fitness if their nuclear genome was composed predominately of native Maryland genes; cytoplasmic genes did not affect fitness. In Illinois local cytoplasm marginally enhanced fitness, whereas Maryland nuclear genes outperformed local nuclear genes. Interactions between cytoplasmic and nuclear genes influenced seed weight, vegetative biomass, and fitness and therefore may affect evolution of these characters. Genetic effects were stronger acting through seed size than directly on characters. However, seed size differences between the two populations were largely genetic and therefore selection on fitness components is likely to result in evolutionary change. The contribution of nuclear and cytoplasmic genes to fitness components varied across sites and years, suggesting that experiments should be replicated and conducted under natural conditions to understand the influence of these genomes and their interactions to population differentiation.",Cytonuclear interactions | Cytoplasmic DNA | Nuclear-cytoplasmic interaction,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033067534,SCOPUS_ID:0033067534,2-s2.0-0033067534,Epistatic interactions can lower the cost of resistance to multiple consumers,Bohannan B.J.M.,Evolution,00143820,53,1,292-295,1999-01-01,February 1999,51,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,43,10.1111/j.1558-5646.1999.tb05355.x,"It is widely assumed that resistance to consumers (e.g., predators or pathogens) comes at a 'cost,' that is, when the consumer is absent the resistant organisms are less fit than their susceptible counterparts. It is unclear what factors determine this cost. We demonstrate that epistasis between genes that confer resistance to two different consumers can alter the cost of resistance. We used as a model system the bacterium Escherichia coli and two different viruses (bacteriophages), T4 and λ, that prey upon E. coli. Epistasis tended to reduce the costs of multiple resistance in this system. However, the extent of cost savings and its statistical significance depended on the environment in which fitness was measured, whether the null hypothesis for gene interaction was additive or multiplicative, and subtle differences among mutations that conferred the same resistance phenotype.",Bacteria | Cost of resistance | Epistasis | Resistance | Viruses,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033067533,SCOPUS_ID:0033067533,2-s2.0-0033067533,"Color pattern evolution, assortative mating, and genetic differentiation in brightly colored butterflyfishes (Chaetodontidae)",McMillan W.O.,Evolution,00143820,53,1,247-260,1999-01-01,February 1999,128,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,44,10.1111/j.1558-5646.1999.tb05350.x,"In butterflyfishes (Chaetodontidae), color pattern evolves rapidly and is often the only morphological trait separating closely related species. Vivid coloration is frequently assumed to provide critical signals for mate recognition and mate choice, but few direct experimental tests are available. Here we analyze the relationship between color pattern change, mate choice, and genetic differentiation in a group of three very closely related allopatric butterfly fishes. We found that in only one member of this group, Chaetodon multicinctus, is color pattern evolution associated with mate preference and genetic divergence. For its two sister species, C. punctatofasciatus and C. pelewensis, color pattern change has not resulted in assortative mating (based on laboratory pairing experiments and field observations) or in significant mtDNA or allozyme differentiation. In a contact zone on reefs in the Solomon Islands and Papua New Guinea, hybridization between the two forms has nearly homogenized color pattern differences. Outside these areas, however, color pattern remains distinct. Genetic variation is homogeneous over a much larger geographic scale. Sequence variation in the tRNA-proline end of the mitochondrial control region and allozyme variation was distributed widely within C. punctatofasciatus and C. pelewensis, which suggests few constraints to mitochondrial or nuclear gene flow across the color pattern boundary. These contrasting patterns strongly suggest that selection is maintaining color pattern differences in allopatry in the face of potentially homogenizing levels of gene flow. The mating pattern data show that this selection is not operating on mate recognition in the strictest sense, but probably on some other aspect of the social system of these territorial fish. In this case, divergence in mating preference can follow color pattern evolution, but is not contemporaneous with it.",Hybrid zones | Marine fishes | Mate choice | Mitochondrial control-region,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033067532,SCOPUS_ID:0033067532,2-s2.0-0033067532,"Intertidal microhabitat and selection at Mpi: Interlocus contrasts in the northern acorn barnacle, Semibalanus balanoides",Schmidt P.S.,Evolution,00143820,53,1,135-146,1999-01-01,February 1999,104,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,45,10.1111/j.1558-5646.1999.tb05339.x,"Barnacles were sampled from various microhabitats in the rocky intertidal at multiple sites in two years. At sites in which there were large differences among microhabitats in temperature profiles, Mpi genotype frequencies were consistently and significantly different. Genotype frequencies for another allozyme locus (Gpi) as well as a DNA marker shown to be neutral (the mtDNA control region) were statistically homogeneous among thermal microhabitats at all sites in both years. The data indicate that temperature and/or desiccation mediated selection is operating at Mpi or a linked locus and that Mpi genotypes experience differential mortality in the various habitat types. If the relative fitness of genotypes is dependent on habitat type, the Mpi polymorphism may be actively maintained by a Levene model of balancing selection (Levene 1953). Because barnacle larvae are produced in abundance each year and spend five to eight weeks dispersing in the water column, there is little opportunity for the accumulation of adaptive divergence over the environmental grain size relevant in intertidal habitats. The Mpi polymorphism may be an important component of a suite of traits involved in the adaptation of barnacles to heterogeneous environments. Due to the relatively high concentration of mannose in a variety of algal groups, the metabolism of mannose may substantially affect individual performance and fitness in this and other species that feed on algae and phytoplankton. Because the Mpi locus is one of the most strongly polymorphic in marine organisms, these findings may be relevant for a diversity of other such species.",Balancing selection | Habitat variation | Mpi | Multiple locus comparisons | Semibalanus balanoides,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033067499,SCOPUS_ID:0033067499,2-s2.0-0033067499,Patterns of descent in clonal lineages and their multilocus fingerprints are resolved with combined gene genealogies,Carbone I.,Evolution,00143820,53,1,11-21,1999-01-01,February 1999,108,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,46,10.1111/j.1558-5646.1999.tb05329.x,"Clonal lineages in the filamentous ascomycete (fungi) Sclerotinia sclerotiorum were determined by analysis of genealogies of four loci: the intergenic spacer of the nuclear ribosomal repeat (IGS; approximately 4 kb), the translation elongation factor (EF-1α; approximately 300 bp), an anonymous region (44.11; approximately 700 bp), and the calmodulin gene (CAL; approximately 400 bp). Three of the four loci are physically unlinked. The combined analysis of the four loci provided the best estimate of phylogeny, which is consistent with a pattern of some recombination among clonal lineages against a background of predominant clonality. Comparison of gene genealogies with a phylogeny inferred from DNA fingerprints and a combined phylogeny of the entire dataset identified convergent or parallel changes in fingerprints. Analysis of the entire data matrix allowed us to resolve patterns of descent among clonal lineages that could not be inferred from fingerprints alone and to discern recent episodes of divergence that were not detected in gene genealogies. Prerequisites for applying this approach to other systems are a haploid context for inferring multiple gene genealogies (such as the mitochondrial genome) that indicate limited recombination and another data matrix that identifies recently evolved genotypes.",Clones | DNA fingerprints | Homoplasy | IGS | Microsatellites | Minisatellites | Recombination | Scler otinia sclerotiorum,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033067498,SCOPUS_ID:0033067498,2-s2.0-0033067498,The effective size of a hierarchically structured population,Nunney L.,Evolution,00143820,53,1,1-10,1999-01-01,February 1999,83,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,47,10.1111/j.1558-5646.1999.tb05328.x,"A knowledge of the effective size of a population (N(e)) is important in understanding its current and future evolutionary potential. Unfortunately, the effective size of a hierarchically structured population is not, in general, equal to the sum of its parts. In particular, the inbreeding structure has a major influence on N(e). Here I link N(e) to Wright's hierarchical measures of inbreeding, M(IS) and F(ST), for an island-structured population (or metapopulation) of size N(T). The influence of F(ST) depends strongly on the degree to which island productivity is regulated. In the absence of local regulation (the interdemic model), interdemic genetic drift reduces N(E). When such drift is combined with local inbreeding under otherwise ideal conditions, the effects of F(IS) and F(ST) are identical: increasing inbreeding either within or between islands reduces N(e), with N(e) = N(T)/[(1 + F(IS))(1 + F(ST)) - 2F(IS)F(ST)]. However, if islands are all equally productive because of local density regulation (the traditional island model), then N(e) = N(T)/[(1 + F(IS))(1 F(ST))] and the effect of F(ST) is reversed. Under the interdemic model, random variation in the habitat quality (and hence productivity) of islands act to markedly decrease N(e). This variation has no effect under the island model because, by definition, all islands are equally productive. Even when no permanent island structure exists, spatial differences in habitat quality can significantly increase the overall variance in reproductive success of both males and females and hence lower N(e). Each of these basic results holds when other nonideal factors are added to the model. These factors, deviations from a 1:1 sex ratio, greater than Poisson variance in female reproductive success, and variation in male mating success due to polygynous mating systems, all act to lower N(e). The effects of male and female variance on N(e) have important differences because only females affect island productivity. Finally, it is noted that to use these relationships, F(IS) and F(ST) must be estimated according to Wright's definition (and corrected to have a zero expectation under the null model). A commonly used partitioning (θ, θ(g)) can be biased if either island size or the number of islands is small.",Effective population size | Habitat quality | Inbreeding coefficient | Interdemic model | Island model | Metapopulation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033066647,SCOPUS_ID:0033066647,2-s2.0-0033066647,Chase-away sexual selection resistance to 'resistance',Rosenthal G.G.,Evolution,00143820,53,1,296-306,1999-01-01,1999,40,Journal,no,Note,100,2,2,22104,undefined,0,FALSE,48,10.2307/2640943,NA,Female preference | Interlocus contest evolution (ICE) | Mate choice | Motivation | Preexisting bias | Sexual selection,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033066644,SCOPUS_ID:0033066644,2-s2.0-0033066644,Genetic correlations between life-history and behavioral traits can cause reproductive isolation,Miyatake T.,Evolution,00143820,53,1,201-208,1999-01-01,February 1999,52,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,49,10.1111/j.1558-5646.1999.tb05345.x,"Reproductive isolation may often evolve as an indirect (pleiotropic) consequence of populations adapting to different environments or habitats. For example, niches that are temporally or seasonally offset can select for organisms with different developmental characteristics. These developmental differences can inadvertently cause reproductive isolation by a variety of means including shifts in mating activity patterns. Here, we show a genetic correlation between a life-history trait (developmental period) and a behavioral trait (time of mating) that causes significant premating isolation in the melon fly, Bactrocera cucurbitae (Diptera: Tephritidae). Fly lines selected for short and long developmental periods differ in their preferred times of mating during the evening. This difference translates into significant prezygotic isolation, as measured by mate choice tests. If the time of mating between two populations differed more than one hour, the isolation index was significantly higher than zero. These indicate that premating isolation can be established if the developmental period is divergently selected for. If such genetic correlations are ubiquitous in many organisms, multifarious divergent selection for life-history traits would often accelerate the evolution of reproductive isolation. We speculate that reproductive isolation may have been evolved via genetic correlations among time-related traits, for example, developmental period and time of mating, as in other organisms.",Bactrocera cucurbitae | Circadian rhythm | Genetic correlation | Mating behavior | Reproductive isolation | Speciation,all,All Open Access,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0033063231,SCOPUS_ID:0033063231,2-s2.0-0033063231,Did vicariance mold phenotypes of western North American fishes? Evidence from Gila River cyprinids,Douglas M.E.,Evolution,00143820,53,1,238-246,1999-01-01,February 1999,21,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,50,10.1111/j.1558-5646.1999.tb05349.x,"Pairwise, two- and three-way Mantel tests were used to evaluate a null hypothesis of no significant covariation when morphological features of three cyprinid fish taxa of the genus Gila were compared. Tests involved ecological conditions and past and present hydrography in the Gila River Basin of western North America. A vicariance hypothesis was the only model statistically proficient in explaining diversity of fish phenotypes. Of paleohydrographic reconstructions compared, those of the mid-Miocene and Pliocene epochs were significantly associated with present-day distributions of phenotypes. Of these, the Pliocene was paramount.",Fishes | Genus Gila | Geologic history | Hydrography | Mantel test | Vicariance | Western North America,all,All Open Access,NA,NA
