@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/33645809777,SCOPUS_ID:33645809777,2-s2.0-33645809777,Natural and anthropogenic variation in coarse wood among and within lakes,Marburg A.,Journal of Ecology,00220477,13652745,94,3,558-568,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01117.x,"Residential development is often concentrated near aquatic ecosystems and understanding riparian-littoral zone interactions is therefore critical for assessing its ecological effects. Introduction of wood from riparian forests into the littoral zone, where it becomes habitat for aquatic organisms, is an important, but poorly understood, process. We related the density of littoral coarse wood both among and within 45 lakes in Vilas County, Wisconsin, USA, to forest structure, abiotic drivers and land use. Among all lakes and among a subset of low-development lakes, the best predictor of the density of littoral coarse wood was the density of riparian coarse wood. At the within-lake (site) level, two alternative models explain variability in coarse wood abundance: as a function of exposure to wind and amount of riparian coarse wood or as a function of exposure to wind and land-use intensity. Both among and within lakes, areas more modified by humans had a lower density of littoral coarse wood. Conversely, areas with little (current) human impact were tremendously variable; some sites and lakes had abundant wood and others had virtually none. Contrary to previous studies, there was no relationship between living trees and coarse wood density, suggesting that riparian and littoral coarse wood densities may be strongly influenced by past disturbance, both human and natural. This study highlights the importance of cross boundary subsidies in understanding the impact of development on ecosystems. The concentration of residential development at the boundary between terrestrial and aquatic ecosystems appears to reduce the flow of coarse wood from forests to lakes. Loss of this resource may have negative consequences for lake biota and the aquatic food web. © 2006 The Authors.",61,Journal,ar,Article,100,3,3,Coarse woody debris | Coarse woody habitat | Cross boundary transfer | Land use | Land-water interaction | Littoral habitat | Near-shore ecology | Residential development | Riparian forest | Subsidies,29602,undefined,0,FALSE,NA,NA,60,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645807876,SCOPUS_ID:33645807876,2-s2.0-33645807876,The diversity and conservation of plant reproductive and dispersal functional traits in human-dominated tropical landscapes,Mayfield M.,Journal of Ecology,00220477,13652745,94,3,522-536,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01108.x,"Human-altered landscapes dominate the planet, yet little is known about their capacity to sustain plant functional diversity. Most conservation- orientated studies of such landscapes focus on species diversity, whereas less attention is given to functional traits and their conservation. We examine the functional diversity of herbaceous and shrubby plant communities in three forest habitats (understorey, tree-fall gaps and riverbanks) and three deforested habitats (pasture, roadside vegetation and pasture riverbanks), each replicated in three human-dominated landscapes in southern Costa Rica. We focus on six categorical traits related to forest regeneration, reproduction and dispersal: pollination mechanism, dispersal mechanism, growth form, fruit type, fruit size and seed size. We compared trait state richness and composition of each trait in forested and deforested habitats and how three pollination states (bat, bird and bee pollination) and three dispersal states (fur, bird and monkey dispersal) of conservation interest were distributed across these landscapes. Only one trait state was missing from forest, and none was missing from deforested habitats. Understorey and pasture were consistently trait state poor. Forested and deforested plots differed in trait state composition for all traits. Pasture riverbanks and road verges were compositionally similar to forest riverbanks and tree-fall gaps, for multiple traits. There were more compositional similarities between forested and deforested habitat types when abundance of individuals with a trait state was used as the basis for similarity measures than when the number of species with each trait state was used. Bat-, bird- and bee-pollinated plants and plants with bird- and monkey-dispersed fruits were most common in forest and pasture riverbanks whereas species with fur-dispersed seeds were more common in all deforested habitats. Functional diversity patterns were inconsistent across habitat types and locations but overall functional similarity was high between forested and deforested communities. Patterns of functional diversity were far more variable between habitats and landscapes than the consistent patterns found previously for species diversity. © 2006 The Authors.",63,Journal,ar,Article,100,3,3,Biodiversity conservation | Dispersal | Functional diversity | Growth form | Human-dominated countryside | Native herbaceous plants | Native shrubs | Pollination | Tropical deforestation,29602,undefined,0,FALSE,NA,NA,61,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645806561,SCOPUS_ID:33645806561,2-s2.0-33645806561,"The evolution of rewards: Seed dispersal, seed size and elaiosome size",Edwards W.,Journal of Ecology,00220477,13652745,94,3,687-694,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01116.x,"We examine the relationship between the reward offered to ants to disperse seeds (elaiosome size) and seed size, and the possible mechanisms that may generate this relationship in Australian plant species. We used seed and elaiosome sizes from our own data set containing 87 Acacia species, supplemented with 22 species from a previously published data set, and 98 'Other species' from 51 genera in 25 families, also from published data. The relationship between ln(elaiosome size) and ln(seed size) was determined using standard major axis (SMA) regression for both data sets. For the Other data set we also determined the relationship among species independent of the differences between genera, among genera independent of the differences between families, among genera and among families. We used SMA to test for differences in slopes between groups. We found a significant common slope amongst all subsets of the larger data set. The estimated common slope and the 95% confidence interval for the relationship between ln(elaiosome size) and ln(seed size) across all data sets fell above one (1.24, 95%CI = 1.17-1.32), suggesting positive allometry. Slopes were also significantly positive and strikingly similar between the Acacia species data set and the Other species data sets. Similar positive allometry was shown in the 'other' species data set among genera and families, and among species independent of genus means ('species effects'). Significant and consistent relationships between taxonomic levels, independent of relationships at other levels, along with significant relationships at the species level, and similarity of slopes, suggest independent convergence towards an underlying functional relationship that has persisted over long evolutionary periods. Our results therefore suggest that ants have been agents of selection on seed traits. Such a functional relationship might result from a trade-off in ant foraging behaviour between the benefit of the reward (elaiosome) and the cost of the dispersal (determined by seed size). Slopes > 1 would then suggest that ants need more than proportionally larger rewards to remove larger seeds. © 2006 The Authors.",57,Journal,ar,Article,100,3,3,Elaiosome size | Functional relationship | Phylogenetic effects | Seed dispersal | Seed size,29602,undefined,1,TRUE,all,All Open Access,62,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645806342,SCOPUS_ID:33645806342,2-s2.0-33645806342,Herbivore-induced plant volatiles induce an indirect defence in neighbouring plants,Kost C.,Journal of Ecology,00220477,13652745,94,3,619-628,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01120.x,"Many plant species respond to herbivory with increased emission of volatile organic compounds (VOCs): these attract carnivorous arthropods and thereby function as an indirect defence mechanism. Whether neighbouring plants can 'eavesdrop' on such airborne cues and tailor their defences accordingly, remains controversial. We used Lima bean plants (Phaseolus lunatus) to investigate whether herbivore-induced VOCs induce another indirect defence strategy, i.e. the secretion of extrafloral nectar (EFN) in conspecific plant neighbours, and whether this enhances the defence status of the receiving plant under natural conditions. EFN secretion was induced by VOCs released from herbivore-damaged bean tendrils as well as by a synthetic VOC mixture resembling the natural one. One constituent of the herbivore-induced blend - the green leaf volatile (3Z)-hex-3-enyl acetate - was sufficient to elicit the defence reaction. A long-term experiment comparing the defensive effect of EFN alone with the VOC-mediated effect (EFN induction plus attraction of plant defenders) suggested that Lima bean benefits from both indirect defences. Repeated treatment of tendrils with either an artificial blend of VOCs or with EFN led to the attraction of a higher cumulative number of predatory and parasitoid insects (i.e. ants and wasps) as well as to less herbivore damage and an increased production of inflorescences and leaves. Our results demonstrate that one indirect defence mechanism can induce another one in conspecific plants, and that Lima bean plants can benefit from this VOC-induced EFN secretion under natural conditions. Both extrafloral nectaries and the capability to release VOCs upon herbivory are present in many plant taxa and airborne signalling may thus represent a common mechanism for regulating the secretion of EFN in plant parts which face an increased risk of herbivory. © 2006 The Authors.",222,Journal,ar,Article,100,2,2,Airborne signalling | Ants | Extrafloral nectar | Herbivore-induced plant volatiles | Herbivory (3Z)-hex-3-enyl acetate | Indirect defence | Lima bean | Mexico | Plant-plant communication,29602,undefined,0,FALSE,NA,NA,63,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645803645,SCOPUS_ID:33645803645,2-s2.0-33645803645,The role of wood density and stem support costs in the growth and mortality of tropical trees,King D.,Journal of Ecology,00220477,13652745,94,3,670-680,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01112.x,"The rapid growth rates of light-demanding tree species have been attributed in part to their low-density, low-cost stems. We evaluated the influence of light and biomass support costs on growth rates of trees 8-25 cm in diameter at breast height (d.b.h.) among 21 species differing in wood density in two aseasonal rain forests. Measurements of crown width, tree height, d.b.h. and wood density (ρ) were used to estimate the stem biomass (Ms) of a standard-sized tree (17 m tall and 16 m2 in crown area), i.e. the cost in stem biomass of supporting a given sized crown at a given height. The species showed a three-fold range in support cost, which was highly correlated with wood density (Ms ∝ ρ0.77, r2 = 0.72 for the log-transformed relationship). This relationship is due to the high interspecific variation in wood density and the fact that the stem diameter of the standard-sized tree increased only slightly with decreasing wood density, i.e. light-wooded species did not compensate for their lighter, weaker wood by substantially increasing stem thickness. Mean growth rate per species showed a 10-fold range and increased with the fraction of trees at least partly in gaps (gap fraction), the reciprocal of support cost (1/Ms), and the reciprocal of wood density (1/ρ). The relationship between mean growth rate and 1/Ms was particularly strong when one outlier was excluded (r2 = 0.88) and among the Dipterocarpaceae (r2 = 0.89). Log(mortality rate), as determined for all trees per species ≥ 1 cm d.b.h., increased linearly with 1/Ms, 1/ρ and gap fraction. These results suggest an important role for wood density and support costs in the classic tradeoff between rapid growth and increased risks of damage and death. © 2006 The Authors.",260,Journal,ar,Article,100,4,4,Demography | Life-history strategies | Mechanical support costs | Tree architecture | Tropical rain forest | Wood density,29602,undefined,1,TRUE,all,All Open Access,64,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645802839,SCOPUS_ID:33645802839,2-s2.0-33645802839,Why are there so many small plants? Implications for species coexistence,Aarssen L.,Journal of Ecology,00220477,13652745,94,3,569-580,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01128.x,"The prominently right-skewed distribution of species sizes has been the subject of a large literature in animal ecology, but has received comparatively little attention from plant ecologists. It is evident that not all explanations that have been offered for animals are directly applicable to plants. We suggest three hypotheses that require further study in the interpretation of size-dependent species richness in plants. These hypotheses are all based on mechanisms that have generated, for smaller plants, a greater historical opportunity for speciation: (i) large adult plant size confers significant adaptation primarily in habitat types that have been relatively uncommon in space, across evolutionary time; (ii) relatively small species are more widely differentiated from each other in the environmental qualities defining their niches, many of which are made possible by the mere presence of larger species residing in the same habitat; and (iii) compared with large species, smaller species generally have higher fecundity allocation, i.e. they can produce a greater number of offspring per unit plant size per unit time, which generally confers a higher premium under most circumstances of natural selection, thus generating a potentially greater number of descendant individuals, and derived species. We discuss the implications of these hypotheses in addressing an underlying paradox in plant competition/coexistence theory, i.e. that large adult size is assumed to be the principal trait that confers competitive ability yet, even in those habitat types where competition is assumed to reach the highest levels of intensity within vegetation, the vast majority of the resident species are, nevertheless, relatively small. © 2006 The Authors.",87,Journal,ar,Article,100,3,3,Coexistence | Competition | Competitive ability | Fecundity allocation | Fitness | Habitat availability | Niche | Size distribution | Speciation | Species diversity | Species pool,29602,undefined,1,TRUE,all,All Open Access,65,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645800812,SCOPUS_ID:33645800812,2-s2.0-33645800812,Transient facilitative effects of heather on Scots pine along a grazing disturbance gradient in Scottish moorland,Brooker R.W.,Journal of Ecology,00220477,13652745,94,3,637-645,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01129.x,"Facilitation between neighbouring plants can promote species survival and regulate community composition. However, the role of facilitation varies along environmental severity gradients. It is important to understand the shape of this relationship to improve our ability to predict the impact of a changing environment on biodiversity. We used Scots pine saplings growing within heather to examine the shape of the relationship between facilitative interactions (protection from browsing) and the severity of the environment (deer browsing intensity). We also investigated whether protection from browsing translated into a biomass response of saplings. In the first winter following planting heather had a facilitative effect on saplings by reducing the probability of browsing. This effect was strongest at intermediate deer browsing intensities, thus producing a hump-backed relationship between facilitative effects and the severity of the environment. Protection from browsing did not lead to longer-term biomass gains for the saplings. The competitive effects of heather on sapling growth therefore outweighed the beneficial effects of protection from browsing. These results provide much-needed information on the shape of the severity-interactions relationship with respect to a key natural disturbance phenomenon (herbivory), and demonstrate that an observable interaction relationship does not necessarily translate into a biomass response. This illustrates the complex and potentially transient nature of plant-plant interactions, and the potential difficulty that would be associated with using shelter effects of heather as a management tool to promote Scots pine regeneration. © 2006 The Authors.",70,Journal,ar,Article,100,4,4,Browsing | Competition importance | Competition intensity | Deer | Facilitation | Heather Calluna vulgaris | Herbivory | Positive plant interactions | Saplings | Scots pine Pinus sylvestris,29602,undefined,0,FALSE,NA,NA,66,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645799727,SCOPUS_ID:33645799727,2-s2.0-33645799727,Ecological correlates of range structure in rare and scarce British plants,Pocock M.,Journal of Ecology,00220477,13652745,94,3,581-596,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01123.x,"The distribution patterns of 391 rare and scarce British plants (species recorded in 100 or fewer 10 x 10 km squares) were characterized by their distributional area (area of occupancy at 1-km scale: AOO1) and levels of aggregation (as reflected in fractal dimensions measured across two scales: D1-10 and D10-100). Eighteen plant traits were tested for relationships to AOO, and to fractal dimension while controlling for AOO. These included both directly heritable traits (e.g. life-form) and emergent properties that are, at most, indirectly heritable (e.g. typical local density). The latter set included an index of net distributional change and an index of range dynamism. Only two traits, habitat preference and local abundance, were significantly related to AOO1, but about half were associated with fractal dimension. Relatively aggregated fine-scale distributions (high D1-10) were related to high local abundance, lack of specialized, long-distance dispersal mechanisms, habitat preference and an increasing range size with relatively few local extinctions (i.e. a positive index of change with low dynamism). Relatively aggregated coarse-scale distributions (high D10-100) were related to the use of insect pollinators, obligate outcrossing, habitat preference and relatively stable ranges (low dynamism). Multivariate analyses of subsets of conceptually related variables showed that few variables interacted to affect distributional variables. A highly significant negative relationship between dynamism and fractal dimension appears to be driven primarily by high rates of local extinction, leading to relatively scattered, diffuse range structures. Furthermore, it suggests that recent population trends may be inferred from snapshots of contemporary distribution patterns. The role and interpretation of phylogenetically informed analyses in studies such as this are debatable. However, we found similar relationships in both phylogenetically informed and conventional analyses for all variables except pollination vector (a strongly conserved trait). The spatial pattern of plant species distributions is associated with a range of ecological traits, particularly those describing past changes in distribution. The analysis of distribution patterns therefore has the potential to inform future conservation effort. © 2006 The Authors.",35,Journal,ar,Article,100,5,5,Area of occupancy | Change | Distribution pattern | Dynamism | Fractal,29602,undefined,1,TRUE,all,All Open Access,67,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645799500,SCOPUS_ID:33645799500,2-s2.0-33645799500,Ecosystem science and human-environment interactions in the Hawaiian archipelago,Vitousek P.,Journal of Ecology,00220477,13652745,94,3,510-521,2006-05-01,May 2006,10.1111/j.1365-2745.2006.01119.x,"Tansley's ecosystem concept remains a vital framework for ecological research in part because the approach facilitates interdisciplinary analyses of ecological systems. Features of the Hawaiian Islands - particularly the nearly orthogonal variation in many of the factors that control variation among ecosystems elsewhere - make the archipelago a useful model system for interdisciplinary research designed to understand fundamental controls on the state and dynamics of ecosystems, and their consequences for human societies. Analyses of rain forest sites arrayed on a substrate age gradient from c. 300 years to over 4 million years across the Hawaiian archipelago demonstrate that the sources of calcium and other essential cations shift from > 80% rock-derived in young sites to > 80% derived from marine aerosol on substrates older than 100 000 years. Rock-derived phosphorus is retained longer within ecosystems, but eventually long-distance transport of continental dust from Asia becomes the most important source of phosphorus. A biogeochemical feedback from low nutrient availability to efficient resource use by trees to slow decomposition and nutrient regeneration accentuates the geochemically driven pattern of low phosphorus availability and phosphorus limitation to net primary productivity in the oldest site. Variations in ecosystem biogeochemistry across the archipelago shaped the development and sustainability of Polynesian agricultural systems in the millennium between their discovery of Hawai'i and contact by Europeans. Irrigated pondfields were largely confined to stream valleys on the older islands, while rain-fed dryland systems occupied a narrow zone of fertile, well-watered soils on the younger islands. The ecosystem approach often represents the most appropriate level of organization for analyses of human influences on ecological systems; it can play a central role in the design and analysis of alternative agricultural, industrial and residential systems that could reduce the human footprint on the Earth. © 2006 The Author.",31,Journal,ar,Article,100,1,1,Chronosequence | Ecosystems | Hawai'i | Landscape development | Plant-soil feedbacks,29602,undefined,1,TRUE,all,All Open Access,68,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645093163,SCOPUS_ID:33645093163,2-s2.0-33645093163,Virus infection and grazing exert counteracting influences on survivorship of native bunchgrass seedlings competing with invasive exotics,Malmstrom C.M.,Journal of Ecology,00220477,13652745,94,2,264-275,2006-03-01,March 2006,10.1111/j.1365-2745.2006.01101.x,"1 Invasive annual grasses introduced by European settlers have largely displaced native grassland vegetation in California and now form dense stands that constrain the establishment of native perennial bunchgrass seedlings. Bunchgrass seedlings face additional pressures from both livestock grazing and barley and cereal yellow dwarf viruses (B/CYDVs), which infect both young and established grasses throughout the state. 2 Previous work suggested that B/CYDVs could mediate apparent competition between invasive exotic grasses and native bunchgrasses in California. 3 To investigate the potential significance of virus-mediated mortality for early survivorship of bunchgrass seedlings, we compared the separate and combined effects of virus infection, competition and simulated grazing in a field experiment. We infected two species of young bunchgrasses that show different sensitivity to B/CYDV infection, subjected them to competition with three different densities of exotic annuals crossed with two clipping treatments, and monitored their growth and first-year survivorship. 4 Although virus infection alone did not reduce first-year survivorship, it halved the survivorship of bunchgrasses competing with exotics. Within an environment in which competition strongly reduces seedling survivorship (as in natural grasslands), virus infection therefore has the power to cause additional seedling mortality and alter patterns of establishment. 5 Surprisingly, clipping did not reduce bunchgrass survivorship further, but rather doubled it and disproportionately increased survivorship of infected bunchgrasses. 6 Together with previous work, these findings show that B/CYDVs can be potentially powerful elements influencing species interactions in natural grasslands. 7 More generally, our findings demonstrate the potential significance of multitrophic interactions in virus ecology. Although sometimes treated collectively as plant 'predators', viruses and herbivores may exert influences that are distinctly different, even counteracting. © 2006 British Ecological Society.",55,Journal,ar,Article,100,4,4,Apparent competition | Barley yellow dwarf virus | Grazing | Invasive species | Pathogen,29602,9983373,0,FALSE,all,All Open Access,69,BIO,Directorate for Biological Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/33645090669,SCOPUS_ID:33645090669,2-s2.0-33645090669,Interactions between an above-ground plant parasite and below-ground ectomycorrhizal fungal communities on pinyon pine,Mueller R.,Journal of Ecology,00220477,13652745,94,2,276-284,2006-03-01,March 2006,10.1111/j.1365-2745.2006.01105.x,"1 Recent research has demonstrated important linkages between above- and below-ground components of terrestrial ecosystems, but the relationships between aerial parasitic plants, such as dwarf mistletoes, and below-ground organisms, such as mycorrhizal fungi, have not been examined in detail. 2 We examined the relationship between dwarf mistletoe infection, host vigour and the ectomycorrhizal colonization and fungal community composition of pinyon pine (Pinus edulis) using a combination of field observations and glasshouse studies. 3 High levels of dwarf mistletoe infection were not associated with increased mortality or needle loss of infected pinyons, but infected trees had lower shoot growth. 4 Ectomycorrhizal colonization was positively associated with dwarf mistletoe infection severity at two sites in two years. In addition, the ectomycorrhizal fungal community structure of trees with low, intermediate and high levels of dwarf mistletoe were significantly different, primarily due to a shift in the dominance of ascomycete fungi. 5 These higher levels of ectomycorrhizal colonization were associated with increased fungal inoculum under the crowns of pinyons heavily infected with dwarf mistletoe. In addition, 33% more pinyon seedlings were found in the understories of mistletoe-infected trees than uninfected trees. 6 These findings point to complex multi-trophic interactions between the above-ground and below-ground communities of pinyon pine, and suggest that a detailed understanding of host-parasite relationships may require study of other symbionts associated with the host. © 2006 British Ecological Society.",35,Journal,ar,Article,100,2,2,Arceuthobium divaricatum | Dwarf mistletoe | Ectomycorrhizas | Parasitism | Seedling establishment,29602,undefined,1,TRUE,all,All Open Access,70,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645086861,SCOPUS_ID:33645086861,2-s2.0-33645086861,Illumination-size relationships of 109 coexisting tropical forest tree species,Sheil D.,Journal of Ecology,00220477,13652745,94,2,494-507,2006-03-01,March 2006,10.1111/j.1365-2745.2006.01111.x,"1 Competition for light is a central issue in ecological questions concerning forest tree differentiation and diversity. Here, using 213 106 individual stem records derived from a national survey in Ghana, West Africa, we examine the relationship between relative crown exposure, ontogeny and phylogeny for 109 canopy species. 2 We use a generalized linear model (GLM) framework to allow interspecific comparisons of crown exposure that control for stem-size. For each species, a multinomial response model is used to describe the probabilities of the relative canopy illumination classes as a function of stem diameter. 3 In general, and for all larger stems, canopy-exposure increases with diameter. Five species have size-related exposure patterns that reveal local minima above 5 cm d.b.h., but only one, Panda oleosa, shows a local maximum at a low diameter. 4 The pattern of species exposures at 10 cm diameter is consistent with two overlapping groups, of which the smaller (21 species, including most pioneers) is generally better exposed. 5 Relative illumination rankings amongst species are significantly maintained over a wide range of stem sizes. Species that are well exposed at small diameters are therefore also more likely to be well exposed at larger diameters, although two species in the most exposed 25% of species at 10 cm d.b.h. drop to the lowest illumination quartile at 40 cm d.b.h., and three demonstrate the opposite (low-to-high) pattern. 6 Species capable of achieving the largest diameters are generally recorded less frequently in shade than are smaller species, even when compared as saplings, suggesting that species achieving large mature sizes are generally shade intolerant when small. Controlling for phylogeny reveals that this relationship holds across independent lineages. 7 We also find evidence that the range of strategies encountered is influenced by disturbance regimes. 8 We interpret our results as indicating a continuum of strategies that reflect an evolutionary trade-off between a species' mature size and its general shade-tolerance, in combination with differentiation based on disturbance based opportunities. Species that appear similar can therefore remain ecologically distinct over their lifetimes. © 2006 British Ecological Society.",45,Journal,ar,Article,100,5,5,Allometry | Canopy-position | Competitive-exclusion | Exposure | Guilds | Ontogeny | Phylogenetic-regression | Rain forest | Shade-tolerance | Trade-off,29602,undefined,1,TRUE,all,All Open Access,71,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645085567,SCOPUS_ID:33645085567,2-s2.0-33645085567,Sapling size influences shade tolerance ranking among southern boreal tree species,Kneeshaw D.,Journal of Ecology,00220477,13652745,94,2,471-480,2006-03-01,March 2006,10.1111/j.1365-2745.2005.01070.x,"1 Traditional rankings of shade tolerance of trees make little reference to individual size. However, greater respiratory loads with increasing sapling size imply that larger individuals will be less able to tolerate shade than smaller individuals of the same species and that there may be shifts among species in shade tolerance with size. 2 We tested this hypothesis using maximum likelihood estimation to develop individual-tree-based models of the probability of mortality as a function of recent growth rate for seven species: trembling aspen, paper birch, yellow birch, mountain maple, white spruce, balsam fir and eastern white cedar. 3 Shade tolerance of small individuals, as quantified by risk of mortality at low growth, was mostly consistent with traditional shade tolerance rankings such that cedar > balsam fir > white spruce > yellow birch > mountain maple = paper birch > aspen. 4 Differences in growth-dependent mortality were greatest between species in the smallest size classes. With increasing size, a reduced tolerance to shade was observed for all species except trembling aspen and thus species tended to converge in shade tolerance with size. At a given level of radial growth larger trees, apart from aspen, had a higher probability of mortality than smaller trees. 5 Successional processes associated with shade tolerance may thus be most important in the seedling stage and decrease with ontogeny. © 2006 British Ecological Society.",91,Journal,ar,Article,100,4,4,Boreal forest | Carbon balance | Ontogeny | Québec (Canada) | Radial growth | Sapling mortality | Shade tolerance | Succession,29602,undefined,1,TRUE,all,All Open Access,72,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645085035,SCOPUS_ID:33645085035,2-s2.0-33645085035,Short- and long-term effects of changes in reindeer grazing pressure on tundra heath vegetation,Olofsson J.,Journal of Ecology,00220477,13652745,94,2,431-440,2006-03-01,March 2006,10.1111/j.1365-2745.2006.01100.x,"1 Previous studies of plant-herbivore interactions have typically focused either on short-term or long-term effects. By directly comparing effects at different temporal scales, I studied whether short-term experiments provide good indications of the long-term effects of herbivory. 2 I reciprocally transplanted turfs of tundra heath vegetation within areas covered by a long-term (40 years) reindeer manipulation experiment, in order to examine the effects of all possible permutations of light, moderate and heavy grazing pre- and post-transplantation. 3 The effects of a short-term (three growing seasons) increase in reindeer grazing pressure gave good qualitative indications of most of the long-term effects of grazing on plant biomass, species richness, moss cover and lichen cover. In contrast, reducing grazing pressure on previously heavily grazed vegetation had no significant effects on any of these variables over the same time-scale. 4 Although few effects on individual species were recorded from the short-term manipulations, all those that were significant were qualitatively similar to the long-term responses of the respective species to herbivory. 5 The grass-dominated vegetation from the heavily grazed area changed little when grazing and trampling pressure were reduced for 3 years. In contrast, the dwarf shrub-dominated vegetation in the lightly grazed area changed rapidly into grasslands when the grazing pressure was enhanced. 6 Re-establishment of dwarf shrubs appears to be both seed and microsite limited, but it appears that dwarf shrubs may be able to re-establish in previously heavily grazed vegetation in the absence of reindeer. 7 Transitions from moss- or dwarf shrub-dominated ecosystems to grass-dominated ecosystems are currently occurring at different locations in boreal, arctic and alpine regions due to atmospheric nitrogen deposition and livestock grazing. This loss of habitat may be reversible, given a relatively long time frame. © 2006 British Ecological Society.",99,Journal,ar,Article,100,1,1,Herbivory | Long-term grazing | Reindeer | Reversible vegetation states | Seed banks | Seedling establishment | Short-term grazing | Tundra,29602,undefined,1,TRUE,all,All Open Access,73,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/33645080176,SCOPUS_ID:33645080176,2-s2.0-33645080176,Quantification of neighbourhood-dependent plant growth by Bayesian hierarchical modelling,Schneider M.,Journal of Ecology,00220477,13652745,94,2,310-321,2006-03-01,March 2006,10.1111/j.1365-2745.2005.01079.x,"1 The effects of neighbours on the growth of individual plants are fundamental to dynamics in plant populations and can be described by means of mathematical functions, so-called competition kernels, in formal spatiotemporal models. Little is known about the form and components such functions should have. 2 We evaluate some properties of kernel functions using data on the growth of Arabidopsis thaliana plants in replicated, even-aged stands of many individuals. Because of the essential non-independence of plant growth in stands, we employed a Bayesian hierarchical modelling approach to estimate values and uncertainties of kernel parameters in location-dependent models of interacting plants. 3 During the experiment plant size and a simple measure of neighbourhood crowding became strongly correlated, plants tending to be small where local crowding was intense, indicating that local competition was an important process in the growth of the plants. 4 Competitive interactions between plants of different sizes were strongly asymmetric, the larger individual acquiring a disproportionately greater share of resources. Competition increased with plant size and attenuated rapidly at distances of a few centimetres, but the exact shape of the attenuation function was less important. 5 Kernel functions with the same kind of structural features were similar in their predictive ability. However, a simple zone-of-influence model, based on overlap of pairs of individuals, with competition favouring the larger individual, was arguably the most parsimonious. 6 Neighbourhood competition in stands of even-aged plants may be successfully captured with relatively simple kernel functions. The results should inform and enhance the formal theory of spatiotemporal plant population and community dynamics. Bayesian hierarchical modelling is a powerful tool with which to analyse complex, spatially dependent data, and has potential as a widely applicable statistical approach for plant ecology. © 2006 British Ecological Society.",40,Journal,ar,Article,100,3,3,Arabidopsis thaliana | Bayesian statistics | Competition kernel | Competitive asymmetry | Gompertz growth | Local competition | Markov Chain Monte Carlo | MCMC | Neighbourhood | Spatial interactions,29602,undefined,1,TRUE,all,All Open Access,74,NA,NA
