@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,4,https://api.elsevier.com/content/author/author_id/6506437026,6506437026,Lozano-Vilano M.,Lozano-Vilano,María De Lourdes,M.D.L.,true,60025417,48,NA
true,5,https://api.elsevier.com/content/author/author_id/35609537100,35609537100,González-Acosta A.,González-Acosta,Adrián F.,A.F.,true,60004432,48,NA
true,6,https://api.elsevier.com/content/author/author_id/57202237680,57202237680,Inzunza-Beltrán H.,Inzunza-Beltrán,Héctor Manuel,H.M.,true,60012676,48,NA
true,1,https://api.elsevier.com/content/author/author_id/57202235414,57202235414,Nicolino A.,Nicolino,Ana M.,A.M.,true,60033403,49,NA
true,2,https://api.elsevier.com/content/author/author_id/26029703700,26029703700,Bionda C.,Bionda,Clarisa de L.,C.d.L.,true,60033403,49,NA
true,3,https://api.elsevier.com/content/author/author_id/16837082100,16837082100,Salas N.,Salas,Nancy E.,N.E.,true,60033403,49,NA
true,4,https://api.elsevier.com/content/author/author_id/7102757211,7102757211,Martino A.,Martino,Adolfo L.,A.L.,true,60033403,49,NA
true,1,https://api.elsevier.com/content/author/author_id/37041271900,37041271900,Castellanos-Barliza J.,Castellanos-Barliza,Jeiner,J.,true,60052098,50,NA
true,2,https://api.elsevier.com/content/author/author_id/35223477400,35223477400,León-Peláez J.D.,León-Peláez,Juan Diego,J.D.,true,60052098,50,NA
true,3,https://api.elsevier.com/content/author/author_id/57202231701,57202231701,Armenta-Martínez R.,Armenta-Martínez,Rosalba,R.,true,60064735,50,NA
true,4,https://api.elsevier.com/content/author/author_id/57202229565,57202229565,Barranco-Pérez W.,Barranco-Pérez,Willinton,W.,true,60064735,50,NA
true,5,https://api.elsevier.com/content/author/author_id/57202238843,57202238843,Caicedo-Ruíz W.,Caicedo-Ruíz,William,W.,true,60064735,50,NA
true,1,https://api.elsevier.com/content/author/author_id/55706645600,55706645600,Medellín-Mora J.,Medellín-Mora,Johanna,J.,true,60001282,51,NA
true,2,https://api.elsevier.com/content/author/author_id/55196689100,55196689100,Escribano R.,Escribano,Rubén,R.,true,60001282,51,NA
true,3,https://api.elsevier.com/content/author/author_id/7403515168,7403515168,Schneider W.,Schneider,Wolfgang,W.,true,60001282,51,NA
true,4,https://api.elsevier.com/content/author/author_id/55189683400,55189683400,Correa-Ramírez M.,Correa-Ramírez,Marco,M.,true,60041483,51,NA
true,5,https://api.elsevier.com/content/author/author_id/7006704850,7006704850,Campos N.,Campos,Nestor,N.,true,60172336,51,NA
true,1,https://api.elsevier.com/content/author/author_id/36730804700,36730804700,Andrade-Vieira L.F.,Andrade-Vieira,Larissa Fonseca,L.F.,true,60017841,52,NA
true,2,https://api.elsevier.com/content/author/author_id/56106185900,56106185900,Botelho C.M.,Botelho,Carolina Mastella,C.M.,true,60028426,52,NA
true,3,https://api.elsevier.com/content/author/author_id/56927846100,56927846100,Pinheiro C.A.,Pinheiro,Carlos Alexandre,C.A.,true,60028426,52,NA
true,4,https://api.elsevier.com/content/author/author_id/55909283800,55909283800,Pinheiro P.F.,Pinheiro,Patrícia Fontes,P.F.,true,60028426,52,NA
true,5,https://api.elsevier.com/content/author/author_id/18134148200,18134148200,Laviola B.G.,Laviola,Bruno Galvêas,B.G.,true,60009625,52,NA
true,6,https://api.elsevier.com/content/author/author_id/36953326100,36953326100,Praça-Fontes M.M.,Praça-Fontes,Milene Miranda,M.M.,true,60028426,52,NA
true,1,https://api.elsevier.com/content/author/author_id/57202233200,57202233200,Morantes-Toloza J.,Morantes-Toloza,Javier Leonardo,J.L.,true,60033545,53,NA
true,2,https://api.elsevier.com/content/author/author_id/6507049064,6507049064,Renjifo L.,Renjifo,Luis Miguel,L.M.,true,60033545,53,NA
true,1,https://api.elsevier.com/content/author/author_id/57202228906,57202228906,Salcedo J.,Salcedo,Jessica,J.,true,120568187,54,NA
true,2,https://api.elsevier.com/content/author/author_id/57202232468,57202232468,Coello D.,Coello,Dialhy,D.,true,120568187,54,NA
true,1,https://api.elsevier.com/content/author/author_id/6603820092,6603820092,Monge-Nájera J.,Monge-Nájera,Julián,J.,true,60113197,55,NA
true,1,https://api.elsevier.com/content/author/author_id/57087133300,57087133300,De la Cruz-Torres J.,De la Cruz-Torres,Jonathan,J.,true,60032442,56,NA
true,2,https://api.elsevier.com/content/author/author_id/35609537100,35609537100,González-Acosta A.F.,González-Acosta,Adrián F.,A.F.,true,60004432,56,NA
true,3,https://api.elsevier.com/content/author/author_id/57086374100,57086374100,Martínez-Pérez J.A.,Martínez-Pérez,José A.,J.A.,true,60005058,56,NA
true,1,https://api.elsevier.com/content/author/author_id/6506444701,6506444701,Trujillo-Narcía A.,Trujillo-Narcía,Antonio,A.,true,100734953,57,NA
true,2,https://api.elsevier.com/content/author/author_id/8554101700,8554101700,Rivera-Cruz M.,Rivera-Cruz,María del Carmen,M.d.C.,true,60006537,57,NA
true,3,https://api.elsevier.com/content/author/author_id/57193015435,57193015435,Trujillo-Rivera E.,Trujillo-Rivera,Eduardo Antonio,E.A.,true,60003088,57,NA
true,4,https://api.elsevier.com/content/author/author_id/57202236931,57202236931,Garrigos A.,Garrigos,Antonio Roldán,A.R.,true,60002240,57,NA
true,1,https://api.elsevier.com/content/author/author_id/55775692500,55775692500,Aguirre-Acosta N.,Aguirre-Acosta,Natalia,N.,true,60014865,58,NA
true,2,https://api.elsevier.com/content/author/author_id/55774931100,55774931100,Botero-Echeverri J.E.,Botero-Echeverri,Jorge Eduardo,J.E.,true,118264294,58,NA
true,1,https://api.elsevier.com/content/author/author_id/57062017500,57062017500,Villa P.,Villa,Pedro Manuel,P.M.,true,60013918,59,NA
true,2,https://api.elsevier.com/content/author/author_id/57202234484,57202234484,Cardinelli L.,Cardinelli,Lucas de Siqueira,L.d.S.,true,60001084,59,NA
true,3,https://api.elsevier.com/content/author/author_id/36662541000,36662541000,Magnago L.,Magnago,Luiz Fernando,L.F.,true,60025637,59,NA
true,4,https://api.elsevier.com/content/author/author_id/56820185800,56820185800,Heringer G.,Heringer,Gustavo,G.,true,60013918,59,NA
true,5,https://api.elsevier.com/content/author/author_id/35731630200,35731630200,Martins S.,Martins,Sebastião Venâncio,S.V.,true,60013918,59,NA
true,6,https://api.elsevier.com/content/author/author_id/56640817400,56640817400,Campos P.,Campos,Prímula Viana,P.V.,true,60013918,59,NA
true,7,https://api.elsevier.com/content/author/author_id/57202240129,57202240129,Rodrigues A.,Rodrigues,Alice Cristina,A.C.,true,60013918,59,NA
true,8,https://api.elsevier.com/content/author/author_id/14219591000,14219591000,Neri A.,Neri,Andreza Viana,A.V.,true,60013918,59,NA
true,9,https://api.elsevier.com/content/author/author_id/13204453100,13204453100,Meira-Neto J.,Meira-Neto,João Augusto Alves,J.A.A.,true,60013918,59,NA
true,1,https://api.elsevier.com/content/author/author_id/55977326100,55977326100,Arellano-Covarrubias A.,Arellano-Covarrubias,Arturo,A.,true,60032442,60,NA
true,2,https://api.elsevier.com/content/author/author_id/6506197459,6506197459,Llorente-Bousquets J.,Llorente-Bousquets,Jorge,J.,true,60032442,60,NA
true,3,https://api.elsevier.com/content/author/author_id/56013874400,56013874400,Luis-Martínez A.,Luis-Martínez,Armando,A.,true,60032442,60,NA
true,1,https://api.elsevier.com/content/author/author_id/23478198800,23478198800,Ramírez-Albores J.,Ramírez-Albores,Jorge E.,J.E.,true,60002281,61,NA
true,2,https://api.elsevier.com/content/author/author_id/23489788800,23489788800,Pérez-Suárez M.,Pérez-Suárez,Marlín,M.,true,60002281,61,NA
true,1,https://api.elsevier.com/content/author/author_id/57202229067,57202229067,Castro K.D.G.,Castro,Karla Denisse García,K.D.G.,true,60008943,62,NA
true,2,https://api.elsevier.com/content/author/author_id/56005058000,56005058000,Romo-Campos R.d.L.,Romo-Campos,Rosa de Lourdes,R.d.L.,true,60008943,62,NA
true,3,https://api.elsevier.com/content/author/author_id/57202230794,57202230794,Pereira C.J.,Pereira,César Jacobo,C.J.,true,60008943,62,NA
true,4,https://api.elsevier.com/content/author/author_id/57202235246,57202235246,Gómez-Rubio R.,Gómez-Rubio,Raúl,R.,true,60008943,62,NA
true,1,https://api.elsevier.com/content/author/author_id/57202234269,57202234269,Fontana M.,Fontana,María,M.,true,60003542,63,NA
true,2,https://api.elsevier.com/content/author/author_id/57202232192,57202232192,Pérez V.,Pérez,Víctor,V.,true,60026501,63,NA
true,3,https://api.elsevier.com/content/author/author_id/7006624851,7006624851,Luna C.,Luna,Claudia,C.,true,60003542,63,NA
true,1,https://api.elsevier.com/content/author/author_id/24463397600,24463397600,Garcia D.,Garcia,Diego Azevedo Zoccal,D.A.Z.,true,60027866,64,NA
true,2,https://api.elsevier.com/content/author/author_id/56498383800,56498383800,Costa A.,Costa,Alexandro Derly Augusto,A.D.A.,true,60027866,64,NA
true,3,https://api.elsevier.com/content/author/author_id/7005977846,7005977846,de Almeida F.,de Almeida,Fernanda Simões,F.S.,true,60027866,64,NA
true,4,https://api.elsevier.com/content/author/author_id/6507001338,6507001338,Bialetzki A.,Bialetzki,Andréa,A.,true,60029498,64,NA
true,5,https://api.elsevier.com/content/author/author_id/11339041000,11339041000,Orsi M.,Orsi,Mário Luís,M.L.,true,60027866,64,NA
true,1,https://api.elsevier.com/content/author/author_id/57210325007,57210325007,Sánchez-Rodríguez D.,Sánchez-Rodríguez,Diana Elizabeth,D.E.,true,60008943,65,NA
true,2,https://api.elsevier.com/content/author/author_id/57201088181,57201088181,Ortiz-Aguirre I.,Ortiz-Aguirre,Ismael,I.,true,60031287,65,NA
true,3,https://api.elsevier.com/content/author/author_id/55993774600,55993774600,Aguila-Ramírez R.,Aguila-Ramírez,Ruth Noemí,R.N.,true,60004432,65,NA
true,4,https://api.elsevier.com/content/author/author_id/57210317524,57210317524,Rico-Virgen E.,Rico-Virgen,Erika Guadalupe,E.G.,true,60008943,65,NA
true,5,https://api.elsevier.com/content/author/author_id/6508102523,6508102523,González-Acosta B.,González-Acosta,Bárbara,B.,true,60004432,65,NA
true,6,https://api.elsevier.com/content/author/author_id/57203710439,57203710439,Hellio C.,Hellio,Claire,C.,true,60019762,65,NA
true,1,https://api.elsevier.com/content/author/author_id/57210311961,57210311961,Espinoza-Toledo C.,Espinoza-Toledo,Cristina,C.,true,60016888,66,NA
true,2,https://api.elsevier.com/content/author/author_id/54413116600,54413116600,Vázquez-Ovando A.,Vázquez-Ovando,Alfredo,A.,true,60016888,66,NA
true,3,https://api.elsevier.com/content/author/author_id/57073817600,57073817600,Torres de los Santos R.,Torres de los Santos,Rodolfo,R.,true,60019607,66,NA
true,4,https://api.elsevier.com/content/author/author_id/57210322598,57210322598,López-García A.,López-García,Alfonso,A.,true,60016888,66,NA
true,5,https://api.elsevier.com/content/author/author_id/57201681726,57201681726,Albores-Flores V.,Albores-Flores,Victor,V.,true,60016888,66,NA
true,6,https://api.elsevier.com/content/author/author_id/15848604300,15848604300,Grajales-Conesa J.,Grajales-Conesa,Julieta,J.,true,60016888,66,NA
true,1,https://api.elsevier.com/content/author/author_id/57188833121,57188833121,Herrera H.,Herrera,Hansel,H.,true,60012708,67,NA
true,2,https://api.elsevier.com/content/author/author_id/57210311269,57210311269,Chávez E.,Chávez,Elpis J.,E.J.,true,122961287,67,NA
true,3,https://api.elsevier.com/content/author/author_id/57147507300,57147507300,Alfaro L.,Alfaro,Luis D.,L.D.,true,60071924,67,NA
true,4,https://api.elsevier.com/content/author/author_id/7103056690,7103056690,Fuller T.,Fuller,Todd K.,T.K.,true,60014313,67,NA
true,5,https://api.elsevier.com/content/author/author_id/56094353200,56094353200,Montalvo V.,Montalvo,Victor,V.,true,60071924,67,NA
true,6,https://api.elsevier.com/content/author/author_id/7101624945,7101624945,Rodrigues F.,Rodrigues,Flávio,F.,true,60030074,67,NA
true,7,https://api.elsevier.com/content/author/author_id/7103129539,7103129539,Carrillo E.,Carrillo,Eduardo,E.,true,60071924,67,NA
true,1,https://api.elsevier.com/content/author/author_id/12791032700,12791032700,Donato-Rondón J.,Donato-Rondón,Jhon Ch,J.C.,true,60055696,68,NA
true,2,https://api.elsevier.com/content/author/author_id/56497847500,56497847500,González-Trujillo J.,González-Trujillo,Juan David,J.D.,true,60055696,68,NA
true,3,https://api.elsevier.com/content/author/author_id/57210318308,57210318308,Romero B.,Romero,Buendy,B.,true,60055696,68,NA
true,4,https://api.elsevier.com/content/author/author_id/35726860500,35726860500,Castro-Rebolledo M.,Castro-Rebolledo,Maria I.,M.I.,true,60070354,68,NA
true,1,https://api.elsevier.com/content/author/author_id/46761580700,46761580700,Valoy M.,Valoy,Mariana,M.,true,60023276,69,NA
true,2,https://api.elsevier.com/content/author/author_id/8706540500,8706540500,Ordano M.,Ordano,Mariano,M.,true,60023276,69,NA
true,3,https://api.elsevier.com/content/author/author_id/56922233500,56922233500,Bernacki F.,Bernacki,Facundo,F.,true,60023276,69,NA
true,4,https://api.elsevier.com/content/author/author_id/56328755200,56328755200,Palacio F.X.,Palacio,Facundo X.,F.X.,true,60004518,69,NA
true,5,https://api.elsevier.com/content/author/author_id/56309353400,56309353400,López-Acosta J.C.,López-Acosta,Juan Carlos,J.C.,true,60007909,69,NA
true,6,https://api.elsevier.com/content/author/author_id/14057199000,14057199000,Varela O.,Varela,Omar,O.,true,60023276,69,NA
true,1,https://api.elsevier.com/content/author/author_id/57202189117,57202189117,Rogers A.,Rogers,Arlenie,A.,true,60264365,70,NA
true,2,https://api.elsevier.com/content/author/author_id/7102755583,7102755583,Hamel J.F.,Hamel,Jean François,J.F.,true,107990716,70,NA
true,3,https://api.elsevier.com/content/author/author_id/7006779569,7006779569,Mercier A.,Mercier,Annie,A.,true,60019000,70,NA
true,1,https://api.elsevier.com/content/author/author_id/57202439299,57202439299,Alzate F.,Alzate,Fernando,F.,true,60055833,71,NA
true,2,https://api.elsevier.com/content/author/author_id/57210315716,57210315716,Álvarez A.,Álvarez,Astrid,A.,true,60055833,71,NA
true,3,https://api.elsevier.com/content/author/author_id/6602263636,6602263636,Miranda-Esquivel D.,Miranda-Esquivel,Daniel Rafael,D.R.,true,60057258,71,NA
true,4,https://api.elsevier.com/content/author/author_id/7003835311,7003835311,Morrone J.,Morrone,Juan J.,J.J.,true,60032442,71,NA
true,1,https://api.elsevier.com/content/author/author_id/36489818100,36489818100,Mesa A.M.,Mesa,Ana M.,A.M.,true,60055833,72,NA
true,2,https://api.elsevier.com/content/author/author_id/7203060158,7203060158,Blair S.,Blair,Silvia,S.,true,60055833,72,NA
true,3,https://api.elsevier.com/content/author/author_id/7003919053,7003919053,Peláez C.,Peláez,Carlos,C.,true,60055833,72,NA
true,1,https://api.elsevier.com/content/author/author_id/57210323623,57210323623,Ortega-Balleza J.,Ortega-Balleza,Jessica L.,J.L.,true,60019176,73,NA
true,2,https://api.elsevier.com/content/author/author_id/14422824100,14422824100,Sánchez-Varela A.,Sánchez-Varela,Alejandro,A.,true,60019176,73,NA
true,3,https://api.elsevier.com/content/author/author_id/24336027300,24336027300,Rodríguez-Luna I.,Rodríguez-Luna,Isabel C.,I.C.,true,60019176,73,NA
true,4,https://api.elsevier.com/content/author/author_id/7404330685,7404330685,Guo X.,Guo,Xianwu,X.,true,60019176,73,NA
true,1,https://api.elsevier.com/content/author/author_id/57195241057,57195241057,Costa Rezende U.,Costa Rezende,Uiara,U.,true,60015104,74,NA
true,2,https://api.elsevier.com/content/author/author_id/24338680400,24338680400,Pinheiro Moreira A.S.F.,Pinheiro Moreira,Ana Silvia Franco,A.S.F.,true,60015104,74,NA
true,3,https://api.elsevier.com/content/author/author_id/57192417954,57192417954,Coelho Kuster V.,Coelho Kuster,Vinícius,V.,true,60015104,74,NA
true,4,https://api.elsevier.com/content/author/author_id/57222994401,57222994401,Coelho De Oliveira D.,Coelho De Oliveira,Denis,D.,true,60015104,74,NA
true,1,https://api.elsevier.com/content/author/author_id/55522731700,55522731700,García-Cárdenas R.,García-Cárdenas,Rocío,R.,true,60065192,75,NA
true,2,https://api.elsevier.com/content/author/author_id/6701672081,6701672081,Montoya-Lerma J.,Montoya-Lerma,James,J.,true,121359189,75,NA
true,3,https://api.elsevier.com/content/author/author_id/6602601783,6602601783,Armbrecht I.,Armbrecht,Inge,I.,true,121359189,75,NA
true,1,https://api.elsevier.com/content/author/author_id/57190406925,57190406925,Diodato L.,Diodato,Liliana,L.,true,60010690,76,NA
true,2,https://api.elsevier.com/content/author/author_id/57190406423,57190406423,Fuster A.,Fuster,Andrea,A.,true,60010690,76,NA
true,1,https://api.elsevier.com/content/author/author_id/55972406300,55972406300,Juárez-Hernández L.G.,Juárez-Hernández,Luis Gibran,L.G.,true,119099120,77,NA
true,2,https://api.elsevier.com/content/author/author_id/6508187474,6508187474,Tapia-García M.,Tapia-García,Margarito,M.,true,60028381,77,NA
true,1,https://api.elsevier.com/content/author/author_id/57195244633,57195244633,Sotelo Gallardo H.,Sotelo Gallardo,Hugo,H.,true,60014512,78,NA
true,2,https://api.elsevier.com/content/author/author_id/6505736992,6505736992,García Salas J.A.,García Salas,Juan A.,J.A.,true,60025417,78,NA
true,3,https://api.elsevier.com/content/author/author_id/6507018686,6507018686,Contreras Balderas A.J.,Contreras Balderas,Armando J.,A.J.,true,114130178,78,NA
true,1,https://api.elsevier.com/content/author/author_id/57190981565,57190981565,Achitte-Schmutzler H.,Achitte-Schmutzler,Helga Cecilia,H.C.,true,60003542,79,NA
true,2,https://api.elsevier.com/content/author/author_id/6507075765,6507075765,Porcel E.,Porcel,Eduardo Adolfo,E.A.,true,60003542,79,NA
true,3,https://api.elsevier.com/content/author/author_id/7003434012,7003434012,Avalos G.,Avalos,Gilberto,G.,true,60003542,79,NA
true,1,https://api.elsevier.com/content/author/author_id/57210321455,57210321455,Valdez M.C.G.,Valdez,M. Carlos Gerardo,M.C.G.,true,60025417,80,NA
true,2,https://api.elsevier.com/content/author/author_id/56013551900,56013551900,Guzmán L.M.A.,Guzmán,L. Marco Antonio,L.M.A.,true,60025417,80,NA
true,3,https://api.elsevier.com/content/author/author_id/57210315142,57210315142,Valdés G.A.,Valdés,G. Arcadio,G.A.,true,60025417,80,NA
true,4,https://api.elsevier.com/content/author/author_id/57210313770,57210313770,Forougbakhch P.R.,Forougbakhch,P. Rahim,P.R.,true,60025417,80,NA
true,5,https://api.elsevier.com/content/author/author_id/57210321072,57210321072,Alvarado V.M.A.,Alvarado,V. Marco Antonio,V.M.A.,true,60025417,80,NA
true,6,https://api.elsevier.com/content/author/author_id/57210321193,57210321193,Rocha E.A.,Rocha,E. Alejandra,E.A.,true,60025417,80,NA
true,1,https://api.elsevier.com/content/author/author_id/56157960400,56157960400,Aguirre-Cadena J.F.,Aguirre-Cadena,Juan Francisco,J.F.,true,60001778,81,NA
true,2,https://api.elsevier.com/content/author/author_id/57207820594,57207820594,Ramírez-Valverde B.,Ramírez-Valverde,Benito,B.,true,60001778,81,NA
true,3,https://api.elsevier.com/content/author/author_id/23032961600,23032961600,Cadena-Iñiguez J.,Cadena-Iñiguez,Jorge,J.,true,60031998,81,NA
true,4,https://api.elsevier.com/content/author/author_id/16417899200,16417899200,Juárez-Sánchez J.P.,Juárez-Sánchez,José Pedro,J.P.,true,60001778,81,NA
true,5,https://api.elsevier.com/content/author/author_id/8525299500,8525299500,Caso-Barrera L.,Caso-Barrera,Laura,L.,true,60001778,81,NA
true,6,https://api.elsevier.com/content/author/author_id/56013756800,56013756800,Martínez-Carrera D.,Martínez-Carrera,Daniel,D.,true,60001778,81,NA
true,1,https://api.elsevier.com/content/author/author_id/56707108900,56707108900,Gómez Cardozo E.,Gómez Cardozo,Ernesto,E.,true,60001311,82,NA
true,2,https://api.elsevier.com/content/author/author_id/15030234700,15030234700,Xavier Rousseau G.,Xavier Rousseau,Guillaume,G.,true,60001311,82,NA
true,3,https://api.elsevier.com/content/author/author_id/37101108200,37101108200,Celentano D.,Celentano,Danielle,D.,true,60001311,82,NA
true,4,https://api.elsevier.com/content/author/author_id/57210325182,57210325182,Fariñas Salazar H.,Fariñas Salazar,Heriberto,H.,true,100658605,82,NA
true,5,https://api.elsevier.com/content/author/author_id/7006666678,7006666678,Gehring C.,Gehring,Christoph,C.,true,60001311,82,NA
true,1,https://api.elsevier.com/content/author/author_id/57193976329,57193976329,Sariego Frómeta S.,Sariego Frómeta,Sandra,S.,true,60008088,83,NA
true,2,https://api.elsevier.com/content/author/author_id/55825616700,55825616700,Sariego Tamayo O.,Sariego Tamayo,Orlando Ramón,O.R.,true,100377842,83,NA
true,3,https://api.elsevier.com/content/author/author_id/55808435800,55808435800,Marin Morán J.,Marin Morán,Jorge Erick,J.E.,true,60008088,83,NA
true,4,https://api.elsevier.com/content/author/author_id/7004104318,7004104318,Simone L.,Simone,Luiz Ricardo L.,L.R.L.,true,60008088,83,NA
true,1,https://api.elsevier.com/content/author/author_id/35302148800,35302148800,Figel J.J.,Figel,Joe J.,J.J.,true,60022144,84,NA
true,2,https://api.elsevier.com/content/author/author_id/7006302969,7006302969,Castañeda F.,Castañeda,Franklin,F.,true,122961698,84,NA
true,3,https://api.elsevier.com/content/author/author_id/56457711700,56457711700,Calderón A.P.,Calderón,Ana Patricia,A.P.,NA,NA,84,NA
true,4,https://api.elsevier.com/content/author/author_id/35078326400,35078326400,De La Torre J.A.,De La Torre,J. Antonio,J.A.,true,60174564,84,NA
true,5,https://api.elsevier.com/content/author/author_id/56483271900,56483271900,García-Padilla E.,García-Padilla,Elí,E.,true,122961786,84,NA
true,6,https://api.elsevier.com/content/author/author_id/57204573191,57204573191,Noss R.F.,Noss,Reed F.,R.F.,true,110465623,84,NA
true,1,https://api.elsevier.com/content/author/author_id/55448061600,55448061600,Kozak E.R.,Kozak,Eva R.,E.R.,true,60008943,85,NA
true,2,https://api.elsevier.com/content/author/author_id/15758282000,15758282000,Olivos-Ortiz A.,Olivos-Ortiz,Aramis,A.,true,60024551,85,NA
true,3,https://api.elsevier.com/content/author/author_id/16635818400,16635818400,Franco-Gordo C.,Franco-Gordo,Carmen,C.,true,60008943,85,NA
true,4,https://api.elsevier.com/content/author/author_id/57194106909,57194106909,Pelayo-Martínez G.,Pelayo-Martínez,Gloria,G.,true,60008943,85,NA
true,1,https://api.elsevier.com/content/author/author_id/57200101829,57200101829,Varela Benavides I.,Varela Benavides,Ingrid,I.,true,60099123,86,NA
true,1,https://api.elsevier.com/content/author/author_id/57210319238,57210319238,Andrade-Zuñiga E.M.,Andrade-Zuñiga,Erick M.,E.M.,true,60072546,87,NA
true,2,https://api.elsevier.com/content/author/author_id/57210324052,57210324052,Morales M.,Morales,Miguel,M.,true,60072546,87,NA
true,3,https://api.elsevier.com/content/author/author_id/25821565000,25821565000,Ariano-Sánchez D.,Ariano-Sánchez,Daniel,D.,true,60072546,87,NA
true,1,https://api.elsevier.com/content/author/author_id/56510924200,56510924200,Gupta M.M.,Gupta,Manju M.,M.M.,true,60114061,88,NA
true,2,https://api.elsevier.com/content/author/author_id/57704104200,57704104200,Gupta A.,Gupta,Akshat,A.,true,60019722,88,NA
true,3,https://api.elsevier.com/content/author/author_id/57210314214,57210314214,Kumar P.,Kumar,Prabhat,P.,true,60114061,88,NA
true,1,https://api.elsevier.com/content/author/author_id/57210318976,57210318976,Galeano-Rendón E.,Galeano-Rendón,Esnedy,E.,true,60052098,89,NA
true,2,https://api.elsevier.com/content/author/author_id/6507283335,6507283335,Mancera-Rodríguez N.J.,Mancera-Rodríguez,Néstor Javier,N.J.,true,60052098,89,NA
true,1,https://api.elsevier.com/content/author/author_id/57210314392,57210314392,Morales-Cerdas V.,Morales-Cerdas,Vanessa,V.,true,60071924,90,NA
true,2,https://api.elsevier.com/content/author/author_id/57196010303,57196010303,Castro L.P.,Castro,Lilliana Piedra,L.P.,true,60071924,90,NA
true,3,https://api.elsevier.com/content/author/author_id/57210317924,57210317924,Vargas M.R.,Vargas,Marilyn Romero,M.R.,true,60071924,90,NA
true,4,https://api.elsevier.com/content/author/author_id/57190576388,57190576388,Rojas T.B.,Rojas,Tania Bermúdez,T.B.,true,60071924,90,NA
true,1,https://api.elsevier.com/content/author/author_id/50161032400,50161032400,Baraquet M.,Baraquet,Mariana,M.,true,60033403,91,NA
true,2,https://api.elsevier.com/content/author/author_id/57210314303,57210314303,Alejandro Otero M.,Alejandro Otero,Manuel,M.,true,60033403,91,NA
true,3,https://api.elsevier.com/content/author/author_id/26029814800,26029814800,Grenat P.,Grenat,Pablo Raúl,P.R.,true,60033403,91,NA
true,4,https://api.elsevier.com/content/author/author_id/56604267200,56604267200,Babini M.,Babini,María Selene,M.S.,true,60033403,91,NA
true,5,https://api.elsevier.com/content/author/author_id/7102757211,7102757211,Martino A.,Martino,Adolfo Ludovico,A.L.,true,60033403,91,NA
true,1,https://api.elsevier.com/content/author/author_id/57189689490,57189689490,Ospina-Garcés S.M.,Ospina-Garcés,Sandra M.,S.M.,true,60032442,92,0000-0002-0950-4390
true,2,https://api.elsevier.com/content/author/author_id/6602759491,6602759491,De Luna E.,De Luna,Efraín,E.,true,60024712,92,0000-0002-6198-3501
true,3,https://api.elsevier.com/content/author/author_id/55892033300,55892033300,Herrera M.L.G.,Herrera,M. L.Gerardo,M.L.G.,true,60032442,92,NA
true,4,https://api.elsevier.com/content/author/author_id/6602499045,6602499045,Arroyo-Cabrales J.,Arroyo-Cabrales,Joaquín,J.,true,122960888,92,NA
true,5,https://api.elsevier.com/content/author/author_id/7801474732,7801474732,Flores-Martínez J.J.,Flores-Martínez,José Juan,J.J.,true,60032442,92,NA
true,1,https://api.elsevier.com/content/author/author_id/57210319855,57210319855,López-Hernández M.I.,López-Hernández,María I.,M.I.,true,60001162,93,NA
true,2,https://api.elsevier.com/content/author/author_id/23995148900,23995148900,Cerano-Paredes J.,Cerano-Paredes,Julián,J.,true,60017983,93,NA
true,3,https://api.elsevier.com/content/author/author_id/25026488700,25026488700,Valencia-Manzo S.,Valencia-Manzo,Salvador,S.,true,60001162,93,NA
true,4,https://api.elsevier.com/content/author/author_id/55568733700,55568733700,Cornejo-Oviedo E.H.,Cornejo-Oviedo,Eladio H.,E.H.,true,60001162,93,NA
true,5,https://api.elsevier.com/content/author/author_id/6506407293,6506407293,Villanueva-Díaz J.,Villanueva-Díaz,José,J.,true,60017983,93,NA
true,6,https://api.elsevier.com/content/author/author_id/56131673500,56131673500,Cervantes-Martínez R.,Cervantes-Martínez,Rosalinda,R.,true,60017983,93,NA
true,7,https://api.elsevier.com/content/author/author_id/56644818200,56644818200,Esquivel-Arriaga G.,Esquivel-Arriaga,Gerardo,G.,true,60017983,93,NA
true,1,https://api.elsevier.com/content/author/author_id/57210317820,57210317820,Nandi T.,Nandi,Tripti,T.,true,60020297,94,NA
true,2,https://api.elsevier.com/content/author/author_id/56903879900,56903879900,Karmakar P.,Karmakar,Prakash,P.,true,60020297,94,NA
true,1,https://api.elsevier.com/content/author/author_id/57188583636,57188583636,Ortega-Cuadros M.,Ortega-Cuadros,Mailen,M.,true,60055833,95,NA
true,2,https://api.elsevier.com/content/author/author_id/57188591171,57188591171,Tofiño-Rivera A.P.,Tofiño-Rivera,Adriana Patricia,A.P.,true,60077376,95,NA
true,3,https://api.elsevier.com/content/author/author_id/16176044200,16176044200,Merini L.J.,Merini,Luciano José,L.J.,true,60009264,95,NA
true,4,https://api.elsevier.com/content/author/author_id/23567066900,23567066900,Martínez-Pabón M.C.,Martínez-Pabón,María Cecilia,M.C.,true,60055833,95,NA
true,1,https://api.elsevier.com/content/author/author_id/57208017003,57208017003,Pereira E.D.L.Á.,Pereira,Elizabeth De Los Ángeles,E.D.L.Á.,true,117632423,96,NA
true,2,https://api.elsevier.com/content/author/author_id/56446376600,56446376600,Torres G.R.,Torres,Gonzalo Román,G.R.,true,117632423,96,NA
